,r400GLB_cluster1,r400GLB_cluster2,r400GLB_cluster3,r400GLB_cluster4,r400GLB_cluster5,r400GLB_cluster6,r400GLB_cluster7,r400GLB_cluster8,r400GLB_cluster9,r400GLB_cluster10,r400GLB_cluster11,r400GLB_cluster12,r400GLB_cluster13,r400GLB_cluster14,r400GLB_cluster15,r400GLB_cluster16,r400GLB_cluster17,r400GLB_cluster18
1980-01-01,18.346443,43.14828,32.10243,51.997353,33.890167,17.69458,14.143543,65.00043,27.272106,22.630827,38.389668,21.55199,18.036808,34.449142,72.6631,26.814173,63.3121,37.110382
1980-02-01,20.453598,41.66203,22.415712,62.612976,27.78708,16.115437,12.17165,66.99188,33.77935,16.892784,29.633488,11.488823,25.217102,32.87,67.59975,18.649563,49.031364,27.01788
1980-03-01,19.358463,46.505386,24.83739,44.841503,27.15966,13.811092,6.4270897,65.02487,24.394123,21.49984,35.586647,14.475994,20.19611,27.79197,63.3724,43.466064,48.780396,52.580772
1980-04-01,16.786858,56.54574,23.576033,42.23078,32.36969,25.668518,26.061268,51.094517,51.555714,21.20813,34.095505,21.323837,28.245016,23.54181,59.736618,51.87187,49.111217,44.875725
1980-05-01,10.639767,53.011,27.6453,44.199413,29.972458,24.179007,31.250114,51.270523,57.427387,21.22443,46.33916,39.14257,17.583763,47.380516,36.97023,17.305088,52.554695,13.9707985
1980-06-01,7.196289,40.069847,26.09712,26.048231,26.411646,25.818447,37.666096,60.908348,47.473408,15.968765,38.51026,70.29846,35.99243,71.24367,26.426311,17.316498,43.234653,5.8273735
1980-07-01,10.424652,51.017925,29.47541,26.121565,20.333004,20.776272,39.256645,52.274395,51.105927,14.625923,34.592552,68.26138,61.03057,66.20801,12.339508,11.961426,34.83374,6.2706413
1980-08-01,6.9990997,50.97555,22.163115,19.039051,17.432201,27.203661,41.37684,55.711353,41.69625,9.748344,33.187782,68.52539,48.527798,77.948105,19.42202,9.016624,42.089,6.094639
1980-09-01,5.983822,51.868607,39.711323,26.027044,19.355206,28.041307,47.005695,55.307198,35.356865,12.833294,48.498466,60.932793,13.090782,70.81996,26.801134,13.889317,39.838436,12.235207
1980-10-01,9.873825,49.640858,28.763248,25.769558,38.841084,20.217297,36.857784,49.469746,36.258068,23.48477,38.99753,51.319412,14.45644,64.273605,58.278072,27.026028,34.333435,22.490677
1980-11-01,11.092815,46.573833,29.320593,42.988575,35.80339,25.112804,25.213842,56.01121,40.521267,23.163727,48.04053,26.343199,12.254765,66.8501,64.63538,22.704163,43.39925,19.096088
1980-12-01,14.306511,48.43491,36.73882,44.66061,24.902576,23.501068,20.619823,57.56754,26.649576,16.72493,40.371338,24.443012,14.749779,59.563877,66.530685,29.501486,56.53596,40.328964
1981-01-01,12.647285,41.972717,21.254948,58.172337,26.033278,15.479256,23.73501,63.095768,27.539328,16.918594,38.917255,11.918442,18.024364,37.904884,56.4428,26.967262,46.07891,37.32281
1981-02-01,10.842693,36.567284,25.004227,52.945362,29.455662,7.8989754,14.703716,63.966373,21.910404,7.1567917,41.87932,28.01299,17.725822,32.896393,71.93192,33.485138,54.403046,54.439735
1981-03-01,21.243275,45.25667,18.099415,47.711716,48.24375,15.547638,10.102177,61.091038,38.096684,30.523073,38.056656,25.14099,29.133772,22.107208,65.2506,38.693764,46.354103,41.55576
1981-04-01,15.235752,54.78331,14.5853,33.52516,33.039825,16.761818,23.584906,63.691185,39.38925,25.476223,34.292366,19.667175,15.459244,28.499996,58.250725,27.065664,46.90949,26.18505
1981-05-01,15.537632,56.84975,19.582115,41.822613,39.921288,24.90916,25.521254,50.90561,49.709774,29.073729,39.654434,41.07042,8.804607,54.501446,45.43346,24.673998,47.69337,16.086346
1981-06-01,9.15485,51.94967,31.45372,19.64883,30.251217,25.257736,29.754204,64.199875,46.399136,14.411846,46.14229,67.29369,19.745564,77.187256,42.764935,22.63591,42.26292,5.393898
1981-07-01,7.098419,53.384003,21.902065,21.088165,16.883568,18.724854,52.721874,57.735367,37.956585,14.51025,33.385067,59.613342,56.7797,68.96319,28.223137,9.651863,37.264435,4.6233597
1981-08-01,8.270901,46.152298,30.921684,24.680668,18.499695,20.270927,50.25182,59.024597,37.996613,6.22781,39.09571,63.030724,46.797745,56.316044,22.899426,10.882721,35.428158,7.947342
1981-09-01,10.047138,56.205967,29.227169,26.26177,25.94655,25.452873,41.320595,58.43919,40.37494,12.398777,38.792168,57.159966,20.162521,73.506355,27.971294,11.611561,38.37021,10.767639
1981-10-01,9.92205,39.165764,20.601158,28.960318,28.129738,39.684456,34.78938,55.071842,37.487923,23.376427,42.214554,52.90867,8.92469,54.471424,46.390797,25.069273,36.639,19.293583
1981-11-01,13.816433,47.775093,23.900124,46.876133,34.64928,30.304586,28.308195,45.415115,31.005075,16.278149,42.157845,23.192966,7.750538,70.57098,46.93117,32.00744,44.23429,18.314568
1981-12-01,17.617413,51.230835,33.80536,43.99079,42.27126,20.926384,21.853699,50.588722,30.336275,27.182411,44.334362,22.590878,14.303436,46.3491,56.57122,40.52504,54.35301,33.455116
1982-01-01,19.48841,45.058403,39.597275,36.478237,30.967241,16.253555,21.775812,64.89381,28.89378,16.325943,36.700222,19.131306,25.988684,31.85196,72.17585,42.45894,55.6123,58.131336
1982-02-01,17.342564,39.54902,32.543648,64.88094,39.6021,11.012802,22.999943,67.63805,22.179565,17.194576,35.44231,17.54203,30.787079,23.157583,72.9914,38.22355,60.75654,64.457886
1982-03-01,23.84123,45.25626,39.89486,44.231594,40.083065,24.658388,11.167225,63.367264,27.811207,26.738283,35.534,10.55114,24.159729,30.774212,68.99086,32.453568,52.64286,44.51631
1982-04-01,11.516289,43.946877,30.135605,38.653038,36.952766,21.856241,41.51792,53.873425,35.094856,37.81497,32.456787,21.100208,26.583858,44.945805,33.944725,38.440704,45.024624,26.102894
1982-05-01,8.469635,60.845013,19.422459,33.032658,40.56403,27.688953,24.375278,65.29756,50.826775,39.10666,46.12811,45.092186,14.321651,41.104515,40.147408,24.561874,45.3013,35.627296
1982-06-01,10.486797,48.80318,27.133993,30.983326,25.356512,26.58225,29.260536,62.42303,55.197285,13.15704,41.305588,61.966194,4.8985863,69.76459,29.207455,18.767769,43.75867,4.549526
1982-07-01,11.791355,53.451977,28.641233,32.799416,19.925945,21.138813,36.265903,59.595146,50.120605,12.528084,32.0096,74.21714,49.52865,69.28201,26.710938,11.143097,41.328106,5.320034
