,r50GLB_cluster1,r50GLB_cluster2,r50GLB_cluster3,r50GLB_cluster4,r50GLB_cluster5,r50GLB_cluster6,r50GLB_cluster7,r50GLB_cluster8,r50GLB_cluster9,r50GLB_cluster10,r50GLB_cluster11,r50GLB_cluster12,r50GLB_cluster13,r50GLB_cluster14,r50GLB_cluster15,r50GLB_cluster16,r50GLB_cluster17,r50GLB_cluster18
1980-01-01,3.745046675493176,6.854526895271318,5.2646846171246455,5.634668591297249,4.422348473979309,1.8484114032042653,3.317093393605226,7.298999658990853,3.339623204813708,7.117722852386697,6.047265247632098,3.4484080970287323,4.374640238912482,2.599901840335033,5.630054103729387,5.2630634450200775,7.64968036987621,2.671606107191606
1980-02-01,3.0887483974585788,8.370540286070549,6.369623443148783,7.029575574796882,4.428900448621902,2.045570706066332,3.7390067319201816,8.306321082132389,3.949526652393725,8.632587516394844,7.071344484992352,3.8658174375693006,4.7342375705116675,2.927064504779753,6.5904700048437945,6.282978627219129,9.79601805691892,2.495252652601762
1980-03-01,4.343376873771926,8.39550511148952,7.052118572967731,7.526655799837361,5.633730381990956,2.232781287870909,4.129818062873403,8.305867053971824,4.35513281982217,9.329327701652137,7.210131101710822,4.476216932137808,5.91869124195032,3.162327828954478,7.016444315104724,6.549758875547949,8.60685832759877,3.220438632098111
1980-04-01,3.6482895054103097,5.968516411663969,5.696767529114982,5.748951922562043,4.444825860251368,2.5952521515519997,3.7728710539022066,5.465500019087258,3.674072307228242,6.7204102982569776,5.227750347506615,5.2094558874766035,6.890583874886497,3.117047528751561,5.389167620166796,5.104926450928645,5.510111546887018,3.254720297726718
1980-05-01,2.4620359070635076,3.9475591390724953,5.252571848054595,4.352059594760597,3.031225225566763,2.5423404025404075,3.878596557933054,3.456611022191788,3.5417080725599455,4.568227538227164,3.8607037622868803,4.047694057226181,5.620991137989781,3.235429388577821,3.969971447774809,4.028322180705284,2.910769665179475,2.6332427154887803
1980-06-01,2.1071555533846795,3.1580205998431383,5.097490035934953,3.7518151187542204,2.548526029671188,2.6843694087706114,3.89861620155869,2.697334521944342,3.5770951501475086,3.771573087594805,3.075666495976055,3.2200733820597334,4.508122854065477,3.368768222996446,3.3435346873383547,3.301085642914274,2.6496110184822674,2.1147931163961236
1980-07-01,1.9237020165448029,2.4643805203021776,3.9706274373641866,2.8925784015300993,2.2630792803468958,2.3242640652154622,3.3659442974503633,2.1602334958981952,2.8707747491414115,3.1393632401515097,2.445082083397869,2.6892612377802534,3.9735745965388785,3.099219838126761,2.8497682314485178,2.7271018989050564,2.043305653982212,1.919105757366527
1980-08-01,1.8796992762653149,2.4385851768305904,3.5165447273001766,2.7657230547369633,2.219872664561314,2.074688633805827,2.9368705050960466,2.1496230084112837,2.526247101342118,3.1713181168493563,2.419111805577432,2.521178374687831,3.5342601307651456,2.6188440401046003,2.7982350898115604,2.655214605046742,2.222162454239445,1.8370119008150967
1980-09-01,2.3207943220645335,2.7055172845554565,3.3743210186232004,2.9047878258290343,2.52370802702102,1.5830827778891512,2.425609956121748,2.455963296580401,2.3675315332092697,3.746290972633083,2.7182442313026782,2.5916750232378645,3.7624055879157887,1.957574242451152,3.0988596345736013,2.89102427995027,2.4043762622101936,2.2411358898336236
1980-10-01,3.712904741222732,3.758210730499336,4.412322012793939,3.9282344974106573,3.541150451761432,1.6360649544941752,2.75992090535012,3.3983892051751865,2.912894911414025,4.965053857678044,3.7227693851703383,3.164662669102351,4.6173528621071265,2.054354128290395,3.9693547166101464,3.781138872032735,3.3701348181215596,3.128069530833851
