,r300GLB_cluster1,r300GLB_cluster2,r300GLB_cluster3,r300GLB_cluster4,r300GLB_cluster5,r300GLB_cluster6,r300GLB_cluster7,r300GLB_cluster8,r300GLB_cluster9,r300GLB_cluster10,r300GLB_cluster11,r300GLB_cluster12,r300GLB_cluster13,r300GLB_cluster14,r300GLB_cluster15,r300GLB_cluster16,r300GLB_cluster17,r300GLB_cluster18
1980-01-01,72.65667786469331,46.06021965406217,25.439714898868484,23.16277309130597,42.01914840414923,125.62811146611753,107.94427625594601,71.46988653367565,51.872257232666016,97.72028375844486,25.476620348193975,36.52158167170382,36.061333773428935,59.2393703180789,62.36112043592665,37.13807725069816,47.82301978727358,21.748016453996488
1980-02-01,72.60927767366977,39.68335673295332,23.848502489985254,21.702164475635815,38.16815788613074,129.52732915463656,113.49631278745589,66.8264893562563,49.347580909729004,73.18651480752914,24.20590654204163,32.9184016962161,29.11101809719153,54.94062075824858,59.82831064860026,36.32633727893495,43.91637523617365,19.537392547864954
1980-03-01,84.06828802985115,48.09404657690565,27.50288418361119,26.207953627391525,40.36134674315111,132.552490234375,99.30853997507403,59.4400639687815,45.684489250183105,74.5556721921827,27.47016230715981,34.16048576091898,40.93872036850244,56.92908009143246,64.88927374945746,54.138876262464024,44.3305555698091,20.875402844907864
1980-04-01,82.8135516192462,51.64222822663534,34.033929085244935,38.61182017992901,41.37404262229049,105.13971411663553,76.070007201164,46.07546160298009,46.5133752822876,88.12326525078446,30.47666670400885,47.91053245807516,51.181329760635116,53.347663959367225,64.37479909261067,74.14382298787436,45.290773948736955,46.81973356737869
1980-05-01,77.96194231187975,52.21226202190252,30.54675277398557,45.32939951906922,33.98876240778349,93.27683490255605,42.801287866407826,26.112755806215347,43.63323783874512,88.36739649538134,21.53307950949367,65.72900530935704,51.89996016652961,57.47381486232926,66.33519236246745,78.89645392434639,41.09971459987945,53.62681618219689
1980-06-01,30.1876196990142,49.91778905879068,29.217927309931543,66.08336458923996,18.80037550584707,76.63056746773098,48.21804261976673,20.09357883084205,36.07840442657471,111.45459159475858,17.991053424304045,77.80743302970097,48.18064371744792,51.29046330162065,66.35539415147569,72.11893315900836,32.30720494700744,50.02691695458778
1980-07-01,9.477469083425161,55.022911999107066,38.66129408077318,70.35283734721521,15.246138332377061,81.63405376931895,44.61943564876433,20.13109391735446,31.029595851898193,114.80986798395877,19.031533832791485,83.07399530520384,46.068388955634944,45.30107510164849,64.86574978298611,75.90223613538241,25.246500757943213,57.93858620687879
1980-08-01,16.034677866342907,54.653120304339495,38.489368010540396,68.84857710971627,16.60577814522093,92.5738757589589,41.99182448848601,17.307779250606412,33.030919551849365,118.47908145091573,17.758549074583414,83.26119170791802,44.98203093545479,48.47039676562296,62.50840589735243,75.57883680912487,27.327981881335777,59.10161819136092
1980-09-01,26.80938823803051,50.91948851696036,21.808353735476125,60.950900662329886,19.687227861318412,92.4485380753227,67.40907546012632,22.273411904611894,36.30565929412842,111.01267455054112,16.66030400915991,76.92881617052802,52.650766205369386,48.88561096831188,60.67415534125434,67.75790766665811,34.43521609348534,60.418095970958596
1980-10-01,70.17857835099504,49.41856004915184,21.899929825140507,42.40323343584614,28.723956545721,94.7772448995839,71.97061969387916,30.673028269121723,44.057379722595215,115.30085704365715,19.63667640203162,65.7290381946783,54.54310199670625,54.217408538114604,61.34366777208116,63.23189149823106,40.605915542197444,52.90368800424825
1980-11-01,78.72383014575855,51.37273356400801,25.062336240495956,32.526627407279065,36.648749293319746,116.98124761166781,93.99886285105059,40.78571319580078,48.291361808776855,98.67941746946241,24.885832871062846,50.19018458223891,49.302143799631224,58.569594249285494,61.04381137424045,54.75846173470481,48.279920932465956,40.382177618485464
1980-12-01,69.06776428222656,48.48830818471329,25.19379829873844,33.16656133180023,40.563001556801225,117.53504877505097,107.36046452676096,59.791483725270915,47.304932594299316,104.41103137907434,24.384230118763597,49.92779698865167,42.02119844001636,56.487941142148195,60.32966105143229,37.5734806060791,48.3370426481804,26.894529962338474
1981-01-01,64.69393549738703,42.7913512972837,20.478623253958567,22.36421441519132,41.15429582266972,129.4825147545856,115.43172405612084,72.81108240927419,50.662177085876465,91.0004412541624,23.172298383109176,36.278320180958715,29.1842310052169,54.20271915459783,59.431160820855034,26.85834901374683,47.985087031811744,19.686738750602625
1981-02-01,74.93629971066036,42.35863870020071,22.98019759509028,23.513299675397974,40.548951935704885,132.2330375339674,111.07609041275516,77.20287692162299,50.622002601623535,78.10041083664191,25.816597757460194,34.65765481707694,30.98274950395551,56.10593559856935,58.73746320936415,37.575679076345345,46.00558534132696,20.5863727295952
1981-03-01,87.38441467285156,44.367768092708694,35.78195766526826,37.83356246127877,44.843131351217984,120.284888226053,103.48912823584772,53.074033183436235,45.992977142333984,71.83151245117188,30.602784941468055,40.004345466350685,35.054139923631105,55.494613167624806,60.03206210666232,66.12278955024586,47.00390891691225,36.51127473211489
1981-04-01,77.76539776776288,50.88005065917969,30.23162861259616,31.284045147639446,39.08970678516661,118.54137254797895,68.63584210795742,40.06291912448022,47.51052951812744,78.00175401030994,25.373959601679935,39.076491608016795,52.34642363431161,57.70831877830394,64.27649180094402,73.91454964353328,46.89990862280922,40.93148517206248
1981-05-01,66.72993737298088,51.883340277065884,27.44757788521903,44.32532812959404,34.24437748026152,93.56617139733356,49.63869740886073,34.71777023807648,45.231560707092285,103.36371249839908,22.362104005451442,64.97854912418059,51.18024558351751,55.621417063587124,65.49090152316623,78.62017782110918,42.09209712205735,51.53965527498269
1981-06-01,50.04549284239073,49.396471687443345,26.454629703443878,64.13709784066805,19.73718445876549,95.76272052267323,46.58789173249276,24.56073022657825,39.36584758758545,116.52617532698835,18.087419920329804,78.41950339832525,47.5410260652241,53.768184349971754,66.06178622775607,73.68394450137491,32.97661384650036,51.98531170937582
1981-07-01,16.451095890354466,52.69383066925555,41.231266333132375,73.10137184717321,16.75797647127106,85.57443369989811,42.2463386289535,21.551571507607736,31.01512622833252,121.8280854772349,17.691169449045688,82.01427240481321,39.62564217416864,47.93627756946492,62.90276845296224,72.86675269143623,26.367959301028634,65.32203899657172
1981-08-01,13.340676797402871,52.77280649427551,36.04675896313726,70.5230220671623,15.390401177444256,78.86165784752887,46.33454661215505,17.67101533951298,30.123813152313232,108.97048262299084,19.124098669124553,82.71754473105244,45.78508577848736,45.670607304922946,62.045318603515625,70.02776463826498,25.738519904887784,66.95551329021212
