,abs_vo850GLB_cluster1,abs_vo850GLB_cluster2,abs_vo850GLB_cluster3,abs_vo850GLB_cluster4,abs_vo850GLB_cluster5,abs_vo850GLB_cluster6,abs_vo850GLB_cluster7,abs_vo850GLB_cluster8,abs_vo850GLB_cluster9,abs_vo850GLB_cluster10,abs_vo850GLB_cluster11,abs_vo850GLB_cluster12,abs_vo850GLB_cluster13,abs_vo850GLB_cluster14,abs_vo850GLB_cluster15,abs_vo850GLB_cluster16,abs_vo850GLB_cluster17,abs_vo850GLB_cluster18
1980-11-01,-5.008789571247857e-05,0.0008084474150867512,-6.0126910453554636e-05,8.666751761014153e-05,-2.903274083514933e-05,-8.384090962347422e-05,3.763061931431684e-05,5.620849257871499e-06,0.0005413120015873574,0.0003040406833558033,-0.00011517136468899428,5.608716480905351e-05,-3.656058262484813e-06,2.6290658458873944e-05,-3.8966484284267215e-05,6.765350199543391e-05,0.00010064854265052687,-8.948551614909384e-06
1980-12-01,-4.9559565200802126e-05,0.0007906421160441823,-6.053381381280271e-05,8.922852376602305e-05,-2.7975984419815384e-05,-8.405180398460189e-05,3.4533366271932905e-05,7.475119768652042e-06,0.00029642958907061256,0.00029928748214539763,-0.00011389846514859552,5.652648533326516e-05,1.6029821381380316e-05,2.4470909920637496e-05,-4.143329406723625e-05,6.938835344128364e-05,0.00010430841670043904,-7.578890188675943e-06
1981-01-01,-5.24117501844507e-05,0.0008143545831747664,-6.12541582963626e-05,9.18472503726769e-05,-2.30899358404499e-05,-8.439816458465633e-05,3.307205421015911e-05,8.46084017317734e-06,0.0003283061960246414,0.00030817686314953287,-0.00010705536150544212,5.538125499439093e-05,9.97769770297704e-06,2.3388048659046858e-05,-4.459252833731027e-05,6.840975391671802e-05,0.00010582575568049731,-5.5013152707972485e-06
1981-02-01,-5.407235312544664e-05,0.0008457125659333542,-6.150367336895261e-05,9.205434902345866e-05,-2.2230057896064996e-05,-8.347205401406247e-05,3.3118120858815906e-05,9.104741799768986e-06,0.0008129340858431533,0.00032666668832664273,-0.00010946138499535237,5.67534754489675e-05,4.653207140238789e-06,2.3133442951920217e-05,-4.489753606591236e-05,6.886714011275072e-05,0.000105509822821693,-5.888740559759347e-06
1981-03-01,-5.059750263190934e-05,0.0007647732369756948,-6.197729524857969e-05,9.06771154158026e-05,-2.8003104940397243e-05,-8.513275694027329e-05,3.3523110157374885e-05,9.30785443965443e-06,0.0006994695286266506,0.0003453012242163014,-0.00011026927129997367,5.582952135340253e-05,0.00010343279817399368,2.357681208400942e-05,-4.2541258651007e-05,6.743914326780371e-05,0.00010407958244387474,-7.13354436988944e-06
1981-04-01,-4.9495610685240095e-05,0.0005708130629500374,-6.023399134332679e-05,9.016162133088836e-05,-2.811116972515563e-05,-8.403851128954515e-05,3.607532952541468e-05,7.2955955612658645e-06,0.0017648105858825147,0.0003303403799590241,-0.00011169025412434263,5.7067882153205574e-05,0.0001285532432250745,2.4429379018622585e-05,-4.004734540769454e-05,7.05718298835857e-05,0.0001035523153539678,-9.988191478878565e-06
1981-05-01,-4.848036982640034e-05,0.0004463843045717416,-6.029551797435296e-05,9.043123312074702e-05,-2.6959702811554123e-05,-8.772326470552849e-05,3.706703788415249e-05,1.795359627373918e-06,0.002333161683054641,0.00033418956364686083,-0.00011631868494423017,5.506436368536756e-05,0.0002460294126649387,2.3147294409535525e-05,-3.594468580558896e-05,7.119665326790814e-05,0.00010385947664164833,-1.0613726174560987e-05
1981-06-01,-4.7478854418474206e-05,8.901277700109253e-05,-6.005640953209429e-05,9.056749957294963e-05,-2.8202398922274814e-05,-8.699599208835949e-05,3.770825369725881e-05,-3.351690139900283e-07,0.003349064791109413,0.0003286781672310705,-0.00011971857850933958,5.899550699352942e-05,0.0006379487915962402,1.9442751225494335e-05,-3.5961450565476344e-05,7.245924683778898e-05,0.0001038939215639537,-1.1189982345941753e-05
1981-07-01,-4.670633297839932e-05,-0.00011021100666160541,-5.779604189274552e-05,8.994717374828625e-05,-2.8531767460693678e-05,-8.635797399765995e-05,4.0066230861418e-05,-1.4098452720513388e-06,0.004522269300650805,0.0003492916827478136,-0.00011721370493546968,6.218406876238684e-05,0.0008341367772248174,1.731832856333518e-05,-3.572606504496792e-05,7.476722881981635e-05,0.0001002683765599849,-1.2104766399663492e-05
1981-08-01,-4.747705654662574e-05,-8.075476406096035e-06,-5.9520288456252414e-05,9.020955250653436e-05,-2.7149917132039205e-05,-8.671385171705787e-05,3.939271802223767e-05,-1.6639480532450212e-06,0.0038332078838720918,0.00032903238510092103,-0.00012096425754593093,6.160131396214122e-05,0.0008010832971194758,1.4212950587065162e-05,-3.5021072429368684e-05,7.605900799604642e-05,9.957711208025338e-05,-1.1148679137996075e-05
1981-09-01,-4.737975069236914e-05,0.000237203554812974,-5.836672468131979e-05,8.830296400739402e-05,-2.7966582231730333e-05,-8.416129776508811e-05,4.062949810250356e-05,-9.703049650577373e-07,0.0033589324448257685,0.0003272017137432057,-0.00011463556878517272,5.900563584514147e-05,0.000496001770703255,1.9640082970703765e-05,-3.535018306314425e-05,6.990434779042126e-05,0.00010075251877963267,-1.1671022137976672e-05
1981-10-01,-4.8618128277191835e-05,0.00063502017534726,-6.034005030839887e-05,8.838016642491088e-05,-2.849747339618674e-05,-8.55528736516385e-05,3.936473144984116e-05,2.2086134636929485e-06,0.0018470008217263967,0.00031829115161801584,-0.00011230357991863893,5.626025804416219e-05,0.0001528763667530646,2.3275627045809563e-05,-3.6350440153848125e-05,7.034607809667692e-05,9.92166395816538e-05,-1.1093906379184628e-05
1981-11-01,-4.9754607899416736e-05,0.0008151339595012057,-6.15808579338897e-05,8.845802131768283e-05,-2.815865451996332e-05,-8.65987769226653e-05,3.872949413337586e-05,4.673365653119152e-06,0.00043243999243713915,0.0003126675437670201,-0.00011355131072848676,5.656737621505687e-05,4.764535788126522e-05,2.4164827546853978e-05,-3.9392225232049616e-05,6.892175592484774e-05,0.00010007015252658337,-8.471236236511968e-06
1981-12-01,-4.9910857649348027e-05,0.0009133207640843466,-6.104826789124677e-05,8.748049748536738e-05,-2.7963775790936293e-05,-8.531896933515617e-05,3.647864569292788e-05,7.466894129360891e-06,0.0004478697883314453,0.00034908823888852366,-0.00011323598803805602,5.599737769556174e-05,-2.8234246331391785e-05,2.5152898923542742e-05,-4.135493760062196e-05,6.56977245887414e-05,0.00010386323858121478,-7.819938790052079e-06
1982-01-01,-5.138547060363693e-05,0.000820589775685221,-6.057259210750423e-05,8.884724856293855e-05,-2.3784011372139075e-05,-8.276017140236851e-05,3.4308333538330456e-05,8.062635764195706e-06,-9.329401109425817e-05,0.0003081553788635776,-0.00010803106274243169,5.752652887841342e-05,1.3219140880339961e-05,2.2396670829039067e-05,-4.3011423362222665e-05,6.813549854147169e-05,0.00010445355319124818,-6.870573498657484e-06
1982-02-01,-5.247501741958374e-05,0.000721690958016552,-6.087053251708975e-05,9.140803794250178e-05,-2.318822088217981e-05,-8.259455476257747e-05,3.3539300011080146e-05,8.419111948167611e-06,0.0007638274109922349,0.0003213306222783609,-0.00010868340030303554,5.752736157134037e-05,4.734038806678394e-05,2.1680809016200534e-05,-4.318378375016652e-05,7.04818774502515e-05,0.00010488431682999901,-7.82748931984834e-06
1982-03-01,-5.119400061138643e-05,0.000768591538265658,-6.204541503064494e-05,9.074732518732922e-05,-2.5648336793724527e-05,-8.572475928986673e-05,3.4881268559693466e-05,8.604813977631978e-06,0.0011628625361481681,0.00033615296059805487,-0.00011000787491919144,5.840101634313203e-05,2.122145912965477e-05,2.3592962949600582e-05,-4.214198995869809e-05,6.925961302468548e-05,0.00010219766139656443,-8.93298587575849e-06
1982-04-01,-4.9312427413581055e-05,0.0006945529700412105,-6.21213656077957e-05,9.108685055928948e-05,-2.739766807448972e-05,-8.726694124462589e-05,3.5515222407411784e-05,5.7610236415997816e-06,0.0022702048590872437,0.0003353884797737313,-0.00011422114801994403,5.747820843545789e-05,0.0001393938873661682,2.309948799407838e-05,-3.948330529633793e-05,7.295759332028113e-05,0.00010073634459533624,-9.892368988623164e-06
1982-05-01,-4.7009395810807405e-05,0.0004571082475498164,-5.91861656966418e-05,8.980574329784772e-05,-2.776384898417379e-05,-8.483098399222303e-05,3.694307608833853e-05,6.927660140633613e-07,0.003210951399523765,0.0003265516877743519,-0.00011402839831064585,5.7828495491663984e-05,0.0002351756328217951,2.4749893019625526e-05,-3.631964326402348e-05,7.12383076010449e-05,0.00010106093584370143,-1.1629164696436558e-05
1982-06-01,-4.6529111576495115e-05,0.00010601065696391743,-5.83575154761737e-05,9.195786424511411e-05,-2.8011704633157202e-05,-8.601212417399964e-05,3.9007944522462434e-05,-2.1883567165089116e-06,0.004103814426343888,0.00034509871006270667,-0.00011833847908024644,5.98147340093015e-05,0.0006507799948199784,2.167324040666215e-05,-3.5318412418023516e-05,7.2392940218292e-05,0.00010229361241390169,-1.0880873497997474e-05
1982-07-01,-4.695164025755044e-05,7.450673441174635e-06,-5.7898027784057695e-05,8.990135667831871e-05,-2.7985018988613417e-05,-8.546071082692496e-05,4.262454490397681e-05,-3.5105337138533246e-06,0.004366646462585777,0.00036247494992696575,-0.00011828780004685787,6.205956185707983e-05,0.0008024305965851193,1.8932437415646894e-05,-3.609182701964844e-05,7.368615256945846e-05,0.00010223789744217086,-1.1856626037975591e-05
1982-08-01,-4.721948668719478e-05,-8.758866745968893e-05,-5.8671973040795434e-05,8.960721911628975e-05,-2.9106182914458122e-05,-8.441176791515276e-05,4.215914141283629e-05,-3.4575558375039227e-06,0.004406828666105866,0.00035944261374728137,-0.00011341528307460848,6.136080493753845e-05,0.0007842958958852769,1.7743181043413408e-05,-3.561587004502439e-05,7.6020611069294e-05,9.947606250298795e-05,-1.1891730235101964e-05
1982-09-01,-4.8026168652279375e-05,0.00027775786293204874,-6.028653819952862e-05,8.861123924871637e-05,-2.8306022468619755e-05,-8.65758524441766e-05,4.242218381685632e-05,-1.733106061763909e-06,0.003313384368084371,0.00033551265611701336,-0.0001165731890513367,5.906365576838316e-05,0.0005218303288399641,1.838542549458291e-05,-3.5875374017624277e-05,7.22458987763173e-05,9.978396755522461e-05,-1.1643532414362508e-05
1982-10-01,-4.795652295562309e-05,0.0006290446738906516,-6.0174953711368895e-05,8.800634102975527e-05,-2.965320499923018e-05,-8.575423213020821e-05,4.012736501763759e-05,2.1347216459638055e-06,0.0019691088527906686,0.00031049443754859065,-0.00011680226473937297,5.7481158342223936e-05,0.00010335267818715822,2.4007460759152778e-05,-3.595299770617115e-05,7.06433691117934e-05,0.00010005176052261419,-1.1274416780516182e-05
1982-11-01,-4.970256848436458e-05,0.0006478666061108622,-6.150269349124377e-05,8.733790159393046e-05,-2.9646629123251982e-05,-8.350126208459963e-05,3.826664528353053e-05,4.8465012881468625e-06,0.0011176126281498,0.0003002005137710108,-0.00011148864693095207,5.7697853427035394e-05,5.0982693470099806e-05,2.6651215164512847e-05,-3.859701955195469e-05,6.895165444923409e-05,0.00010072233433473027,-9.962599709821656e-06
1982-12-01,-4.952700769020082e-05,0.0007779688530717976,-6.089440058307235e-05,8.77811254591442e-05,-2.8473669856281937e-05,-8.473096771984971e-05,3.541848821172573e-05,1.0086229484693113e-05,0.0005166212577023543,0.00031315218317710486,-0.00011101973602784816,5.780203615740678e-05,-3.076888788200449e-05,2.4063940380132877e-05,-4.1205934902249796e-05,6.720124147040634e-05,0.00010026070716169973,-8.222464399847466e-06
1983-01-01,-5.088415904379742e-05,0.000703819387126714,-6.144715764240394e-05,9.01929573135335e-05,-2.629076066916562e-05,-8.337890716298965e-05,3.433008678596671e-05,1.1464119642220985e-05,0.0006216746987774968,0.0003114447584569765,-0.00011170588690530018,5.5502688930438906e-05,-4.418048352558149e-06,2.2593053472519387e-05,-4.305841858588966e-05,6.908147158175009e-05,0.00010241459811502998,-6.1083208998713124e-06
1983-02-01,-5.192710709479198e-05,0.0007886025438589666,-6.130882943968695e-05,9.284368525588869e-05,-2.5043261814994557e-05,-8.4081241383316e-05,3.290635487566743e-05,9.44803652368306e-06,0.0008951586642069742,0.0003375527537880569,-0.00010902662664184713,5.3137845509214166e-05,0.00010916356976459999,2.223009907479976e-05,-4.369781149930701e-05,6.823220377638989e-05,0.00010742042461599879,-7.952499038269592e-06
1983-03-01,-5.2318000718447474e-05,0.0007894797818153165,-6.176182361385181e-05,9.339905330556881e-05,-2.7008703176104346e-05,-8.479962440642573e-05,3.4298195958458806e-05,8.512973916494534e-06,0.0013097470218781382,0.00034728396308815316,-0.00010920811382382869,5.335122509284612e-05,7.994909278100489e-05,2.3252916816413597e-05,-4.244674271784532e-05,6.953244256385755e-05,0.00010561646141232577,-8.999487832848434e-06
1983-04-01,-4.894478997740266e-05,0.0006739819582435302,-6.052868865019684e-05,9.255451637877914e-05,-2.9453328635030966e-05,-8.556418995477024e-05,3.530598562514726e-05,8.346068815901458e-06,0.002035341167356819,0.0003536915351610838,-0.00011380686762688795,5.6185897757345235e-05,0.00018531288463106776,2.1585110370060355e-05,-4.018077942240251e-05,7.094330316569162e-05,0.00010131694984415338,-1.0282285455807654e-05
1983-05-01,-4.853613553003538e-05,0.00043136357514110085,-5.884093064849906e-05,9.032415635100838e-05,-2.939553827168655e-05,-8.418127641890378e-05,3.76453942571504e-05,5.868479193033404e-06,0.0033053537481464446,0.00033983754595586413,-0.00011491066081093032,5.698700494385888e-05,0.0002836434630028504,2.1884109687122082e-05,-3.808382097177309e-05,7.183991397076127e-05,0.00010054984563289002,-1.2112061400849049e-05
1983-06-01,-4.651661958277599e-05,0.00022291125484722823,-5.94095842127136e-05,9.145852321536337e-05,-2.784936135745326e-05,-8.663250692789162e-05,3.825188178888203e-05,-4.029216526315966e-07,0.003793426149059087,0.0003402521946958991,-0.00011585368106659753,5.8530019071631505e-05,0.0005358078072146912,2.0755292171675285e-05,-3.501018336801618e-05,7.215914189324363e-05,0.00010169920709880965,-1.1872638398125795e-05
1983-07-01,-4.840387436278695e-05,4.028212667132418e-05,-5.996620593897895e-05,8.942180882883875e-05,-2.8052621194799313e-05,-8.565253550773833e-05,4.02493640857245e-05,-3.1739053349346525e-06,0.004127375141251832,0.0003507408918166119,-0.00011544147350262384,6.105252979955648e-05,0.0007711406526920784,1.9592582776245e-05,-3.4928032416953814e-05,7.282591945564196e-05,0.00010066890185785099,-1.0942427738242285e-05
1983-08-01,-4.696612306078036e-05,-0.00010363450352694296,-5.8835583368091655e-05,8.979268306124527e-05,-2.7540073544912026e-05,-8.73501310832158e-05,3.9620683187242195e-05,-2.2780962811254517e-06,0.004017004976049066,0.00034965370206110593,-0.00011634018294246706,6.208281797345406e-05,0.0007753745324277717,1.6682393731659225e-05,-3.486404544839694e-05,7.460850810293935e-05,0.0001001980773354363,-1.1663524224254763e-05
1983-09-01,-4.665069781965023e-05,0.0001355954888519288,-5.8860718328201557e-05,8.935706139127326e-05,-2.9450473280236156e-05,-8.593402542093805e-05,3.906981602660109e-05,-1.527081097233455e-06,0.0030977115966379642,0.0003402481929192113,-0.00011843607751233354,5.8317918619313454e-05,0.0005296756301374574,1.9646043094854255e-05,-3.416213008609635e-05,7.209918548632144e-05,9.936841066788743e-05,-1.2054472984342637e-05
1983-10-01,-4.952674084109571e-05,0.0005692481257331868,-6.097997352276138e-05,8.743016674611882e-05,-2.8451141137522136e-05,-8.53174599387915e-05,4.061683344178223e-05,2.3115032027988696e-06,0.002003548142965883,0.00031779010088131245,-0.0001142818449473853,5.790215962204255e-05,0.00017477777873864395,2.130323669154032e-05,-3.738874625338327e-05,6.962949062847889e-05,9.986941424560628e-05,-1.0134004164831327e-05
1983-11-01,-4.96395402615595e-05,0.0007784162031991098,-6.254620840726186e-05,8.7221752413326e-05,-2.8052405667483433e-05,-8.659322718078307e-05,3.928855056239461e-05,4.641539353383979e-06,0.000986657032626681,0.00032521535710354027,-0.00011168462520022053,5.537257774123623e-05,6.543314806809315e-05,2.3348715213585585e-05,-3.8851821618327116e-05,6.648873126433534e-05,0.0001039975689275673,-9.01956238377493e-06
1983-12-01,-5.0269251355734264e-05,0.0008227974224913245,-6.161513171613862e-05,8.92214023420219e-05,-2.6513344976080568e-05,-8.458660771726046e-05,3.5076699678792613e-05,7.23705140053214e-06,0.0004903775698039681,0.0003206865181305653,-0.00011115071964165694,5.7118706064540206e-05,-6.915155381648218e-06,2.4184870903076033e-05,-4.071168075985623e-05,6.815358988507261e-05,0.00010382086555990907,-6.866681058336359e-06
1984-01-01,-5.086276984016723e-05,0.0007774707531401267,-6.165718784802664e-05,8.95970778479337e-05,-2.326813489521517e-05,-8.392026759670743e-05,3.329033463461203e-05,6.673569397355815e-06,0.00015766707292641513,0.0003153417815661265,-0.00011073987836683007,5.752107550326827e-05,-2.6926514757568445e-05,2.2861684468103527e-05,-4.130314045222185e-05,6.873628820067201e-05,0.0001024084108562588,-6.188450420218804e-06
1984-02-01,-5.2038528114842316e-05,0.0008416527634835802,-6.13769455654921e-05,9.132542470222816e-05,-2.400891756552796e-05,-8.413358866690757e-05,3.404978857501052e-05,8.15445288967461e-06,0.0012752602924592793,0.0003215396241608283,-0.00011111733913900769,5.668819124557446e-05,-2.9369279478227585e-05,2.3470880889010827e-05,-4.284475625564273e-05,6.743844712430863e-05,0.00010526676272059342,-7.92212790738861e-06
1984-03-01,-5.01047859169877e-05,0.0008465560313197784,-6.162627142662154e-05,9.224580973112038e-05,-2.6459800195146525e-05,-8.442046987706725e-05,3.429907238062597e-05,8.58369651533119e-06,0.00101902820460964,0.00033633954848887195,-0.00011450458517136395,5.51068678535636e-05,1.8637587930113243e-05,2.180255221666753e-05,-4.237143137423253e-05,6.849964868756392e-05,0.00010710259192381743,-8.318093909773999e-06
1984-04-01,-4.881961183010608e-05,0.0007434046589575398,-6.135489740297807e-05,9.074184568296667e-05,-2.856082543427469e-05,-8.618375338163003e-05,3.5301032377079146e-05,6.7912288629888154e-06,0.001915809407364577,0.00033777448859634914,-0.00011102256452712647,5.610414114522024e-05,0.00011362167892262472,2.1794977739421397e-05,-3.860548277587187e-05,7.028236314392667e-05,0.00010423357134978114,-9.96568230585328e-06
1984-05-01,-4.829168927119824e-05,0.0003558425608692536,-5.953312924175041e-05,9.154886313628922e-05,-2.852380059281865e-05,-8.582212160979224e-05,3.62173005883443e-05,3.206670352507138e-06,0.002535729145165533,0.0003366791133885272,-0.00011494972872610692,5.8412863578313943e-05,0.00027972169586324265,2.315435619581671e-05,-3.690714833868583e-05,7.216816554845764e-05,0.0001035862725176331,-1.078630410757215e-05
1984-06-01,-4.823268298274717e-05,-2.5285617747764872e-06,-5.886626670291488e-05,8.958361196059701e-05,-2.7121253527589378e-05,-8.530951059025773e-05,3.832361145237556e-05,-1.8516335875426385e-06,0.0037555224844254553,0.0003573830326786265,-0.00011337135360318677,6.043468602001667e-05,0.0007428613441464091,1.684373772502201e-05,-3.568407644712077e-05,7.377214096882447e-05,0.00010045395929073155,-1.0221272972334656e-05
1984-07-01,-4.767387599953374e-05,-5.132499912482066e-05,-5.8353029245021635e-05,9.099311519147702e-05,-2.8897836785313493e-05,-8.641553328527314e-05,3.812197075289998e-05,-1.2518204767349194e-06,0.004208693862892687,0.0003398910242443284,-0.00011840992383703805,6.174338466982232e-05,0.0008375705095074537,1.822244624441561e-05,-3.6338630196720664e-05,7.562785299014439e-05,9.84864837610749e-05,-1.1201747825507087e-05
1984-08-01,-4.7713044264764186e-05,2.318772610957846e-06,-5.945309279392937e-05,8.974774168175164e-05,-2.814863937830615e-05,-8.699502265561148e-05,3.951155739124877e-05,-1.7785405520424869e-06,0.0034643427352420986,0.00035677892608671554,-0.000119858934305207,6.19922700283451e-05,0.0006853589314102594,1.7149069032213093e-05,-3.445840562910022e-05,7.598422603917869e-05,9.914851775479122e-05,-1.1308640048297842e-05
1984-09-01,-4.550108019849851e-05,0.00026083574387788155,-6.091385645717008e-05,8.85443777054724e-05,-2.883677529816774e-05,-9.067047368681704e-05,3.889632344613338e-05,3.1648586387259563e-07,0.0030746261472813785,0.00033176260735166986,-0.00011909300992205452,5.7636317689213215e-05,0.0004495807453557582,1.9902109861211484e-05,-3.4236148444363886e-05,7.219791100514778e-05,9.815911417482075e-05,-1.1752581157442518e-05
1984-10-01,-4.7515035509549594e-05,0.0006820918618662594,-6.010567855110963e-05,8.685535321679724e-05,-2.917766766945495e-05,-8.465640687511801e-05,4.129585073794084e-05,8.620422783869164e-07,0.0015903830353636295,0.00031018757403621246,-0.00011258837400106085,5.684308380745122e-05,0.00017009208802067275,2.1576784092758317e-05,-3.715212112528131e-05,6.940834764699834e-05,0.00010067874595902308,-1.0511727000432028e-05
1984-11-01,-4.957758327473034e-05,0.0007978768432318855,-6.068731275277128e-05,8.696066787408714e-05,-2.8646950761126278e-05,-8.556020798369772e-05,3.884811217080919e-05,5.582412679920052e-06,0.0006939104059711099,0.0003126944445991992,-0.00011069516047170547,5.320773602256345e-05,1.688605704787603e-05,2.465199618346824e-05,-3.880860014988423e-05,6.671099604331547e-05,9.971898247453349e-05,-8.886046099023883e-06
1984-12-01,-5.1706151236315554e-05,0.0007626824905552592,-6.0598016826227665e-05,8.957371322416143e-05,-2.6195796047378442e-05,-8.348817578490215e-05,3.5573621719423244e-05,7.2118117989089646e-06,0.0012291959137655795,0.0003164556902548712,-0.00011465056989135346,5.950115101532666e-05,-4.684090169705866e-06,2.4887011081333304e-05,-4.130604668942272e-05,6.794545870617847e-05,0.00010229082060201714,-6.349277648849317e-06
1985-01-01,-5.049226809560879e-05,0.0009042126597099317,-6.0465933515774506e-05,8.986691070671102e-05,-2.536548432361378e-05,-8.498304108235141e-05,3.318652758059485e-05,7.298857315956496e-06,-0.00020831552319577895,0.00031695916631077934,-0.00011360736835562293,5.6378284855860716e-05,-5.21975412734069e-06,2.3327390496682887e-05,-4.303925130894392e-05,6.763113943406351e-05,0.00010447023938737671,-6.773147572526231e-06
1985-02-01,-5.2191625589733366e-05,0.0007652003356876473,-6.075447276655828e-05,8.969922027355582e-05,-2.423137385533152e-05,-8.481248554754949e-05,3.3832712330022886e-05,8.629896334495306e-06,0.00037165882531553507,0.0003486853125246449,-0.00010993283897431693,5.66300832922283e-05,-3.204976175246494e-05,2.2083817853971624e-05,-4.349418833222973e-05,6.772198616017075e-05,0.00010553647438495385,-6.210096763500617e-06
1985-03-01,-5.118970030926089e-05,0.0007495345319815291,-6.122708917465575e-05,8.978873601521209e-05,-2.7209368278565934e-05,-8.51700498714488e-05,3.5274793136927854e-05,8.869155704434339e-06,0.0014039395318832248,0.00033042892432099004,-0.00011123311342791299,5.9904295657933866e-05,5.3332421755060614e-05,2.3747659196810525e-05,-4.15677764624466e-05,6.836240462655529e-05,0.0001018627221195924,-8.393095702276269e-06
