,abs_vo600GLB_cluster1,abs_vo600GLB_cluster2,abs_vo600GLB_cluster3,abs_vo600GLB_cluster4,abs_vo600GLB_cluster5,abs_vo600GLB_cluster6,abs_vo600GLB_cluster7,abs_vo600GLB_cluster8,abs_vo600GLB_cluster9,abs_vo600GLB_cluster10,abs_vo600GLB_cluster11,abs_vo600GLB_cluster12,abs_vo600GLB_cluster13,abs_vo600GLB_cluster14,abs_vo600GLB_cluster15,abs_vo600GLB_cluster16,abs_vo600GLB_cluster17,abs_vo600GLB_cluster18
1980-11-01,2.441416367410535e-05,-7.823810191109961e-05,7.956648657032413e-05,-3.287043038692029e-05,5.201757598269416e-05,-6.532195613041531e-05,0.0001380670599829297,1.327186574332764e-05,-9.843715576464187e-05,0.005154285463504493,-4.688676254414587e-05,3.898626012806822e-05,5.377561825986738e-05,8.683566409456251e-05,-1.5339103735338238e-05,-5.684876649951617e-09,-9.126592345268733e-05,0.0017662339814705774
1980-12-01,2.1383569682049647e-05,-7.734082315921576e-05,8.687515161916848e-05,-3.3383244468009674e-05,4.939786388867926e-05,-6.398654448779287e-05,0.00014996068643686333,1.3225291040236041e-05,-9.776302871805934e-05,0.0071479070660037305,-4.782227761373206e-05,3.328435032497381e-05,5.910532726792971e-05,8.992628736577772e-05,-1.5459341777083562e-05,1.6042500197023838e-07,-9.199846737409155e-05,0.0018688500858843327
1981-01-01,1.890315552213507e-05,-7.652707713124149e-05,8.859746245205344e-05,-3.678090200030913e-05,4.709382762932234e-05,-6.422013933579993e-05,0.00015034857268210103,1.3180979049720672e-05,-9.691415901838092e-05,0.0065474033666153755,-5.399152569501012e-05,2.9612034225537335e-05,5.891238534122995e-05,9.328289522457269e-05,-1.2767178090042662e-05,3.446759130529498e-08,-8.78093627621778e-05,0.0018770364476949908
1981-02-01,1.8663842893785616e-05,-7.966666973640007e-05,8.692402371084391e-05,-3.793628856364229e-05,4.8117008576312194e-05,-6.719520289901901e-05,0.0001571063408334242,1.4383504063816841e-05,-9.541558459826966e-05,0.009634034358896315,-5.644498411460187e-05,2.9623223944223016e-05,5.787870159602372e-05,9.20052701400567e-05,-1.0975622899422888e-05,6.122837762933168e-07,-8.604756085905475e-05,0.0021091515009175055
1981-03-01,2.0163554980076455e-05,-8.175291429885055e-05,8.304387869086028e-05,-3.6354994098236364e-05,4.989880290533134e-05,-6.558407707954025e-05,0.00014782588162066108,1.2383117932478993e-05,-9.791282488884845e-05,0.007531442194400976,-5.112812769683925e-05,3.38057596367904e-05,5.4747941838876295e-05,9.133172762039659e-05,-1.3741513606014956e-05,6.814725756211586e-07,-8.955023738301614e-05,0.0018487309716874734
1981-04-01,2.136904457298091e-05,-7.865146640832349e-05,8.31823768305013e-05,-3.317614569637768e-05,5.362289634431601e-05,-6.467187334197638e-05,0.0001425661942898974,1.3312738802697923e-05,-9.755465151484761e-05,0.007154594156115006,-5.151715992145579e-05,3.669082192322403e-05,5.5913476505854826e-05,8.832474478920987e-05,-1.2003506494945921e-05,2.4632847987465035e-07,-9.172862856420917e-05,0.001862599492596928
1981-05-01,2.3236696091643943e-05,-8.397519674250169e-05,8.174275413822881e-05,-2.719781743191244e-05,5.628942697406034e-05,-6.745204649083667e-05,0.0001379939931211993,1.2260411173396866e-05,-0.00010399135135230608,0.005162744491826743,-4.748909277347566e-05,3.712516138654426e-05,5.6101041352392075e-05,8.759410889864854e-05,-1.258933429603025e-05,-6.392516608196652e-07,-9.739419542679603e-05,0.0017079821191146038
1981-06-01,2.5809513636774856e-05,-8.471307795979198e-05,7.778283139401094e-05,-2.76178537672889e-05,6.0833595491754626e-05,-6.715456850617339e-05,0.00013344712711947526,1.0149263898741691e-05,-0.00010695312324203674,0.004814431304112077,-4.3848178227728404e-05,4.1503524890816784e-05,5.581623554462567e-05,8.422814660064121e-05,-1.2526605688536722e-05,-1.2242396829156155e-06,-9.76568524085858e-05,0.0016646643416606821
1981-07-01,2.887344555602523e-05,-8.170022555315528e-05,7.943228525604583e-05,-2.761397271031827e-05,6.342236225073096e-05,-6.4968662627507e-05,0.00012494963865039997,8.339079291967797e-06,-0.0001036289990894913,0.0031819610740058124,-4.288993350752263e-05,4.0806323855560914e-05,5.9228042684136766e-05,8.118626206927654e-05,-1.3571958371964381e-05,-2.109149754576764e-06,-9.702365329306756e-05,0.0013818124898534734
1981-08-01,2.5546183327637744e-05,-8.492435555005498e-05,7.942802996666164e-05,-2.5859454736902235e-05,6.670836009068494e-05,-6.638882888016824e-05,0.00012520762432809666,8.013766051798445e-06,-0.00010883023893065431,0.002887553515999268,-4.0334275443897105e-05,4.25435968937934e-05,5.864723445139699e-05,8.189583838741471e-05,-1.4530445469063125e-05,-1.7129881129513303e-06,-9.865936743001083e-05,0.0016630256141070276
1981-09-01,2.7478722985139476e-05,-7.866261011182731e-05,7.70662211827699e-05,-2.6584199655768895e-05,6.400192308494464e-05,-6.30556200316129e-05,0.00013035745529494093,8.262709756805137e-06,-0.00010659560805499113,0.003962321109914532,-4.415964984659557e-05,4.1550407875766236e-05,5.604376899616516e-05,8.089793316850609e-05,-1.3992530512041412e-05,-2.6826319853858966e-06,-9.631453235829053e-05,0.0017183298041345552
1981-10-01,2.4835172920128363e-05,-8.376885238665822e-05,8.120519550440202e-05,-2.769626368168607e-05,5.7109193950330275e-05,-6.603929233399026e-05,0.00014368656814184257,1.1016158879233245e-05,-0.00010485989007161391,0.005941368484248718,-4.337694035987652e-05,4.0125250481779184e-05,5.691538447265614e-05,8.436952150993415e-05,-1.4320685042750685e-05,-1.5693021312168188e-06,-9.168782977670615e-05,0.0018676148101803847
1981-11-01,2.457968405092527e-05,-8.334205327296036e-05,8.117989866121665e-05,-3.15850789425545e-05,5.110906128368132e-05,-6.426779228209887e-05,0.0001457621904600918,1.2142107654825441e-05,-0.00010601020939678787,0.007319625486464551,-4.569162036094702e-05,3.831024258465798e-05,5.3607659169387805e-05,8.780755394893874e-05,-1.5117468403029004e-05,-4.465853885686851e-07,-9.22526501548978e-05,0.0020241915990482084
1981-12-01,2.2611952373521043e-05,-8.024628761248957e-05,7.969467805819512e-05,-3.662682485793977e-05,4.979130122408647e-05,-6.241658159770341e-05,0.00014986887162221253,1.2325700031442925e-05,-0.00010081262189487461,0.007686111590980242,-4.6839896557767964e-05,3.578414158746081e-05,5.416325350509126e-05,8.682602981082652e-05,-1.5178374863151274e-05,-9.376926026203611e-07,-9.136811504059087e-05,0.001999598134716507
1982-01-01,1.9363620243925733e-05,-7.809122105095904e-05,8.329127843704397e-05,-3.6766145243931716e-05,4.9943478944095564e-05,-6.344684804372384e-05,0.00014550447321578282,1.1787055315930389e-05,-9.60514338849431e-05,0.0071865035958277685,-5.164049622235876e-05,3.3137691237102054e-05,5.924636900237749e-05,8.913707747238109e-05,-1.2852015945302102e-05,-6.946524848177045e-07,-8.703953083002145e-05,0.0018474700482329354
1982-02-01,1.7152584692475532e-05,-7.89149585680967e-05,8.564212888398567e-05,-3.779716427891037e-05,4.791974065675937e-05,-6.550934407149834e-05,0.00015256545100659493,1.1311341203009921e-05,-9.648563144238371e-05,0.009433089871890843,-5.4055810985367074e-05,3.2714364394378955e-05,5.9921246026312256e-05,9.123164249854358e-05,-1.2320418186896455e-05,-9.018616407294555e-08,-8.647258617749139e-05,0.001963518479897175
1982-03-01,1.8527987362048997e-05,-8.149850131776588e-05,8.486994639805364e-05,-3.586228176190689e-05,5.031585925526414e-05,-6.634508504505919e-05,0.00015124042142065043,1.1426388301830958e-05,-0.00010106721339597195,0.008974504695894819,-4.944657121086493e-05,3.374657420239403e-05,5.96326842512369e-05,8.835612553647244e-05,-1.3657635299245563e-05,-3.630929904399045e-07,-9.17384816354818e-05,0.002047951602435205
1982-04-01,1.9346240278856274e-05,-8.682115940555884e-05,8.657756781729863e-05,-3.1003570972449586e-05,5.521697452191737e-05,-6.659677712160379e-05,0.00014716031163189452,1.1310911566287166e-05,-0.00010588608491065985,0.00803780615873014,-4.801743864046523e-05,3.439994292730422e-05,6.038902741951264e-05,8.941932611486556e-05,-1.3416625835007937e-05,-4.5644415664856314e-07,-9.402847226865433e-05,0.0016919482732191682
1982-05-01,2.308944985678975e-05,-8.204671206102698e-05,8.41426657371619e-05,-2.8079723035245462e-05,5.939976376305404e-05,-6.50054096455141e-05,0.0001400769373133001,1.0881127548260576e-05,-0.00010257561514567657,0.006362080360607555,-4.501018944817285e-05,3.64583614785866e-05,5.855261750528715e-05,8.70193565839094e-05,-1.273578189082198e-05,-2.3597398123016026e-06,-9.55045452810355e-05,0.0014923562048352323
1982-06-01,2.7187355347753812e-05,-8.277536204788292e-05,8.077510620199701e-05,-2.4926956647212752e-05,5.994366292488316e-05,-6.551702615567747e-05,0.00013082093732698268,9.904763550005275e-06,-0.00010797463897018276,0.005377211588590096,-4.148303064126098e-05,3.891226299901839e-05,5.624103593888592e-05,8.403881397212276e-05,-1.4275438944524569e-05,-1.5617897287474577e-06,-9.94744375014313e-05,0.0016745729226386175
1982-07-01,2.795681977754851e-05,-8.076710088377466e-05,7.71659132602852e-05,-2.6477704107986523e-05,6.276710657213271e-05,-6.623091199947814e-05,0.00013143210717051932,8.3414860844286e-06,-0.00010720443098857926,0.004764592934710285,-4.1994162805194996e-05,4.356058960189207e-05,5.7270683494091314e-05,8.289106727506105e-05,-1.3691814299616251e-05,-1.9904835026841836e-06,-9.818458321123299e-05,0.0015589337635901757
1982-08-01,2.8680957544374425e-05,-8.262441633773778e-05,8.017841465752865e-05,-2.710064898445005e-05,6.391976875441106e-05,-6.37137761585555e-05,0.00012069109129918359,8.547371646076963e-06,-0.00010295120534321636,0.0010647631521957617,-4.531471803960758e-05,3.992252117890012e-05,6.0302987991678026e-05,8.028514235088329e-05,-1.2668358964320862e-05,-2.2202106640198422e-06,-9.416028158332163e-05,0.001464642718929099
1982-09-01,2.6602367079089673e-05,-8.41589135459506e-05,7.904721522524102e-05,-2.6876945516154695e-05,6.298567562785716e-05,-6.562798565331225e-05,0.00013108673229705073,8.253483591444072e-06,-0.00010505041245778557,0.005039653236356875,-4.3394569674450345e-05,4.422260786145871e-05,5.654375387608967e-05,8.339365786332247e-05,-1.3793683074759934e-05,-2.259179451953107e-06,-9.63895357787036e-05,0.001786655957403127
1982-10-01,2.5539204790747088e-05,-8.063623951978682e-05,8.18598655457645e-05,-2.6971077398423597e-05,5.622769272522182e-05,-6.285255789316007e-05,0.00013693465254477506,1.064083338284948e-05,-0.00010340023723792431,0.005130215625589093,-4.316778689495881e-05,4.071370155524593e-05,5.648445236344029e-05,8.49945695176916e-05,-1.4983779629397355e-05,-2.461899007690457e-06,-9.65506270067063e-05,0.0017411541193723679
1982-11-01,2.282907588411482e-05,-8.132323859138385e-05,8.117947470778086e-05,-3.379870219402261e-05,5.276489148526195e-05,-6.407154506180764e-05,0.0001368146875445975,1.2770380164039563e-05,-0.00010193024249211272,0.007038180774543434,-4.6846001747656956e-05,3.7919018504481565e-05,5.697532631873745e-05,8.550947580903351e-05,-1.5146839397554384e-05,-1.201313523918825e-06,-9.109623590972717e-05,0.0019619978047558106
1982-12-01,2.1220341231878193e-05,-7.770099207159167e-05,8.41008805427847e-05,-3.4162070727683377e-05,4.8175614400378486e-05,-6.520632903732992e-05,0.0001432693131647787,1.391842491436367e-05,-0.0001002968259088352,0.009566595933089655,-4.746006611226635e-05,3.431253595232603e-05,5.727705856033198e-05,8.685659137684721e-05,-1.4542469115339272e-05,-4.770418547214745e-08,-8.917157212597925e-05,0.0017966769519262016
1983-01-01,1.9496500291943287e-05,-7.827514960054286e-05,8.77984534531069e-05,-3.705322492501332e-05,4.7073971612093795e-05,-6.43119994446975e-05,0.000148889739648439,1.2489924458093056e-05,-9.609877069076327e-05,0.00879033759701997,-4.986226210321272e-05,3.1005455855426275e-05,5.9921483232362854e-05,9.139590868986884e-05,-1.257844057060235e-05,4.379053787025704e-07,-8.997261435464285e-05,0.0018968490621773526
1983-02-01,1.7455035400384906e-05,-7.917296898085624e-05,8.917755106332029e-05,-3.8738476546682616e-05,4.768499800046536e-05,-6.252096756507859e-05,0.0001598396249515574,1.1202321267394373e-05,-0.00010420619793493595,0.00967273663263768,-4.991053808198283e-05,2.925329004148775e-05,5.779274328528413e-05,9.544810064062086e-05,-1.2820890068117782e-05,7.270238611676088e-07,-8.869619768966068e-05,0.0018208185792900622
1983-03-01,1.880882273166718e-05,-8.267874724228776e-05,8.944249331518479e-05,-3.5357957390520175e-05,4.639102404171917e-05,-6.778784337491616e-05,0.00015939786483181045,1.0453315786337275e-05,-0.00010370026757300366,0.011011831035527091,-5.0264102218065865e-05,3.238813211213486e-05,5.7777563327092777e-05,9.599041897507216e-05,-1.4053265494516787e-05,3.0991475618864614e-07,-8.797865852280488e-05,0.0019179164155502804
1983-04-01,1.8932409977679255e-05,-8.203245185988872e-05,8.677271530252155e-05,-3.381659110812974e-05,5.232248126706624e-05,-6.681699953744856e-05,0.0001531660424554449,1.1212031424801282e-05,-0.00010299379602273755,0.009472646828119954,-4.587578807717585e-05,3.416046790476162e-05,6.058763279430128e-05,9.038181064920696e-05,-1.3545872927049157e-05,1.6831970118902516e-07,-9.25454336716761e-05,0.001779871126927901
1983-05-01,2.2775679928855153e-05,-8.065188170234808e-05,8.30660531742821e-05,-3.0897488384423695e-05,5.595944807614452e-05,-6.657148401674656e-05,0.00013888992487285647,1.2008000364345231e-05,-0.00010118685503058307,0.006666243522583197,-4.6529452392309345e-05,3.851379016605465e-05,5.734731948413773e-05,8.505957231244685e-05,-1.3194500701906187e-05,-1.6695225055314087e-07,-9.290707166147112e-05,0.0017439804651075974
1983-06-01,2.5880486135607944e-05,-8.178382247669087e-05,8.000436172028636e-05,-2.673982048103748e-05,5.8929518859451245e-05,-6.684373868168068e-05,0.00013751061876232111,1.0049443946063975e-05,-0.00010599974063408904,0.006534095640139034,-4.3363574095013923e-05,4.019932229074587e-05,5.545089275197038e-05,8.419528013336231e-05,-1.1885896987627752e-05,-5.240800759683152e-07,-9.755932659210338e-05,0.001679964771028608
1983-07-01,2.777788100310748e-05,-8.405949423037723e-05,7.835913593440837e-05,-2.632153977086913e-05,6.214121779607433e-05,-6.75299850386954e-05,0.00013310258580231588,9.365890082795022e-06,-0.0001058241435346549,0.004075427811282377,-4.353530764064723e-05,4.03956616598815e-05,5.756421307671337e-05,8.248761033727234e-05,-1.3290276494141533e-05,-9.029197997873152e-07,-9.524462314345385e-05,0.0014663077308796346
1983-08-01,2.7543621335848512e-05,-8.122943280100385e-05,8.064518452577996e-05,-2.6699548164891587e-05,6.520644483286949e-05,-6.448010724212143e-05,0.00012142326102424774,8.252466304777645e-06,-0.00011013527287822829,0.0018525874717549111,-4.420183055723707e-05,3.975036103313221e-05,5.973224565300247e-05,8.272904492800703e-05,-1.2388394705137924e-05,-9.351720030183046e-07,-9.748697660658249e-05,0.0013406125617621
1983-09-01,2.5825292891169194e-05,-8.190846774004826e-05,8.05394768927569e-05,-2.7390957508283714e-05,6.222544115299134e-05,-6.1571715932644e-05,0.0001277030058243556,7.926752366353319e-06,-0.00010848758680176136,0.003154824662487954,-4.018203099170051e-05,4.107473627903125e-05,5.779268060389252e-05,8.137039213369672e-05,-1.4586584029530059e-05,-2.2433798731959184e-06,-9.721960297254911e-05,0.0017005644622258842
1983-10-01,2.475365028275471e-05,-8.206532319471378e-05,7.848895735136695e-05,-2.9482801877278218e-05,5.9535262475991535e-05,-6.621355380688694e-05,0.00013174395612667052,1.0304284055273577e-05,-0.00010367198228777852,0.0038792696917274347,-4.5761513650755994e-05,4.266562334451649e-05,5.514630051825284e-05,8.420585316827299e-05,-1.4786289170842792e-05,-1.334146571925473e-06,-9.166729682079562e-05,0.0017653917893767357
1983-11-01,2.4836487698434084e-05,-8.398253802605112e-05,7.859836598330243e-05,-3.3093612193089404e-05,5.3279578980780436e-05,-6.404750465720001e-05,0.0001414713957821679,1.1303421555879534e-05,-0.00010514468637043855,0.005821302571954827,-4.412004107672891e-05,3.9039062029856895e-05,5.1759565935385215e-05,8.936756251011878e-05,-1.5242047387194665e-05,-4.955495965568907e-07,-9.168348709850774e-05,0.0018865106540033594
1983-12-01,2.2256865856450115e-05,-7.82536134417904e-05,8.354143101601004e-05,-3.503320933397938e-05,4.7629936539464864e-05,-6.397408269435085e-05,0.00015902763514585104,1.239154162953501e-05,-9.827210401693407e-05,0.008798687485978007,-4.833307739869325e-05,3.376259517827265e-05,5.547723737214944e-05,9.097368436070954e-05,-1.3868181427925367e-05,-1.1986204332593266e-07,-9.022317442088876e-05,0.001878416514955461
1984-01-01,1.9530124789749254e-05,-7.814047004827139e-05,8.52276112766951e-05,-3.4645516596672996e-05,4.804963605282737e-05,-6.446667188894203e-05,0.0001638134739709819,1.1795546689191488e-05,-9.695525381845838e-05,0.010483483977926275,-4.974376872379446e-05,3.06863512378186e-05,6.028577027373595e-05,8.828315989299958e-05,-1.243134748720978e-05,1.463358951629588e-07,-8.900975330221512e-05,0.0020487514120759442
1984-02-01,1.996640014368224e-05,-7.842182096716697e-05,8.499674571450711e-05,-3.487777095389421e-05,4.754871362630666e-05,-6.289491403383736e-05,0.00016620093464932758,1.0926130693503859e-05,-9.579625360569672e-05,0.010702720222373804,-5.340865865229827e-05,3.1665895701607254e-05,5.696411249487396e-05,9.072672665669498e-05,-1.0777075784871058e-05,3.9172843923333474e-07,-8.92218398345452e-05,0.002082632818201091
1984-03-01,1.8905005785391517e-05,-7.971571599805134e-05,8.428983773493508e-05,-3.5515087485374943e-05,4.736508279473821e-05,-6.407738985228732e-05,0.00015268662395701715,1.1671784671273565e-05,-9.741813396670438e-05,0.008685437690777084,-5.0131077869357824e-05,3.059098338370302e-05,5.5364589079053495e-05,9.272956628013742e-05,-1.2921706924215769e-05,4.866379349043663e-07,-9.1707055095479e-05,0.0021857162209926173
1984-04-01,1.9694009352589776e-05,-8.047940997023354e-05,8.080900528955852e-05,-3.17273146277797e-05,5.2962839007696155e-05,-6.533033606587505e-05,0.0001512571172709622,1.076428595820978e-05,-0.00010461001118911602,0.009017586125992239,-4.5303596848636076e-05,3.585028452296875e-05,5.519974930959162e-05,8.997610477906476e-05,-1.4256443137128372e-05,3.602178346547513e-08,-9.215909049852745e-05,0.0020186405890854076
1984-05-01,2.421205097466315e-05,-8.00260569901716e-05,8.005273824476996e-05,-2.9370704606873215e-05,5.626877226050737e-05,-6.437538493330935e-05,0.00013656859417237991,1.2156447660850567e-05,-0.00010435843538097718,0.006441812244399141,-4.419173241000284e-05,3.6744717352366743e-05,5.672664711538174e-05,8.491177878739846e-05,-1.3531919762499456e-05,-1.0742670171157917e-06,-9.48248996067193e-05,0.001851136767072603
1984-06-01,2.5220866327321057e-05,-7.847650553281462e-05,7.784388928241499e-05,-2.9305568945177413e-05,6.209781564239729e-05,-6.562780261035341e-05,0.00012324424248609186,8.84628611351622e-06,-0.00010473360433886563,0.0031246483558788896,-4.5225090368396856e-05,4.056753535482546e-05,5.817222749150509e-05,8.081146121070675e-05,-1.3073740016504114e-05,-1.754431877206043e-06,-9.495004353364214e-05,0.0015565363355563022
1984-07-01,2.7413222772322528e-05,-8.036097855488813e-05,8.153799322239439e-05,-3.003631325161739e-05,6.338014984647486e-05,-6.452503284833353e-05,0.0001251395376121119,8.437850875921095e-06,-0.00010656538889682117,0.004388346375587086,-4.3889944429269455e-05,3.918442648802706e-05,6.157438292575534e-05,8.10941347080589e-05,-1.30121593302748e-05,-1.2331808952235199e-06,-9.786122795226952e-05,0.0014132425349089317
1984-08-01,2.691116446441268e-05,-8.303449651725222e-05,8.059692258330604e-05,-2.7038732333131157e-05,6.395791776149142e-05,-6.549379457214425e-05,0.00011910052104848572,8.086057253480223e-06,-0.00010647776386911956,0.0008140441423165612,-4.1671683544391826e-05,4.157749214789986e-05,6.004059385402896e-05,8.176865922759281e-05,-1.3116504267903414e-05,-1.4784711805581542e-06,-9.883362407082939e-05,0.0012721453458652832
1984-09-01,2.6318619411700128e-05,-8.752635738166516e-05,8.084036925015604e-05,-2.4852275387971316e-05,6.178218720811465e-05,-6.094881959966788e-05,0.00013204400814183562,8.57570164046926e-06,-0.00011152700560495233,0.004679932802294692,-4.033729606872481e-05,4.108344235705332e-05,5.7964503817807734e-05,8.05372822666671e-05,-1.4612808740821492e-05,-2.7697187769000084e-06,-0.00010206128211718027,0.0016928262994042598
1984-10-01,2.4870273033197838e-05,-8.124804843992756e-05,7.995065999690326e-05,-3.0159079741550938e-05,5.924868454674338e-05,-6.190472141160108e-05,0.00013732728582255326,9.531218611514932e-06,-0.00010610977273915379,0.005488076324885091,-4.4096179243007846e-05,4.184917981915252e-05,5.610820669578577e-05,8.335930822006838e-05,-1.4480389470211068e-05,-1.998737642448436e-06,-9.301382725915084e-05,0.0017197537090396509
1984-11-01,2.2663912922756647e-05,-7.897718039509947e-05,7.702514353230243e-05,-3.3448757037419727e-05,5.351592080723737e-05,-6.276993001349938e-05,0.00013723144097506856,1.2168898551449686e-05,-0.00010394461768507761,0.005997045082040131,-4.5084149557321026e-05,3.85694288378281e-05,5.481246188463882e-05,8.471335884398567e-05,-1.647671328757699e-05,-4.5189479166008136e-07,-9.124940244962912e-05,0.001953602804860566
1984-12-01,2.04017889796217e-05,-7.640940597462511e-05,8.28120134006379e-05,-3.432848913960058e-05,5.031597123865087e-05,-6.485147394917893e-05,0.0001557574489321198,1.3127118589745376e-05,-9.936792306880784e-05,0.011503848751696449,-4.837140956872397e-05,3.6504896135066694e-05,5.746771200171458e-05,8.714703946387383e-05,-1.4314689009451185e-05,-4.7104643871113315e-07,-9.253340290120146e-05,0.0021714900867664255
1985-01-01,1.9243051243839753e-05,-7.513955314052594e-05,8.421479511225054e-05,-3.549490981282912e-05,4.6333672550085215e-05,-6.19488976857004e-05,0.000157158982033561,1.2265036122380325e-05,-9.816543225545167e-05,0.008573020265127223,-5.100966077544868e-05,3.2354907017123344e-05,5.6169322281651124e-05,9.257775825819562e-05,-1.2912516922369832e-05,-1.14016974692416e-06,-9.133071000394706e-05,0.0019270044504082762
1985-02-01,2.1279939621883004e-05,-7.747727664852163e-05,8.036582212799823e-05,-3.883684454391383e-05,4.992317973335762e-05,-6.296558348819285e-05,0.00014953203363687667,1.310703008724157e-05,-0.00010022923130523658,0.009183421692190072,-5.299393458037891e-05,3.288460313257163e-05,5.597549544118748e-05,8.906745215490383e-05,-1.2207104620958691e-05,4.548540263756572e-07,-9.042590651400648e-05,0.0022018984964233823
1985-03-01,1.9714511597014374e-05,-7.910784465497239e-05,8.126545704783887e-05,-3.683149885661011e-05,5.279862159235154e-05,-6.530075174765134e-05,0.0001502262094415254,1.2412365383479543e-05,-9.92738980704943e-05,0.01058062577309708,-5.0013835734165646e-05,3.768603796756599e-05,5.6370797480937926e-05,8.50434965165853e-05,-1.4880351133999486e-05,-5.71766619184243e-07,-9.013109539645249e-05,0.002176692032662686
