,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5
1965-01-01,0.010102463,-0.2196453,0.084077835,-0.003584671,-0.120250896
1965-02-01,-0.056703568,-0.30404893,0.053444862,0.10460834,-0.006191826
1965-03-01,-0.047253035,-0.16228981,0.14306279,0.18379784,0.120902635
1965-04-01,0.04171295,-0.19227143,0.08864021,0.13328628,0.11764412
1965-05-01,0.09841652,0.021508027,0.005540085,0.10200157,-0.18314628
1965-06-01,0.04627533,0.060614012,0.008798981,0.18119125,-0.09515762
1965-07-01,0.079841614,-0.049208067,0.045623016,0.04757919,0.046601105
1965-08-01,0.034217834,0.010753632,-0.006843567,-0.01108017,0.018249512
1965-09-01,0.06908722,0.13263436,-0.017597962,-0.010428238,-0.15544625
1965-10-01,0.052467346,-0.015316391,0.023464203,-0.053118896,-0.23235473
1965-11-01,0.056378175,-0.253537,0.07299805,-0.21997109,-0.1720665
1965-12-01,0.026396941,-0.33370477,0.02346344,0.010102463,-0.6797926
1966-01-01,-0.014113617,-0.4033947,0.064661406,0.023632813,-0.5494566
1966-02-01,0.11323929,-0.38370094,-0.014770508,0.21170826,-0.25569114
1966-03-01,-0.011815643,-0.04365463,0.103392795,0.225494,-0.26750737
1966-04-01,0.022975922,-0.17067948,0.063676454,0.1385128,-0.14277992
1966-05-01,0.045295715,-0.039715957,0.0009849549,0.15426826,-0.14409295
1966-06-01,0.047265626,-0.0013130188,0.047264863,0.047264863,-0.0059082033
1966-07-01,0.07549286,-0.016411591,0.021334838,0.09846954,0.03905945
1966-08-01,0.0781189,0.0091903685,0.10798721,-0.0042671203,-0.0013130188
1966-09-01,0.05612717,0.12571183,-0.011487961,-0.045295715,-0.09223251
1966-10-01,0.0685997,0.040372085,0.021662902,-0.09584312,-0.10175133
1966-11-01,0.09781265,-0.17527466,0.028884124,-0.086652756,-0.34365693
1966-12-01,-0.047593307,-0.036433794,0.031181907,0.035448838,-0.26553804
1967-01-01,-0.094371416,-0.2703785,0.0734724,0.09045277,-0.10743294
1967-02-01,0.00881691,-0.2566635,0.0950243,0.089472964,-0.1433527
1967-03-01,0.041797638,-0.3046654,0.066941455,0.061716843,-0.11233101
1967-04-01,0.07510529,-0.235112,0.06759472,-0.019592285,-0.08718719
1967-05-01,0.10318794,0.0724926,0.012408828,0.16000672,-0.040164948
1967-06-01,0.0414711,0.00065307616,0.027103042,0.12376022,-0.046369173
1967-07-01,0.07575836,0.06563568,0.015020752,0.03298111,0.043756865
1967-08-01,0.0623703,-0.019265747,0.0019592284,-0.0016326904,0.008490753
1967-09-01,0.017306518,0.117882535,0.0241642,-0.12082138,-0.09763642
1967-10-01,0.0414711,0.031674575,0.04114456,-0.08914642,-0.14759827
1967-11-01,0.043756865,-0.15184288,0.0241642,-0.33634034,-0.017959977
1967-12-01,-0.015021133,-0.25894928,0.117556,0.16392498,-0.5763504
1968-01-01,0.03209152,-0.17577438,0.06892395,0.033914946,-0.26147348
1968-02-01,0.098098375,-0.092263415,0.095910266,-0.030268097,-0.18853799
1968-03-01,0.076582335,-0.12836647,-0.029539108,0.0098461155,-0.36905327
1968-04-01,0.051784515,0.04631386,0.028079987,-0.06017189,-0.05579529
1968-05-01,0.037561797,-0.02552719,-0.070747375,0.07621765,-0.07038269
1968-06-01,0.029174805,-0.01896286,-0.006929016,0.12544861,-0.0083877565
1968-07-01,0.03573837,0.012763977,-0.04850235,0.093357086,-0.0083877565
1968-08-01,-0.008023071,0.041573334,-0.053242493,0.010940552,-0.025891876
1968-09-01,0.012398529,0.09007569,-0.0014587402,-0.14915314,-0.07731171
1968-10-01,-0.0007293701,0.028809357,-0.034279633,-0.08788719,-0.27131996
1968-11-01,0.061994933,0.07585259,0.006198883,-0.3260212,-0.11961403
