,r600_cluster1,r600_cluster2,r600_cluster3,r600_cluster4,r600_cluster5
1965-01-01,34.120056,25.209187,53.68466,9.557831,58.716682
1965-02-01,48.210373,10.92886,53.527412,5.4660378,75.11498
1965-03-01,59.2687,16.409702,72.88235,9.474293,57.835426
1965-04-01,67.98956,23.548227,53.51267,14.879784,76.32712
1965-05-01,78.1093,14.645546,65.48829,17.818405,70.86758
1965-06-01,90.37157,21.666134,80.41236,38.93586,63.060734
1965-07-01,80.975845,35.63687,68.58417,68.89867,74.69237
1965-08-01,83.05122,57.89767,61.7454,55.468475,60.516876
1965-09-01,87.6033,46.234913,66.55628,59.10162,66.55465
1965-10-01,74.16984,40.960464,54.3497,58.09751,73.16901
1965-11-01,36.567272,17.672619,57.502907,28.306698,73.33772
1965-12-01,44.449463,8.684761,64.55789,15.91338,70.74636
1966-01-01,35.156456,5.6897964,65.62285,9.718273,63.308197
1966-02-01,43.088654,12.256184,49.37597,11.205563,78.79502
1966-03-01,49.989925,13.141003,49.61236,14.707088,83.95949
1966-04-01,64.32106,18.42202,49.476105,21.348988,80.446465
1966-05-01,80.615555,29.071058,77.26013,25.090187,67.202065
1966-06-01,71.16981,20.526546,75.84836,35.144966,66.16457
1966-07-01,84.93295,46.547497,78.888596,48.72261,76.547676
1966-08-01,86.366066,57.27205,68.98648,53.691727,65.65076
1966-09-01,88.38194,51.32126,61.610786,61.23158,63.932007
1966-10-01,76.87435,46.40468,73.541916,58.841415,61.029663
1966-11-01,68.54489,27.421253,71.9709,32.155617,66.51752
1966-12-01,48.796482,11.895031,69.0423,18.880028,68.56623
1967-01-01,54.545807,15.244347,66.54839,21.124023,67.36084
1967-02-01,45.188316,9.79707,44.693417,10.082523,53.23339
1967-03-01,47.644234,30.29065,45.188316,33.29721,68.52123
1967-04-01,55.892002,12.283394,61.55041,20.857151,69.443474
1967-05-01,82.40883,24.15423,75.362,55.130226,70.56164
1967-06-01,84.85631,39.021492,63.1449,43.1648,76.2741
1967-07-01,77.29768,65.60589,69.91979,62.381435,70.34037
1967-08-01,78.13715,60.173813,64.7377,62.09429,68.805
1967-09-01,84.79043,60.79877,60.281914,61.325764,68.62258
1967-10-01,79.604965,49.274193,70.247475,63.964104,61.29367
1967-11-01,67.11254,15.396362,69.10228,40.60247,74.22187
1967-12-01,45.004204,16.161514,48.502285,14.367714,52.481754
1968-01-01,40.539818,14.371273,53.58063,8.451241,59.34775
1968-02-01,58.650803,10.870438,36.74443,10.907459,60.366615
1968-03-01,55.68435,15.1245575,60.402027,11.224548,61.454693
1968-04-01,55.272297,20.009632,56.29277,34.90307,70.8321
1968-05-01,80.301254,33.45123,67.68376,41.342995,63.704884
1968-06-01,84.45558,37.558876,75.36629,56.97523,39.802628
1968-07-01,77.47806,44.346474,72.37891,64.03967,50.221436
1968-08-01,83.22426,59.651962,73.57965,62.009995,55.541096
1968-09-01,88.7258,52.84666,70.34762,59.449158,51.43506
1968-10-01,76.70707,34.33167,71.09769,60.979866,60.709457
1968-11-01,52.672825,32.818665,62.18061,44.409245,75.24879
1968-12-01,37.320656,12.677998,71.45662,13.936687,73.78085
1969-01-01,39.254715,10.27029,50.536648,8.622536,61.708286
1969-02-01,45.81565,8.726147,37.55181,6.71241,64.064606
1969-03-01,52.17605,13.951832,49.48884,5.2785645,67.182976
1969-04-01,60.593628,26.597425,53.85388,11.672386,78.05046
1969-05-01,72.82979,23.094696,70.886246,33.93879,71.603165
1969-06-01,86.10541,23.853397,81.48133,23.51081,71.05168
1969-07-01,78.32453,45.367783,73.55006,54.73792,72.92003
1969-08-01,77.605934,38.49601,65.88616,50.615192,62.859707
1969-09-01,85.71937,44.93495,69.89525,59.873363,62.299873
1969-10-01,72.43373,34.338192,60.199238,59.363663,61.03147
1969-11-01,58.310837,16.715916,79.74501,36.492302,62.000736
1969-12-01,42.24607,28.024588,72.10451,19.170834,76.73694
1970-01-01,45.86039,23.356483,67.01552,12.016819,57.008083
1970-02-01,55.407753,15.018883,49.18186,8.2468605,66.21122
1970-03-01,58.69116,9.22493,51.771847,8.111153,77.036194
1970-04-01,57.196747,17.544327,69.46815,6.481037,71.0453
1970-05-01,73.75775,41.166973,81.53598,33.59065,58.833485
1970-06-01,77.9398,22.659752,83.417656,34.315514,58.293972
1970-07-01,81.03454,61.827274,75.99855,50.666344,44.096222
1970-08-01,75.55668,69.034546,82.5455,57.110687,61.14544
1970-09-01,78.85829,52.177307,74.970825,59.18764,43.872803
1970-10-01,63.780106,39.82647,80.60425,54.57863,43.41935
1970-11-01,51.998573,21.527771,76.600945,38.77062,47.24723
1970-12-01,45.228203,24.794628,78.81195,24.135962,56.867413
1971-01-01,50.50733,30.493202,63.864174,20.240166,41.126606
1971-02-01,43.18905,35.608734,79.318954,21.626396,56.635487
1971-03-01,48.85569,54.897625,54.07941,37.18261,61.53801
1971-04-01,62.278458,46.270874,39.65078,51.203827,56.36331
1971-05-01,85.05829,46.63096,71.951645,30.462772,51.323856
1971-06-01,77.84482,37.612003,85.21551,60.910824,50.387306
1971-07-01,76.66145,43.910904,71.56282,55.52312,64.31385
1971-08-01,79.35953,61.41291,76.1526,45.400253,63.07808
1971-09-01,86.99225,46.02575,65.54962,62.040096,35.31627
1971-10-01,74.02254,35.079597,77.25313,55.35407,47.690918
1971-11-01,52.95859,28.777319,80.74576,32.96137,63.064552
1971-12-01,34.356052,14.942059,73.90251,12.539822,52.81828
1972-01-01,38.01476,18.160137,52.491276,17.537647,60.80792
1972-02-01,51.34544,23.785288,55.124256,20.46318,54.402622
1972-03-01,52.84884,23.3042,78.101074,41.101196,52.03294
1972-04-01,63.64081,19.390484,57.04698,21.07917,71.29758
1972-05-01,76.88048,22.304642,68.29079,55.52083,76.71307
1972-06-01,81.58408,37.918865,70.042854,57.698727,68.459816
1972-07-01,83.57832,51.73226,64.11702,66.615105,82.16919
1972-08-01,68.68248,50.232113,70.20376,51.924046,77.338806
1972-09-01,86.937805,48.808353,70.101364,67.59678,82.066795
1972-10-01,72.17849,37.89611,59.46705,52.83259,68.08925
1972-11-01,49.868046,20.334782,60.463356,33.003967,64.627365
1972-12-01,42.57534,8.7285385,59.236256,18.306412,77.05438
1973-01-01,47.12347,13.823837,43.239582,7.034832,50.010525
1973-02-01,41.429836,7.6375313,33.28927,7.7607,62.527653
1973-03-01,51.360443,6.3138885,61.98407,4.2331734,75.215576
1973-04-01,56.590965,8.26651,67.68099,16.257633,66.22597
1973-05-01,78.69876,37.06313,70.868576,30.873539,61.5341
1973-06-01,81.58581,28.45124,75.61956,34.368217,58.533733
1973-07-01,73.12993,45.31537,74.573456,53.17183,48.51773
1973-08-01,75.163025,56.802814,79.198,56.80774,47.27456
1973-09-01,83.42183,41.626907,82.82405,56.971966,31.49759
1973-10-01,71.228226,38.145363,71.15596,58.776783,32.069088
1973-11-01,58.1593,12.588875,81.47414,18.407322,60.46829
1973-12-01,60.61116,16.183731,70.89813,15.8897705,42.855297
1974-01-01,36.74626,31.33081,66.52052,23.788506,32.45455
1974-02-01,46.777332,15.783482,82.937096,16.90392,49.02647
1974-03-01,50.561703,25.327042,51.16489,42.12371,55.431812
1974-04-01,57.4529,16.570103,64.6713,45.865116,61.833847
1974-05-01,81.22173,29.251883,73.34561,47.342506,61.111675
1974-06-01,79.479935,50.955013,71.39724,51.08722,66.33378
1974-07-01,77.749695,49.941994,75.59971,60.03751,62.967506
1974-08-01,84.01622,63.552513,70.784134,70.32638,51.498707
1974-09-01,83.444435,54.30972,69.95125,65.62318,48.38693
1974-10-01,79.91456,43.88534,84.76318,62.118088,53.577633
1974-11-01,61.329815,28.000893,80.42189,47.947346,61.78427
1974-12-01,49.401604,16.923752,78.632164,18.335041,78.1397
1975-01-01,53.39268,8.61142,57.39636,6.0547943,53.684067
1975-02-01,54.148308,17.971992,54.363968,4.9847336,50.77679
1975-03-01,60.295403,25.106833,67.05325,7.4063644,59.325764
1975-04-01,62.914585,14.468773,59.679707,16.872295,57.546165
1975-05-01,77.353836,24.346266,78.87167,30.437387,58.565197
1975-06-01,87.42229,37.359863,83.519035,33.2854,61.961407
1975-07-01,78.05349,57.055584,79.48079,58.420326,58.293564
1975-08-01,76.20146,55.638165,74.846596,53.62151,44.754814
1975-09-01,84.65824,50.579243,82.23167,64.41926,40.107452
1975-10-01,77.87076,45.065956,83.874626,60.165348,29.601093
1975-11-01,67.719986,47.331192,68.74231,50.0047,60.649345
1975-12-01,49.682037,18.515251,77.502,26.873259,55.06856
1976-01-01,49.522507,12.647671,74.85469,11.519318,41.78804
1976-02-01,50.6033,25.123514,48.069427,27.898476,57.965477
1976-03-01,54.946148,24.779104,47.006676,28.283886,84.16852
1976-04-01,63.28743,22.692963,61.50962,30.875162,79.291016
1976-05-01,82.6892,20.810188,72.027245,46.20961,70.570885
1976-06-01,82.27754,39.259087,74.918655,52.691082,72.82595
1976-07-01,74.81205,51.423325,75.2319,60.24514,77.28688
1976-08-01,83.93399,47.975945,70.90709,53.461903,71.15146
1976-09-01,78.67436,53.32742,67.21043,65.12264,69.74266
1976-10-01,70.51676,29.75009,72.73575,25.27768,65.48509
1976-11-01,65.542496,20.93975,75.05641,32.15112,58.983944
1976-12-01,46.785267,15.306187,66.35924,16.695309,70.5512
1977-01-01,41.799103,15.925568,63.968758,6.2240105,65.076675
1977-02-01,56.94114,10.202427,74.18529,3.7628784,58.651745
1977-03-01,59.884747,8.995419,57.940212,9.758938,76.165565
1977-04-01,71.58445,13.868942,62.74063,24.223555,71.415504
1977-05-01,76.52458,24.761267,68.4524,28.330309,64.74852
1977-06-01,77.42781,29.610422,77.863174,33.767536,61.145367
1977-07-01,82.77081,38.425,80.862015,47.127487,67.67264
1977-08-01,73.99035,65.47143,80.064384,52.823013,57.06135
1977-09-01,83.11684,50.60881,66.16997,62.474213,62.54894
1977-10-01,73.13261,46.16578,74.032585,68.665215,63.786816
1977-11-01,61.624596,26.567719,71.5942,38.41038,68.18436
1977-12-01,38.96921,14.971981,63.304337,11.580009,59.887997
1978-01-01,51.4025,10.17329,60.599396,21.796923,64.36464
1978-02-01,44.74006,10.95105,59.091396,13.750034,54.79233
