,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1979.2504171723301,1086.8294445844533,2242.574462890625,1115.8498910757212,2358.1023460210754
1965-02-01,1972.9131309731492,1085.74704406082,2247.269829644097,1116.268283718235,2357.253531522529
1965-03-01,1972.2336259860435,1087.2088251148073,2242.9599338107637,1115.897981413118,2354.7661359920057
1965-04-01,1963.5255683972996,1086.878907125056,2257.783203125,1116.8882935911745,2359.0500942496365
1965-05-01,1958.0210861650485,1085.8416376148073,2268.270263671875,1117.5021328768887,2356.6394894622094
1965-06-01,1953.2436926388045,1086.7466642865143,2256.705864800347,1116.0795442350618,2349.684746320858
1965-07-01,1950.0564130764562,1085.3782735845093,2256.025390625,1114.3002017513736,2345.500005677689
1965-08-01,1955.618730563562,1085.8848216285842,2256.749810112847,1112.995122553228,2351.136105559593
1965-09-01,1960.2697279846784,1085.75439453125,2258.6161295572915,1112.942135989011,2352.8299021166426
1965-10-01,1970.4479032349818,1086.6571023045474,2267.3082139756943,1113.999251480941,2363.4683298510176
1965-11-01,1975.3476041034587,1087.3331268201164,2270.283474392361,1118.6574411916208,2369.0780284792877
1965-12-01,1979.4192415996663,1086.5763783882169,2258.0272081163193,1117.755663525927,2360.8134424963664
1966-01-01,1979.328340697057,1088.489753969254,2243.2615831163193,1118.3715149596496,2358.4008505178053
1966-02-01,1973.0813035687197,1087.2799234150987,2266.992730034722,1118.8681130880836,2363.215104923692
1966-03-01,1964.0910028253943,1086.3377724924394,2250.0492350260415,1116.294441642342,2353.606326081032
1966-04-01,1961.7708372838288,1086.0928880698364,2259.403347439236,1117.3767760559751,2361.7363508357557
1966-05-01,1958.2352425288227,1086.415258701557,2261.7652723524307,1115.7661857185783,2355.7838617369184
1966-06-01,1954.4780842308858,1086.8761725750448,2255.765652126736,1115.3324336796015,2352.3494276889537
1966-07-01,1951.2176809959042,1084.9870141689069,2262.615288628472,1114.490215594952,2351.3038812681684
1966-08-01,1952.8342237750303,1085.3689979908713,2261.240234375,1111.5135779747595,2349.6934047965115
1966-09-01,1962.0026523627123,1085.6821805345542,2258.087429470486,1111.571997338599,2353.9293865824857
1966-10-01,1969.9536369842233,1086.0353531376009,2259.998236762153,1113.460197029533,2362.1445766715115
1966-11-01,1974.2623042134405,1085.603534876232,2259.2305501302085,1115.6299632984203,2364.869441542515
1966-12-01,1976.3334700204794,1085.429442484319,2245.3564453125,1116.1063728751717,2361.1207474109738
1967-01-01,1984.6851534056432,1086.2968198714718,2248.1534830729165,1116.722425523695,2360.0815883902615
1967-02-01,1979.5869401357706,1086.671409470206,2249.7342936197915,1117.5375466818336,2365.8021438953488
1967-03-01,1969.7818496852244,1086.16698343694,2260.9798177083335,1117.2564496050825,2362.9134776980377
1967-04-01,1965.3385495676578,1086.3978669634857,2268.4738498263887,1117.8742461152128,2371.0542900617734
1967-05-01,1955.4550615329185,1085.0372642599127,2262.2776963975693,1113.5365245106457,2355.2268804505816
1967-06-01,1949.4679275068263,1084.7233160422268,2250.529106987847,1112.1269477592718,2343.2221168695496
1967-07-01,1948.3242590450545,1084.1041920432908,2261.566162109375,1110.962182348901,2347.2274425417877
1967-08-01,1949.3243467460559,1084.6307569934477,2254.2805989583335,1110.9910231370193,2342.6588901253635
1967-09-01,1959.7145450925364,1085.2106128542227,2257.787407769097,1108.4627591646633,2351.543337799782
1967-10-01,1970.8229435300364,1085.7932688942092,2261.0546875,1114.7277161315246,2362.79481399891
1967-11-01,1977.1278751706614,1085.8424251652107,2259.970160590278,1116.8040516612293,2373.7726255904795
1967-12-01,1983.9854416337985,1087.437980405746,2254.457329644097,1117.0758257855425,2363.2876374000725
