,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5
1965-01-01,-0.8264397,-1.5176384,2.8869994,1.275507,-1.6398442
1965-02-01,-0.9450611,-1.0066532,2.8752675,1.4700592,-1.3546966
1965-03-01,-0.49762344,-2.6660507,2.954457,0.7827713,-1.2566055
1965-04-01,-0.5087036,-1.5019957,1.4821167,1.8272274,-0.40376967
1965-05-01,-0.27895623,1.6844902,0.3249054,2.1974301,0.030632973
1965-06-01,-0.10982247,-0.13393784,0.2349617,2.4353254,-0.6374277
1965-07-01,0.48524016,-0.08798847,-0.15674973,2.2358844,0.08114509
1965-08-01,0.2740677,0.9740648,0.15674973,0.6419899,0.26624662
1965-09-01,0.60809785,1.8627484,-0.5188061,1.5867252,-0.25809956
1965-10-01,-0.3907341,2.2065551,0.8906387,1.0144745,-0.09189911
1965-11-01,-0.6129864,1.2813728,1.4439884,2.5836022,-0.0029331208
1965-12-01,-0.6149414,-0.25712165,2.4978948,2.6914697,-1.2409633
1966-01-01,-0.639064,-1.6221123,3.33777,1.5650009,-0.86226004
1966-02-01,-0.2806366,1.006353,2.5191646,1.350338,-0.06860008
1966-03-01,-0.14277992,-0.9781254,1.6903843,2.0960763,-0.35809898
1966-04-01,-0.2694767,-0.81302565,1.2210156,1.6378676,-0.22057037
1966-05-01,0.0055801393,-0.25273687,1.164888,1.3903818,0.15919152
1966-06-01,0.17461853,-0.5291065,0.43063775,1.747168,-0.67057383
1966-07-01,0.022319794,1.4251744,0.108644105,1.4337085,-0.0019693375
1966-08-01,0.38895226,1.4514328,0.556678,-0.3282299,1.1346909
1966-09-01,0.83107793,2.4505646,0.19726601,0.16017647,0.1273531
1966-10-01,-0.35153428,0.2120367,0.59573746,1.5315206,-0.6968325
1966-11-01,-0.33184052,0.19332734,1.4937744,2.8601956,-0.8159798
1966-12-01,-0.59245527,-0.27768248,2.7167594,2.7591012,-0.3141163
1967-01-01,-1.0723709,-0.86926043,2.7717063,2.9101613,-2.0905354
1967-02-01,-0.06596184,-0.51300085,2.7063975,1.4109974,-1.7297043
1967-03-01,-1.2513168,0.33209532,1.8472599,1.6869266,-1.0514717
1967-04-01,-0.59920806,-0.5097351,1.0260013,2.147354,-0.69684523
1967-05-01,-0.18841591,-0.340259,0.80982935,0.62533206,-0.27592984
1967-06-01,0.13290367,-0.12376022,0.78337896,1.8028498,-0.7843588
1967-07-01,0.5156132,1.262093,0.008489991,0.46728477,-0.0075107575
1967-08-01,0.67823184,1.4691217,0.037552644,0.6191273,1.4717343
1967-09-01,0.85064733,2.1884987,-0.30140036,0.08849373,0.11527004
1967-10-01,-0.20898819,2.0830245,0.38075027,1.9543664,-0.3040127
1967-11-01,-0.68672216,0.4277729,0.9584068,3.1544158,-0.27331734
1967-12-01,-0.3627903,-0.49667358,2.127435,3.1491914,-2.0957599
1968-01-01,-0.83000565,-1.8474541,3.3189266,1.8467247,-1.7198174
1968-02-01,-0.5510273,-3.692721,3.2321334,0.9689468,-2.6708953
