,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1965-01-01,4.760121112118845e-05,0.0002075468295342,5.507061006883576e-05,0.0007117292365624,5.323938257519725e-05,,,,,,1979.25041717233,1086.8294445844533,2242.574462890625,1115.8498910757212,2358.1023460210754,231.08089153583236,51.92818119840802,88.61100974203158,40.95006741975483,39.19618733723959,69.02893810737424,32.23340300475659,28.57635376301218,30.00861358642578,38.44829286847796,8.124539284129369e-06,4.341428296226825e-06,4.773353305323841e-06,-0.0005853332757916,-2.0631976915108216e-06,35.43519024442106,20.391644436595108,78.31544420032179,58.08832205757463,8.311479426763762,-0.0914568984598824,0.0623372618598167,-0.0324263202050064,0.0189194285597365,0.0188040153556306,-0.37,-0.89,0.6,-0.65,-1.24,-0.92,-0.7,-0.36,-0.39,-1.0,1
1965-02-01,4.899369824587749e-05,0.0002064916251193,4.292804404220947e-05,0.0011552641808521,5.098183751461817e-05,,,,,,1972.9131309731488,1085.74704406082,2247.269829644097,1116.268283718235,2357.253531522529,252.7588184063251,59.722062596734965,97.4931957341042,44.00005842510023,38.08736928304037,68.77675870569742,32.172588426239635,28.38749175376081,27.38896751403809,31.930388723100933,9.517019643981785e-06,3.286218197033685e-06,-7.369212721302451e-06,-0.0001417983055164,-4.3207328954970775e-06,35.23431625756642,16.930835099727148,70.22830350205565,65.53295857357763,12.034643949568157,-0.1901976764202118,0.0395290591198988,-0.0467290606679795,0.0381103372022223,-0.018649034097161,1.46,-0.56,-0.93,-2.2,-1.16,-1.03,0.7,-0.25,-0.08,-1.04,2
1965-03-01,4.564877930203114e-05,0.0002174102216182,4.768145701556063e-05,0.0012319245018131,5.643492312373576e-05,,,,,,1972.2336259860435,1087.2088251148073,2242.959933810764,1115.897981413118,2354.7661359920057,246.60679743840143,61.56740296561763,98.24635161071264,38.73020975213302,47.74479166666666,68.29252940852469,32.3003236939307,28.39711777707364,26.65884780883789,28.785879271371023,6.1721001363990535e-06,1.420477409348158e-05,-2.61579635431434e-06,-6.513803003014929e-05,1.1323529376339838e-06,36.93899300200696,17.730763071307933,72.30266266454979,54.97602314489841,10.499267471559993,-0.0727440879651994,0.0364476156355154,-0.0333569260149062,0.0313078366721478,-0.0243398085446424,-1.84,-0.34,2.23,-1.99,0.04,-0.8,1.2,-0.13,0.11,-1.17,3
1965-04-01,4.5500402757922026e-05,0.0002070448057825,4.07349862550983e-05,0.0014644476842866,4.6947495764183927e-05,,,,,,1963.5255683973,1086.878907125056,2257.783203125,1116.8882935911745,2359.0500942496365,269.60431612454926,60.277751706681165,92.83532214765788,51.26094316181384,48.59001159667969,69.45167634545304,34.42439384200946,29.169297725596326,27.194934844970703,35.558312279837466,6.023722370861104e-06,3.839361776651155e-06,-9.562275259505343e-06,0.000167385145947,-8.355076438039106e-06,24.840397486541267,8.91060852846458,50.0187970226478,50.3849485063769,15.291029695782123,-0.2259080157135472,-0.021264288160536,-0.0159278005078623,0.0198449160699545,-0.0127620240804595,0.67,-0.44,1.02,0.64,0.62,-1.07,-0.9,-0.18,0.1,0.49,4
1965-05-01,4.251337599241144e-05,0.0001793804542449,4.9114451437854944e-05,0.0012578145417916,4.47104692176957e-05,,,,,,1958.0210861650485,1085.8416376148073,2268.270263671875,1117.5021328768887,2356.639489462209,257.2119786189153,62.0911349890367,104.35640671673944,63.796424865722656,39.68727111816406,69.1155782560023,36.46806600142499,29.587621891752203,31.040924072265625,48.353975159781314,3.0366889344699576e-06,-2.382499327982909e-05,-1.1828001503606324e-06,-3.92479380804746e-05,-1.059210466462838e-05,12.996158744449366,9.165313583278976,42.62370969666716,42.12278081078098,18.325299275198788,-0.1309291092735348,-0.0303890198619678,-0.0458642981852157,-0.0015673245518253,-0.0164966053053946,2.95,0.06,0.07,-0.52,-0.66,-0.42,0.3,-0.21,0.15,1.18,5
1965-06-01,4.0404770685154666e-05,0.0002079965010385,5.577036714765118e-05,0.0014385285404776,4.307601987335515e-05,,,,,,1953.2436926388043,1086.7466642865145,2256.705864800347,1116.0795442350618,2349.684746320858,254.16993361253003,69.27054207279997,112.85313197544644,70.4951236122533,47.04863993326823,69.45289053568027,37.5634731889582,30.077881508685174,35.46695709228516,64.30157252720423,9.280889827088444e-07,4.791101153906701e-06,5.473120904413795e-06,0.0001414660930874,-1.222656229746745e-05,9.849017028243356,18.95612083903955,39.123616336519866,39.86055375678607,8.385662944643702,-0.0791477942557045,-0.0525094380583426,-0.082989027605781,-0.0452662862908954,-0.029770499357665,1.33,0.36,-1.56,0.6,-0.8,1.89,-0.9,-0.28,-0.17,1.19,6
1965-07-01,4.0099642353370734e-05,0.0002028362879562,6.444879274106404e-05,0.0013027372395819,4.276623880950014e-05,,,,,,1950.056413076456,1085.378273584509,2256.025390625,1114.3002017513736,2345.500005677689,271.54810978816107,66.79109969229069,110.06537685875132,83.05966226678146,62.42859395345052,69.90523919826602,38.5690468509181,30.225383474471723,41.39638900756836,76.69192722865513,6.229667345800679e-07,-3.6912255262948403e-07,1.4151528511550832e-05,5.674807214615742e-06,-1.2536343221314034e-05,10.823335861337087,31.454100656234303,23.92046934860069,27.544925522890363,9.94627083135902,-0.2098618357470541,-0.0301020445697235,-0.0942438369310354,-0.0574839296929824,-0.0258795170992298,0.37,0.61,0.75,0.35,-0.47,-1.26,-3.0,-0.2,-0.39,2.64,7
1965-08-01,3.964212778499147e-05,0.0001979225739237,5.4446218879337405e-05,0.0013699719732228,4.434745179992766e-05,,,,,,1955.618730563562,1085.8848216285842,2256.749810112847,1112.995122553228,2351.136105559593,249.60553095890924,65.77385236632149,105.647505431616,77.09506687365081,69.28860982259114,70.10698551084937,39.033495325620486,30.681988533507003,46.03607177734375,88.36511884416852,1.6545094477196997e-07,-5.282884969693398e-06,4.148949220005089e-06,7.290951283981225e-05,-1.0955136475262084e-05,7.733771585543018,17.02766489189425,16.493658864760462,21.042695659964163,6.208488831574989,-0.0650915909897197,-0.017761518106316,-0.0339313115500196,-0.0396411274917996,-0.0315785512957774,1.29,1.12,2.32,0.45,0.2,0.32,-1.1,-0.2,-0.21,1.62,8
1965-09-01,3.7304639797432834e-05,0.0001812005523658,6.14828680756627e-05,0.0013234581274446,4.678798809055735e-05,,,,,,1960.2697279846784,1085.75439453125,2258.6161295572915,1112.942135989011,2352.829902116642,250.55914658766525,61.93172814711085,111.2570305832294,78.92075086894788,63.53588358561198,71.1232487748309,38.44530533771125,30.51149895850649,46.24003219604492,81.35672977992466,-2.1720448998625337e-06,-2.200486700790602e-05,1.1185610633423384e-05,2.6395749890590583e-05,-8.514591112086725e-06,7.411761205946612,26.28896273007217,28.783812081671645,43.26657725253508,7.432560241763382,-0.1084857479189381,-0.0091099462500124,-0.0483861452416528,-0.0537314425365856,-0.0108674668680719,0.66,1.29,2.26,0.51,0.59,0.36,-2.2,-0.12,-0.03,-1.29,9
1965-10-01,3.988103389788231e-05,0.0001768669400397,5.301631402411956e-05,0.0012607640071239,4.693065062302895e-05,,,,,,1970.4479032349816,1086.6571023045474,2267.3082139756943,1113.999251480941,2363.4683298510176,259.6836383526142,58.42072540859007,98.86772732774752,77.94088062487151,59.72081502278646,71.44931234964511,37.49578826281489,30.375627761191517,43.43367385864258,70.51234245300293,4.043570224292892e-07,-2.6338496657748088e-05,2.719059127107968e-06,-3.629854096029053e-05,-8.371920648138088e-06,14.831482761289433,10.055453003163237,35.58951179353781,45.15401484316647,6.882723935049176,-0.2049067029447266,0.0153242299954096,-0.0065299393491277,-0.0473894633334846,-0.0340967084950124,3.08,1.45,0.85,0.92,-0.36,1.42,-1.5,-0.1,-0.17,1.57,10
