,r400_cluster1,r400_cluster2,r400_cluster3,r400_cluster4,r400_cluster5
1965-01-01,30.984873,51.981113,28.518003,21.358185,29.097864
1965-02-01,50.285755,42.030094,27.409058,12.16721,38.991554
1965-03-01,32.567207,49.04577,26.106827,15.402313,57.14254
1965-04-01,53.56181,46.978577,24.935637,26.142862,28.485243
1965-05-01,53.889416,55.262085,42.95394,14.676666,40.600098
1965-06-01,40.948997,55.99592,52.274323,22.444195,70.51212
1965-07-01,49.232502,48.8017,70.54161,31.299374,68.91013
1965-08-01,39.171738,40.8114,52.220264,35.3797,47.630512
1965-09-01,35.012783,42.801605,53.548706,26.727638,56.048336
1965-10-01,65.29828,44.43472,54.639633,31.69414,36.01853
1965-11-01,60.79043,46.464237,49.306213,16.372025,41.042366
1965-12-01,46.97694,34.146267,20.34097,12.476795,32.038124
1966-01-01,40.21586,51.125908,20.74488,10.013763,40.457172
1966-02-01,49.80935,45.88265,8.326202,12.164253,31.75671
1966-03-01,69.41986,54.238377,34.343864,14.316387,25.426714
1966-04-01,77.67381,56.968353,32.96164,20.524906,15.306271
1966-05-01,41.8197,56.140987,48.678288,24.730677,63.283573
1966-06-01,47.524246,58.514736,50.630146,28.65245,52.57544
1966-07-01,62.80587,59.760708,44.559525,42.359783,68.93559
1966-08-01,45.506725,48.993477,38.219677,39.166878,52.097733
1966-09-01,38.8205,40.8134,51.790756,42.28427,52.872566
1966-10-01,37.65661,46.455566,52.982555,43.16909,55.87833
1966-11-01,48.509205,46.759262,47.00222,26.713726,53.92483
1966-12-01,54.13167,52.900475,42.99508,21.806992,50.46599
1967-01-01,30.721365,40.71057,17.90971,9.085968,47.787804
1967-02-01,16.330421,42.01116,16.141247,18.318466,34.2414
1967-03-01,38.07392,54.047527,34.62651,21.024368,27.576302
1967-04-01,57.12165,56.99666,38.453964,18.215435,27.694538
1967-05-01,52.474995,53.979965,47.7574,37.442207,46.683147
1967-06-01,58.138474,53.407368,57.456085,31.55408,42.4841
1967-07-01,49.99543,57.349674,45.757534,53.194542,56.854774
1967-08-01,49.627213,60.768368,48.020897,50.15758,60.08936
1967-09-01,44.87077,60.9339,55.275486,43.869144,44.301548
1967-10-01,35.74637,45.869015,59.364746,34.396797,51.0511
1967-11-01,55.755184,50.23359,53.29251,23.93465,38.46241
1967-12-01,36.305458,38.07223,24.13396,16.685127,12.913418
1968-01-01,38.212364,40.64283,14.313328,14.46463,40.17766
1968-02-01,30.753574,44.57825,23.898375,22.024824,19.684498
1968-03-01,29.863476,51.137287,25.245594,31.65011,18.507893
1968-04-01,42.857613,54.699287,41.72286,18.1055,22.979305
1968-05-01,51.748928,55.4075,44.9726,33.40777,41.8983
1968-06-01,29.686422,49.276615,40.72009,23.141872,55.21274
1968-07-01,27.524757,54.694458,55.241714,45.497322,62.161297
1968-08-01,29.65745,52.637417,52.106255,41.767925,67.34093
1968-09-01,33.509174,49.917225,45.5778,40.52211,58.63632
