,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5
1965-01-01,-0.06534548,-0.08447814,0.046065617,0.009272004,-0.29479045
1965-02-01,-0.14599709,-0.0853612,0.15379734,0.29537916,-0.44122905
1965-03-01,-0.36352095,-0.04694865,-0.03120098,-0.05725088,-0.2081047
1965-04-01,-0.21281429,-0.030759478,0.18867768,0.1211246,0.09934275
1965-05-01,-0.64815646,0.037087966,0.19397597,-0.024430966,-0.1367251
1965-06-01,-0.65595657,0.05195259,0.077119425,-0.24077745,-0.11759238
1965-07-01,0.1571823,0.012656999,0.5149635,-0.23621503,0.13584204
1965-08-01,0.02943487,0.028846193,-0.17160542,-0.32378384,-0.1389327
1965-09-01,0.035321902,0.08580271,-0.116709426,-0.21443322,0.14084597
1965-10-01,0.16012582,-0.031642534,0.17616788,-0.15070666,-0.08477259
1965-11-01,-0.04032581,-0.07196832,0.54645884,-0.08094597,0.30685878
1965-12-01,-0.09021797,-0.11891699,0.3168666,0.32231212,-0.20604429
1966-01-01,-0.48246393,-0.13830149,-0.08419611,0.36007586,-0.34560913
1966-02-01,-0.22944164,-0.08824678,0.42083588,0.37989515,0.15407018
1966-03-01,-0.05352676,-0.07204411,0.117180154,0.14379887,-0.02329135
1966-04-01,-0.21150295,0.006654692,-0.11255083,0.10792146,-0.17302158
1966-05-01,-0.47320533,0.0601814,0.48203,-0.36629647,-0.10647483
1966-06-01,-0.45613462,-0.040506743,-0.35067245,-0.22929695,-0.14567952
1966-07-01,-0.0309587,0.011139369,0.046438076,-0.44036594,0.30408978
1966-08-01,0.061194062,0.010416007,0.0881021,-0.34575382,-0.056854106
1966-09-01,-0.18719892,0.061194085,0.21931496,-0.27428836,-0.15551686
1966-10-01,0.034864713,0.0067993402,-0.06625743,-0.3046684,0.00593133
1966-11-01,-0.3198585,-0.0059313537,0.07710743,-0.21627696,0.37917185
1966-12-01,-0.2998944,-0.04759538,-0.0925868,-0.060181428,-0.6042735
1967-01-01,-0.18218175,-0.08526237,0.12123241,0.40716118,-0.36103296
1967-02-01,-0.10974202,-0.106744505,0.33988386,0.3512078,-0.6654463
1967-03-01,0.22547905,-0.071773626,-0.13871792,0.09625324,0.32506284
1967-04-01,-0.007993365,-0.07110751,0.12706095,-0.090258226,0.14887612
1967-05-01,0.21049151,-0.025978375,0.08542895,-0.25661978,0.16436319
1967-06-01,-0.77935153,0.037468813,-0.06011667,-0.322898,-0.5626985
1967-07-01,0.3025815,-0.006161547,0.10374701,-0.31840172,0.058784388
1967-08-01,-0.2862618,0.024812698,0.34088308,-0.23880132,0.105745316
1967-09-01,0.1706913,0.07327237,-0.22847657,-0.2536223,-0.16719428
1967-10-01,-0.7768536,0.025312256,0.017651975,-0.33971733,-0.26727763
1967-11-01,0.1410493,-0.018318081,-0.032972574,-0.17851812,0.20432997
1967-12-01,0.21065803,-0.15786865,0.1174023,-0.014321411,0.08776031
1968-01-01,-0.21503659,-0.14920902,0.19804879,0.15770292,-0.17554002
1968-02-01,-0.54275846,-0.13392004,-0.19790716,0.104333065,-0.64256144
1968-03-01,-0.20427763,-0.10036925,0.17299187,0.1833261,-0.026897335
1968-04-01,0.037939288,-0.06752628,0.18247671,0.06285465,-0.038505554
1968-05-01,-0.21262994,-0.025481606,-0.17058524,0.051246356,-0.07233946
1968-06-01,-0.21220522,0.0070782183,-0.47735563,-0.10249271,-0.13675134
1968-07-01,-0.097821094,-0.012316108,0.24023505,-0.07205635,-0.03751459
1968-08-01,-0.05379448,0.037656166,0.03199358,-0.19819035,-0.083239935
