,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5
1965-01-01,-0.026476502,0.060620666,-0.06534982,0.038977683,0.016756892
1965-02-01,-0.086099744,0.013815105,-0.003782928,0.033934653,0.0022581816
1965-03-01,-0.030468881,0.01801765,-0.011557579,0.025897324,-0.020277798
1965-04-01,-0.07722193,-0.037087858,0.011556268,0.04291755,-0.051533997
1965-05-01,-0.04654354,-0.030048668,-0.0128183365,0.039030194,-0.028210044
1965-06-01,-0.00021076202,-0.019489825,-0.069657385,0.027368248,-0.011505067
1965-07-01,-0.034934103,-0.059834003,-0.017020881,0.003518939,-0.011399984
1965-08-01,-0.018859446,0.009087265,-0.01460439,-0.025583506,-0.014814556
1965-09-01,-0.013816416,-0.04554546,-0.011399984,-0.0142892,-0.028315127
1965-10-01,-0.080058575,0.015443563,0.009455025,-0.027789831,-0.025530934
1965-11-01,-0.07512063,-0.016915798,0.008194268,0.026475191,-0.021591067
1965-12-01,-0.026581585,0.027525842,0.003151238,0.04528147,-0.02941829
1966-01-01,-0.083400846,0.026383996,-0.0024755597,0.032630026,-0.028098106
1966-02-01,-0.085133314,0.00085264444,-0.0014269948,0.03919524,-0.028554022
1966-03-01,-0.2352668,-0.036031067,0.010381281,0.026748717,-0.0342986
1966-04-01,-0.12625706,-0.030377686,0.01589787,0.030396044,-0.029101133
1966-05-01,-0.021350563,-0.006578803,0.010882795,0.024697065,-0.025408208
1966-06-01,-0.06548327,-0.048386395,-0.07428253,0.018268645,-0.011411548
1966-07-01,-0.102366984,-0.0138735175,-0.123156786,0.012843251,-0.02878201
1966-08-01,-0.051805794,-0.008311331,-0.016745806,-0.01515007,-0.035894275
1966-09-01,-0.032155752,0.010062158,-0.018797398,-0.011685073,-0.02727747
1966-10-01,-0.0059405565,-0.03653258,-0.021943212,-0.018295884,-0.03329557
1966-11-01,-0.020347536,0.025244176,-0.056137025,0.015259564,-0.069586575
1966-12-01,-0.093841314,0.029575408,-0.019070983,0.037189186,-0.06680548
1967-01-01,-0.0070465803,0.008856893,-0.04659605,0.029939413,-0.015992284
1967-02-01,0.0051949024,0.018639565,0.011315584,0.033235192,-0.0130627155
1967-03-01,-0.010447025,0.033078253,0.0060842037,0.009693861,0.011891127
1967-04-01,-0.037807226,-0.019026518,0.012937307,0.05269599,-0.04152155
1967-05-01,-0.053763032,-0.006261945,-0.023107052,-0.002129078,-0.06783557
1967-06-01,-0.09200466,-0.022060752,-0.028913856,0.01455909,-0.0032800436
1967-07-01,-0.03717947,-0.003803134,-0.024781108,-0.0008212328,-0.017771006
1967-08-01,-0.034877658,-0.13704705,-0.013271928,-0.053815365,-0.015259862
1967-09-01,-0.046020627,-0.066213846,-0.0031753778,-0.031372666,-0.0050063133
1967-10-01,-0.010133147,0.014768362,-0.022217631,-0.007517457,-0.022008419
1967-11-01,-0.0272398,0.00090515614,-0.0033323765,0.018116415,-0.061505556
1967-12-01,-0.024885654,0.048249304,0.01926732,0.03804809,-0.01505065
1968-01-01,-0.02950254,0.024245083,-0.04129353,0.056865603,0.018516958
1968-02-01,-0.009268135,0.0268116,-0.0039491653,0.029564053,0.015950471
1968-03-01,-0.0030192733,0.00449425,0.0077302456,0.055340588,-0.022658527
1968-04-01,-0.008338243,0.012528479,0.018814534,0.028262228,-0.009528488
