,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5
1965-01-01,-2.746965e-07,6.67978e-06,-3.1646137e-05,1.4549565e-05,6.2311083e-06
1965-02-01,-1.827559e-05,4.014648e-06,-2.309437e-05,2.3523087e-05,5.567068e-06
1965-03-01,2.0404696e-06,-9.477153e-07,-2.3193075e-05,3.316963e-05,5.0914678e-06
1965-04-01,-8.027826e-06,-6.2600375e-06,-9.634081e-06,2.170146e-05,4.7145804e-06
1965-05-01,-1.119548e-05,2.8750073e-06,-2.0689462e-05,-1.5547637e-05,2.9557705e-06
1965-06-01,-7.1484174e-06,-1.5804108e-07,-2.3489207e-05,-4.0794694e-06,-1.1541051e-06
1965-07-01,-1.4919489e-05,-9.652031e-06,-1.30619665e-05,1.3831683e-05,-5.5511264e-06
1965-08-01,-1.0109681e-05,-7.426599e-06,-1.8989085e-06,-9.230273e-06,-2.230925e-06
1965-09-01,-1.09621615e-05,-3.047513e-06,-1.3564488e-05,-2.7841364e-05,-7.839379e-06
1965-10-01,-1.3726007e-05,-5.039641e-06,-7.4983836e-06,-2.619921e-05,5.881142e-06
1965-11-01,-4.5460984e-06,-6.6189823e-06,-1.8984494e-05,-1.136597e-05,5.6568024e-06
1965-12-01,-2.6585069e-05,2.525041e-06,-2.4036592e-05,1.5110345e-06,6.7874644e-06
1966-01-01,-1.9196254e-05,1.6351223e-06,-3.0862473e-05,1.9696583e-05,5.961072e-06
1966-02-01,-3.7743557e-06,-1.4362231e-06,-1.8226783e-05,-7.0493697e-06,1.0974327e-06
1966-03-01,-1.3534223e-05,3.068959e-06,-1.6695183e-05,5.333768e-06,3.0719093e-07
1966-04-01,-9.297888e-06,-7.815168e-06,-1.693959e-05,1.3887911e-05,5.353031e-07
1966-05-01,-1.3697161e-05,-5.3548356e-06,-1.4348905e-05,1.241334e-05,-2.2916392e-06
1966-06-01,3.867346e-06,-5.46889e-06,-7.96996e-06,7.957038e-06,-1.1022057e-06
1966-07-01,-5.3303957e-06,-6.1206338e-06,-1.0288823e-06,-8.621704e-06,-3.9047045e-06
1966-08-01,-4.0350533e-06,-1.9739127e-06,2.7593815e-06,-8.352858e-06,-4.988229e-06
1966-09-01,-8.434326e-06,6.995717e-06,-3.1633463e-06,-2.6829803e-05,-6.870141e-06
1966-10-01,-2.3701432e-05,-7.4374475e-07,-5.4851844e-06,-2.470868e-06,2.4823894e-06
1966-11-01,-2.9412346e-05,-2.5034533e-06,-2.4059897e-05,-4.165402e-06,-9.311225e-07
1966-12-01,-3.5546887e-05,3.8266116e-06,-3.0943942e-05,1.0404037e-06,5.8388723e-06
1967-01-01,-3.1886295e-05,1.0429609e-05,-2.6640919e-05,1.2891887e-05,9.7639095e-06
1967-02-01,-7.5682838e-06,1.5169695e-05,-1.886108e-05,6.323138e-06,3.3234865e-06
1967-03-01,-1.315854e-05,4.767171e-06,-5.9641934e-06,-1.6572121e-06,1.0622098e-05
1967-04-01,-1.1442164e-05,2.1845844e-06,-1.5259899e-05,1.5338124e-05,3.4197328e-06
1967-05-01,-1.0014523e-05,-6.8945665e-06,-1.3960587e-05,4.133555e-06,2.5615445e-06
1967-06-01,-1.1963493e-05,-8.306168e-06,-1.2581069e-05,1.7595012e-06,-2.17052e-06
1967-07-01,-7.79286e-06,6.125738e-07,-5.102884e-07,-1.2043696e-05,-5.282458e-06
1967-08-01,1.6071099e-06,-7.736715e-06,8.384392e-06,-1.5676964e-05,-7.103099e-06
1967-09-01,-1.5227815e-05,-2.9485054e-06,1.8316823e-06,-1.8820981e-05,-7.0148744e-06
1967-10-01,-2.3184104e-05,-2.4913388e-06,-1.2717417e-05,-2.4419256e-05,-7.0277747e-07
1967-11-01,-3.0362411e-05,-1.8256433e-06,-1.9422514e-05,7.59037e-06,5.8338883e-06
1967-12-01,8.0074315e-06,2.6679043e-05,-3.149329e-05,3.3796314e-06,5.922113e-06
1968-01-01,-6.5600834e-06,2.0277366e-05,-2.3682449e-05,2.1542932e-05,1.02179765e-05
1968-02-01,7.128503e-06,2.3711145e-05,-2.780484e-05,4.3001724e-05,1.3683166e-06
1968-03-01,1.3066892e-07,-1.8218998e-08,-1.3902223e-05,-7.499948e-06,1.8708233e-06
1968-04-01,-1.3771947e-05,-3.2844982e-06,-8.104813e-06,8.040457e-06,7.820636e-07
1968-05-01,-8.532872e-06,-5.582988e-06,-8.933021e-06,1.23117425e-05,9.4025745e-07
1968-06-01,6.5527274e-08,-8.4956555e-06,-1.406973e-05,1.2218687e-05,1.1915108e-06
1968-07-01,-2.8192153e-06,2.6897178e-06,-3.7218633e-06,-8.467738e-06,-5.396876e-06
1968-08-01,-6.8113295e-06,7.5414573e-07,1.2380406e-06,-6.038965e-06,-8.570096e-06
1968-09-01,-1.4590842e-05,-5.452712e-06,2.9316652e-06,-1.0347474e-05,-6.47633e-06
1968-10-01,-8.979543e-06,-2.3725443e-06,-1.6647391e-05,-1.7810591e-05,1.5637343e-06
1968-11-01,-8.570096e-06,-3.2938042e-06,-2.3440502e-05,3.9087536e-06,7.2308685e-06
1968-12-01,-1.7726845e-05,-1.5443438e-06,-1.0645257e-05,-6.5786953e-06,2.2616587e-06
1969-01-01,-1.9673382e-05,-3.161971e-06,-1.9348394e-05,6.019065e-06,9.530784e-06
1969-02-01,-1.5827638e-05,-9.598625e-06,-2.1027518e-05,-1.4338089e-05,6.3440566e-06
1969-03-01,-8.397954e-06,7.057235e-06,-1.1079144e-05,6.9218186e-06,-7.245253e-07
1969-04-01,-9.995834e-06,-6.4750857e-06,-1.4563782e-05,-5.1841416e-06,5.323942e-06
1969-05-01,-6.7729925e-06,-1.9231033e-05,-1.4563782e-05,-1.6838727e-05,-1.0675722e-06
1969-06-01,-2.2056658e-05,-3.739733e-06,-7.847273e-06,-1.9212974e-05,2.6427515e-06
1969-07-01,-1.4283927e-05,-7.1549584e-07,-3.4418263e-06,-5.1119205e-06,-6.754941e-06
1969-08-01,-1.1142336e-05,5.071168e-06,-3.7758437e-06,-7.1431277e-06,-3.6404308e-06
1969-09-01,-1.3101315e-05,3.4281547e-06,-8.000745e-06,1.29161235e-05,-5.0396993e-06
1969-10-01,-9.806252e-06,-1.8890787e-06,-2.1758751e-05,-2.4397668e-06,2.66984e-06
1969-11-01,-7.269511e-06,1.2058503e-05,-2.9305796e-05,-1.3471443e-05,1.496257e-06
1969-12-01,-1.4365178e-05,1.8531267e-05,-2.691349e-05,-3.0987721e-06,5.901704e-06
