,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1023.81287,1008.3856,1009.77673,1015.4543,1013.4822
1965-02-01,1021.2994,1007.51807,1011.62665,1015.6584,1013.6378
1965-03-01,1020.38837,1009.39154,1009.26697,1015.4872,1012.5606
1965-04-01,1014.45825,1009.8468,1016.5706,1017.14056,1014.2704
1965-05-01,1009.5081,1009.252,1022.0305,1019.1294,1012.6406
1965-06-01,1006.57416,1010.8205,1015.78174,1017.0934,1009.6328
1965-07-01,1003.8206,1009.6372,1014.48804,1014.7008,1008.2982
1965-08-01,1006.69257,1010.09357,1015.5864,1013.01764,1010.7262
1965-09-01,1012.4112,1009.9348,1017.11017,1015.0611,1010.1326
1965-10-01,1017.8308,1010.147,1021.2405,1013.4146,1016.0633
1965-11-01,1022.2414,1010.075,1023.2274,1019.0563,1018.0062
1965-12-01,1026.4194,1008.23804,1016.8354,1017.3018,1013.9504
1966-01-01,1024.1531,1010.3917,1009.8322,1017.8153,1013.7809
1966-02-01,1020.6825,1009.3077,1021.3003,1018.5689,1014.9012
1966-03-01,1014.99194,1008.9878,1011.9383,1016.61554,1010.9932
1966-04-01,1013.1168,1008.9866,1017.03925,1017.59186,1014.86554
1966-05-01,1011.022,1010.1044,1018.4006,1016.5592,1013.1168
1966-06-01,1006.3116,1010.64264,1014.9738,1015.8175,1010.65393
1966-07-01,1005.1743,1009.073,1019.2855,1015.0057,1010.56696
1966-08-01,1005.2025,1009.7714,1017.92487,1012.3739,1010.6715
1966-09-01,1012.40454,1010.17456,1016.75073,1012.27936,1011.1546
1966-10-01,1018.0069,1009.3008,1017.2395,1012.6893,1015.1653
1966-11-01,1021.8848,1008.4815,1017.0536,1016.07227,1016.2863
1966-12-01,1024.6776,1007.5577,1010.88617,1015.51013,1014.8624
1967-01-01,1029.5002,1007.00336,1012.39307,1015.64435,1014.313
1967-02-01,1026.0791,1008.2071,1012.67456,1017.454,1016.9693
1967-03-01,1018.33344,1007.9836,1019.0728,1016.52094,1015.6647
1967-04-01,1015.532,1009.1105,1020.8628,1018.6055,1019.54803
1967-05-01,1007.5642,1008.7266,1017.87555,1013.97845,1012.4677
1967-06-01,1003.49146,1008.9813,1013.1309,1013.0323,1006.81396
1967-07-01,1002.467,1008.7796,1018.68677,1011.5506,1008.7977
1967-08-01,1004.241,1009.32086,1015.37225,1011.3924,1007.2435
1967-09-01,1011.7937,1009.7265,1016.6602,1008.72516,1008.6512
1967-10-01,1019.20776,1008.837,1018.53296,1015.51086,1014.6982
1967-11-01,1024.3566,1008.22675,1017.5781,1017.29803,1020.4942
1967-12-01,1028.6034,1009.199,1015.12994,1016.8039,1015.3128
1968-01-01,1023.8019,1007.16437,1005.91425,1013.9002,1010.8282
1968-02-01,1027.3269,1008.96906,999.22845,1015.0016,1015.1218
1968-03-01,1016.8728,1008.6356,1020.4007,1019.13837,1015.26917
1968-04-01,1016.5945,1009.3233,1021.4283,1016.82776,1018.1266
1968-05-01,1008.6342,1009.0034,1016.1322,1013.8194,1011.5846
1968-06-01,1006.6627,1009.99884,1015.17896,1014.47986,1011.64966
1968-07-01,1003.08185,1009.427,1020.5366,1014.2902,1007.9258
1968-08-01,1005.3811,1009.8786,1014.63586,1012.1828,1009.35767
1968-09-01,1011.9324,1009.6546,1017.61633,1010.9398,1014.1421
1968-10-01,1019.15845,1009.3226,1018.5273,1014.0648,1014.5464
1968-11-01,1021.9807,1009.2933,1016.4893,1015.1618,1018.8443
