,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5
1965-01-01,3.233222e-05,8.109757e-05,2.5060921e-05,4.939278e-05,6.198895e-05
1965-02-01,3.3516724e-05,8.3224295e-05,2.5132706e-05,6.480929e-05,6.439385e-05
1965-03-01,2.9990133e-05,8.943397e-05,2.5105785e-05,7.703123e-05,6.267991e-05
1965-04-01,2.7728802e-05,8.374476e-05,2.4226383e-05,8.9028836e-05,6.110057e-05
1965-05-01,2.4758567e-05,6.7395e-05,2.1776612e-05,8.1930775e-05,6.4124644e-05
1965-06-01,3.080672e-05,7.796581e-05,2.567112e-05,9.153245e-05,6.71218e-05
1965-07-01,4.2418458e-05,8.314353e-05,2.4118699e-05,9.116453e-05,6.488739e-05
1965-08-01,4.05071e-05,7.7633784e-05,2.1902239e-05,8.4604886e-05,6.556938e-05
1965-09-01,3.4449975e-05,6.832824e-05,2.6909465e-05,7.451864e-05,6.5677064e-05
1965-10-01,3.5760106e-05,7.476226e-05,2.3293132e-05,7.957971e-05,6.660134e-05
1965-11-01,2.7630096e-05,6.778983e-05,2.8524699e-05,4.4340675e-05,6.6547494e-05
1965-12-01,2.8958177e-05,8.369092e-05,2.4055886e-05,1.39922195e-05,6.4384876e-05
1966-01-01,2.6732549e-05,8.786105e-05,2.491581e-05,3.0124662e-05,6.562504e-05
1966-02-01,3.4162433e-05,8.081406e-05,2.2911694e-05,2.8063521e-05,6.3148414e-05
1966-03-01,2.5689758e-05,9.315647e-05,2.4516614e-05,5.1974384e-05,6.1038394e-05
1966-04-01,3.2940414e-05,8.303e-05,2.7921977e-05,6.9701826e-05,6.089175e-05
1966-05-01,2.5111334e-05,8.321737e-05,2.2031842e-05,7.5070566e-05,6.376757e-05
1966-06-01,3.1074796e-05,8.90016e-05,1.8903467e-05,9.364528e-05,6.606497e-05
1966-07-01,3.276118e-05,7.181185e-05,2.5820102e-05,8.5433305e-05,6.660266e-05
1966-08-01,3.3217402e-05,8.1441365e-05,1.6190583e-05,9.873703e-05,6.691224e-05
1966-09-01,3.5213372e-05,7.547791e-05,1.1221035e-05,8.8863104e-05,6.5233995e-05
1966-10-01,3.2027972e-05,7.571417e-05,2.8736658e-05,7.260209e-05,6.567393e-05
1966-11-01,3.483047e-05,7.6879165e-05,2.5551259e-05,1.5053076e-05,6.793059e-05
1966-12-01,3.1588042e-05,8.6663465e-05,2.901365e-05,5.0564988e-05,6.5160675e-05
1967-01-01,2.9395469e-05,7.945184e-05,3.0949595e-05,5.6300953e-05,6.580113e-05
