,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5
1965-01-01,2.7165649292080406e-05,-6.656686461307496e-07,1.3714975995203848e-05,-2.3665521636045212e-05,-4.084516196551751e-06
1965-02-01,2.536955435061827e-05,-1.8475419985919964e-06,1.460762495150638e-05,-2.139130309523033e-05,-1.1840079600738312e-05
1965-03-01,2.855679089076478e-05,-3.3933230561627006e-06,2.9644962883456937e-05,-2.3010837852583593e-05,-2.956110254128905e-06
1965-04-01,1.4927379445659673e-05,-2.4079991607532766e-06,1.585248101883037e-05,-1.5548060194280855e-05,-6.570009598410205e-06
1965-05-01,5.7191532091978426e-06,-9.562840866750869e-07,-3.4571898732940816e-05,-1.7400794309356275e-05,-5.51302143215359e-06
1965-06-01,1.3753831973934375e-05,-2.804827777443582e-07,-6.295130370470064e-07,-1.8723595358834074e-05,-1.0202489506042042e-05
1965-07-01,5.05969555061628e-06,1.2556799770908792e-06,-8.099872565951447e-06,-9.286615037323114e-06,-1.7029907956550066e-05
1965-08-01,-7.918363487326793e-06,-4.678903509650412e-07,-1.386793185300248e-05,-5.611260914176111e-06,-8.382452411846222e-06
1965-09-01,1.6113958942944668e-06,-1.343567764167393e-07,-3.3056881494663094e-05,-9.33515378631922e-06,-1.18846873629554e-05
1965-10-01,3.3222681850020304e-06,-3.7574061013564904e-07,-4.68121872345787e-05,-7.545030392656052e-06,-6.75320781691018e-06
1965-11-01,3.70296052406874e-08,8.618673501377298e-07,-2.6754026103569845e-05,-1.4929750053655684e-05,-1.6586626144715693e-05
1965-12-01,2.1199061434758317e-05,-9.331064377012154e-07,-1.435140866094518e-06,-2.4057545807728593e-05,-1.5077120070753909e-05
1966-01-01,2.6214696514547207e-05,-2.675057121683867e-07,2.3899661586213814e-05,-2.8618895256029743e-05,-9.348337556871997e-06
1966-02-01,8.373655708220957e-06,-2.186432550679922e-06,-1.6997936718114435e-05,-1.651798713184591e-05,-9.104696328467508e-06
1966-03-01,2.118380672816949e-05,-2.054366450174245e-06,1.5727469914519704e-05,-1.960331025435841e-05,-1.3136739110084275e-05
1966-04-01,7.236589722610502e-06,-5.008691899978984e-07,5.600387593467319e-06,-2.1254291405548922e-05,-1.0069879272713798e-05
1966-05-01,5.442210005474573e-06,-1.4302602726100024e-06,-9.813145372263957e-06,-1.2212166365242337e-05,-4.011390460205306e-06
1966-06-01,9.996270323013462e-06,-2.959934984294075e-06,-2.07368017537763e-06,-1.7975806356942582e-05,-4.386742762403333e-06
1966-07-01,-7.399416352365568e-07,-8.59733726945076e-07,-2.969355739688306e-05,-6.859762391753533e-06,-1.1646005242999474e-05
1966-08-01,-1.3321200226941569e-05,-2.6063717611507923e-06,-2.5865164240903417e-05,3.3263163274839186e-07,5.541459677851299e-07
1966-09-01,-8.986617103801109e-06,-1.8016774670461298e-06,-3.916671672879263e-05,-4.376109651226166e-06,-6.644607653127765e-06
1966-10-01,8.661502513198435e-06,-1.2084954712157432e-06,-1.053150553225139e-05,-9.682964839550943e-06,-1.39430888445425e-05
1966-11-01,1.1080282175416041e-05,-7.286176562378188e-07,-1.775224333424947e-06,-1.7950451119513428e-05,-1.9770571022738956e-05
1966-12-01,1.6259349319046702e-05,-1.6936963057117117e-07,7.721737453065606e-06,-2.9491597209975276e-05,-1.7642511696291653e-05
1967-01-01,2.8440917958505448e-05,-6.262000741303498e-07,1.1217571227462031e-05,-2.717904715462135e-05,-1.2079883824547075e-05
1967-02-01,2.0323479309974406e-05,-2.460116267964342e-06,8.544025361114237e-06,-2.152915791108122e-05,-6.102975210335178e-06
1967-03-01,1.4021320980232716e-05,-4.099818467623733e-07,-3.4270878724021524e-06,-1.553755921761606e-05,-1.0811563933875968e-05
