,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,1.6505127,-0.15823364,1.0018616,-9.796661,-13.275421
1965-02-01,1.3808594,-0.093566895,0.67285156,-11.569183,-15.917664
1965-03-01,1.0769958,0.21276855,0.285614,-11.878082,-17.544281
1965-04-01,0.78900146,1.163208,0.38983154,-12.643555,-16.996002
1965-05-01,0.57925415,1.7752686,0.62316895,-10.842987,-13.780365
1965-06-01,1.2478943,2.277771,1.1765442,-8.0372925,-8.374573
1965-07-01,2.076538,2.2746277,1.8480225,-4.1774597,-4.5521545
1965-08-01,2.5012512,2.6285095,2.4224243,-1.8022766,-0.57385254
1965-09-01,2.8423157,2.168213,2.4181824,-1.9197998,-2.03656
1965-10-01,2.6200562,2.1964417,2.0507202,-3.1005554,-5.895233
1965-11-01,2.5321655,2.0067444,1.704895,-6.5285034,-8.579224
1965-12-01,1.8147583,1.2993469,0.6851196,-8.84906,-11.841339
1966-01-01,1.5751038,0.09753418,0.44702148,-10.956085,-14.786194
1966-02-01,1.1614075,0.16998291,-0.22338867,-12.1892395,-16.209991
1966-03-01,1.1552429,1.1895447,0.0977478,-11.995209,-16.973572
1966-04-01,1.0671387,1.8941956,0.044433594,-12.610779,-16.884186
1966-05-01,1.7977905,2.1316223,0.8300476,-9.829193,-13.030457
1966-06-01,1.8919373,2.2903442,1.9852295,-7.682556,-9.034058
1966-07-01,2.630127,2.4172974,2.396637,-3.898468,-4.7537537
1966-08-01,2.645996,2.4337158,3.0131226,-1.5658569,-0.23300171
1966-09-01,2.402069,2.277008,3.130249,-1.4477234,-1.138092
1966-10-01,2.6470337,2.3303223,2.8048706,-3.3051453,-5.257263
1966-11-01,2.5927734,2.2130432,2.044098,-5.817322,-8.4305725
1966-12-01,2.0680542,1.274292,1.6772156,-8.746521,-11.51712
1967-01-01,1.6125488,0.16915894,1.1242371,-10.076691,-14.319702
