,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8,abs_vo1000_cluster9,abs_vo1000_cluster10
1965-01-01,7.892658788805011e-05,2.8333174734565336e-05,1.899601173528365e-06,0.0001015535620835555,6.109509373113434e-05,-0.0012253052773303352,4.536526200433049e-05,0.012061555753462017,0.00018111547072997914,8.14277814455313e-05
1965-02-01,7.890681199875943e-05,2.8247460790410425e-05,1.7922975173717657e-06,9.394653127802645e-05,6.235727499749393e-05,-0.0012253185559529811,4.648398775259018e-05,0.01695033279247582,0.00016964883609446433,7.78744145455361e-05
1965-03-01,8.13077390324743e-05,2.8726287343053393e-05,4.342363728723927e-06,0.00010063252000905136,6.082949031669488e-05,-0.0008083544344117399,4.375715649276092e-05,0.012738160148728639,0.00017670884877794756,7.46211706971854e-05
1965-04-01,7.881183213857787e-05,2.9042617508979596e-05,6.531685108248162e-06,9.949516799465261e-05,6.185204488537374e-05,-0.0009738454537000507,4.438033939786549e-05,0.011602111044339836,0.00017990136051216637,7.403862149080383e-05
1965-05-01,7.628284825085337e-05,3.0249279718744855e-05,1.6130720010265827e-06,9.859775138251922e-05,6.124863965793493e-05,-0.0011423383512010332,4.86772721812063e-05,0.019876599253620952,0.0001858209835295126,8.579050343065897e-05
1965-06-01,7.650721752806828e-05,2.873284097733921e-05,-5.564184929800617e-07,9.683319470187759e-05,5.9361287214337515e-05,-0.0010222455784969497,5.4296406877857785e-05,0.01138226143666543,0.00018375263470312895,8.674213408697048e-05
1965-07-01,8.088686984827679e-05,2.5551233430514518e-05,-2.3529597059428387e-06,9.513978832675253e-05,6.154868002495471e-05,-0.0014443099644267932,5.2386634148048664e-05,0.009723054972710088,0.00017766198549718366,9.199692927535936e-05
1965-08-01,7.83289946861607e-05,1.9305213978784025e-05,-1.3164936922739976e-06,9.552838438300088e-05,6.13182798607592e-05,-0.0013658312127518002,5.6378533866615806e-05,0.01627193414606154,0.0001786335729466716,9.157921110876077e-05
1965-09-01,8.125437928489252e-05,2.0763849718513075e-05,3.419226383509037e-07,9.496070560999215e-05,6.418460466096455e-05,-0.0010843109521374572,5.382281651548073e-05,0.014875653141643852,0.0001785149611093385,8.482034288229263e-05
1965-10-01,7.89238491849032e-05,2.540738563950889e-05,2.3892180608669936e-08,9.435571401434786e-05,6.263335501685976e-05,-0.0009360545845993329,5.427328995740643e-05,0.019429718668106943,0.0001735904282573962,8.934579811942388e-05
1965-11-01,8.145399395575266e-05,2.85097063380712e-05,2.2431026099737065e-06,9.89733962342143e-05,6.36991047785875e-05,-0.0011241429092478938,5.0414740781695766e-05,0.007529926369898021,0.00017507192305341924,8.99517051897351e-05
1965-12-01,7.842885516060704e-05,2.999158428080947e-05,-1.3803454588496072e-07,9.746937875581138e-05,6.136365397090212e-05,-0.0012845804121752735,5.1610658997596485e-05,0.01562673569424078,0.00017249351587005941,8.441499724361837e-05
1966-01-01,7.835394549811405e-05,3.134654685129425e-05,2.456424369359179e-06,9.777710040319053e-05,6.004428677384722e-05,-0.0009882553058560006,4.6661163049596034e-05,0.011401125084375963,0.00017695091851494923,8.351600168068309e-05
1966-02-01,8.045877375786475e-05,2.9981751193164214e-05,1.4952404978662254e-06,9.814427946420277e-05,6.342439867674988e-05,-0.0012989635251869913,4.526503282364487e-05,0.012659805361181498,0.000173305402914027,7.877150611956299e-05
1966-03-01,7.872040850487067e-05,3.0166130813270595e-05,4.9746422162427855e-06,0.00010045520064201864,6.076351518400925e-05,-0.000919262402021559,4.454869760922706e-05,0.011540435662027448,0.00018059599481277028,7.821850954102369e-05
1966-04-01,8.044406651320417e-05,2.860321821071262e-05,2.5792587621253915e-06,9.885025279158179e-05,6.044757607556444e-05,-0.0011181826266692951,4.8471541615115025e-05,0.011838608043035492,0.00017952465810285845,7.658445186016506e-05
1966-05-01,8.161258530604203e-05,2.8011529956120945e-05,-4.856758550886298e-07,9.697297012762112e-05,6.283593238356148e-05,-0.0010708477020671126,5.4898475183130015e-05,0.010879729234147817,0.00017661336899453878,8.519048172606277e-05
1966-06-01,7.480130795117342e-05,2.5764817057305652e-05,1.0662583182398948e-06,9.589661631787963e-05,5.9481247630406254e-05,-0.001343827443633927,5.545705961573165e-05,0.019592733588069677,0.00018488495217478077,8.711577491033997e-05
1966-07-01,7.99752904620189e-05,2.3005199234804436e-05,-6.445259036719981e-07,9.46071625495439e-05,6.229416767576155e-05,-0.0011863487998198252,5.453821788651971e-05,0.012497685384005308,0.00017806158658064338,8.995480257169142e-05
1966-08-01,7.897620337879223e-05,1.895587179139999e-05,-9.232237806488639e-07,9.262801647898468e-05,6.326346068662849e-05,-0.0012545599020086229,5.3284626248325624e-05,0.011009264562744647,0.0001756892262799841,9.1653347676881e-05
1966-09-01,8.070032737542237e-05,1.8938487261513494e-05,-9.810136006370728e-07,9.50330457485774e-05,6.124275696880005e-05,-0.0012279394468350802,5.290257545347567e-05,0.01454660523450002,0.00017559539388320496,8.706195322387616e-05
1966-10-01,7.890409782131233e-05,2.3484787654023673e-05,2.9071975850634843e-07,9.382279719883467e-05,6.441421917654535e-05,-0.0009906239029078279,5.445013010203398e-05,0.018343831470701844,0.00017474679757384056,8.658775118632224e-05
1966-11-01,8.082017629522453e-05,2.606466032507276e-05,2.299393198721672e-06,9.86007131252657e-05,6.211329433581534e-05,-0.0009648583727539517,4.96239587710437e-05,0.006770482286810875,0.00017886758421741002,8.767751963791724e-05
