,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10
1965-01-01,3.1083182e-06,-3.6128476e-06,-1.13031565e-05,1.313175e-05,-1.887681e-05,-1.339399e-05,1.091529e-05,-8.916199e-06,-4.752488e-06,-1.2335113e-05
1965-02-01,-1.4775913e-05,3.0275623e-06,-1.4412581e-06,-1.1150609e-05,-1.605913e-05,2.237888e-06,8.501411e-06,5.6119316e-06,-3.1641757e-06,-2.0061321e-05
1965-03-01,-1.670522e-05,-4.14229e-06,-5.3896074e-06,8.68088e-06,-2.0088242e-05,-1.3335739e-06,2.2805205e-05,-1.0342992e-05,-3.4333789e-06,-6.142926e-05
1965-04-01,-1.163518e-05,2.444278e-06,6.518261e-06,4.230009e-06,-1.046421e-06,-1.6893668e-05,-8.673916e-06,1.1790107e-06,-5.7306024e-06,-6.826709e-05
1965-05-01,-1.4775913e-05,-2.7872811e-06,1.0798634e-05,-1.9258296e-06,-1.1222393e-05,-1.1536467e-05,-9.077725e-06,7.6040596e-06,-8.0726895e-06,-8.136844e-05
1965-06-01,1.0655058e-05,-1.0540411e-05,-6.161332e-06,-1.6400118e-05,-6.830669e-08,-2.0438209e-05,-6.3946427e-06,2.1481537e-06,2.8929571e-06,-6.614933e-05
1965-07-01,2.2781751e-07,-6.6056236e-07,6.670809e-06,-1.6427039e-05,-1.073342e-06,-5.0755334e-06,-2.0106185e-05,-1.7808961e-05,-1.7643033e-06,-5.5183693e-05
1965-08-01,7.1015384e-06,-1.8450664e-06,2.8211653e-06,-1.6947502e-05,-9.930212e-06,-2.204004e-06,-9.822528e-06,-4.31278e-06,-3.962814e-06,-6.3161155e-05
1965-09-01,8.411676e-06,1.0174917e-06,-2.2983295e-07,1.1606251e-05,-7.0227907e-06,-9.0149115e-06,-7.64196e-06,-6.188253e-06,-5.595997e-06,-7.006179e-05
1965-10-01,2.1427695e-08,-4.016656e-06,-2.6437046e-06,-1.3726007e-05,-5.9011e-06,-5.7036814e-06,-1.2290249e-05,-2.9577786e-06,-3.4333789e-06,-6.533275e-05
1965-11-01,-7.686831e-06,4.885078e-06,-2.0783773e-06,-1.2263328e-05,-2.4135297e-05,6.0470484e-07,2.8032227e-06,-1.2263328e-05,-1.602777e-06,-4.3975764e-05
1965-12-01,-9.481533e-06,-2.6257621e-06,-1.5579135e-06,-1.1985147e-05,-1.3726007e-05,-4.3217588e-06,-5.3985787e-06,-5.192189e-06,1.1812641e-05,-4.3724496e-05
1966-01-01,-1.2939508e-05,-5.1593124e-06,-1.5856065e-05,5.447826e-06,-8.646144e-06,-1.0837633e-05,8.445848e-06,-7.5544704e-06,1.9772888e-06,-8.704282e-05
1966-02-01,-1.6898855e-05,-2.8944996e-06,1.0922475e-05,-1.5497604e-05,-3.7417667e-06,1.1626071e-06,1.23074315e-05,-5.9710146e-07,-5.9006707e-06,-5.322545e-05
1966-03-01,-8.466912e-06,4.299127e-06,-8.914987e-06,3.5740595e-06,-4.5808883e-06,-6.6909124e-06,2.5557092e-06,-5.37113e-06,-4.743826e-06,-7.033373e-05
1966-04-01,-1.14160575e-05,-1.6317463e-06,-1.4911035e-05,-1.0696167e-06,-3.5055127e-06,2.739531e-05,-2.2183158e-06,4.9671617e-06,-1.4080062e-05,-4.6569505e-05
1966-05-01,-1.28824795e-05,3.345951e-06,6.0588354e-06,-1.3705307e-05,1.6595623e-06,-7.635939e-06,-9.957777e-06,-1.5008794e-05,-8.923136e-06,-2.7424525e-05
1966-06-01,1.304879e-05,-5.46889e-06,-1.0837633e-05,-8.7113185e-06,2.2053428e-08,-2.489087e-05,-9.745963e-06,-2.6256566e-06,3.7236532e-07,-6.0940467e-05
1966-07-01,2.4579494e-06,-9.379357e-06,1.9826932e-05,-1.3949713e-05,-2.5493864e-07,-1.1057597e-05,-8.230658e-06,-1.5082118e-05,2.175766e-07,-5.9058555e-05
1966-08-01,7.4519376e-06,-3.5788325e-06,6.8327827e-06,-1.960359e-05,-5.3466865e-06,-4.792706e-06,-6.731643e-06,-1.14404975e-05,-3.595127e-06,-6.72298e-05
1966-09-01,8.486582e-06,3.1422787e-06,2.9386101e-06,-8.760198e-06,-7.4374475e-07,-1.6108614e-05,-5.7051475e-06,-6.8049667e-06,-4.4831286e-06,-6.0818267e-05
1966-10-01,-4.015783e-07,-5.5177698e-06,-1.1644079e-07,-1.3998593e-05,-1.4462959e-05,-1.0299944e-05,1.2685159e-06,-7.0819588e-06,-8.0514255e-06,-5.3567608e-05
1966-11-01,-1.2488454e-06,-2.9566945e-07,9.019095e-07,-2.063527e-06,-1.4031179e-05,-1.543243e-05,-1.0533222e-06,-6.1369283e-06,1.8958199e-06,-5.3355798e-05
1966-12-01,-7.6196447e-06,2.4253604e-06,-1.2564757e-05,3.989546e-06,-7.872197e-06,-1.0894662e-05,5.8062833e-06,-4.890466e-06,3.2563366e-06,-4.279754e-05
1967-01-01,-1.0102747e-05,-4.680922e-06,-1.894129e-05,-4.5766574e-06,-9.78995e-06,-6.3861444e-07,1.0702304e-05,2.8182003e-06,6.226892e-06,-2.6480513e-05
1967-02-01,-2.6918497e-06,-1.3332829e-07,-2.1748441e-05,8.336272e-06,-1.7056482e-05,-8.001389e-06,2.1605229e-06,-2.5154004e-06,2.4011351e-06,-4.699683e-05
1967-03-01,-8.18586e-06,-2.536326e-07,-8.418454e-06,2.6687065e-05,-1.594966e-05,-1.4369627e-05,-3.4457735e-06,1.0857802e-06,-4.713005e-06,-4.2176536e-05
1967-04-01,-8.53074e-06,6.3712614e-06,2.3209323e-06,-1.3687892e-05,-1.1923392e-05,-1.4096935e-05,-6.990813e-06,-2.3710345e-06,-4.103451e-06,-6.7745736e-05
