,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8,mgv200_cluster9,mgv200_cluster10
1965-01-01,-1.2908673,0.3689665,-1.1392775,1.3136793,0.9657589,0.54101354,-0.2323885,0.83683395,0.5648556,-0.86715204
1965-02-01,-0.52865064,0.08948209,-0.28507698,-0.81372774,2.2856197,-0.121271804,0.6811234,0.9439772,0.04385805,-0.78679484
1965-03-01,-1.4097843,0.23739243,-0.75294465,-0.46830916,1.6505617,0.03340864,-0.8225582,2.1964316,-1.3601865,0.29950008
1965-04-01,-0.6222538,-0.23709813,-0.72409844,-0.38633308,0.6566925,0.60032463,-0.012068319,-0.36881924,-0.20884056,-0.223558
1965-05-01,-0.25181562,-0.007800293,-0.11406021,-0.26226482,0.75161994,0.7976856,0.40899783,0.46507135,-0.17852254,0.97458935
1965-06-01,0.8755409,-0.1389328,-0.032084037,-1.0362555,1.07717,0.7252759,0.3805932,0.86479723,-0.99578255,-0.30288506
1965-07-01,0.8957039,-0.097576715,0.46021453,-0.5886979,0.6194574,0.8905527,0.048861932,-0.23812827,-0.42253795,-0.81696546
1965-08-01,0.5076048,-0.5223223,-0.25711378,-1.3395821,0.81490505,0.8415438,0.1278946,-0.63329184,0.8512572,-0.43534213
1965-09-01,0.49215144,0.13451748,-0.5460173,-0.8606764,1.202857,0.5742748,0.51996744,1.1154354,-0.1389328,0.5810448
1965-10-01,-0.10625992,0.35601506,-0.6951051,0.7455858,-1.0861473,0.14217052,0.100667335,-0.17881699,0.0937501,-1.0908571
1965-11-01,-0.08727436,-0.4001674,-0.8618538,-0.011626625,-0.110086516,0.27300864,-0.3951636,-0.8699484,-0.054748915,-0.19956855
1965-12-01,-0.78973806,-0.48773617,-0.19809684,-0.6231369,0.51143134,-0.021928977,-0.28169185,-0.43269292,-0.15188408,-0.14952926
1966-01-01,-0.67689615,0.25649434,-0.8635165,0.4231506,1.5531435,0.4085392,-0.2823897,1.0502813,-0.4234399,-0.7681812
1966-02-01,-0.6525921,-0.30915302,0.04397869,0.20412493,0.8685797,0.18748827,0.20311221,-0.5610181,0.71508825,-0.39508533
1966-03-01,-0.4596066,0.009258652,0.1129848,0.83371514,0.2725523,0.13034482,-0.08101344,0.047016717,0.12455811,-0.6052861
1966-04-01,-1.1148027,-0.22003841,-0.30134106,-0.18502884,1.1288354,0.12470283,-0.044412732,1.1425788,0.743009,-0.2951204
1966-05-01,-0.9578393,0.16115889,-0.48145127,0.22640362,0.08651085,0.67110956,-0.3114678,-0.84962845,-0.65129006,0.48101735
1966-06-01,-0.012296677,-0.016781425,-0.6077455,-0.15956745,1.026556,0.42633325,0.3208711,0.3350485,-0.99415076,0.0370347
1966-07-01,1.3461252,-0.3733852,-0.2638723,-1.4003751,1.3449676,0.5900961,0.07030811,-0.58619016,0.1623162,-0.90821856
1966-08-01,0.21974897,-0.10372601,-0.47870263,-1.0984557,0.7406942,0.82792854,0.028788757,-0.81259376,0.18228026,-0.047595404
1966-09-01,0.07508211,0.02141056,-0.40477785,-0.05482874,0.08911476,0.33692914,0.67009693,-0.04513607,-0.874077,-0.8302431
1966-10-01,-1.4857286,-0.010560703,-0.32955113,-0.2654637,0.44123396,-0.17316623,0.11891613,0.71508837,0.08868079,-0.12152014
1966-11-01,-0.5890835,-0.076384164,-0.7845284,0.10010948,0.10777678,0.493748,-0.04123006,-0.11935015,0.0063653467,0.17634888
1966-12-01,-0.61150664,-0.11067009,-0.9331013,0.3114678,1.5787494,0.1694049,-0.49374804,0.91053313,-0.13627616,-0.5660814
1967-01-01,-0.80166644,0.1373857,-0.3015824,0.44346434,1.0048306,0.3407165,0.023147404,1.0934236,0.08992517,-0.5676942
1967-02-01,-1.9000857,0.11007519,-0.5668615,0.24263144,1.3187361,0.11407175,-1.4749396,2.162201,-0.32023352,-0.491924
1967-03-01,-0.18018341,-0.14837655,-0.55187416,-0.60782754,1.2036651,0.61731946,-0.17318925,-0.14904264,-0.1700252,-0.19067459
1967-04-01,0.15886803,-0.5049132,-0.3996674,-2.3870137,1.2869291,0.84962636,0.15803517,-0.13488774,-1.2709424,0.30191535
1967-05-01,-0.9114081,-0.041298963,-0.4857625,0.07327242,-0.11307259,0.6792681,-0.68493,0.71240723,-1.182183,0.65595424
1967-06-01,0.11440487,0.3367198,-0.026311446,-0.85595447,0.36086637,0.8459627,0.0076602935,1.9853481,-0.6562873,0.8691103
1967-07-01,0.49492154,-0.5878442,0.017985057,-0.70990926,-0.17918424,0.70957625,0.5365535,-0.12572876,0.81132495,-0.7387187
1967-08-01,-0.03880105,-0.12039981,-0.5453795,-0.41981736,-0.24413022,0.6056627,0.7322241,-0.8417996,1.3340565,-0.0118235
1967-09-01,-0.1232308,0.15653639,-0.1575356,-0.12389688,-0.20216504,0.30058327,0.560034,0.11756883,-0.97851914,-0.5238974
