,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7,mgv600_cluster8,mgv600_cluster9,mgv600_cluster10
1965-01-01,2.142784148454666,-0.7283027501816446,-0.8811963852061782,0.49720948392694647,0.21191722001223,0.4734303653240204,-3.1696279843648276,-0.11637803406743279,0.12969468449447172,0.6112776439765405
1965-02-01,0.4120587557554245,-0.8959207763063147,-0.6524694520373677,0.059094436636025253,0.41370293235077576,1.5959919691085815,-4.163093510128203,-0.17788311281399422,0.059664164874570595,-0.10001425599229748
1965-03-01,-0.20225299522280693,-0.6327106597575736,-0.8272600035334743,-0.5698481743985956,0.2512507359771167,1.027298092842102,-3.320760386330741,-0.171054272275222,0.23565724597755056,0.6082929413894128
1965-04-01,2.6275667548179626,-0.08076954078167044,-0.4147990498431893,-0.20349824970418756,0.1006543293924016,0.37432777881622314,-2.0936859505517145,-0.02422147479496504,0.07742527766641996,-0.31490156362796656
1965-05-01,1.1018066853284836,0.287754643470683,-0.7304018320039262,-0.5285547199574384,0.10678519577007083,0.039533764123916626,-0.06182019909222921,0.0032709765776294713,0.05074898375475661,0.309059383540318
1965-06-01,1.542959213256836,-0.25380938611132037,-0.03673753939395727,-0.6527053361589258,0.15881706631797202,0.7374531030654907,0.7924734836532956,-0.009524522278436094,0.025947170054658932,0.23329006186847032
1965-07-01,0.8385875821113586,-0.7118380450187846,0.6086468003516974,-0.16998450525782324,0.22274006486815562,0.11245260387659073,-0.32614785290899734,-0.004796744787205032,-0.034187773757792535,-0.12848555784800958
1965-08-01,1.5762734413146973,-0.4011816166816874,0.4156738519668579,0.26427883316170087,0.22238097427522432,0.567962646484375,-0.7134241007623219,-0.0007776464526241983,0.013036737945062896,-0.4571111037813384
1965-09-01,-1.4828087389469147,0.32541108258227086,0.3424911998039068,-0.641372799873352,0.2115299432154964,0.794292151927948,0.8862123602912539,0.006702168686696661,0.03708003366247137,0.4650137547788949
1965-10-01,2.395544946193695,-0.7862389721768968,-0.16187112345251928,0.610935552553697,0.20137513604234245,-0.5518509745597839,-2.210428317387899,-0.032381131722216024,-0.03651922423366114,0.28963998473923785
1965-11-01,2.3385144770145416,-0.21166268815385536,0.15489689485971317,-0.2900942482731559,0.19816624219803247,-0.28206655383110046,-1.7279075724737984,0.014216049808507774,0.008216599359157238,-0.39377906199159296
1965-12-01,2.8115245699882507,-0.3411108826069122,-0.5164234444152477,-0.35662474957379425,0.30777424793033037,0.41583937406539917,-2.8888895398094543,-0.058388476374379376,0.08117456174065882,-0.20190329644186744
1966-01-01,2.353840172290802,-1.035421389214536,-0.6281334300373876,-0.10735394263809378,0.2589341253042221,0.8806741833686829,-2.998173236846924,-0.21737953375654612,0.1660167378313998,0.7515691991510063
1966-02-01,1.559501737356186,-0.7872393156619782,-0.42752138403959056,0.26840804652734235,0.2904225140810013,0.5195872783660889,-3.0294199784596763,-0.06808934199531176,0.17563402652740479,-0.3922289301609171
1966-03-01,2.9453670978546143,-0.416871651690057,-0.3587400843930799,0.3787535496733405,0.07563026156276464,-0.04968438297510147,-2.6888024239313038,-0.05001387292007257,0.033326210546578076,0.3324892757267788
1966-04-01,-0.21975893527269363,-0.3070208303471829,-0.50197011509607,0.27473457157611847,0.1630964908091461,1.0597991943359375,-2.3679845389865695,-0.08536250989513788,0.041977949572581774,0.17022938820822486
1966-05-01,0.7397611439228058,-0.3124556642897586,-0.2905876657297445,-0.25770488110455597,0.2181601765401223,-0.14276310801506042,-1.432187074706668,0.00012992875792129695,-0.010935001154529288,0.27208973107666806
1966-06-01,2.746153473854065,-0.012138628579200584,0.02538351731937985,-0.3880120136521079,0.22370578611598294,0.4523780047893524,0.7189157463255383,0.022738090340505567,-0.1028126171717407,0.3494710500898033
1966-07-01,1.3106036186218262,-0.6798584410484801,0.7467656634574713,-0.38044750690460205,0.33958087510922375,0.6728386282920837,0.5960357331094288,0.03957118817240174,-0.06055442338928264,-0.3381406181845172
1966-08-01,1.059621125459671,-0.4858314356905349,0.15585285633109336,-0.11859282173893669,0.351718276300851,0.31841573119163513,-0.9265167372567313,0.03861972724485119,-0.02229317679261485,-0.14337560740010494
1966-09-01,1.6842839121818542,-0.6836979947191604,0.14984122542447822,-0.2252596007152037,0.26387984261793246,-0.21150949597358704,-1.201040404183524,0.0231376518250296,-0.16127655163724372,0.49997768525419567
1966-10-01,1.2273100018501282,-0.07481420452290394,-0.58614126471586,0.0075072827960618515,0.2790724529939539,0.10244379937648773,-2.120283387956165,-0.011321127602601783,-0.07591162418537106,0.5609674700375261
1966-11-01,1.798577457666397,0.2726071692527609,-0.19707003998201947,-0.4161787981336767,0.24621102082378724,-0.06615220755338669,-1.609412119502113,0.0072084792089044,-0.01867184455090381,-0.0017272378719443906
1966-12-01,2.4514326453208923,-0.4009361279771683,-0.7717825645624206,0.33028860661116516,0.1972969073583098,0.6298164129257202,-2.4813481739589145,-0.12572111006368672,0.06212596616423722,0.3545985910399207
1967-01-01,2.166549563407898,-0.6254053496299906,-0.44466215510701024,0.2837870778007941,0.2543226432274369,0.7618275880813599,-3.404086260568528,-0.10405399384554367,0.11337518639175605,0.16108724320756979
1967-02-01,0.24648744612932205,-0.9147724572648394,-1.2029359507006268,-0.2947178076614033,0.21527028259109046,0.6431558132171631,-4.250518764768328,-0.09565691937480057,0.21808796317864818,0.9285460258352346
1967-03-01,1.8246778845787048,-0.07007291659395745,-0.06812901431044867,-0.400440665808591,0.14315953697351846,0.45849084854125977,-1.2725529216584706,-0.004333973323044024,0.03292240635475395,-0.3782952397034086
1967-04-01,2.191151976585388,0.3506202329980566,-0.027049882987210918,-1.2429336255246943,0.21760606152169842,0.9811179041862488,-0.9701804036185855,-0.0002723546666011476,0.010009004291913188,-0.8166525384475446
1967-05-01,1.3371117413043976,-0.1770755077930207,-0.5779882849648942,-0.615613501180302,0.1517258967985125,-0.14549575746059418,-2.359155671937125,-0.018058272013277338,-0.021768239795738924,0.4139128943969464
1967-06-01,0.5934954807162285,0.37887378575954034,-0.044462890472523005,-0.4303549839691682,0.2866735298405675,0.5178098082542419,0.5451036705857232,-0.02846314914916691,-0.0235107403697697,0.5461072099619899
1967-07-01,1.7918001115322113,-0.7497276397461587,0.1365024769722029,0.3991129046136683,0.3209454390932532,-0.013008893467485905,-1.1526984118279957,0.042447686326085476,-0.013447102449887189,-0.3942270217270687
1967-08-01,1.8117277324199677,-0.5943782152013576,0.16189605690712153,0.455912710590796,0.28815014178262033,-0.021022627130150795,-1.596251130104065,0.012654615620597762,-0.08744573491420729,-0.2588849129347966
1967-09-01,2.2827962040901184,-0.2901449165445693,-0.03968341232732285,-0.2862095155499198,0.18904535099864006,-0.23510126769542694,-0.3863656804675148,0.026254672883895405,-0.1520121694667965,0.5665914765719711
1967-10-01,1.9763010740280151,-0.06570180362843453,-0.4550520417302154,0.3072048791430213,0.2868449972832904,0.13185633718967438,-2.037860807918367,0.01467152210006937,-0.01534685584987309,0.4715240207211725
1967-11-01,-0.4172007367014885,-0.4639340842023809,-0.4836389145185781,-0.5127268420024351,0.3521229962215704,1.2112805843353271,-3.016041290192377,-0.08360219367763452,-0.06601094988220972,-0.004332523054346956
1967-12-01,0.6732593476772308,-0.16921000911834394,-1.2464496978493624,-0.345686518333175,0.30573958202319984,0.7560997605323792,-3.096938133239746,-0.1182748778173101,0.07296967458851794,0.5082050787991491
1968-01-01,2.0036423206329346,-0.6500386811317281,-0.633111180261124,0.2531003714962439,0.33616604393019395,0.3781747817993164,-2.4575037615639825,-0.013102351671509575,0.022247333264519983,0.15583522617816925
1968-02-01,1.5224388241767883,-0.9994780763666681,-0.33436136883358625,1.0347422551025043,0.21089475245817618,0.24789084494113922,-3.184259789330619,-0.08064559415767067,0.09278879890627896,0.9406551204878709
1968-03-01,3.5562339425086975,-0.5726700767557672,-0.28302588088567865,0.3338502212004228,0.13665247927693758,-0.15554720163345337,-2.5665879249572754,0.01614029731666833,-0.030014054281703124,0.1032717525959015
1968-04-01,0.3762942925095558,0.26464895048040027,-1.2207990468934524,-0.6401632997122678,0.21439659792710752,0.3870532214641571,-2.95977791150411,-0.08200351475623616,0.14367813231251764,0.2828068774321984
1968-05-01,2.1836820244789124,-0.05578389985764281,-0.4591765791870827,-0.02195554446767677,0.1632110380074557,-0.36069557070732117,-1.6727954149246216,0.008451756721700144,-0.03375552911707696,0.357948526226241
1968-06-01,1.9447305798530579,-0.3015836185597359,0.3363596145496812,-0.8951978249983354,0.30511945266934,0.025510234758257866,0.32442928779692876,0.026737779858168106,-0.10273114560132332,0.7762189569144414
1968-07-01,2.650752067565918,-0.4050173023913769,0.1387957050356754,0.012411546512422237,0.36319839384625935,-0.2759745121002197,-0.6281610046114241,0.0198757689860132,-0.009491566753556543,0.06635066378733208
1968-08-01,1.4437785744667053,-0.19905570339649284,0.23988235828488372,-0.01288291850042614,0.2982081242782228,0.6761510372161865,-0.06628286182170823,0.041868323078978135,-0.008266946261233473,-0.46211378327731434
1968-09-01,0.3457672894001007,-0.08379788474833712,-0.2677250566870667,-0.01434665596620603,0.22268556058406827,0.07421913743019104,-0.4649479829129719,0.07067720966729504,-0.015814575954531947,0.20193176279807915
