,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1965-01-01,1044.8512126490014,2411.336117699033,1284.7382109043963,3863.987614558293,1436.4329163457307,1301.5617174979968,2753.867484427787,3374.3768310546875,1435.1982868893047,2370.1357819313225
1965-02-01,1044.3124672801225,2426.995123000372,1283.229116666115,3909.4085693359375,1434.8073180292695,1302.1976568760015,2756.8415461359796,3401.518961588542,1431.962907818002,2369.3985340207123
1965-03-01,1045.3423254268687,2420.733351934524,1284.7368401996162,3885.0165733924277,1432.9870949328786,1303.2293857672275,2758.884574271537,3394.007975260417,1431.1006787797096,2369.7548090025434
1965-04-01,1045.135120509826,2425.2512613932295,1284.8566346249338,3920.4228327824517,1431.718337367958,1302.9450245392627,2760.2359256228888,3406.099039713542,1427.7216521786972,2370.110232331032
1965-05-01,1043.993259705219,2427.5884719122023,1284.0229874950344,3926.4789287860576,1432.431503080986,1302.4525177784456,2770.5998601140204,3410.9529622395835,1425.2600441516286,2373.5070516896803
1965-06-01,1044.2090221287049,2431.647455124628,1285.2716995497883,3916.0076434795674,1432.185557190801,1303.424072265625,2767.1561576224663,3414.8982747395835,1425.3905390349912,2370.7979424055234
1965-07-01,1043.4898140504188,2429.1399274553573,1284.287740416446,3936.6485595703125,1432.2365344410211,1301.7679067758413,2762.472286739865,3413.664957682292,1429.04052734375,2368.2536280432414
1965-08-01,1042.8114428962629,2426.4564150855654,1285.0575333934719,3923.089130108173,1431.6531758912852,1300.2293513371394,2756.498924461571,3407.4446614583335,1428.0808139854755,2363.8037393259447
1965-09-01,1042.485691345844,2417.099434988839,1285.1432670981198,3901.6441932091343,1432.1159255336709,1299.3135892427883,2757.5564822635138,3400.7784016927085,1426.69892646897,2363.5789028433865
1965-10-01,1043.4014074581187,2425.784737723214,1285.0792577711204,3924.076725886418,1433.192293408891,1300.6697434645432,2752.5177826752533,3385.6260172526045,1432.4007276078346,2367.0640102652615
1965-11-01,1043.781398497906,2424.2620558965773,1284.7443920070843,3933.780141977163,1434.9586164447624,1300.7977607922676,2746.447094066723,3400.528971354167,1432.397031112456,2363.765272983285
