,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9,r50_cluster10
1965-01-01,3.590496,5.459484,5.4267235,2.2243805,5.163002,4.7158203,5.439827,2.951664,5.9296,5.131878
1965-02-01,3.1351242,5.8247643,5.154812,2.4946556,4.5258102,5.500435,4.6830597,2.530693,6.1490936,3.9574127
1965-03-01,3.6756744,5.41362,5.4676743,2.044197,3.6789474,5.0663567,4.3030357,3.495491,5.9099426,3.7936096
1965-04-01,2.4651718,5.5594063,4.4537354,2.093338,3.031929,5.1793823,3.8804245,2.19981,6.1523705,4.0524178
1965-05-01,1.9098778,5.3202515,3.2415962,1.592102,2.4946556,4.5454636,3.2317657,1.6740036,6.0802994,2.5519867
1965-06-01,1.8623772,5.159725,3.0614128,1.2333717,2.499569,4.1359596,3.2874603,1.5298576,5.7494164,2.4094772
1965-07-01,1.7952156,5.208866,2.9958916,1.12854,2.3030052,4.258812,3.2153854,1.5478745,5.6544113,2.2784348
1965-08-01,1.854187,4.737114,2.894333,1.2284584,2.3095589,3.8853416,3.084343,1.546238,5.143345,2.2161903
1965-09-01,1.8378067,5.3612022,3.0941734,1.6920204,2.519226,4.258812,3.3022041,1.4594193,5.906666,2.5126724
1965-10-01,2.1867065,6.2440987,3.3595314,1.7968559,2.781311,4.8878136,3.6461868,2.294815,6.951729,2.507759
1965-11-01,4.0982857,8.07214,4.53236,2.7190628,3.1891785,6.5373077,4.702717,4.0704384,8.748646,3.3873787
1965-12-01,5.1351547,11.179478,6.344021,3.4168625,5.7051888,9.113926,6.812496,3.9262924,12.088585,5.5790596
1966-01-01,4.4618835,10.823071,6.118252,1.9469566,6.799515,8.930309,7.1163445,3.273365,11.890106,4.8952637
1966-02-01,3.2159119,11.627453,6.011551,2.5510635,5.2908897,9.002541,6.9883003,2.7562637,13.18697,4.1992264
1966-03-01,3.324257,9.43428,5.0479317,2.2588615,4.7031975,7.605541,6.195408,2.7299995,10.768898,3.916874
1966-04-01,3.3767853,5.604435,4.255043,2.3031845,3.6131783,5.267906,4.5324707,2.6922417,5.6963615,3.5639305
1966-05-01,2.8202858,3.7559967,3.5261726,1.5595398,2.9023666,3.9267235,3.629593,2.3786964,3.560646,2.935196
1966-06-01,1.8829346,2.9499702,3.056675,1.1671982,2.496891,3.133831,3.1617393,1.5365562,2.8202858,2.3803368
1966-07-01,1.6826591,2.344223,2.541214,1.1179504,2.127533,2.490326,2.5822525,1.3986626,2.2440872,2.1324577
1966-08-01,1.7007179,2.2539368,2.4263039,1.172123,2.1308136,2.337658,2.4361534,1.3559799,2.2079697,2.0750008
1966-09-01,1.8386116,2.2457275,2.5149498,1.2525597,2.2818413,2.381981,2.4180946,1.6974335,2.2063293,2.1833458
1966-10-01,2.4443588,2.992653,3.171589,2.0470924,2.923706,3.2372513,3.1518898,2.2211037,2.9631042,2.999218
1966-11-01,4.5193367,4.509487,4.1926613,2.8186455,4.2140007,4.8936234,4.724537,3.6772003,4.3272705,3.6394424
1966-12-01,4.1614685,5.0610657,5.5190697,2.7529793,4.6457405,5.414009,4.463524,3.362011,5.259697,4.704838
1967-01-01,3.6505165,5.2872314,6.7364616,1.584774,5.162239,5.2179794,5.4781,2.697876,5.1081886,6.8124695
1967-02-01,3.73497,4.334591,6.3969574,2.383709,4.3785095,4.1403503,4.7940216,2.5171432,4.3751297,6.165554
1967-03-01,3.4849854,3.9207687,4.9038124,1.9732628,3.2654076,4.185955,3.4123573,2.6218681,4.0863,4.6487617
1967-04-01,2.6911201,3.9309044,4.261963,1.9597511,2.664093,3.7180786,3.0508919,2.1539917,4.0694084,4.2771645
1967-05-01,2.3195229,3.9883308,3.2434502,1.5020103,2.383709,3.9528618,2.9208336,1.9580612,4.192711,2.5441704
1967-06-01,1.8685379,3.7755089,2.8093567,1.4564056,2.3009415,3.3143883,2.8482056,1.6675377,3.8734741,2.209732
1967-07-01,1.8685379,3.5795746,2.768818,1.2081108,2.2553368,3.359993,2.7840195,1.584774,3.73497,2.172573
1967-08-01,1.9073868,3.5120125,2.8482056,1.2570915,2.3229027,3.496811,2.8853645,1.5932198,3.6218033,2.2333794
1967-09-01,2.351616,4.545727,3.4123573,1.5813942,2.8904305,4.3818855,3.601532,2.1252785,4.7332153,2.5999107
1967-10-01,2.559372,6.064209,4.020424,2.1691933,3.564373,5.373375,4.4578934,2.4428253,6.785446,3.1083221
1967-11-01,3.4748535,6.967865,4.508568,2.6404495,3.6471367,5.721325,4.22649,3.0373802,7.7938232,4.0660286
1967-12-01,3.7434158,7.2583847,5.4257355,1.9766388,5.2213593,5.8429375,5.375065,3.2924309,8.087723,5.4324913
1968-01-01,3.297367,8.502747,6.70002,2.893364,5.5153694,7.0895386,6.3732758,2.7066536,9.71476,5.5234146
1968-02-01,4.8586617,5.6199913,4.8522224,2.1674423,5.364067,4.845783,5.492836,4.2421913,7.2279625,4.2083893
1968-03-01,2.4249763,5.1982803,3.3520927,1.5799484,3.5677757,4.142399,4.0088005,2.1304245,6.2718697,2.7694244
1968-04-01,1.8262138,5.4525948,3.289322,1.816555,2.471653,4.287258,3.1782608,1.4833717,6.1237907,3.0607605
1968-05-01,1.8213844,5.217598,3.3472633,1.153408,2.4523392,4.4144173,3.5500717,1.6137466,5.706909,2.487751
1968-06-01,1.7940216,4.544792,2.9094582,1.2258377,2.384735,3.8365784,3.2297668,1.5445366,4.786228,2.3622017
1968-07-01,1.7747078,3.814045,2.6116867,1.135704,2.1690521,3.358532,2.8804855,1.559021,4.0265083,2.0708694
1968-08-01,1.7199821,3.8607216,2.6229553,1.2499847,2.2076836,3.298977,2.9030228,1.3819695,4.218048,2.170662
1968-09-01,1.9388847,4.596298,2.8788757,1.6411095,2.5118942,3.8301392,3.2040138,1.6378899,5.191845,2.3525467
1968-10-01,2.4555588,5.906498,3.2555199,2.4587784,3.1959648,4.770134,3.9186668,2.3187447,6.5487175,2.6310005
1968-11-01,3.677227,8.811787,4.7572556,2.780693,4.4739723,7.0026207,5.4735184,3.4148674,9.772705,4.0667458
1968-12-01,4.934311,11.026569,6.036873,4.502945,7.2987823,8.8649025,6.9607697,4.160103,12.204781,5.465473
1969-01-01,6.805996,9.5834465,6.3113365,3.4904327,6.202709,8.239841,6.7826004,5.632847,10.65131,5.5977554
1969-02-01,3.9416428,8.500542,5.666271,2.8787918,5.592739,7.0048637,5.6946793,3.0225105,9.531643,5.3236847
1969-03-01,3.843048,6.6422234,4.757164,2.726719,4.1288147,6.02557,4.9760857,2.6431618,7.1953735,3.592373
1969-04-01,3.3901634,4.1321564,3.8764687,2.2320595,3.4302711,4.193989,4.0185165,2.8169594,4.2357674,3.6408386
1969-05-01,2.6949654,3.1745872,3.299923,1.2978859,2.6832695,3.4085464,3.3884926,2.389145,3.0693054,3.054264
1969-06-01,1.889473,2.8637543,2.8687668,1.3145981,2.4225693,2.9021873,2.8119469,1.5552406,2.8687668,2.4977722
1969-07-01,1.9496346,2.6665573,2.7217064,1.1809044,2.285534,2.718361,2.6431618,1.6154022,2.6114082,2.397503
1969-08-01,2.0315208,2.999115,2.865425,1.1859169,2.3741074,2.8687668,2.7935638,1.7323837,2.8988457,2.4376106
1969-09-01,1.9713593,3.1144257,2.9924316,1.5351868,2.517826,3.2664986,3.0241814,1.6672096,3.2314072,2.444294
1969-10-01,2.1735687,3.637497,3.2531319,1.6688805,2.6648865,3.3166351,3.2581444,1.8744316,3.9232635,2.7768517
1969-11-01,2.8052635,5.9737625,4.448002,1.9496346,3.3500557,5.930313,4.0068207,2.5061264,5.96875,3.1261215
1969-12-01,3.366768,6.9881516,5.761528,1.5084496,5.011181,6.4801216,4.991127,2.4108696,7.529602,4.50148
1970-01-01,5.1752853,9.493031,8.157494,1.9795914,5.2646523,8.212105,6.510826,3.6328812,10.184799,6.626671
1970-02-01,4.756588,8.043301,6.333748,1.9282913,5.536064,6.5058594,7.1628723,3.735485,8.375946,5.8025093
1970-03-01,2.8467827,6.9195976,4.8012695,2.049099,4.142601,5.7760315,4.859192,2.1980438,7.5352364,3.3482285
1970-04-01,2.4992447,7.002342,4.2882385,1.8753319,3.05365,5.91008,4.036686,1.7032166,7.697418,3.6643257
1970-05-01,1.8422318,5.498001,3.1562576,1.2630043,2.5670967,4.354435,3.401188,1.5393791,6.414837,2.5803375
1970-06-01,1.7098389,4.728451,2.9841423,1.2299042,2.3486443,4.0135155,3.1976318,1.4136009,5.1190186,2.234455
1970-07-01,1.7694168,3.9870377,2.7706566,1.0594444,2.2841034,3.4789696,2.9692497,1.4483566,4.24852,2.125229
1970-08-01,1.853817,4.1624603,2.8401642,1.1670151,2.323822,3.6063995,2.9775238,1.5277939,4.4024277,2.298996
1970-09-01,2.0921288,5.329197,3.2390022,1.620472,2.7458305,4.362709,3.5981255,1.6386757,5.74955,2.6217117
1970-10-01,2.1814957,7.26548,4.0085526,2.4164963,3.1397057,5.7627907,4.3825684,1.8571281,8.000275,3.0073128
1970-11-01,3.773552,8.028408,4.639084,2.548893,3.7983742,6.5852966,5.1239853,3.624607,8.7896805,3.4227028
1970-12-01,4.9320107,7.3449173,4.7201767,2.989109,3.8149223,6.0805397,5.011448,3.942356,8.016823,5.0561295
1971-01-01,6.634819,10.249161,6.4708366,3.453251,6.266285,8.398037,6.947567,6.151329,11.459576,5.9062004
1971-02-01,4.3661346,7.9618797,5.539356,3.0018806,6.677082,7.1977615,6.50803,3.6053963,8.605972,4.802288
1971-03-01,4.7938347,5.640789,4.3137283,2.8750916,4.989937,5.344948,5.118416,3.537777,5.7895546,4.080433
1971-04-01,2.9646873,3.994217,3.7829018,2.344265,3.5614433,4.2393456,4.219059,2.3391914,3.9384308,3.0390701
