,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10
1965-01-01,0.0076164007,-0.08961934,0.035773277,-0.2882933,0.022010028,0.01801765,0.026737869,0.015706241,0.27405596,0.68401146
1965-02-01,0.03614098,-0.017020881,-0.009613931,-0.18281013,-0.0031525493,0.034302354,0.018070161,0.030099869,0.050166905,0.071074426
1965-03-01,0.0072486997,-0.09571296,0.00020945072,-0.27883762,0.00961262,0.028734028,0.03619349,0.019436002,0.1491887,0.49684185
1965-04-01,0.017229676,0.049904227,0.03650868,-0.2646016,-0.071653545,0.022010028,-0.06713587,0.028366327,0.018542945,0.47530395
1965-05-01,-0.002732277,-0.03955686,0.02573973,-0.3063116,-0.042761266,0.0014176965,-0.056156814,0.030625165,-0.067661166,0.34250444
1965-06-01,-0.04664862,-0.0074076056,0.010348022,-0.3445019,-0.06403649,-0.14761406,-0.049537838,0.018595457,-0.11147243,0.00089240074
1965-07-01,-0.02673918,0.016231537,0.020591676,-0.48013812,-0.047016323,-0.120770454,-0.10842562,0.034775138,-0.09644842,-0.081424415
1965-08-01,-0.01665312,0.027158082,0.031413138,-0.35285443,-0.042656183,-0.122136295,-0.023639798,0.023848593,-0.07758963,-0.06818652
1965-09-01,-0.05268973,-0.016180336,0.010558188,-0.23066628,-0.049380243,-0.18286264,-0.005306363,0.027630866,0.01870054,0.16169119
1965-10-01,-0.013816416,-0.07932317,0.020223975,-0.22178847,-0.07711685,-0.11520213,-0.020277798,0.029259384,0.0051473975,0.06681937
1965-11-01,0.014130294,0.05909723,-0.0042032003,-0.24653077,-0.057627678,-0.012765825,-0.01192528,0.030257463,0.16069305,0.7423739
1965-12-01,0.005410075,0.030940354,-0.014446795,-0.2909199,-0.07990098,0.012817025,-0.012030363,0.03151822,0.11525333,0.6157731
1966-01-01,0.013207972,-0.058553338,0.012660861,-0.27105623,-0.054586887,0.010153294,-0.0161075,0.02820766,0.14487678,0.3912999
1966-02-01,0.015441954,-0.01022619,0.038329005,-0.22637641,-0.082853734,0.03463608,-0.00042396784,0.032310903,0.11100215,0.045532465
1966-03-01,0.013207972,-0.027870178,0.021824777,-0.2561022,-0.1264394,-0.001199007,-0.030377686,0.022417486,0.19128913,0.46132874
