,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7,mgu600_cluster8,mgu600_cluster9,mgu600_cluster10
1965-01-01,0.23105125,0.46829414,-0.13328628,-0.39105988,-0.33598557,1.219129,1.239008,-0.2466938,0.1688076,0.60060275
1965-02-01,1.1050701,0.32979354,1.3204787,0.021834183,-0.20009232,-0.42495155,0.91182137,0.19846268,0.4992531,-0.058984756
1965-03-01,1.2478065,-0.27211267,-0.379002,-0.82089996,-0.3688999,0.7580042,1.8777393,-0.24408646,0.2831928,-0.051815797
1965-04-01,1.3283001,0.6426414,0.7039076,0.051815413,-0.028025817,-0.056051634,0.6048393,0.0026069642,1.3188496,-0.12937585
1965-05-01,0.89617884,0.85707283,0.42397404,0.55497915,0.15446892,0.3330528,0.94082487,0.41941148,0.6452488,-0.09026947
1965-06-01,-0.1818428,1.6577679,1.643429,0.5628006,-0.24799652,0.1939003,0.5080517,0.6618687,0.15121002,0.21834183
1965-07-01,0.08929177,0.47024956,1.2621456,1.437471,-0.44483033,-0.32718697,0.37476578,0.67425233,-0.2825409,0.3711811
1965-08-01,-0.62113345,0.5478096,1.3019031,0.9193169,-0.21931954,-0.55791205,0.783749,0.55269814,0.11601448,0.19976616
1965-09-01,-0.2499527,-0.123184204,0.013361359,1.0643346,-0.13296051,-0.1355671,0.41484946,0.6019066,0.33174896,0.27243805
1965-10-01,0.4471119,1.0037203,1.2057676,0.9300709,0.2512558,0.53510016,0.48882446,0.30795938,0.60940135,0.17728043
1965-11-01,0.41941148,0.5168508,0.70847,0.07951546,0.13165665,0.7016266,1.5674982,0.1277462,0.3776985,0.5520462
1965-12-01,1.0881237,0.7550713,0.9502754,0.1710886,-0.093854144,0.07593079,0.6703415,-0.0029331208,0.050186157,-0.17695466
1966-01-01,1.298806,1.2052603,0.31378785,-0.19496861,-0.06597404,1.2551514,0.4503313,0.43162233,0.28720132,0.1631302
1966-02-01,1.666095,-0.594096,0.53140414,-0.6512083,-0.13358955,-0.30197144,0.9157616,0.21794471,0.9581032,0.7227623
1966-03-01,0.75295943,0.7122591,-0.11422386,-0.120788574,-0.1473755,1.0749528,0.8277956,0.14803162,0.4614914,1.1090889
1966-04-01,0.9712326,-0.32921448,-0.14770336,0.21105175,-0.13227654,0.5770283,0.75755465,0.19693795,0.992239,0.32626075
1966-05-01,0.78709525,0.45427018,0.9590877,0.9827204,0.18249588,-0.11258278,0.45427018,0.5238552,0.6472694,-0.09354553
1966-06-01,-0.6607269,2.8158846,1.0742966,0.6472694,0.034792326,0.49070397,0.36893043,0.4578808,0.35481644,-0.5202446
1966-07-01,-0.10765953,0.12604026,1.5702518,0.4414692,-0.36794585,-0.46871263,0.12604026,0.5872036,0.25864488,0.20973893
1966-08-01,-0.3521908,0.4450798,1.710078,0.5379688,-0.29278105,-0.26389694,0.8954113,0.43654594,0.23829499,0.2701332
1966-09-01,-0.2658661,1.099242,1.271891,0.5678379,-0.21827316,0.3892807,1.0083221,0.36597633,0.4152111,0.13555908
1966-10-01,0.17888527,1.0611671,0.76116526,0.4404846,0.100766756,0.45492667,1.0516484,0.43195075,0.06630249,0.03708992
1966-11-01,0.45558318,1.1494612,0.26192743,0.06925659,0.013785553,0.5090847,1.2873176,-0.12013207,0.29442254,-0.16247368
1966-12-01,0.606897,1.3720013,-0.2031742,-0.114224054,-0.09551468,1.618502,1.007994,-0.119147494,-0.39453238,0.675169
1967-01-01,0.64623106,1.3127072,0.20180435,-0.03298092,-0.2099678,0.8503208,1.1788244,0.107759476,-0.2713581,0.2687458
1967-02-01,0.65994567,1.0041231,0.8006859,0.09698353,-0.09894295,1.1089436,1.5912495,0.0068572997,-0.091105655,0.010776138
1967-03-01,0.9130173,0.11984177,-0.7020699,0.12049465,-0.16686401,-0.15347557,0.96526414,0.10841255,0.5685131,0.19984512
1967-04-01,1.0158787,0.3317688,0.851627,0.022858048,0.016327286,-0.9995514,1.0051029,0.33993262,0.34156495,-0.41797638
1967-05-01,0.5515331,0.5162662,0.660272,-0.14008732,0.00065307616,0.77064437,1.1056782,0.29682884,0.114617154,-0.22139701
1967-06-01,-0.33372802,0.8052578,0.30107364,0.85685176,-0.15837403,0.8398712,0.5391243,0.5417366,0.27364388,0.2667862
1967-07-01,-0.43365058,0.25143892,0.47675437,0.6240257,-0.5296543,0.052573778,1.0726974,0.4388752,0.48132628,0.60671884
1967-08-01,-0.31380883,0.39773065,1.7277447,0.45683518,-0.5789627,-0.19821206,0.7912167,0.34842262,0.52279663,0.644598
1967-09-01,0.20898858,1.7287242,2.5261452,0.4156906,-0.35038146,0.7066414,0.38075027,0.5645946,0.45879441,0.07575836
1967-10-01,0.028083038,1.8044827,1.5909227,0.3334015,-0.17796668,0.761174,0.46565208,0.44214058,0.68443644,0.030042266
1967-11-01,0.70533526,1.081514,2.5486767,0.17339496,-0.21258011,0.14041404,1.759746,-0.30433923,-0.12310715,-0.26482695
1967-12-01,0.44018134,0.91693574,0.50744975,-0.67692584,-0.19984475,0.02057228,1.5504315,0.16621093,0.12604599,-0.4303848
1968-01-01,0.8095833,0.012034225,-0.96821785,0.064912796,-0.18160935,0.5750958,1.3715508,0.14185944,0.26694337,0.503619
1968-02-01,0.32310408,-0.22500572,-2.0163002,0.05360756,-0.17468032,1.7522736,1.0112495,0.1345665,0.3716057,1.2457371
1968-03-01,0.66808856,0.8518856,0.2180767,0.022974396,-0.397863,1.1159122,0.8599087,0.14113006,0.06090088,0.84787446
1968-04-01,1.3347183,1.5053875,2.0214055,-0.6888752,-0.019327546,-0.6316204,1.7519089,0.06527748,0.6892395,-0.97879374
1968-05-01,0.4850212,1.3412822,-0.5729076,-0.025162887,-0.12654343,0.8292759,0.9820755,0.34461975,0.19656067,0.43214265
1968-06-01,-0.1549881,2.9392977,0.45183486,1.2599595,-0.13857727,0.9773346,0.62833863,0.20203094,0.45183486,-0.47152787
1968-07-01,-0.24032211,1.4375572,1.2960625,0.83365214,-0.55977935,0.09627533,0.63016206,0.49632567,0.522583,-0.19364396
1968-08-01,-0.031362914,0.17832717,1.749356,0.8230766,-0.36832428,-0.35118407,0.508725,0.5200294,0.2749672,0.5061722
1968-09-01,-0.07038269,0.61776316,1.195776,0.7165905,-0.1476944,0.29575348,1.2876751,0.3858284,0.5765549,-0.2177124
1968-10-01,-0.06637116,1.355505,0.94050217,0.5262287,-0.09700394,0.8259937,0.9576424,0.30924606,0.30122298,-0.20531349
1968-11-01,0.2330288,1.864959,-0.095545575,-0.43907127,0.08569946,1.6713154,1.2884045,-0.012034607,-0.33076248,0.69689786
1968-12-01,0.25162736,0.73555374,-0.47517434,-0.64256096,-0.12690811,0.5174767,1.5042931,0.05433731,0.48283273,0.44891778
1969-01-01,0.5851677,-1.1311913,-0.91523707,0.25974292,-0.0069660186,-0.46541405,0.8366173,0.20235404,0.87476575,0.4139963
