,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1965-01-01,-1.1336975,-10.146454,-7.257965,-2.8790588,-12.501038,-13.032928,-6.377777,-3.1310425,-1.1222229,0.013916016
1965-02-01,-0.8250427,-10.9375,-7.7965393,-4.0104065,-13.190308,-13.937256,-7.2322083,-2.4306946,-1.9716492,0.02368164
1965-03-01,-0.0032653809,-11.206482,-8.9661255,-4.632141,-13.522644,-13.9652405,-7.428833,-1.0431213,-1.9552002,0.089538574
1965-04-01,0.37783813,-12.14859,-8.237244,-4.4276733,-13.849548,-14.301605,-7.3954773,-0.381073,-2.2157593,0.16479492
1965-05-01,1.0527649,-11.335968,-6.901184,-3.3435974,-12.7664795,-13.319336,-7.1661377,-0.21609497,-1.249939,0.42855835
1965-06-01,1.4898987,-10.133911,-3.755188,-2.0452576,-10.640869,-10.881378,-6.18515,-0.053894043,-0.21905518,1.1715698
1965-07-01,1.1968689,-7.836334,-0.59988403,-1.3423462,-6.2790833,-7.4945374,-4.891968,-0.2406311,0.57366943,1.0776062
1965-08-01,0.79730225,-5.4966125,-0.09933472,-0.37176514,-3.8121033,-7.465515,-3.237793,-1.6491089,0.99438477,1.8805542
1965-09-01,0.6184387,-5.88855,-0.31015015,0.004211426,-5.288788,-6.8151245,-2.8992615,-1.8484497,1.8598328,1.6233215
1965-10-01,0.9016113,-6.5448914,-2.264801,-0.13970947,-6.8786926,-8.55072,-3.6628723,-1.3751526,1.2588806,1.5682373
1965-11-01,0.5397949,-7.448578,-4.9717407,-2.117157,-9.318695,-11.293091,-4.4992065,-1.5109253,-0.5244751,1.2059326
1965-12-01,0.51794434,-9.460785,-5.767456,-3.3988953,-11.066956,-13.536804,-6.283905,-1.8531189,-1.5232849,0.8802185
1966-01-01,0.24578857,-11.450287,-7.0301514,-4.517761,-12.722626,-15.1154785,-7.5359497,-1.5187378,-1.8838501,0.6582947
1966-02-01,0.018676758,-12.23111,-8.543701,-5.176544,-14.417725,-15.674927,-7.842743,-1.1149597,-2.667694,-0.20877075
1966-03-01,0.23895264,-12.169189,-9.048096,-5.5548706,-13.808624,-16.272614,-7.89682,-0.92092896,-2.5245667,0.17492676
1966-04-01,0.08074951,-11.265839,-8.825562,-5.0004883,-14.3107605,-15.53064,-7.8911133,-1.3499146,-2.6030884,0.31021118
1966-05-01,0.2012024,-11.1328125,-6.911377,-4.0510254,-12.195343,-14.122253,-7.303711,-2.3938904,-1.529541,0.82803345
1966-06-01,0.88183594,-10.118317,-3.9059143,-3.0733337,-10.224701,-12.48645,-6.6775208,-1.7677002,-0.3330078,1.3573914
1966-07-01,0.80859375,-8.362976,-1.0789795,-1.6235962,-7.721527,-9.684235,-5.294861,-1.2927856,0.4621582,1.3744202
1966-08-01,-0.107940674,-7.3591614,-0.47909546,-0.70654297,-3.9627686,-6.6092834,-4.7282715,-3.395935,1.1966553,1.6303711
1966-09-01,-0.40182495,-5.888031,0.13726807,0.010192871,-3.8234558,-6.7125244,-3.9595947,-3.12854,1.52005,1.6209106
1966-10-01,-0.67626953,-6.6284485,-1.9117737,-0.59606934,-6.241638,-8.09845,-4.3490295,-3.448883,1.1593628,1.4427795
1966-11-01,-1.125885,-8.369049,-4.405304,-1.714386,-8.824921,-10.532959,-5.213684,-4.1148376,0.61746216,0.9326477
1966-12-01,-0.97384644,-9.306793,-5.634033,-2.9163818,-10.812622,-13.150513,-5.576538,-3.8755493,-0.5169678,0.448761
1967-01-01,-1.1920776,-9.938965,-6.5218506,-3.633606,-12.515228,-14.373779,-6.1537476,-3.1833496,-1.2176208,-0.022155762
1967-02-01,-0.88442993,-11.177399,-7.514374,-3.9109192,-13.340454,-14.841431,-6.8512573,-2.2526855,-1.39328,0.08816528
1967-03-01,-0.59973145,-11.439575,-8.154663,-4.754059,-12.597992,-15.473724,-7.1905823,-1.694519,-1.8968506,-0.12243652
1967-04-01,0.10491943,-12.567932,-8.060028,-4.9664307,-12.577972,-16.191925,-8.389069,-2.0135498,-2.3240662,0.24066162
1967-05-01,0.0134887695,-11.892609,-7.202881,-4.2254944,-11.052734,-14.795898,-7.7557983,-1.9337158,-1.3712769,0.8243408
1967-06-01,0.6998596,-10.13147,-3.8100586,-1.7416687,-9.565063,-11.343994,-6.087311,-1.996582,0.3738098,1.0639648
