,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7
1965-01-01,6.952872322601022,11.22210700556917,7.067809878168879,7.070503234863282,9.662423392598942,8.648362241942309,5.015186259621068
1965-02-01,7.33199466779394,10.954290965818009,7.184658823786555,5.847647530691964,9.512869147367255,8.27697597700974,4.799416011437438
1965-03-01,5.825820941369511,10.811919986077074,7.287766482378985,5.7438666479928155,9.30787907090298,7.201306984342378,4.838671361593375
1965-04-01,4.632221379326385,9.523603151429374,6.198053746610075,5.293769495827812,9.24708972605624,6.138238619113791,3.5425161060534025
1965-05-01,3.8114268802902074,7.818135225547934,4.7039312285345956,3.5127360480172296,8.51800053618675,5.210476908190498,2.7226784175499934
1965-06-01,3.4684021496078343,8.406926101108766,4.531410900322166,3.4571300234113425,8.419311139010643,5.166272253825747,2.5445153838709778
1965-07-01,3.0908621630622344,8.11296633954318,4.4440810744826855,3.267812728881836,8.28608653342077,4.96549914623129,2.4087325970929365
1965-08-01,3.2492223295193274,7.829511615465272,4.28117610312797,3.210279260362898,7.855755783790766,4.811321250323592,2.4735105665106523
1965-09-01,3.7049548139849913,8.558939088065669,4.555695121352737,3.5433190209524974,8.861963878306307,5.16895055770874,2.6466781035401765
1965-10-01,4.7005116360858805,10.075521918962586,5.008971691131592,3.640596185411726,10.628834805747335,5.716912705322792,3.405288646095677
1965-11-01,5.746057195570862,13.047745542706183,6.806086205147408,5.0706287792750775,13.17849639774293,7.344020029594159,5.048112403181262
1965-12-01,8.633135823370184,17.736466425769734,9.508291450706688,7.755793162754604,17.82787603925365,10.922470174986742,6.394853627771363
1966-01-01,8.290386662899868,17.544340637494933,9.274529766392064,7.441765921456474,17.72815793059593,11.700789270729855,6.020041157428483
1966-02-01,7.848687310820644,18.5458039337734,9.19290491052576,6.388014384678432,19.766275272812955,10.47237988176017,4.914746607156625
1966-03-01,6.276434833563647,15.039745816644631,7.793380118705131,5.730278832571847,15.671139354853667,9.572640369678366,4.398582393961742
1966-04-01,5.653047561645508,10.376483989211748,6.22702998083991,5.242719990866525,8.983663810315981,7.320196875210467,4.461117436115006
1966-05-01,4.362120443177455,7.657883527143946,4.99188384494266,4.190654754638672,5.827726319778797,5.758277301130624,3.491095761607464
1966-06-01,3.3889768193069014,5.912574732078696,4.220218271822543,3.4277800151279996,4.527423732964567,5.008900987690893,2.5184349009865206
1966-07-01,2.9684711428521906,4.713420822935284,3.405252340677622,2.9950676645551413,3.6745145339374394,4.142199919141572,2.2293131154282646
1966-08-01,3.08122519150521,4.370745622886801,3.276599742270805,2.9676260266985213,3.462892170100249,3.9748502188715444,2.257733416736574
1966-09-01,3.5229101921748187,4.465312552901934,3.339555456831649,3.097857066563198,3.4741146619929824,4.092972648554835,2.55108220236642
1966-10-01,4.834730185351325,5.635130405426025,4.250603108792692,4.17952265058245,4.549517742423124,5.36263893390524,3.4368746262743954
1966-11-01,6.8214631775050485,8.258663483385769,5.985406282785776,5.454926490783691,6.669057062429975,7.665313523391198,5.398904112048615
1966-12-01,7.695836002386889,9.5687524327692,7.321347417058171,6.821873528616769,7.891795062279516,8.068228590077368,5.680606956768752
1967-01-01,6.73792153886221,10.371352591604555,8.191041688661318,9.295742171151298,8.308649063110352,9.315512509181582,5.107614330779341
