,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7
1965-01-01,-3.1372547e-06,-4.5550696e-06,-1.1554417e-05,1.1794691e-05,-8.503419e-06,-1.0899348e-05,3.6377605e-06
1965-02-01,-3.9448714e-06,-5.667789e-06,-5.7126526e-06,-1.5296377e-05,7.841809e-07,6.8143854e-06,-1.535919e-05
1965-03-01,-1.8984494e-05,2.3679604e-07,-9.40077e-06,1.623659e-05,-1.1671073e-05,-1.7912243e-06,9.008363e-07
1965-04-01,-1.07468e-05,-1.5938058e-06,-8.98799e-06,2.6506677e-06,-6.3587504e-06,8.752664e-06,8.492432e-06
1965-05-01,-8.036797e-06,-2.7513888e-06,1.5828191e-06,-4.810863e-07,-1.827559e-05,2.2289169e-06,-9.566866e-07
1965-06-01,-7.5029675e-07,-9.984047e-06,1.1116208e-07,-2.2179069e-05,-1.8616578e-05,-7.0945753e-06,-1.8544793e-05
1965-07-01,-3.567984e-06,3.0455049e-06,-1.1545446e-05,-1.2622266e-05,-1.2362034e-05,6.8413065e-06,2.103283e-06
1965-08-01,-9.257194e-06,-2.0245352e-06,-1.2976816e-06,-1.735131e-05,2.130204e-06,7.1374307e-06,4.337693e-06
1965-09-01,3.039895e-08,-4.990361e-07,-8.575211e-06,6.2849504e-06,-1.2397926e-05,3.1890813e-06,-7.480434e-06
1965-10-01,1.654611e-06,-3.801295e-06,-1.414337e-06,-1.4668229e-05,-1.0621174e-05,8.469942e-07,-8.350871e-06
1965-11-01,-1.22453785e-05,3.0275623e-06,-3.935893e-06,-8.979019e-06,1.90453e-05,-8.153453e-06,-9.840471e-06
1965-12-01,-8.332921e-06,5.7914076e-06,-1.5130427e-06,-1.1060874e-05,-5.1024545e-06,7.092567e-06,-7.318915e-06
1966-01-01,4.1524836e-06,-5.9495505e-06,-3.3996039e-06,8.592491e-06,-9.403797e-06,-1.3648281e-05,-1.3086152e-05
1966-02-01,-8.613555e-06,1.757322e-06,-5.3792755e-06,-7.603354e-06,3.0719093e-07,1.0368494e-05,5.7603756e-07
1966-03-01,8.722782e-08,-3.4729237e-06,-5.1266397e-08,3.3785363e-06,-8.515795e-06,-9.436382e-06,3.6799684e-06
1966-04-01,-4.491274e-06,1.4070101e-06,7.1830946e-06,5.333768e-06,1.3667948e-05,-9.354913e-06,-8.65429e-06
1966-05-01,7.0364513e-06,1.6677077e-06,-1.8324543e-05,-1.4210411e-05,-1.1432348e-05,1.8713799e-06,2.058754e-06
1966-06-01,1.3499848e-06,2.2135428e-06,-1.9494728e-06,-8.442472e-06,-1.8813349e-05,8.429553e-06,-2.282158e-05
1966-07-01,-5.0208146e-06,8.122952e-07,-7.301922e-06,-1.11798e-05,-1.0006661e-05,2.6290327e-06,-2.5604822e-06
1966-08-01,-6.756087e-06,6.0862294e-07,-4.6134774e-06,-2.1281834e-05,-1.07806045e-05,-6.1124883e-06,4.959016e-06
1966-09-01,-5.8762307e-06,2.0261687e-06,-2.7560054e-06,-8.963867e-06,-1.7053644e-05,1.2522214e-06,-4.8090005e-06
1966-10-01,-1.0031101e-05,-1.1999655e-06,-6.6227585e-07,-1.2662516e-05,-1.6035294e-05,-6.2835716e-06,-1.13834685e-05
1966-11-01,-1.4585163e-05,-3.644007e-06,-5.314101e-06,-5.3466865e-06,6.2217696e-06,-5.094138e-06,-2.7234164e-06
1966-12-01,-6.919021e-06,-3.644007e-06,-5.5666533e-06,1.4966245e-06,2.604589e-06,-1.2108536e-05,-1.0658405e-05
1967-01-01,-1.4305464e-05,-7.3757947e-06,-6.902588e-06,-1.1233631e-05,-4.368125e-06,-1.4674406e-05,-1.7393337e-05
