,vws_v250-50_cluster1,vws_v250-50_cluster2,vws_v250-50_cluster3,vws_v250-50_cluster4,vws_v250-50_cluster5,vws_v250-50_cluster6,vws_v250-50_cluster7
1965-01-01,-12.953276680183546,12.2325125887153,3.881289777051975,-4.346489571912569,-7.099042439860825,-0.720843754115532,-5.692224918072194
1965-02-01,13.646557902733667,5.620535479681048,9.059313839536708,-3.975831602460865,10.915289120698299,-5.93834408564487,-20.31898862023279
1965-03-01,4.576231578790714,-3.327623633976791,9.297683320199722,0.10730015891345714,-8.647083264521898,0.19868496325072685,-8.867150171641091
1965-04-01,-6.815115343956255,4.473450256340977,-0.09537261407601907,-1.7302327087160014,-11.422113715014943,5.18663603277117,-10.811837983559053
1965-05-01,-0.7123205304014707,3.2068772698887966,-0.012301107589460163,0.4262829616172879,-10.442300739831783,5.106024070400826,-11.059403232646277
1965-06-01,11.298959309171138,0.739352323011183,2.38372006732342,2.580955455209156,-5.479589628697617,3.1077674200162346,-2.436176298210734
1965-07-01,12.487870385005847,2.8284703654116754,-1.910630883507801,2.2700027750364966,-10.881789045707391,1.2417611034271594,6.6915985976532015
1965-08-01,10.376776852094482,1.6297875772884969,-1.065704071720487,2.8311748288438183,-2.5115728491322074,-0.6006520627675054,1.5325227141642188
1965-09-01,-3.7604327062807466,2.4195698501064236,1.9272025447379026,2.795885933357795,-8.551895440305152,0.6557805140735455,-7.100739576051435
1965-10-01,24.12695843369394,5.032706890109194,1.1117487011028448,-0.16040977670815657,4.568432345448408,-4.898569837252396,-0.9282781566386856
1965-11-01,1.2199819588749827,0.6589944637490895,-3.7103574720153105,1.3483189811068867,-13.629801046131192,5.852509211675525,4.200644306882842
1965-12-01,-0.7792708126984488,1.9937315962186017,-1.6393228345690498,0.12494019152014953,-13.693004108041452,4.77214493892699,-8.700467697112252
1966-01-01,12.473297941398293,0.7373845320295195,6.0315667852332036,-0.6388546265994848,-0.18932785723537332,-3.185021236374732,-13.397173219683578
1966-02-01,1.2893882741141605,8.257386241060535,-0.5164015482335029,-1.6185590285518752,10.793252685391339,-5.7230739399210036,-19.83117220469853
1966-03-01,8.743091203958375,2.695123967993381,0.19568724282513358,-1.2357511320372123,1.9461332885020863,-1.2516311774149491,3.0246366339242066
1966-04-01,14.186289335243925,2.882128406803248,1.5490136995728585,0.24238959589560805,-0.25774338691532156,-2.4269890621685226,-7.791343709349992
1966-05-01,9.548954653851995,2.5899294022061388,-1.7838559658799336,2.0392425922786503,-14.31731181308665,2.9447165225793963,2.349215685154992
1966-06-01,3.7360800604391993,2.4126046554270055,0.34777628384069925,2.9541112566717347,-7.90789629076172,1.485956990185415,6.700234675039522
1966-07-01,3.7333079763359582,3.707357231515714,-1.907577461492317,2.1974233649738246,-13.548351582437615,3.0729559677925202,8.694895599701628
1966-08-01,3.7262201354258075,2.47831310924756,-0.49329685264640427,3.363725959733032,-4.8012384972242765,-0.4377561265388995,6.787966998325134
1966-09-01,11.781444526508762,0.9503589923819504,1.3643055069690362,3.0266670113150753,-4.183096287312837,-0.8629168985287129,5.149437171549681
1966-10-01,4.4600409674608406,0.8835105791366079,0.19822765996396535,1.9280598524927621,-7.1035606478443105,0.01277649194416825,1.1942637159135692
1966-11-01,-9.845617926299635,3.5165287515508146,-1.3407890576451225,-1.5592426616313133,-10.868057288988277,2.8545296442240513,7.460008763479453
1966-12-01,5.488958952355508,2.9305153721022186,5.514615104419531,-2.529178519571346,3.6611101127643764,-1.0926026726890854,-3.413551786302258
1967-01-01,16.899992180951653,4.449515382345685,8.11423104506225,-3.2907214752131044,10.897872954123756,-5.5700021417815115,-11.595536288928507
1967-02-01,1.3202323794805841,-0.8076488764848827,9.274975815633047,-1.5741320389333378,-5.45179148521229,-1.6612501439201635,-6.5966796302432185
1967-03-01,-8.707798791057277,1.2559702977162635,2.0996447062937524,-0.9588358223793819,-11.390831482429105,4.212580779424752,-2.163911026357655
1967-04-01,6.351066271101996,1.820290287106751,-0.22166057569066105,-1.021544954062875,-18.348665850712994,7.655820413054748,-7.380933943680752
1967-05-01,0.45636351072152764,3.4969935289698895,1.3517361164895094,1.0125050914755038,-12.28808455819984,3.989861072882995,-1.4274973584271244
1967-06-01,6.794086649180285,-0.15484375638466374,2.0597939977526067,3.2271772599695727,-12.998525806594179,2.030034717244469,1.1203032332339988
1967-07-01,2.268356865552123,2.245779167806925,0.20775211251846942,2.9546957567187127,-6.963588048268873,-2.266320018704466,15.066920614301466
1967-08-01,12.015904078034048,2.062334210549117,-0.05432456260464359,2.4704270034044713,-3.88220596316179,-0.4574378798835179,5.487195267807948
1967-09-01,9.442379616894021,2.049711118342577,1.5700433886412528,3.5449699385284044,-3.6890721027880042,1.0796482551086302,4.412713237253972
1967-10-01,11.592549956114583,-0.01644918540203054,1.9946181323154737,1.1550505498946355,6.813026642530721,-2.153358288530084,4.077702307599057
1967-11-01,4.000609656619006,0.22271547046464504,2.6362436282655404,-0.6369392588062042,-9.717081628072426,2.033494959426347,1.8109600590090176
1967-12-01,-22.491827710733723,7.461204372657456,5.794270193901318,-3.388823287422047,-6.051911669323361,-1.8824987893130307,-23.044871703396726
1968-01-01,-10.283273035884035,6.79328683596157,6.207940237105094,-2.8196798698120054,0.2718926159905843,-1.5343690145202535,-8.170716766960188
1968-02-01,0.8320450845022438,11.517025247195383,5.40901469371044,-3.3548451107534714,-2.355283318931061,-3.8396006744436963,6.669921316703844
1968-03-01,-3.5093207275219283,6.742674893410208,-3.7825918144540207,-2.8692319128192914,6.507353671956781,0.707206323095746,-14.56061135337638
1968-04-01,-1.8130874222407305,4.329183453177517,0.8949193658380751,-1.1364196393464963,-6.5060557454809995,4.365748303338263,-17.052826887240876
1968-05-01,10.847086512017734,3.913328386426402,-0.11082971052708386,1.8752344485507466,-5.0324619075273,-0.111396195918849,-2.7975481773087747
1968-06-01,-2.9163694607172475,1.646628662991209,1.6592082471922904,2.2184523334284125,-2.1160650838064714,2.2491989925249576,-4.704224474348716
1968-07-01,11.981376108540026,2.869286845881499,0.3240449109913569,2.758367448742621,-5.3317811976947675,-0.5864350375477815,3.8357847795123075
1968-08-01,5.742819839224145,3.1284511283414878,0.5041295293876462,2.6401796634755246,-8.097295040959962,0.9479580800696462,-2.746450363688799
1968-09-01,7.14233048235776,-1.3381555260423468,2.0262207637761023,2.5706000208066184,-0.09534784758882746,-0.30764249773550234,-4.215419364132603
1968-10-01,5.37952821524153,0.5299965653241726,1.1837548433471017,2.5812352112042545,-2.4866897276428097,-0.042026478875391966,4.391997415405246
1968-11-01,-3.6607038064138973,0.19447173095770687,4.116579231145678,-0.3164400145673897,4.834214893756361,-3.3458172410137554,-5.591506693523687
1968-12-01,-9.665201758849484,3.48699870723228,1.6439693351168478,-1.7746750081834646,0.32909703403766,-1.5995353313650669,-9.453357826213592
1969-01-01,-1.9809314134121574,8.089179896352041,-0.2196803111523694,-0.9496557214232819,1.6481581035936936,-3.7545873983759313,7.226914321685918
1969-02-01,-0.24520561291010592,0.13228329731020003,-0.5163340356607924,0.3319854693776143,-10.240153584976651,5.913013190513488,-5.477394820159209
1969-03-01,10.655440848918706,-2.754745237311459,5.971214964762266,-0.45703980491390045,-1.622110804570127,-1.9816215287555599,-6.752067103240442
1969-04-01,12.336120037222605,0.4394241431048604,-0.1653474066956649,0.054773375964158204,0.47004121927158327,1.3989475326733765,-5.286640071600727
1969-05-01,19.975163843354018,3.168075042958568,0.5706986256871804,1.5810936255231618,-2.4578701617704937,-0.425191063465865,-4.161147964908993
1969-06-01,5.728322495194624,1.1935398018716867,1.4029450256982035,2.1227957989009036,-7.697375612675064,0.21839417783327997,-0.7122083553738482
1969-07-01,9.50038771792658,0.7977547860420042,-1.0905797113383753,3.1536640980514763,-9.045527894312551,-0.7633876786114069,6.311868650870183
1969-08-01,11.321774788020956,1.897278667169542,-0.03726514138535847,3.2556696880934846,-4.85105903289567,-3.7608770317952254,13.013618888773768
1969-09-01,7.376477102793836,-0.7386365396321707,0.0017371596526341876,3.5107880179274003,-7.83034915375417,0.19716667997838117,6.423701480657761
1969-10-01,8.578210703028562,1.2834583135233006,2.609288179446516,1.9981544003870921,1.5486224398352615,-0.919535349172616,-16.558339323402354
1969-11-01,-7.915281775232358,2.9173189452790798,2.596317380937379,-0.1061881741131484,-11.441056880303389,3.2967181570410466,3.4745742679701865
1969-12-01,20.335442066453563,5.5056996588892675,7.402110807674954,-2.6192950842363176,3.4089741699606466,-2.596121981016804,-5.311698624678121
1970-01-01,3.746607575001603,0.9963550967052293,8.792738631681736,-1.9006765334762123,7.131761189199657,-8.618727746859653,1.1803852084351236
1970-02-01,12.083168767685159,9.247537024706036,2.893850929325472,-1.8948509693695677,-6.882316381198569,0.09921583729101867,1.7858857508038233
1970-03-01,6.337016479570442,-4.127617146882152,11.400159630933175,0.3218992963571469,-1.451347634544015,-1.3215612643745724,-7.8079827424054535
1970-04-01,5.922628804536834,1.766055368865595,3.0196163768073543,-0.8052236441444135,-7.627384161110695,5.374788231401361,-15.54104317666647
1970-05-01,5.323100290105775,2.0185443797569693,-0.14498458711049908,1.147864484980134,-2.834738884893981,1.6656915509843724,-4.473704012562232
1970-06-01,1.8952352263948318,0.5396587139366698,1.1409084805606595,2.5906723066609567,-4.464993807430874,4.450472926904891,-2.0067730087394664
1970-07-01,8.482980153938625,1.7159951638660782,-1.2889665329004278,2.6982092609952057,-6.640644922071368,-0.23737627595574953,7.924684340454413
1970-08-01,6.992805178797938,0.651132161783411,-1.0432924020986432,2.7971365787759694,-5.861575399295636,0.04973907862405878,3.6373541765829662
1970-09-01,6.395382995640185,2.16179461636868,0.695306119000313,2.5958270053764774,-6.910097594993245,1.7617761666337524,-7.015806644365875
1970-10-01,10.484857914468758,2.001127508344455,1.669162417479324,0.5019319606467842,4.960880166211904,1.3802083830217302,-6.486306966710556
1970-11-01,17.449672795844826,1.9385683665725404,-0.15729287543573114,-1.3802363731421265,-1.4902468338727102,-1.7664598988590552,10.424496368083425
1970-12-01,2.3396939270419446,3.8706984403343943,3.1336796293960028,-1.7535057826657405,-16.775129108157035,5.550458850087855,-3.2442597147553713
1971-01-01,-15.615840182749206,4.620619828450028,11.440612479437027,-4.124412655037622,-4.11772937306323,-3.459875433770811,-6.587254565504027
1971-02-01,-5.67751670490618,0.8091598474461412,7.469626262979115,-0.43310867866459934,0.30621015041338395,-1.8753061815544123,-9.923651120120173
