,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5,vws850-250_cluster6,vws850-250_cluster7
1965-01-01,29.172145268904973,33.32772795700373,34.04363906185306,19.170492616130318,30.139643240321053,34.30845041758507,28.37274766130978
1965-02-01,20.94193829275077,31.54470034238226,45.95373466323251,23.401010321342824,46.41159065413564,21.750768451214146,45.84098532739565
1965-03-01,22.86129544127018,41.77178697740415,47.483468349407744,18.794216444800718,38.751534768517416,13.776432902092271,41.54861677357568
1965-04-01,17.038001148420847,31.84304388898277,38.48701495888029,14.28223578295407,30.94458657313952,15.607186807272987,45.86278544398846
1965-05-01,15.355420897314735,21.22336480584893,33.351156428699774,12.03021368236468,25.029251621821228,10.177486543065575,38.5140004210472
1965-06-01,13.640911539304417,17.180273547879185,26.095166591429535,4.8335601408989,10.064553044025876,11.25069747374033,24.32291982662428
1965-07-01,6.121243993293786,16.629656197267398,29.66393828959385,4.380212076536737,12.536264545858351,8.847113922655742,31.4894681786858
1965-08-01,9.41834698817383,16.145536768950205,18.856289978616633,3.4898741175485153,8.365374316340745,14.007246161465716,14.57691865743952
1965-09-01,10.839877784215705,22.34924895860108,23.314973241577498,3.2044871587931842,7.821598336840232,10.239364778337842,18.129443704605794
1965-10-01,15.488472375138345,17.86809755805327,21.92157992164608,8.033697775787822,20.311178629458784,6.936208476953203,24.811210409459353
1965-11-01,20.821505701372555,38.01049673773454,38.58770091664694,7.097138611973538,26.0065187121097,9.180825556426356,31.97747364913703
1965-12-01,19.274723268777816,34.55195525895878,50.235711383793166,12.579559284889001,31.695350258438914,12.620232996788745,47.64000055380732
1966-01-01,31.757598761222283,37.62169288548881,51.59770515264974,15.88695080331522,46.195909439829215,19.82879888113013,36.0148814435411
1966-02-01,22.69190450023451,37.377800805680664,59.603256710158696,13.741417345390875,52.56372282240821,16.01395656815546,48.79297250252268
1966-03-01,27.939896507199943,25.908076037039063,43.65952399365018,13.686569821530476,48.29216492791387,18.526038094951623,46.184437302533425
