,vws500-250_cluster1,vws500-250_cluster2,vws500-250_cluster3,vws500-250_cluster4,vws500-250_cluster5,vws500-250_cluster6,vws500-250_cluster7
1965-01-01,16.151166915893555,12.382266998291016,12.459460258483887,20.447389602661133,14.4274320602417,10.870584487915039,15.302870750427246
1965-02-01,13.687236785888672,11.00096607208252,19.48055076599121,14.209388732910156,16.798480987548828,17.340744018554688,4.4398088455200195
1965-03-01,19.768627166748047,10.731657028198242,18.19961929321289,5.329802989959717,17.282825469970703,11.707803726196289,7.679281234741211
1965-04-01,12.727760314941406,7.668353080749512,15.390745162963867,6.850121021270752,17.017562866210938,10.171077728271484,6.951235771179199
1965-05-01,10.56609058380127,8.206647872924805,15.633221626281738,2.341639280319214,11.71178913116455,8.344194412231445,5.3751444816589355
1965-06-01,4.877065658569336,3.7086410522460938,9.0906343460083,10.8970947265625,8.591124534606934,5.909775257110596,4.067753314971924
1965-07-01,5.88662052154541,1.3289361000061035,1.0393366813659668,5.306370258331299,15.878994941711426,7.731929302215576,6.169825553894043
1965-08-01,5.66722297668457,2.0655577182769775,5.036056995391846,12.279862403869629,17.09776496887207,4.638584136962891,3.2579963207244873
1965-09-01,8.694512367248535,2.4291651248931885,3.352888584136963,10.131695747375488,9.359375,1.0891367197036743,5.695860385894775
1965-10-01,8.280603408813477,7.00435733795166,17.770090103149414,4.371835231781006,7.662453651428223,7.217593193054199,6.80993127822876
1965-11-01,17.71613311767578,5.8282647132873535,10.133996963500977,3.0359809398651123,19.041574478149414,10.16427993774414,11.340361595153809
1965-12-01,17.49098014831543,6.501612663269043,17.381378173828125,4.3458356857299805,22.540973663330078,7.716348648071289,10.6862211227417
1966-01-01,17.99372673034668,10.395998001098633,23.826459884643555,7.840459823608398,19.45240020751953,10.41950798034668,17.759357452392578
1966-02-01,18.509286880493164,10.033988952636719,24.819698333740234,5.271981716156006,31.136367797851562,13.3951416015625,15.964914321899414
1966-03-01,8.336037635803223,8.756911277770996,23.39788246154785,7.058732032775879,16.335010528564453,15.592580795288086,13.082866668701172
1966-04-01,13.112569808959961,7.212884902954102,19.18414306640625,7.5019612312316895,12.005027770996094,13.164703369140625,9.883819580078125
1966-05-01,10.283984184265137,8.290875434875488,12.657363891601562,5.258117198944092,10.801858901977539,8.369026184082031,5.8372297286987305
1966-06-01,4.879511833190918,6.974231243133545,10.937858581542969,9.37366008758545,9.426600456237793,0.6109833121299744,3.8974571228027344
1966-07-01,7.875139236450195,4.342665672302246,2.933135509490967,4.6654887199401855,16.403244018554688,1.7540473937988281,1.8516616821289062
1966-08-01,5.761343955993652,4.41265869140625,5.504855155944824,9.323554039001465,9.91409969329834,3.8308303356170654,1.1570907831192017
1966-09-01,9.948208808898926,1.601165533065796,7.492329120635986,12.786738395690918,9.981144905090332,0.47356972098350525,2.906043529510498
1966-10-01,14.913039207458496,6.589597225189209,10.261406898498535,7.470694541931152,10.28798770904541,1.0953658819198608,8.083149909973145
1966-11-01,15.98135757446289,8.993976593017578,8.006303787231445,5.077284336090088,12.807662963867188,6.309466361999512,11.261175155639648
1966-12-01,10.927350997924805,14.114543914794922,17.073486328125,11.914745330810547,9.602193832397461,12.393841743469238,11.883000373840332
1967-01-01,13.416800498962402,18.02605438232422,18.317005157470703,14.267545700073242,9.974254608154297,13.170205116271973,15.361364364624023
1967-02-01,16.246566772460938,15.478967666625977,16.34078025817871,12.678009986877441,16.14550018310547,11.091763496398926,12.95564079284668
1967-03-01,13.928511619567871,12.772605895996094,12.42182731628418,19.012617111206055,20.49712371826172,13.42496395111084,12.306671142578125
1967-04-01,14.77826976776123,9.286579132080078,9.057027816772461,8.18431568145752,11.8735990524292,11.84939956665039,4.708512306213379
