,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7
1965-01-01,-0.4340765,0.08896599,-2.0801125,2.1576734,0.8270916,1.3488305,0.007169342
1965-02-01,1.613122,-1.0203403,0.5628002,-0.6846806,-2.151481,-0.24962692,1.4967816
1965-03-01,0.9391953,-1.880346,-2.407299,0.7368218,-0.8890093,1.8539498,0.6344948
1965-04-01,0.7198757,-0.5973438,-0.37737292,-1.1676395,0.18640518,0.2229042,2.4056697
1965-05-01,1.0920349,-1.046737,0.84175605,-0.58430845,0.38193512,1.2940823,2.2117693
1965-06-01,1.0402191,-0.034217834,3.3696327,0.53640366,-0.025744628,1.4583275,2.1312764
1965-07-01,1.4026012,3.4788032,2.1019466,-4.8194866,-0.6442711,-1.4710366,2.765119
1965-08-01,0.85348815,1.7314173,1.7653096,-3.663253,-0.549765,0.01824913,-0.53216743
1965-09-01,0.8798847,2.352877,0.5924557,-0.88640213,-1.0213177,2.0048332,2.4118617
1965-10-01,0.5282566,-0.54520243,2.2101398,-0.9343071,1.2670338,-0.8127527,1.2539985
1965-11-01,1.3716424,0.9952469,0.4471119,-0.019552995,-0.92485654,1.2530209,1.9083722
1965-12-01,0.4363575,-1.2953857,1.1979465,-2.007115,0.41387138,1.9598614,3.1802943
1966-01-01,1.09957,-2.6356864,-1.0250618,2.2644582,-0.55930406,0.927578,0.98567426
1966-02-01,1.5298796,-2.1820724,-0.5832645,-0.8471611,-2.5345917,-0.8911438,2.880874
1966-03-01,1.6165326,-0.97385824,-0.5048172,0.8284523,0.1568943,-0.046937563,2.0245223
1966-04-01,1.3152176,-0.75000536,-0.25503463,-0.700771,-2.1134725,-0.29245263,2.6872182
1966-05-01,1.1957417,-1.3125912,1.5590922,-1.6578896,-0.3446413,0.5251678,2.4170852
1966-06-01,0.5977066,0.23927955,4.006046,-1.1826122,2.1134725,2.1650047,2.3301044
1966-07-01,0.33216897,2.4666476,1.4113888,-3.1703732,-0.503833,-0.42669907,1.788525
1966-08-01,0.93085974,1.1497895,1.9608456,-0.76379126,0.5087563,1.2935543,1.1304241
1966-09-01,0.6663063,0.6758255,2.6819663,-1.5459629,0.7979269,1.7172991,1.1950852
1966-10-01,0.50055087,0.9587601,1.6674083,-0.025273705,0.009518623,1.9165344,-0.15229873
1966-11-01,0.28752977,1.063137,-0.11750603,0.42669907,0.5737461,1.7563585,0.63676584
1966-12-01,1.3792222,-1.3703598,0.2123642,2.0494678,1.878788,1.3933357,-0.029868698
1967-01-01,-0.97995913,-0.29225692,0.0829422,2.7864008,0.79742086,-0.86893386,-0.99497986
1967-02-01,0.8757914,-1.5311654,-0.61553574,2.3102996,1.5096134,1.203968,-0.96395797
1967-03-01,-0.5260626,0.33046263,-1.6320673,0.1106987,0.055838775,0.9094254,1.0857589
1967-04-01,0.82027876,1.2813591,0.5097353,-2.3961806,-0.9466511,1.654599,2.5493298
1967-05-01,0.6707218,-0.74288785,0.62174,-0.5779831,0.7879509,1.5644726,2.0422065
1967-06-01,1.2967064,0.79023665,1.1651093,0.7843586,-0.22107048,2.4030378,1.6206383
1967-07-01,0.7265606,3.4254475,0.040818024,-0.017959977,-0.703376,-1.1220058,0.9753872
1967-08-01,0.64916956,0.951223,2.1881719,-1.5814531,-0.6654968,1.0207771,1.019144
1967-09-01,0.51626587,-0.9531822,4.2303786,-2.4432025,1.0798813,1.6268427,1.6118214
1967-10-01,0.7905636,-0.3898937,3.4558163,-0.40099603,2.7161937,-0.5910448,1.4021803
1967-11-01,-0.14498559,0.24098969,2.3387084,-0.092411995,0.6014942,0.43365058,0.5903915
1967-12-01,-0.49961242,-0.3716072,0.34613648,-0.3415653,1.5683914,0.5218174,0.7530106
1968-01-01,-0.7486824,-0.8467804,-1.9820201,1.5389373,0.089710616,0.060171507,0.3708767
1968-02-01,0.8285465,-1.6107788,-6.2808337,3.7667503,-1.5112216,0.5958824,0.9627476
1968-03-01,0.4058857,-2.2573514,-0.40077972,0.05141983,-1.0980431,0.93649065,0.5809307
1968-04-01,0.7709274,-1.7128884,2.1990032,-1.7945759,0.8128651,1.1582146,1.6107788
1968-05-01,0.6688183,-0.2603798,-0.49158478,0.6126579,1.0881965,0.83292276,2.0330749
1968-06-01,0.7158607,0.13857727,3.910797,0.05871315,3.47829,0.31435165,0.7435764
1968-07-01,0.6053635,2.3244522,2.127891,-2.5673268,0.9405025,0.17431565,1.7092415
1968-08-01,0.9357613,1.8500068,2.3317451,-3.2321334,-0.030268097,0.040114593,1.2625122
1968-09-01,0.4587639,-1.5141392,2.956073,-1.9109077,0.052513503,2.8196836,1.4309928
1968-10-01,0.62104493,0.5641556,0.964571,0.87668383,1.5101277,0.9598301,0.7147671
1968-11-01,0.61557466,-0.8511566,-0.8537094,2.568786,2.409057,0.1655632,-0.8318283
1968-12-01,0.49705505,-0.17504501,-1.1469097,0.89674073,1.2891338,0.75998724,0.6611597
1969-01-01,-0.60507125,0.3698761,-1.8148825,-2.1263747,-0.29689637,0.34466514,1.9439243
1969-02-01,0.11378269,-3.114592,0.19007988,-0.45048675,-0.075634,1.9535446,1.9153957
1969-03-01,0.835622,-3.5773518,0.08823967,-1.5985959,-0.7311279,1.3153,2.659129
