,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,0.02237773,0.01901573,0.02411127,-0.058940947,0.08016235,0.015706241,0.68401146
1965-02-01,0.026947975,0.02946949,0.06072569,0.031623244,0.018490434,0.030099869,0.071074426
1965-03-01,0.030362546,0.026895463,0.041078925,-0.031204343,0.06918329,0.019436002,0.49684185
1965-04-01,0.013184726,0.025161922,0.028891623,0.029889762,0.059517503,0.028366327,0.47530395
1965-05-01,0.021694839,0.01365751,0.017649889,0.008036673,0.06540102,0.030625165,0.34250444
1965-06-01,0.026265085,-0.13500649,0.020486593,-0.005674064,0.08877748,0.018595457,0.00089240074
1965-07-01,-0.007827878,-0.056419432,0.031938434,-0.010401905,0.03246379,0.034775138,-0.081424415
1965-08-01,0.0016278028,-0.09513515,0.020801783,0.028839111,0.016914487,0.023848593,-0.06818652
1965-09-01,0.022115052,-0.08888388,0.031938434,-0.057470083,0.039660573,0.027630866,0.16169119
1965-10-01,-0.023849964,-0.09981042,0.020486593,0.059570014,-0.0010513067,0.029259384,0.06681937
1965-11-01,-0.0543707,0.011713862,0.01901573,-0.054528296,-0.020540476,0.030257463,0.7423739
1965-12-01,-0.012765825,0.02742076,-0.006146848,0.005672753,0.01870054,0.03151822,0.6157731
1966-01-01,-0.033614695,0.020092309,0.048176825,-0.054222167,-0.0015637279,0.02820766,0.3912999
1966-02-01,0.014530122,0.025152981,0.0497725,0.12098676,0.017539203,0.032310903,0.045532465
1966-03-01,-0.0040256977,-0.0010166168,0.025152981,0.0056853294,0.0013085604,0.022417486,0.46132874
1966-04-01,0.0019012094,0.00983417,0.04562366,-0.002293229,-0.0070803165,0.03103429,0.17291567
1966-05-01,0.022964597,-0.04150206,0.0029042363,0.012204945,0.06568402,0.030168056,0.16211045
1966-06-01,0.010335684,-0.06853795,0.03180939,-0.0020196438,0.04521334,0.030441642,0.042158723
1966-07-01,-0.03803712,-0.0335235,0.0324021,0.0030866265,0.050319612,0.021642447,-0.07200289
1966-08-01,0.017448008,-0.047064245,0.026566327,0.03272122,0.038876116,0.021095335,-0.081896305
1966-09-01,0.008056104,-0.05964756,0.028481185,0.014986038,0.060121834,0.025517702,0.008831143
1966-10-01,0.026156008,-0.06229186,0.021505654,0.03595823,0.044939816,0.022417486,0.40146685
1966-11-01,0.021642447,0.019818783,0.029028296,-0.045331776,0.032812417,0.027478158,0.48608506
1966-12-01,0.023694038,0.025472105,0.014119804,0.0041351914,0.020730615,0.029803336,0.4791551
1967-01-01,0.023923278,0.015291452,0.07362163,0.008019805,0.007653594,0.036060154,0.55810195
1967-02-01,0.022981644,0.029520929,0.038309634,-0.044608116,0.023557127,0.028056085,0.36569095
1967-03-01,0.023661733,0.036897182,0.0236094,-0.07149756,-0.02132833,0.03197968,1.0282482
1967-04-01,0.02449876,0.008176804,0.0032069683,0.024237156,0.09852314,0.028997779,0.95417154
1967-05-01,0.02727139,0.022877038,0.033287525,-0.026664376,0.050132632,0.032764375,0.06624538
1967-06-01,0.022301555,-0.12810135,0.0236094,-0.0031753778,0.07241839,0.028579235,-8.881092e-05
1967-07-01,-0.009766936,-0.049996495,0.027219057,-0.015992284,0.03109032,0.02502191,-0.08002472
1967-08-01,0.010530949,-0.04989183,0.02884084,0.010007739,0.047883153,0.0246557,-0.05407691
1967-09-01,0.018534958,-0.074531674,0.026957512,0.010321617,0.046679914,0.021726131,0.04155314
1967-10-01,0.018482625,-0.04643905,0.052434444,0.012623429,0.026015878,0.03093338,0.07445866
1967-11-01,0.025335789,0.019685864,0.033287525,-0.015783072,0.056619585,0.029416263,0.33676124
1967-12-01,-0.0007688999,0.023295522,0.03250277,0.049347937,0.046366036,0.025231123,0.58870566
1968-01-01,-0.00093632936,0.0119333565,-0.03437516,-0.011760235,0.018479764,0.022422522,0.57310313
1968-02-01,0.03224215,0.022459716,0.025509745,-0.068297505,-0.098760724,0.027890265,0.06977248
1968-03-01,0.026104867,0.02431947,0.06951213,0.031647027,0.02647683,0.029936016,0.3423789
1968-04-01,0.02465424,0.023910344,0.013458371,-0.011537045,0.054187536,0.022720069,0.26211083
1968-05-01,0.01933527,-0.07049203,0.02227372,-0.016112119,0.017884642,0.027109146,0.26051143
1968-06-01,0.02409631,-0.098425925,0.028262228,-0.05066681,0.044553876,0.027778685,0.010073572
1968-07-01,0.02205056,-0.051894248,0.03157261,0.015615702,0.039681256,0.031312257,-0.09697533
1968-08-01,0.013904721,-0.056952894,0.027592689,0.009218067,0.019632846,0.027778685,0.044851452
1968-09-01,0.010519922,-0.0853703,0.016991943,-0.060598016,0.024133503,0.02919209,0.05024481
1968-10-01,0.016322434,-0.06282979,0.02952686,-0.0127645135,0.06649926,0.02669999,0.07687685
1968-11-01,-0.014289528,0.017587095,0.029675633,0.0063911974,0.031498224,0.031200677,0.2929088
1968-12-01,-0.0515967,0.019260883,0.03439948,-0.01499626,0.020413935,0.024914622,0.6855826
1969-01-01,-0.076257825,0.03649479,0.024628758,0.09210718,-0.054461002,0.031962276,0.7670951
1969-02-01,-0.07661432,0.025749207,0.0806995,0.008892298,0.053198874,0.029721498,0.54021484
1969-03-01,-0.051354468,0.02768439,0.0742318,-0.019677818,0.030841887,0.018975854,0.120066166
1969-04-01,-0.010918319,0.03206414,0.0023227334,0.020198107,0.040008783,0.031707644,0.21336466
1969-05-01,-0.028233528,-0.038826406,0.027939022,0.0015078783,0.034101248,0.04637468,-0.028233528
1969-06-01,-0.042900562,-0.079058826,0.037055016,0.007517278,0.039754152,0.025800109,0.27727818
1969-07-01,0.0033412576,-0.08308208,0.02167499,0.03023076,0.07097244,0.036545753,-0.07585043
1969-08-01,0.008535802,-0.112568796,0.017855465,0.010674775,0.05406463,0.02676773,-0.05512309
1969-09-01,0.01632768,-0.096119404,0.020860195,0.015920222,0.036800385,0.03226787,-0.034701288
1969-10-01,0.023253739,-0.055479586,0.040314317,-0.0127516985,0.032115042,0.019892573,0.41345724
1969-11-01,0.014901698,0.027480721,-0.03892827,-0.011936903,0.05080533,0.02768439,0.23342991
1969-12-01,0.017855465,0.014290571,0.03277713,-0.024515867,0.007517278,0.031453013,0.16870159
1970-01-01,0.014787793,0.014832735,0.071054876,-0.043230593,-0.059890628,0.028304458,0.4607928
1970-02-01,0.025789738,0.013710082,-0.004072666,-0.014805138,-0.024145603,0.027136922,0.16059715
1970-03-01,0.023230135,0.025924444,0.02583462,-0.1176396,0.021927834,0.03153771,0.14595783
1970-04-01,0.024397671,0.0233199,0.019368231,-0.030028224,0.06005293,0.035848677,0.47480345
1970-05-01,0.023858786,-0.0054647326,0.022601426,0.011195362,0.031582594,0.032076538,0.095124364
1970-06-01,0.026867509,-0.058363855,0.029561818,-0.01588291,0.09216058,0.031986773,0.06005293
1970-07-01,0.023454666,-0.06388724,0.016449332,0.032076538,0.03486073,0.025475383,-0.062540114
1970-08-01,0.021344066,-0.12028903,0.023005605,0.016763687,0.05165553,0.042764187,-0.043320358
1970-09-01,0.01851499,-0.14916348,0.026912391,0.0012262464,-0.0028153062,0.029337287,0.17662853
1970-10-01,0.020984828,-0.053963065,0.018874228,0.007917225,0.0034266114,0.016898394,0.05583179
1970-11-01,0.024667084,0.03216636,0.0054473877,0.055068374,-0.005913794,0.028618813,0.69169873
1970-12-01,0.031223357,0.03023541,0.007782519,-0.07623637,0.09710026,0.02498144,1.1677009
1971-01-01,0.026214898,0.031174242,0.00895071,0.0010905862,0.043619394,0.025700212,0.60295033
1971-02-01,0.032577813,0.026776314,0.035197854,-0.063708484,0.029630303,0.028881669,0.34623358
1971-03-01,0.021395862,0.020460129,0.011945009,-0.008874893,0.04539728,0.033700705,0.5915813
1971-04-01,0.026635945,0.008857131,0.023407698,0.027899206,0.060836792,0.032390654,0.1403268
1971-05-01,0.03164208,-0.0060676932,0.008857131,-0.018278956,0.064766824,0.030472457,0.12643126
1971-06-01,0.02864778,-0.08387345,0.02439022,0.0059096217,0.033232808,0.03847289,0.004365623
1971-07-01,0.015875101,-0.038069606,0.025372744,-0.018325746,0.061632156,0.036741793,-0.09084457
1971-08-01,0.02022624,-0.052433014,0.012412906,0.021442652,0.03847289,0.034870327,-0.009436309
1971-09-01,0.028273463,-0.12439042,0.029583514,0.012085378,0.03271818,0.033513546,0.33921564
1971-10-01,0.030846715,-0.035168827,0.03164208,-0.03886497,0.056485653,0.027618468,0.458053
1971-11-01,0.023875535,0.0038509965,0.017699778,-0.02478224,0.048999846,0.018354774,0.24592364
1971-12-01,0.02158302,0.022284806,-0.003962338,-0.05982524,0.07847524,0.028320253,1.1180214
1972-01-01,0.025631964,0.030152977,0.035136282,0.022703648,0.012223184,0.027173221,1.1800733
1972-02-01,0.020700037,0.026710868,0.015305638,-0.04444313,0.011760831,0.027738333,0.41135335
1972-03-01,0.028149366,0.035033584,0.05327159,0.021676123,0.011555314,0.02522099,0.32884556
1972-04-01,-0.0037543774,0.026094377,0.0098086,-0.019166768,0.035033584,0.033595085,0.56902236
1972-05-01,0.012017667,-0.027129829,0.006417811,0.016949654,0.06390613,0.029844701,-0.034116805
1972-06-01,-0.025845468,-0.059650064,0.023988008,0.004773855,0.031026304,0.03056395,-0.028876603
1972-07-01,-0.06201327,-0.033551693,0.006263733,0.013969898,0.02388525,0.036934435,-0.06345177
1972-08-01,-0.08395028,-0.059650064,0.013456166,0.037499547,0.03457117,0.032875836,-0.06853789
1972-09-01,-0.016854882,-0.040641427,0.037448168,-0.0694626,0.058357656,0.01987803,0.075208604
1972-10-01,-0.10660654,-0.018807173,-0.021786869,0.0032839775,0.07012248,0.040222406,0.16470331
1972-11-01,-0.058776677,-0.017831028,0.013764441,0.015305638,0.06488228,0.0272246,0.2046215
1972-12-01,-0.04182303,0.019466996,-0.0077102184,0.006058216,0.03189969,0.034776688,0.91698325
1973-01-01,-0.052072346,0.027871192,0.051003575,0.023244739,-0.033914685,0.02667725,0.4055013
1973-02-01,-0.03978485,0.018120766,0.0072758794,-0.017149925,0.006977439,0.018618226,0.26695567
1973-03-01,0.00051027536,0.0408054,0.04428774,-0.02406478,0.10851121,0.04259634,0.18959898
1973-04-01,0.015036464,0.034686565,0.066823125,0.003544867,0.051849306,0.031054974,0.24342531
1973-05-01,0.019861937,-0.0041659474,-0.0012806058,0.013245523,0.023742199,0.033194125,0.09577596
1973-06-01,0.020956337,-0.07172245,0.04244709,0.019364417,0.02423966,0.02448839,0.12915623
1973-07-01,0.02578181,-0.085452676,0.033343375,0.00832057,0.034537315,0.02428937,-0.07027978
1973-08-01,0.020657837,-0.051972866,0.036527157,0.00782311,0.04165113,0.02573204,-0.049585044
1973-09-01,0.021752298,-0.037894428,0.030259073,0.003544867,0.034935296,0.021901548,0.035382986
1973-10-01,0.017324805,-0.07406056,0.0251351,0.015135944,0.050605595,0.028119922,0.17397839
1973-11-01,0.019065976,-0.016403735,0.019414186,0.02493608,0.023592949,0.026925981,0.9840599
