,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,-4.25943,-0.62197876,1.1079102,1.068512,-0.061157227,-0.9897156,-10.9470215
1965-02-01,-4.7542725,-1.1447754,1.072113,1.1773987,-0.78952026,-0.3998413,-12.256165
1965-03-01,-5.5869446,-1.4131165,1.2842712,0.9803772,-1.0039673,1.0332947,-12.7430725
1965-04-01,-5.287781,-1.4742126,2.2729797,2.0210266,-1.2337036,1.6557617,-12.338623
1965-05-01,-3.9645386,-1.0885315,2.4615784,2.5923157,-0.22531128,1.6507874,-11.091217
1965-06-01,-1.5730591,-0.23883057,2.6616516,2.729004,0.7476196,2.0199585,-9.352356
1965-07-01,-0.060272217,0.6048584,2.444519,3.5093079,1.5414124,1.52594,-4.5574036
1965-08-01,0.63827515,1.0973206,2.5787354,3.4509277,2.04187,0.4821167,-1.8714905
1965-09-01,1.0536499,1.8909302,2.1523743,3.2191467,2.6653137,0.6495056,-3.4185486
1965-10-01,0.14086914,1.8637695,2.1536865,3.6340942,2.394165,0.8558655,-7.5316772
1965-11-01,-2.4083252,1.2276001,2.1247253,3.2528992,0.7735596,0.2531433,-9.148315
1965-12-01,-3.4516296,0.037597656,1.9820557,2.9545288,-0.34210205,-0.1031189,-10.413666
1966-01-01,-4.2921143,-1.10849,1.8804626,2.3443909,-1.2260132,0.2566223,-11.658325
1966-02-01,-5.4589233,-1.4765015,1.1221008,1.9864807,-1.672699,0.3878479,-13.072235
1966-03-01,-5.916992,-1.5165405,1.554596,2.0145264,-1.5558777,0.5349426,-13.045197
1966-04-01,-5.3540344,-1.2601929,2.052002,2.1634521,-1.5072937,0.87750244,-12.624451
1966-05-01,-3.7706604,-0.45999146,2.5390625,2.5768738,-0.37121582,0.4119568,-11.729431
1966-06-01,-1.2110901,0.14749146,2.6200256,2.9453125,0.5791626,0.6679077,-9.8703
1966-07-01,-0.019683838,0.4765625,2.4473267,3.8633728,1.3545227,0.5274658,-5.288025
1966-08-01,0.41375732,1.5317688,2.39917,2.9226074,2.0552368,-0.71536255,-2.4632263
1966-09-01,1.0414429,2.2084045,2.3223572,2.6183777,2.3647156,-0.13909912,-3.4901123
1966-10-01,0.24859619,1.9636841,2.072113,2.4316711,2.0272217,-0.4190979,-6.6536865
1966-11-01,-1.7284241,1.1828613,1.6074829,2.0986633,1.4955444,-1.0405579,-8.939301
1966-12-01,-3.10083,0.015197754,1.2996216,2.0943909,0.38534546,-1.4780273,-10.333405
1967-01-01,-4.0739746,-0.6032715,1.0509644,1.1566467,-0.31777954,-0.8376465,-11.822754
1967-02-01,-4.5181885,-0.91275024,1.0639954,0.71743774,-0.34432983,0.2321167,-12.476318
1967-03-01,-4.908661,-0.6531372,1.2525024,0.833313,-0.9666748,0.39108276,-12.338379
1967-04-01,-5.1293945,-1.0406494,1.863617,1.7173767,-1.214447,0.592041,-11.730255
1967-05-01,-3.9093018,-0.55075073,2.4812317,2.2408447,-0.23574829,0.7468872,-11.031525
1967-06-01,-0.8652954,-0.01940918,2.319458,2.525299,1.1915894,0.29510498,-8.447296
1967-07-01,0.5312195,0.7746277,2.4453735,3.0293274,1.9640808,-0.2741089,-4.819092
1967-08-01,1.2573853,2.1002502,2.1032715,2.2389832,2.7808838,-1.6203613,-0.9277344
1967-09-01,1.2550049,2.2421265,1.696228,1.9386292,2.3457947,-1.4844971,-2.2948303
1967-10-01,1.2892151,1.678833,1.7755127,1.4354553,2.163147,-1.6250916,-5.601654
1967-11-01,-1.0516052,1.0899048,1.7044373,1.9728699,1.122467,-1.644104,-7.902405
1967-12-01,-2.9059143,0.05496216,1.3345947,1.4352417,0.15866089,-1.941803,-9.497772
1968-01-01,-4.572174,-0.46987915,1.2879639,0.835907,-0.6573181,-1.7469482,-10.935852
1968-02-01,-5.453827,-0.26635742,1.0878906,0.74609375,-0.67788696,-0.06060791,-12.20874
1968-03-01,-5.4135437,-0.42340088,0.71569824,0.20870972,-0.811676,0.18151855,-13.179901
1968-04-01,-4.8750916,-0.6456604,1.4801636,0.8905945,-0.87020874,0.54782104,-12.531158
1968-05-01,-3.2518616,-0.27331543,2.0577698,1.8713074,-0.2772827,0.4399109,-12.090576
1968-06-01,-0.28433228,-0.10180664,2.331665,2.050232,1.144104,0.30130005,-10.625153
1968-07-01,0.22457886,0.54608154,2.251007,2.5907898,1.6455994,0.22558594,-6.794922
1968-08-01,1.0820007,0.9939575,2.3511658,2.4629517,2.038086,0.25354004,-2.5870056
1968-09-01,1.7475281,1.3558044,2.2480774,2.4483948,2.211975,-0.33776855,-3.0388184
1968-10-01,0.5979614,1.6430664,1.7662354,2.6906433,2.0189514,-0.6499634,-6.893921
1968-11-01,-0.8142395,1.1162415,1.7394409,2.6846313,1.6583252,-0.5778198,-9.767181
1968-12-01,-3.2539673,-0.07312012,1.7000427,2.768402,0.27456665,-0.34466553,-11.986328
1969-01-01,-5.2566223,-0.5895691,1.4706726,2.6438293,-1.1033325,0.07650757,-12.911957
1969-02-01,-5.788025,-0.70614624,1.3104858,2.343689,-1.717804,0.33779907,-13.189575
1969-03-01,-5.4508057,-1.5749207,1.1026611,1.5579834,-2.08255,1.7374573,-13.518402
1969-04-01,-5.5987854,-1.4649963,2.001709,1.7966003,-2.1059265,1.9812012,-13.493591
1969-05-01,-4.0918274,-0.9373779,2.148346,2.42984,-1.2783508,1.6181641,-12.586548
1969-06-01,-2.6531677,0.096191406,2.005188,3.0491333,0.12542725,1.7375183,-11.86319
1969-07-01,-0.2921753,0.88150024,2.5622864,2.4736023,0.83380127,0.93637085,-6.1154785
1969-08-01,0.54119873,1.5964355,2.64859,2.4855347,1.6251526,0.009460449,-2.5168457
1969-09-01,1.0870056,1.8181763,2.1960754,1.9617615,1.6720581,-0.32818604,-2.719635
1969-10-01,0.050109863,1.2817383,2.0621338,2.1488037,1.2319946,-0.28112793,-7.0504456
1969-11-01,-1.2367249,0.6430054,1.5895691,2.4535522,0.78863525,-0.5696411,-10.073456
1969-12-01,-3.265503,-0.10232544,1.1251831,1.864563,-0.1628418,-0.20385742,-12.525238
1970-01-01,-5.139099,-0.68115234,0.9516907,1.1707153,-0.93426514,0.046661377,-13.574524
1970-02-01,-5.862152,-1.0271301,0.9399414,0.661499,-1.4398499,0.2699585,-13.860046
1970-03-01,-5.5896606,-1.7206116,0.7676697,0.88027954,-1.5563354,0.7345886,-14.447144
1970-04-01,-4.754547,-1.5513611,1.5278625,1.2726746,-1.2781067,1.3589478,-13.582581
1970-05-01,-2.3858337,-1.459137,1.9852905,1.7420044,-0.75042725,0.3953247,-11.606476
1970-06-01,-1.1530457,-0.37664795,2.733551,2.3032532,0.21737671,-0.19274902,-9.69696
1970-07-01,-0.41674805,0.38342285,2.6779785,1.927948,0.82455444,-0.636261,-4.405609
1970-08-01,0.7400818,1.0525818,2.2148438,1.8718567,1.8289795,-1.8602905,-1.8731995
1970-09-01,1.6966553,1.3598633,1.989563,1.2038574,1.9084473,-1.3918457,-2.2565918
1970-10-01,0.6305847,1.2762756,1.6678467,1.3103638,1.8677368,-1.1820374,-5.461212
1970-11-01,-1.1851196,0.41931152,1.5082092,0.5639343,0.9699707,-1.3855591,-8.199005
1970-12-01,-2.5655823,-0.34695435,1.5576172,0.050811768,0.015686035,-1.8078003,-9.812408
1971-01-01,-3.8708801,-0.9831848,0.96520996,-0.15301514,-0.8962097,-1.3631592,-11.81015
1971-02-01,-4.526123,-1.1541748,0.5995178,-0.3378601,-0.99209595,-0.43173218,-12.929382
1971-03-01,-4.445984,-1.5182495,0.9494629,-0.5358887,-1.4100342,-0.03781128,-12.897156
1971-04-01,-4.1511536,-1.5327454,1.5462036,0.25405884,-1.2115479,0.92507935,-13.227417
1971-05-01,-2.4358826,-1.3843689,1.9954834,0.801178,-0.54434204,0.21316528,-11.860016
1971-06-01,-0.5002136,-0.7364197,2.6414795,1.0691528,0.058166504,-0.1088562,-9.111481
1971-07-01,0.17477417,-0.0134887695,2.5525513,2.0811462,0.94415283,-0.2892151,-3.907257
