,r1000_cluster1,r1000_cluster2,r1000_cluster3,r1000_cluster4,r1000_cluster5,r1000_cluster6,r1000_cluster7
1965-01-01,73.7374,87.36579,37.95468,74.1551,46.375782,69.23282,65.93711
1965-02-01,69.36059,86.99396,28.41317,73.79473,41.653347,72.21895,62.821583
1965-03-01,72.62026,86.79576,35.35677,69.10506,27.633469,78.27965,60.208927
1965-04-01,76.48765,86.9825,41.818787,72.92166,19.34996,80.03398,61.324425
1965-05-01,81.03973,88.292915,21.877438,71.81763,28.875093,76.228836,63.05582
1965-06-01,85.385414,87.06112,20.100178,76.17479,29.235458,78.29603,67.31797
1965-07-01,84.74658,87.63115,20.699696,80.404175,29.702297,79.80793,60.426785
1965-08-01,80.72359,88.1242,22.029774,79.43774,36.71306,82.16833,58.23838
1965-09-01,76.25832,88.229034,20.232857,74.08958,39.155357,81.005325,65.13776
1965-10-01,71.845474,88.515686,18.032986,74.86764,24.344309,66.90191,55.527443
1965-11-01,75.295166,87.768745,46.98513,74.19277,40.362583,68.36139,61.928856
1965-12-01,79.865265,88.80234,59.481644,65.9453,58.464428,71.04776,68.00266
1966-01-01,72.79006,87.83694,41.44541,68.7189,44.147484,75.16381,59.31912
1966-02-01,71.882256,87.50697,37.35948,73.40402,37.894638,73.586235,65.60972
1966-03-01,78.8492,88.544464,23.81795,76.3277,26.628363,70.72329,51.89746
1966-04-01,73.08391,87.07523,16.40614,75.3411,31.050823,75.518394,60.331985
1966-05-01,85.27112,88.762794,18.881668,70.72493,38.605453,80.69106,59.42418
1966-06-01,87.84514,88.01094,16.063046,79.39092,32.984627,73.12166,57.69722
1966-07-01,83.50969,88.21451,22.223957,76.30144,32.92224,79.89489,57.997635
1966-08-01,81.16713,88.06348,23.852423,82.53786,52.406353,77.90527,61.95224
1966-09-01,76.29816,88.14063,33.531277,76.591995,53.031803,75.89104,62.99465
1966-10-01,75.37558,89.01724,27.578846,72.99854,40.490005,72.090744,51.841644
1966-11-01,81.21145,87.7368,32.579147,73.76353,36.678215,68.80098,60.89505
1966-12-01,75.49541,88.26703,41.622707,75.6842,31.185434,73.56982,68.41849
1967-01-01,74.50057,88.17534,35.513275,76.758865,32.991486,72.58178,62.334145
1967-02-01,75.90757,86.4812,22.022614,74.57658,31.895273,68.49421,54.799168
1967-03-01,74.73366,86.557205,27.197948,72.81825,29.714674,69.087074,59.640064
1967-04-01,82.993256,86.560585,31.231466,64.624535,24.328205,75.720085,61.675404
1967-05-01,74.94986,88.11623,18.284687,75.85183,16.487507,74.00229,62.117943
1967-06-01,83.51687,88.04866,21.971943,76.40585,33.579285,80.11169,66.40144
1967-07-01,85.227905,89.30027,25.81966,77.56118,37.447273,75.06134,64.0874
1967-08-01,81.0052,87.396675,28.039108,77.24025,40.296745,81.12851,54.476555
1967-09-01,73.54793,87.69902,36.22776,78.31957,53.98334,71.54299,62.362858
1967-10-01,74.53266,88.95063,22.471909,79.09655,27.628664,61.7531,59.668777
1967-11-01,78.29593,88.10271,38.55193,68.97391,51.892265,66.03829,62.702362
1967-12-01,70.83527,88.63139,52.356762,69.55664,46.868946,78.98,67.47232
1968-01-01,75.11519,87.38824,34.956184,73.94986,53.212036,73.526535,73.70037
1968-02-01,72.013535,87.774536,46.104134,84.43466,44.175858,62.711773,52.65673
1968-03-01,72.8988,88.26868,25.108778,70.15286,45.85304,69.022934,58.011803
1968-04-01,82.36474,88.429634,19.154945,70.03375,31.117338,80.4767,53.517857
1968-05-01,76.81973,88.01114,18.40971,76.27731,25.071758,74.6806,62.60876
1968-06-01,91.59567,87.7359,17.638721,77.74042,24.857685,78.61764,64.743065
1968-07-01,87.25786,88.329834,28.2378,78.43736,46.52906,83.179184,60.80442
1968-08-01,85.61609,88.15118,25.725248,76.04875,45.898106,79.08281,62.87273
1968-09-01,79.76688,87.518616,18.575497,75.74615,49.740173,71.14114,56.955917
1968-10-01,78.12028,88.24936,25.544975,75.10232,34.416977,66.04843,58.17598
