,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,1018.9607,1006.5066,1022.15955,1012.18536,1011.5281,1016.8943,1013.3166
1965-02-01,1015.28937,1018.9316,1022.02185,1010.6344,1020.2432,1021.91455,1018.5142
1965-03-01,1014.408,1012.2654,1021.2584,1011.858,1015.9895,1023.15796,1017.4258
1965-04-01,1013.6496,1019.33594,1021.2621,1011.7693,1022.20044,1021.49164,1017.11694
1965-05-01,1012.5457,1021.89404,1024.7778,1011.30914,1021.772,1027.2169,1016.73553
1965-06-01,1013.7458,1019.5071,1022.40076,1011.41455,1024.6705,1025.7069,1020.72943
1965-07-01,1016.7604,1023.5946,1021.0432,1010.68713,1024.2191,1024.0442,1018.6618
1965-08-01,1016.134,1020.2339,1018.5861,1010.9215,1022.7648,1021.2274,1017.979
1965-09-01,1014.1786,1014.609,1018.9651,1011.1802,1018.00256,1024.7512,1014.64
1965-10-01,1018.1694,1022.40204,1020.39825,1011.4356,1016.0658,1016.05963,1016.60846
1965-11-01,1018.0541,1020.6488,1016.3102,1011.2248,1023.194,1014.1253,1016.8577
1965-12-01,1018.4596,1019.4593,1019.9319,1010.1172,1024.6154,1020.92163,1019.5542
1966-01-01,1018.58325,1011.6579,1022.122,1010.08936,1016.06537,1018.373,1018.1571
1966-02-01,1017.30273,1023.6336,1021.356,1010.81604,1019.2674,1019.02893,1016.46783
1966-03-01,1017.8842,1015.5446,1021.592,1010.53937,1016.18677,1017.2433,1017.86664
1966-04-01,1013.4654,1018.92944,1020.3108,1011.00073,1019.5703,1020.4359,1018.8781
1966-05-01,1014.3329,1020.4453,1021.81415,1011.73047,1021.3854,1025.6871,1017.2996
1966-06-01,1015.6585,1017.9787,1022.20154,1011.69604,1022.1365,1022.149,1019.8538
1966-07-01,1015.4983,1021.157,1020.65564,1010.64575,1026.8243,1026.2279,1018.48065
1966-08-01,1015.8876,1022.88,1019.6861,1011.6598,1025.1276,1026.1227,1018.14764
1966-09-01,1015.39685,1017.1832,1018.50696,1011.4945,1017.02673,1019.53467,1016.46094
1966-10-01,1017.0893,1018.77045,1020.77576,1011.9007,1019.57904,1022.4632,1016.7056
1966-11-01,1020.2388,1016.92847,1019.6435,1011.589,1021.1588,1018.95386,1014.32227
1966-12-01,1018.2459,1012.7075,1021.9524,1011.57025,1016.55475,1017.59,1018.2065
1967-01-01,1019.95654,1015.94336,1022.4192,1012.1028,1017.848,1018.9654,1018.7129
1967-02-01,1018.28186,1015.4572,1024.3196,1012.14343,1021.4578,1026.5247,1018.34576
1967-03-01,1016.88226,1014.9899,1020.0226,1011.7777,1022.15216,1022.6877,1016.0899
1967-04-01,1013.84204,1024.017,1023.7296,1012.14343,1026.9883,1027.5833,1017.48596
1967-05-01,1013.5772,1020.03564,1023.808,1011.31335,1022.4896,1025.4108,1017.9104
1967-06-01,1013.1614,1015.06757,1020.5472,1011.20013,1019.1373,1024.31,1016.7523
1967-07-01,1017.13403,1022.0144,1021.1197,1011.27203,1025.3854,1024.6316,1017.7696
1967-08-01,1016.53906,1021.86346,1019.79834,1011.3003,1021.891,1020.4514,1018.2224
1967-09-01,1014.765,1018.5489,1017.2327,1011.8373,1018.5315,1018.7427,1016.7502
1967-10-01,1018.23694,1017.75586,1020.93536,1011.2495,1017.50916,1019.24695,1016.93304
1967-11-01,1018.59033,1019.424,1018.76807,1011.3359,1025.043,1021.5703,1018.1172
1967-12-01,1016.9011,1012.29865,1022.6223,1011.30756,1014.424,1023.3864,1012.7623
1968-01-01,1019.96063,1006.5597,1020.4479,1010.94196,1009.95154,1017.76154,1010.38165
1968-02-01,1018.20166,994.99927,1016.8929,1012.27155,997.53534,1006.1368,1009.75903
1968-03-01,1018.0793,1021.68665,1022.22046,1012.5943,1019.27936,1017.2821,1020.30554
1968-04-01,1014.20435,1023.6817,1024.999,1012.4369,1025.767,1029.3306,1017.134
1968-05-01,1012.43896,1018.8328,1021.65295,1011.9803,1018.4271,1019.51544,1017.8947
1968-06-01,1013.10596,1017.9377,1021.9199,1012.46906,1021.6072,1023.3325,1019.83966
1968-07-01,1018.1158,1023.42554,1021.4769,1011.73346,1022.8008,1023.08417,1018.53656
1968-08-01,1017.77014,1018.68896,1020.1889,1011.9624,1023.784,1022.81866,1017.82526
1968-09-01,1015.8237,1017.93616,1018.8522,1011.4171,1018.7377,1022.0137,1015.88745
1968-10-01,1016.6209,1018.81995,1019.73236,1011.19104,1016.23737,1017.5226,1014.1571
1968-11-01,1016.9122,1013.9596,1022.7965,1011.93304,1015.4009,1018.1545,1016.7054
1968-12-01,1018.4063,1017.21484,1020.3248,1010.9048,1014.4377,1015.07025,1013.63257
1969-01-01,1015.93677,1019.90955,1014.9484,1009.5767,1012.2704,1014.3594,1012.44446
1969-02-01,1014.5466,1020.7506,1018.9031,1010.0946,1023.10425,1014.9472,1018.99164
1969-03-01,1015.0002,1021.25354,1023.6689,1012.01764,1021.2011,1021.1474,1020.7463
1969-04-01,1012.4526,1024.5524,1023.1485,1011.579,1024.6735,1020.65393,1022.75226
1969-05-01,1012.80945,1018.0008,1020.7369,1011.1741,1017.7993,1018.9155,1018.6379
1969-06-01,1011.42554,1015.92804,1019.33295,1011.6408,1018.8981,1021.20294,1017.91284
1969-07-01,1015.6934,1023.35315,1021.82947,1011.0231,1027.6815,1027.7883,1019.33044
1969-08-01,1013.19006,1022.114,1019.4727,1011.0075,1026.2964,1023.6714,1018.67847
1969-09-01,1015.4208,1019.8297,1018.21295,1010.4921,1021.7171,1020.7469,1017.9709
1969-10-01,1014.4043,1014.9796,1019.34796,1010.8621,1014.2009,1017.10547,1016.23315
1969-11-01,1019.2506,1015.3883,1019.38916,1011.08673,1016.91077,1019.64307,1016.4004
1969-12-01,1016.4228,1012.78455,1020.62463,1011.50037,1012.533,1013.78906,1018.40204
1970-01-01,1018.75146,1005.9526,1019.0902,1012.9314,1005.4249,1010.31995,1013.2101
1970-02-01,1019.8621,1008.7768,1017.9559,1011.8244,1013.02704,1012.46313,1017.78955
1970-03-01,1013.0318,1013.14056,1022.4629,1011.7757,1020.5882,1024.1154,1020.2857
1970-04-01,1011.7436,1025.9788,1025.8688,1011.7935,1029.3501,1030.166,1021.8586
1970-05-01,1015.5185,1021.2935,1023.9127,1012.13873,1023.30365,1025.886,1018.88403
1970-06-01,1015.6261,1018.67017,1021.8301,1011.6164,1023.3797,1024.1052,1019.69635
1970-07-01,1017.1139,1026.6299,1020.7237,1012.0662,1025.9253,1023.48486,1020.4676
1970-08-01,1014.5672,1023.2603,1019.80743,1011.0852,1024.2925,1023.9377,1018.85016
1970-09-01,1014.7823,1018.35516,1018.66,1011.25635,1019.8276,1022.0725,1017.5287
