,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7
1965-01-01,-8.214378613047302e-05,-1.3737641294449909e-05,-0.008069542673183605,8.606128886174525e-06,8.075429442604737e-06,-2.966796627975675e-06,0.0006308275260380469
1965-02-01,-8.519442053511739e-05,-1.4928610187603116e-05,-0.001785383210517466,4.464324009437938e-06,-2.2077590389870945e-05,-1.8306542582489356e-06,0.0009258646969101392
1965-03-01,-6.677205965388566e-05,-7.099594945540913e-06,0.0027623987989500165,5.177380444365554e-06,5.395109578135557e-06,-7.029531222908154e-07,-0.0015244818314386066
1965-04-01,-7.628428284078836e-05,7.478136484035243e-08,-0.004123883991269395,5.730255507820048e-06,-8.076815957997033e-06,-1.2481580666626899e-06,-0.0011091081432823557
1965-05-01,-4.108107532374561e-05,-1.8711187560877922e-05,0.021030698553659022,5.064076537187581e-06,-6.321037364280213e-06,-2.872982437572639e-06,0.002028436938417144
1965-06-01,7.485842843379942e-07,-1.997779646644187e-05,0.03770620096474886,1.8139457563115797e-06,-1.4995738434218042e-05,-2.240503681493875e-06,0.0005076413344795583
1965-07-01,-6.867667252663523e-05,-7.274052111869224e-06,0.035823555663228035,6.1465121556155775e-06,-2.3299997671844666e-05,-2.635188618078959e-06,-0.0010849260434042662
1965-08-01,-4.615216676029377e-05,-1.307775186787916e-06,0.03250245354138315,3.63055627664236e-06,-1.8867541832744847e-05,-2.03633144159468e-06,-0.0007717237167526037
1965-09-01,-2.1503152311197482e-05,-1.2061094289160017e-05,0.023785571102052927,2.5150450533035884e-06,1.492947037651011e-06,-3.1483447134731106e-06,-0.0009860663340077735
1965-10-01,-2.3428847271134146e-05,-9.871089831704456e-06,0.005474197678267956,-2.2152451537095195e-06,-1.5249183981760158e-05,-1.212910437881838e-06,5.512882239600003e-05
1965-11-01,-5.950344348093495e-05,1.3483030470968338e-05,-0.0007973983883857727,4.563676101519732e-06,-1.5844129012869103e-05,-2.1621229739050215e-06,-0.0028844056942034513
1965-12-01,-9.080563177121803e-05,-8.565544570645703e-06,0.006960213795537129,4.496981135871909e-06,-1.514521481651024e-05,-2.1927856515307497e-06,-0.0018443384760757908
1966-01-01,-6.437961565097794e-05,-2.236644454902356e-05,0.015879508282523602,1.3710915875823802e-06,-5.7285354401125115e-06,-8.784537167400128e-07,-0.0006728000698785763
1966-02-01,-8.373710443265736e-05,-5.72351282466027e-06,0.005737554238294251,7.395741449283556e-06,-1.3992598260116137e-05,-1.2047212238690453e-06,-0.0005393449100665748
1966-03-01,-7.764793554088101e-05,-6.322117281719906e-06,0.00782720890128985,7.449421213007045e-06,1.7923934119236798e-06,-1.4081837987617416e-06,0.00030399962724914076
1966-04-01,-5.420162051450461e-05,3.18391940021595e-06,0.005302514909999445,3.713975407973943e-06,-4.573852567439329e-06,-1.726457889069078e-06,0.00018509352912587929
1966-05-01,-2.7229643819737248e-05,-1.1417541383884894e-05,0.013683130964636803,1.911899333918416e-06,-4.473753858978946e-06,-2.173084474892961e-06,-0.001936501394084189
1966-06-01,9.945102647179738e-06,-1.5385952925809275e-05,0.012452964438125491,-4.0373246209616434e-08,-1.3317714213056262e-05,-2.1639917988255438e-06,0.0007169784112193156
1966-07-01,-4.0959515899885446e-05,-4.042254470444211e-06,0.03106025978922844,6.278333097636677e-06,-2.2394313567261003e-05,-2.6656305537614446e-06,-0.0012987835361855105
1966-08-01,-3.0720293580088764e-05,-1.3267038788975831e-05,0.028348190244287252,5.147289659650663e-06,-2.5071695207009965e-05,-2.1940477008193543e-06,-0.00028981976356590167
1966-09-01,-1.7337659301119857e-05,-1.5048513754353315e-05,0.01801315665943548,2.738522687750225e-07,-8.183047723331564e-06,-1.6157785001037245e-06,-0.001630532460694667
1966-10-01,-1.3001715160498861e-05,-2.6725220090067925e-05,0.00120304393931292,-6.90334817169592e-07,-1.2375493478968417e-05,-1.8828414069690445e-06,0.0005914354460401228
1966-11-01,-3.790882328758016e-05,-3.363813639558297e-07,-0.01461478677811101,7.366492266045521e-06,-2.8667393647139057e-06,-3.4291618886509596e-06,-0.0022843309125164524
1966-12-01,-7.425125659210607e-05,-1.0577774978961183e-05,-0.014940659457352012,5.866066691474195e-07,-3.688089645019856e-06,-1.727822590884684e-06,0.0009920607226376887
1967-01-01,-8.846880518831313e-05,-1.0989546486909115e-05,0.0029197466574260034,4.745883881873963e-06,-5.781217920712708e-06,-2.8352725761953265e-06,0.001031982810673071
1967-02-01,-8.356815669685602e-05,-3.1012835434677716e-05,-0.010297957487637177,5.260620726891453e-06,-1.020046102912973e-05,-1.3322853513219503e-06,0.0010740923244156875
1967-03-01,-7.759366417303681e-05,2.6680481823859736e-06,-0.01375798019580543,7.800135707417746e-06,5.26295999796795e-06,-2.7015609165858882e-06,-0.0017956883311853744
1967-04-01,-4.5838529331376776e-05,4.919440204791566e-06,0.008149883069563657,6.759509643615741e-06,-1.54948115870903e-05,-3.109612151217566e-06,-0.0006308165666268906
1967-05-01,-6.0377362387953326e-05,-1.0611588217349292e-05,0.020891171880066395,4.285778941710128e-06,-4.936681557874366e-06,-2.630853387864929e-06,0.0008475630238535814
1967-06-01,-9.367293387185782e-06,-1.3053783355067803e-05,0.022209735470823944,1.6356174422448599e-06,1.3608594052092652e-06,-2.3159259468769176e-06,0.0002980994850076968
1967-07-01,-8.415558113483712e-05,-8.64751388978287e-06,0.02808070566970855,1.1614688224742679e-05,-1.0244209580396644e-05,-2.8851090126979626e-06,0.0003610720114011201
1967-08-01,-6.366211891872808e-05,-8.47837615832005e-06,0.0250513810897246,3.4966459923719128e-06,-2.5652394581310528e-05,-1.6717987482390491e-06,-0.0009665905963629484
1967-09-01,-7.941626790852752e-06,-1.837063170635857e-05,0.015713971515651792,2.9078827116414113e-06,-2.2880882096039703e-05,-2.3246077411582234e-06,-0.0002647885821716045
