,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7
1965-01-01,6.420509e-05,-4.5550696e-06,2.0011572e-05,0.00010057768,8.027957e-05,4.4911973e-05,7.655876e-05
1965-02-01,6.339747e-05,-5.667789e-06,2.5853336e-05,7.348661e-05,8.956717e-05,6.262571e-05,5.756181e-05
1965-03-01,4.8357848e-05,2.3679604e-07,2.2165219e-05,0.00010501958,7.7111916e-05,5.4020096e-05,7.382184e-05
1965-04-01,5.659554e-05,-1.5938058e-06,2.2577999e-05,9.1433656e-05,8.242424e-05,6.456398e-05,8.141343e-05
1965-05-01,5.9305545e-05,-2.7513888e-06,3.3148808e-05,8.83019e-05,7.05074e-05,5.8040237e-05,7.1964314e-05
1965-06-01,6.6592045e-05,-9.984047e-06,3.167715e-05,6.660392e-05,7.016641e-05,4.8716745e-05,5.4376207e-05
1965-07-01,6.377436e-05,3.0455049e-06,2.0020543e-05,7.616072e-05,7.6420954e-05,6.265263e-05,7.502428e-05
1965-08-01,5.808515e-05,-2.0245352e-06,3.0268307e-05,7.143168e-05,9.091319e-05,6.294875e-05,7.725869e-05
1965-09-01,6.737274e-05,-4.990361e-07,2.2990778e-05,9.506794e-05,7.638506e-05,5.9000402e-05,6.544057e-05
1965-10-01,6.899695e-05,-3.801295e-06,3.0151652e-05,7.411476e-05,7.8161815e-05,5.6658315e-05,6.457013e-05
1965-11-01,5.5096963e-05,3.0275623e-06,2.7630096e-05,7.980397e-05,0.00010782829,4.7657868e-05,6.308053e-05
1965-12-01,5.900942e-05,5.7914076e-06,3.0052946e-05,7.7722114e-05,8.3680534e-05,6.2903884e-05,6.5602086e-05
1966-01-01,7.1494826e-05,-5.9495505e-06,2.8166385e-05,9.737548e-05,7.937919e-05,4.216304e-05,5.983485e-05
1966-02-01,5.8728787e-05,1.757322e-06,2.6186714e-05,8.1179634e-05,8.909018e-05,6.617981e-05,7.349704e-05
1966-03-01,6.742957e-05,-3.4729237e-06,3.1514723e-05,9.216153e-05,8.026719e-05,4.637494e-05,7.660097e-05
1966-04-01,6.285107e-05,1.4070101e-06,3.8749084e-05,9.411675e-05,0.00010245094,4.6456407e-05,6.4266715e-05
1966-05-01,7.43788e-05,1.6677077e-06,1.3241446e-05,7.457258e-05,7.735064e-05,5.76827e-05,7.4979755e-05
1966-06-01,6.869233e-05,2.2135428e-06,2.9616516e-05,8.034051e-05,6.996964e-05,6.424087e-05,5.009942e-05
1966-07-01,6.232153e-05,8.122952e-07,2.4264067e-05,7.760319e-05,7.877633e-05,5.8440353e-05,7.036052e-05
1966-08-01,6.0586255e-05,6.0862294e-07,2.6952512e-05,6.7501154e-05,7.8002384e-05,4.9698832e-05,7.788002e-05
1966-09-01,6.146611e-05,2.0261687e-06,2.8809984e-05,7.981912e-05,7.1729344e-05,5.7063542e-05,6.8112e-05
1966-10-01,5.731124e-05,-1.1999655e-06,3.0903713e-05,7.612047e-05,7.2747695e-05,4.952775e-05,6.153753e-05
1966-11-01,5.275718e-05,-3.644007e-06,2.6251888e-05,8.34363e-05,9.5004754e-05,5.0717183e-05,7.019758e-05
1966-12-01,6.042332e-05,-3.644007e-06,2.5999336e-05,9.027962e-05,9.138758e-05,4.3702785e-05,6.2262596e-05
1967-01-01,5.3036878e-05,-7.3757947e-06,2.46634e-05,7.754935e-05,8.441486e-05,4.1136915e-05,5.5527664e-05
1967-02-01,5.046231e-05,-3.854817e-06,3.0630617e-05,9.100768e-05,6.911986e-05,4.3671378e-05,5.850325e-05
1967-03-01,5.6253077e-05,6.045557e-07,3.355808e-05,0.00010673578,8.52169e-05,5.558175e-05,7.581139e-05
1967-04-01,4.658041e-05,3.532019e-06,3.2379077e-05,7.384391e-05,7.445346e-05,6.248736e-05,7.8233556e-05
1967-05-01,5.63413e-05,2.705914e-06,4.696828e-05,9.682251e-05,7.920157e-05,5.1996605e-05,7.190542e-05
1967-06-01,6.0263304e-05,1.9359504e-06,3.8731272e-05,9.965372e-05,7.174255e-05,4.8812486e-05,6.404538e-05
1967-07-01,6.20278e-05,1.4868056e-06,2.9227038e-05,8.371708e-05,9.168139e-05,5.0216066e-05,7.8377925e-05
1967-08-01,5.8258192e-05,5.962218e-06,2.7614926e-05,6.5831475e-05,8.8360925e-05,4.5925124e-05,7.4848926e-05
1967-09-01,5.676639e-05,-4.2206375e-07,2.9034549e-05,6.854239e-05,6.428353e-05,5.2854793e-05,5.921707e-05
1967-10-01,6.2501014e-05,2.8262184e-06,3.4520537e-05,7.1181115e-05,6.659342e-05,5.3937554e-05,5.7733287e-05
1967-11-01,5.1793708e-05,-4.6408204e-06,3.386286e-05,6.5454515e-05,8.3556675e-05,6.00331e-05,6.630715e-05
1967-12-01,5.2780222e-05,-1.3925383e-06,2.4422789e-05,9.661397e-05,6.469257e-05,6.5791784e-05,9.247789e-05
1968-01-01,5.511513e-05,6.238697e-07,3.138027e-05,0.00011709111,8.387931e-05,3.9461713e-05,9.3672956e-05
1968-02-01,6.4737156e-05,-2.9739022e-07,1.803599e-05,0.000113099,0.00010745978,3.823337e-05,8.580969e-05
1968-03-01,5.9293357e-05,1.6660997e-06,2.8690938e-05,8.7303786e-05,9.877763e-05,5.118681e-05,6.098226e-05
1968-04-01,4.1091538e-05,3.7691716e-06,3.0682346e-05,7.746773e-05,6.6738336e-05,6.3591215e-05,6.635161e-05
