,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7
1970-01-01,0.04226456,0.3757244,0.79471207,1.2230175,-0.4349617,-1.9757977,-0.8655971
1970-02-01,-0.03960266,0.57340395,1.0443074,0.9115227,-0.16107216,-0.8902237,0.23229027
1970-03-01,0.32613793,1.12085,1.389082,-0.30217704,-0.21232224,0.16306916,1.0822456
1970-04-01,0.4892067,1.2183586,1.3890816,-1.7814461,-0.10050392,1.3524746,1.3900802
1970-05-01,0.4309681,1.1102005,0.570076,-0.8546146,-0.105162814,1.0250051,1.7461697
1970-06-01,0.6456207,-0.1810402,0.6003601,-0.030284118,-0.25059432,1.3394953,1.8985894
1970-07-01,0.641626,0.11947288,0.30983084,-0.28287467,-0.35176316,2.5744936,0.39336243
1970-08-01,0.7594353,-0.038936995,0.70585597,0.3560894,-0.40933686,1.0729275,0.24526902
1970-09-01,0.49220237,-0.04592552,0.0945137,0.08386421,0.09118576,1.1401517,0.83997154
1970-10-01,0.25358886,0.6549381,1.2865814,0.25924644,0.0545784,1.3511432,0.12679443
1970-11-01,-0.101169206,0.8023659,1.35547,0.9993801,-0.0009983063,-0.15807724,-0.06655884
1970-12-01,0.43196678,0.43263206,1.5614693,-0.48288423,-0.03694,1.389082,2.0173965
1971-01-01,-0.04703331,0.06597748,1.7585316,-0.032008745,-0.08328857,-0.89820975,0.50169104
1971-02-01,0.08524857,-0.23190156,1.4237444,0.61894834,0.0068588257,-1.472084,1.6223304
1971-03-01,0.22438927,0.87175333,1.5556996,0.32792816,0.16461715,0.22765541,0.8407246
1971-04-01,0.20936432,0.87893903,1.0605408,0.21263047,0.054872513,1.9133503,1.918903
1971-05-01,0.431794,0.6362591,0.73457223,-0.80283624,0.36940917,1.287543,2.271001
1971-06-01,0.5751808,0.27762833,-0.019924164,-0.2733822,-0.24039344,1.547534,1.6295159
1971-07-01,0.4673954,-0.45041162,0.16461754,0.28187484,-0.21393737,0.5461117,0.5235748
1971-08-01,0.42199555,-0.47850075,0.25574493,0.25182533,-0.19238052,1.4292969,0.6225414
1971-09-01,0.3331543,0.15057258,0.42460823,-0.1727829,-0.022210311,1.6066526,0.7998966
1971-10-01,0.47066194,-0.062711336,0.82472,-0.057812117,0.01665764,0.8880846,1.4123127
1971-11-01,0.08622818,-0.15645179,1.1392567,-0.32988778,0.058465194,0.7394716,1.8330011
1971-12-01,0.24463959,0.6444248,1.2375702,-0.5310871,-0.011431503,1.628863,0.88285863
1972-01-01,0.2639637,1.2351782,1.259279,-0.37155762,-0.15493545,0.67597675,0.11505394
1972-02-01,0.06082649,1.3981472,1.4592606,-0.028405,-0.28519553,0.23814125,1.2716169
1972-03-01,0.08607483,-0.540839,0.7832836,1.1663182,-0.12509613,-1.177508,-0.17961025
1972-04-01,0.18305321,1.3757675,0.8802616,-0.37299234,0.41029167,0.91210973,0.7385246
1972-05-01,0.41201323,1.3419113,1.0472476,-0.98670805,-0.059965514,0.64470273,1.1643095
1972-06-01,0.5190331,0.68142813,0.25248718,0.61830634,-0.3070015,1.4807793,0.49349746
1972-07-01,0.63064384,0.28203964,0.16210823,0.25793839,-0.5904751,1.1786554,0.34745637
1972-08-01,0.42463723,-0.41975975,0.31589586,-0.21059684,-0.20715408,1.4738932,0.12050514
1972-09-01,0.6880272,0.31933862,0.24158439,0.42922783,-0.13829383,0.32966787,0.05910492
1972-10-01,0.51042557,0.77811927,0.619167,-0.006599045,0.058818053,0.12595654,0.65273666
1972-11-01,-0.044758987,0.68085444,1.7252327,-0.08722267,0.07918892,1.2610009,1.8870538
1972-12-01,0.01319809,0.45992813,1.3740461,0.7600435,-0.07373772,-1.0343363,-0.4217682
1973-01-01,0.1095829,0.4475685,1.203179,0.7575218,-0.2902027,-0.8817581,0.7957481
1973-02-01,-0.10416718,1.2452282,1.5182291,0.2962555,-0.3032635,0.10257454,0.3908659
1973-03-01,0.41507608,1.4981601,1.6727276,-1.8606746,-0.076453015,1.9916004,2.1961124
1973-04-01,0.22362518,1.8020607,1.4806395,-0.9161617,0.057976913,0.988155,0.7890587
1973-05-01,0.3271553,1.2305744,1.2382199,-0.11181259,0.049057007,2.3620791,1.9138731
1973-06-01,0.3405342,0.48611337,0.38130912,0.22681046,-0.03217392,1.644058,2.15247
1973-07-01,0.3494541,-0.31887284,-0.048101425,0.21566124,-0.19718476,1.7698867,0.2949814
1973-08-01,0.5100052,0.22075805,0.15641022,0.68648416,-0.12869605,0.73363036,0.07390442
1973-09-01,0.23190728,-0.07836418,0.58677673,0.32110253,0.23318176,1.4280783,1.3328304
1973-10-01,0.06976318,0.20196304,1.0518658,0.2752304,-0.047782898,0.4902548,0.95821077
1973-11-01,0.2774605,0.012423706,0.8690159,-0.17456779,0.064984895,0.72789633,1.3290079
1973-12-01,-0.008919525,-0.22999611,1.2391756,1.0735276,-0.031855393,0.29880372,1.9571966
1974-01-01,-0.017093277,-0.47926712,1.2602952,1.2293961,-0.04503403,-1.2948103,-0.7521011
1974-02-01,-0.15581092,0.08086395,1.8490244,0.2531109,-0.12622681,1.0624087,1.5584402
1974-03-01,-0.14726448,0.76196253,1.1189476,0.98713267,0.014792251,-0.3803238,0.3326601
1974-04-01,0.36191598,0.36060065,1.0042255,-0.5798542,0.0009860992,1.0476162,1.5019009
1974-05-01,0.47795257,0.8086403,0.25672683,-0.55783004,0.13871765,1.7773647,1.2241367
1974-06-01,0.3283867,-0.36947632,0.1515377,0.29945984,-0.0023010254,1.6195812,1.481192
1974-07-01,0.39840317,-0.2754635,-0.14562073,0.40760726,-0.17586288,1.8966885,0.52923167
