,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,0.01801765,0.018753052,0.022010028,-0.2882933,-0.010454416,0.27405596,0.02978468
1965-02-01,0.034302354,0.022798002,-0.0031525493,-0.18281013,0.03151822,0.050166905,0.033934653
1965-03-01,0.028734028,0.026475191,0.00961262,-0.27883762,-0.005779147,0.1491887,0.025161922
1965-04-01,0.022010028,0.03220111,-0.071653545,-0.2646016,-0.04255116,0.018542945,0.034617543
1965-05-01,0.0014176965,0.031203032,-0.042761266,-0.3063116,0.0014176965,-0.067661166,0.015233457
1965-06-01,-0.14761406,0.02815622,-0.06403649,-0.3445019,0.014025211,-0.11147243,0.009402454
1965-07-01,-0.120770454,0.02815622,-0.047016323,-0.48013812,0.022430241,-0.09644842,-0.06067449
1965-08-01,-0.122136295,0.032884,-0.042656183,-0.35285443,0.011556268,-0.07758963,-0.07223141
1965-09-01,-0.18286264,0.027053058,-0.049380243,-0.23066628,-0.042130888,0.01870054,-0.03924167
1965-10-01,-0.11520213,0.022430241,-0.07711685,-0.22178847,-0.0012614131,0.0051473975,-0.042130888
1965-11-01,-0.012765825,0.025266945,-0.057627678,-0.24653077,0.04533398,0.16069305,-0.018071473
1965-12-01,0.012817025,0.024846733,-0.07990098,-0.2909199,0.0003670454,0.11525333,0.02710557
1966-01-01,0.010153294,0.026019216,-0.054586887,-0.27105623,0.02100414,0.14487678,0.039879084
1966-02-01,0.03463608,0.027751744,-0.082853734,-0.22637641,0.012888849,0.11100215,0.03030485
1966-03-01,-0.001199007,0.035730243,-0.1264394,-0.2561022,-0.013098419,0.19128913,0.01608026
1966-04-01,0.00358814,0.030715168,-0.024177253,-0.3844428,-0.044739068,0.066003144,0.023557305
1966-05-01,-0.08937335,0.02478826,-0.051395476,-0.25126946,0.026794314,-0.046836317,-0.035894275
1966-06-01,-0.22929424,0.020092309,-0.0550884,-0.23285043,0.01608026,-0.07669884,0.0067795515
1966-07-01,-0.065620065,0.03518319,-0.15169722,-0.3637442,0.0073722005,-0.08066535,-0.009496689
1966-08-01,-0.04811287,0.021277726,-0.024405181,-0.24219674,-0.001654923,-0.13200158,-0.021441698
1966-09-01,-0.064480305,0.014210999,-0.034253,-0.21698451,-0.008630455,0.011293113,-0.065984786
1966-10-01,-0.09488994,0.028891504,-0.01665461,-0.18301868,0.017630339,0.05150497,-0.03653258
1966-11-01,0.031171083,0.023192525,0.0030866265,-0.21092081,-0.06329489,0.11341852,-0.028736413
1966-12-01,0.02952981,0.02989453,-0.06926739,-0.2556463,-0.031198323,0.14610776,0.022736609
1967-01-01,0.022301555,0.028997779,0.01717478,-0.44256103,-0.0033323765,0.32718778,0.041448474
1967-02-01,0.023243189,0.042913318,0.02831769,-0.18051994,-0.033465147,0.41863275,0.031561136
1967-03-01,0.028579235,0.0246557,-0.03268051,-0.27374363,-0.06302261,0.32807714,0.028422296
1967-04-01,-0.014370561,0.026120484,-0.025984287,-0.34834337,-0.0032800436,0.25515133,0.008856893
1967-05-01,0.0051949024,0.027899146,-0.05998838,-0.27238345,-0.0073604584,0.011524916,-0.04486966
1967-06-01,-0.13668084,0.031404197,-0.04591596,-0.36754262,-0.013219714,-0.063388824,-0.0093483925
1967-07-01,-0.09148145,0.03129959,-0.0871917,-0.3499651,0.011629462,-0.09472489,-0.031425
1967-08-01,-0.07651961,0.023190916,-0.052245975,-0.34447217,0.027742207,-0.14269698,-0.033308268
1967-09-01,-0.09043515,0.026120484,-0.03785956,-0.245651,-0.0056341887,-0.058523655,-0.0333606
1967-10-01,-0.08180332,0.034281492,-0.024781108,-0.24486625,-0.020857573,0.15763801,-0.017927885
1967-11-01,-0.005110979,0.0246557,-0.012487292,-0.2481097,-0.020491362,0.110450745,0.011681795
1967-12-01,0.017540991,0.022458494,-0.04120767,-0.30303943,-0.07604885,0.15408063,0.051963627
1968-01-01,0.022794455,0.0144254565,0.016024858,-0.34585094,0.0060564578,0.12746283,0.045930117
1968-02-01,0.011301041,0.024840206,0.011672974,-0.25260162,0.052439332,0.16986579,0.014053494
1968-03-01,0.029824436,0.032279342,-0.024555504,-0.32662082,-0.04999727,0.08346045,0.010036379
1968-04-01,0.0190005,0.026848793,0.000551492,-0.2142902,0.0190005,0.067875504,0.0017045736
1968-05-01,-0.11460602,0.028262228,-0.011611462,-0.16534078,-0.056766868,0.04619047,0.00676316
1968-06-01,-0.18858802,0.029601246,-0.020389616,-0.2504815,0.020451128,-0.07923305,-0.0026101172
1968-07-01,-0.0953387,0.03406474,-0.06346208,-0.35436875,0.003601551,-0.10753888,-0.04590577
1968-08-01,-0.09779364,0.024579853,-0.07313293,-0.28633803,0.012342513,0.02115786,-0.05531627
1968-09-01,-0.20737183,0.027183533,-0.038057506,-0.21135175,-0.009826064,0.023575574,-0.028423846
1968-10-01,-0.14614785,0.022608489,-0.042818546,-0.2746958,0.008585751,0.059134543,-0.03947094
1968-11-01,0.029861629,0.025137782,-0.05803156,-0.21466213,-0.037164807,0.27241403,0.00017955899
1968-12-01,0.019186497,0.016434014,-0.085853815,-0.24162894,0.013346791,0.3334148,0.020971894
1969-01-01,0.036851287,0.02676773,-0.16930169,-0.19720966,0.029263139,0.31700134,0.01678598
1969-02-01,0.022082448,0.023610234,-0.08328575,-0.23031229,0.026105642,0.16640985,0.013730407
1969-03-01,0.02513808,0.029161274,-0.06250751,-0.32967108,0.019536078,0.081056,0.043217182
1969-04-01,0.029263139,0.03506887,-0.10370749,-0.31831437,-0.013210058,0.07250029,0.010063648
1969-05-01,-0.0039412975,0.03272617,-0.11017531,-0.26616496,-0.00261724,-0.09581381,0.027022362
1969-06-01,-0.16889423,0.031453013,-0.11042994,-0.3017121,0.005683899,-0.03546518,0.015818417
1969-07-01,-0.104216754,0.038379073,-0.07330406,-0.41288596,0.008332133,-0.13752311,-0.012904525
1969-08-01,-0.13293964,0.03741151,-0.031900287,-0.30991143,-0.0007838607,-0.06062317,-0.023599207
1969-09-01,-0.09764719,0.0357818,-0.017946303,-0.3450002,0.022438943,-0.03867364,-0.047127485
1969-10-01,-0.01927036,0.024170458,-0.0038394928,-0.21921021,0.031554878,0.14013147,-0.04794234
1969-11-01,0.0026282668,0.028702974,-0.03083086,-0.21055263,-0.014941573,0.13661748,-0.0010893941
1969-12-01,0.005683899,0.020554602,-0.09815645,-0.23886806,0.03669852,0.17303038,0.021318495
1970-01-01,0.018110812,0.028214633,0.0073334575,-0.2519979,0.030998826,0.30146682,0.025565207
1970-02-01,0.015012324,0.027226746,0.013754964,-0.3063789,0.025475383,0.10383612,0.021882951
1970-03-01,0.038049042,0.02309537,-0.019610107,-0.39237362,0.00050777197,0.07841939,0.029157698
1970-04-01,0.029427111,0.026867509,-0.056926847,-0.30377436,-0.022528946,0.09844744,0.028753519
1970-05-01,-0.008832693,0.025520325,-0.022528946,-0.28823692,-0.011527002,0.0044145584,0.0019447207
1970-06-01,-0.17907077,0.026867509,-0.010359466,-0.36179274,0.0073334575,-0.06370765,-0.003668487
1970-07-01,-0.12612677,0.025520325,-0.034698427,-0.30081058,-0.0012435913,-0.068647265,-0.018577218
1970-08-01,-0.06586313,0.028124869,-0.028950512,-0.3692022,0.03400749,-0.116876185,-0.040715814
1970-09-01,-0.07982886,0.029741466,0.020311236,-0.26910704,0.015685916,0.082999825,-0.050190985
1970-10-01,-0.042826414,0.026148975,-0.0017824769,-0.23686463,-0.0038930178,0.13275552,0.0033817291
1970-11-01,0.032615423,0.031986773,0.008366287,-0.3053012,-0.013188541,0.23675749,-0.03918904
1970-12-01,0.037016213,0.020850122,0.007917225,-0.28212976,0.00064247847,0.28242674,-0.0066322684
1971-01-01,-0.0030266047,0.026401997,0.033934653,-0.25099432,0.037583947,0.20325446,0.03444928
1971-02-01,0.041046143,0.007827818,0.02041334,-0.21422023,-0.0064888,0.1993244,0.027618468
1971-03-01,0.030378878,0.026963472,-0.00078088045,-0.18904918,0.0003888011,0.32892263,0.028273463
1971-04-01,0.015220106,0.03444928,-0.02333188,-0.21913278,0.0067517757,0.046754062,0.016951203
1971-05-01,-0.061977386,0.036414325,0.015828311,-0.3196767,-0.023706198,-0.046958983,0.002353847
1971-06-01,-0.058328092,0.03880042,0.016389728,-0.34657884,0.008716762,-0.09430677,-0.018840373
1971-07-01,-0.083124876,0.030612767,-0.06824678,-0.31569988,0.013910055,-0.21398628,-0.015892863
1971-08-01,-0.05561447,0.036273956,-0.03610456,-0.27143997,0.01755941,-0.13379449,-0.009857416
1971-09-01,-0.11540747,0.015453994,0.022331595,-0.23143762,-0.00934273,0.06953907,-0.036759555
1971-10-01,-0.05430448,0.027992785,0.0059563518,-0.2757911,-0.018372536,0.08979756,-0.045321465
1971-11-01,0.0038509965,0.021349072,-0.0031669736,-0.25062,0.005488515,0.0597139,0.014284372
1971-12-01,0.023501277,0.02013266,-0.0037283897,-0.30493897,-0.0023248196,0.19829512,0.00085663795
1972-01-01,0.027584195,0.027841091,-0.0034974813,-0.2719304,0.012736917,0.45455948,0.02594024
1972-02-01,0.022138476,0.021727502,-0.015416443,-0.2395643,0.0087810755,0.18124598,0.025991619
