,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6,zgu50_cluster7
1965-01-01,-0.23202896,-0.07202034,0.06941299,0.22029686,-0.06745777,0.4080059,0.06224365
1965-02-01,-0.18933792,0.03747635,0.11275558,0.06941299,0.050185967,0.259729,0.22355576
1965-03-01,-0.15642396,0.0834259,0.17174073,-0.07430134,-0.024441147,-0.090921596,0.30698186
1965-04-01,-0.11699219,0.05377083,0.04171295,0.0876625,0.00032615662,0.07267189,-0.03454361
1965-05-01,-0.09352837,0.044971846,0.06387329,0.024767304,0.056052018,-0.022486115,-0.023789596
1965-06-01,-0.06582832,-0.03812828,0.01173172,0.038128663,0.027374268,-0.011732101,-0.037150573
1965-07-01,0.0032585145,0.005214691,-0.06680603,0.026722718,-0.008147431,0.087336734,-0.051489256
1965-08-01,0.012709427,0.010427857,-0.028025817,0.04464569,-0.020204926,0.013361359,-0.035195924
1965-09-01,-0.064524844,0.06224365,-0.013687134,0.0,-0.004562378,-0.10102387,0.010102463
1965-10-01,0.32653466,-0.11536293,0.04171295,0.0941803,-0.01108017,0.2023735,0.08244858
1965-11-01,0.03324013,0.29883498,0.032588195,0.061265945,-0.037802123,0.07658253,0.08375187
1965-12-01,-0.037802506,0.24767113,0.045949556,0.1492546,-0.011405945,0.13752289,0.07299805
1966-01-01,-0.25667572,0.01936531,-0.0013130188,0.31083375,-0.0370903,0.31969565,0.2635685
1966-02-01,-0.09584312,0.05350151,-0.03347931,0.03709011,-0.057440184,0.3029562,0.24715729
1966-03-01,0.097155765,-0.039387513,-0.06433258,-0.05711212,0.043326568,0.1326048,-0.096171185
1966-04-01,-0.10372086,-0.007549286,-0.04004364,0.022647858,-0.0039382936,0.05415802,0.08599625
1966-05-01,0.035448838,-0.027899552,-0.024288941,0.04201355,0.0029541017,0.12899438,-0.0042671203
1966-06-01,-0.08435516,-0.029868316,0.012144471,0.038074493,0.019693756,-0.01706772,-0.018052673
1966-07-01,-0.02986908,0.0341362,0.020350646,0.05973816,-0.043982696,0.019365693,-0.035777282
1966-08-01,-0.027899932,0.0042671203,-0.013129425,0.04562378,0.025601959,0.026258087,-0.013457489
1966-09-01,-0.04628067,-0.05415802,0.0128005985,0.0036102296,0.05973816,0.2143341,0.07417984
1966-10-01,0.09190445,-0.12046013,0.04431076,-0.10339241,-0.05415802,-0.011159897,0.121773146
1966-11-01,0.05054741,0.1391697,0.059081268,0.073195264,-0.017396163,0.08238564,0.11225472
1966-12-01,-0.13457413,-0.070897676,0.08435516,0.1614891,0.02494545,0.27965164,0.064661026
1967-01-01,-0.19853897,-0.0241642,0.29095078,0.112004854,-0.23119316,0.3317688,0.29258347
1967-02-01,-0.23903045,-0.069554135,0.15151653,0.23609123,-0.20898819,0.29291,0.25960273
1967-03-01,-0.08228912,0.14955711,0.03494034,0.05159416,-0.05485935,0.14563866,0.03983841
1967-04-01,-0.10906563,0.2073555,0.1916813,-0.033960722,0.042450715,-0.047348786,-0.10253487
1967-05-01,0.026449967,-0.03624649,-0.009469604,0.007510376,0.11298446,0.070206836,0.008816528
1967-06-01,-0.0414711,-0.061063766,-0.01600113,0.008163452,0.002286148,-0.036899567,0.032328032
1967-07-01,0.04996109,0.0032653809,0.0016326904,0.02710266,0.051267244,0.047348786,-0.032980345
1967-08-01,0.03918495,-0.04114456,0.016653443,0.0026123046,0.022531128,0.017959595,-0.021878053
1967-09-01,-0.033634186,-0.09469757,0.05551224,0.008489991,0.05714531,0.12604599,0.016653443
1967-10-01,0.029062271,-0.22890739,0.066941455,-0.07151298,0.022858048,0.09926949,0.21453972
1967-11-01,-0.29813498,0.08686104,0.08130951,0.13486251,-0.024490738,0.28017464,0.02742958
1967-12-01,-0.09469757,0.115270235,0.13780136,0.047675323,-0.067921065,0.30531883,0.32882994
1968-01-01,0.012034225,0.10612106,0.027715683,-0.013493347,-0.06564178,0.09663963,0.067100525
1968-02-01,-0.051054765,-0.22172394,-0.0065639494,0.24178085,0.04777298,0.3785351,0.06163063
1968-03-01,0.102838896,0.063454054,0.060901262,0.08715782,-0.03902054,0.18343239,0.0043762205
1968-04-01,-0.0853344,0.14732972,0.057618715,-0.07038269,-0.014221954,-0.035009004,0.02188034
1968-05-01,0.06564178,-0.011669922,-0.045220185,0.019692231,0.010575104,0.07001801,0.031362154
1968-06-01,-0.08059387,-0.042302705,-0.041573334,0.006199646,-0.0007293701,0.020056915,-0.022245025
1968-07-01,0.025891876,-0.031726837,-0.025162507,0.053972624,-0.012763977,0.04631424,-0.030632783
1968-08-01,0.0083877565,0.02953949,-0.019692993,0.028079987,-0.028444672,0.01677475,-0.041573334
1968-09-01,0.015680695,-0.008022308,-0.04558487,-0.0036468506,0.016410828,0.015681457,0.05470123
