,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7
1970-01-01,-0.45718467,0.11195946,0.09094894,0.43817085,-0.15998156,0.10807559,0.0055147395
1970-02-01,-0.345059,0.2025814,0.11937904,0.28521812,-0.35358477,0.4985067,-0.095935285
1970-03-01,-0.3281518,0.26300234,0.16260251,0.091242224,-0.53720415,0.5696549,-0.19365719
1970-04-01,0.020194767,0.21936755,0.018468484,0.26884422,-0.505388,0.06315586,-0.07719755
1970-05-01,0.040385358,0.030140724,-0.0023986495,0.27430847,-0.08563151,0.29767781,-0.025620889
1970-06-01,-0.09541866,0.14496234,-0.0895463,0.29924417,0.025321836,0.20781372,0.014348088
1970-07-01,-0.21698241,0.14858231,-0.11627137,0.2569886,0.065076895,-0.19750202,0.04046636
1970-08-01,-0.33938986,0.111604586,-0.08461298,0.4505075,0.042813327,-0.11848714,0.067290805
1970-09-01,0.05313549,0.16014183,-0.07891961,-0.010351725,0.001218139,0.15704693,0.014671812
1970-10-01,0.17580995,0.15307091,-0.06563087,0.18951274,-0.1483237,-0.12382447,-0.018395396
1970-11-01,0.0038013323,0.12312388,-0.019619439,0.30310735,-0.07061012,-0.39906928,0.022183314
1970-12-01,-0.15679899,0.2342992,0.04356111,0.46642464,-0.42691496,-0.052065346,-0.13774695
1971-01-01,-0.2457825,0.21094492,0.1473997,0.022115447,-0.65000486,0.20919092,-0.08335962
1971-02-01,-0.18753196,0.12658744,0.2245306,0.3226878,-0.6917327,0.6418025,-0.12102573
1971-03-01,-0.26289913,0.09992034,0.08139095,0.34797454,-0.36089265,0.038374096,-0.06773728
1971-04-01,-0.18679713,0.078102864,-0.040002022,0.701084,-0.33256188,-0.11520561,-0.018778238
1971-05-01,-0.014372084,0.17991704,-0.022377122,0.41333568,-0.40668485,0.32036325,-0.06346353
1971-06-01,-0.14293894,0.19130823,-0.06648543,0.60588646,0.037777536,-0.050869826,0.02809988
1971-07-01,-0.23301491,0.1494047,-0.006038204,0.45380706,0.0045677004,-0.03806412,0.039948206
1971-08-01,-0.22287057,0.13850664,0.007593464,0.5466772,-0.01020414,-0.28865692,0.062197376
1971-09-01,0.06847342,0.15187013,-0.1176781,-0.032223362,0.13370362,0.03127428,0.0014146174
1971-10-01,0.18613492,0.16847199,-0.075891495,0.2814182,-0.2730604,0.27893856,-0.00400075
1971-11-01,0.026026433,0.13851495,0.024474507,0.3689819,-0.51534647,0.23291002,-0.068071015
1971-12-01,0.017508857,0.29774934,0.08325557,0.16172425,-0.5539666,-0.040998336,-0.0821749
1972-01-01,-0.186516,0.25093484,0.15164006,-0.085759334,-0.56220436,0.14999326,-0.07839207
1972-02-01,-0.40065598,0.12319452,0.117181145,0.34537232,-0.2911264,0.14221896,-0.026148189
1972-03-01,-0.2688285,0.020182874,0.15859357,0.33851027,-0.32339147,0.236267,-0.061773043
1972-04-01,-0.022260992,0.0402014,0.04204998,0.14735664,-0.3134114,-0.20999862,-0.03696846
1972-05-01,-0.015515589,0.13757843,0.047388393,0.44381195,-0.3065511,0.20545366,-0.042888492
1972-06-01,-0.16382162,0.13827668,-0.118725754,0.26071745,0.0055384357,-0.032368883,0.050231
