,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,1772.8585152004077,1217.6831839075048,2516.1476135253906,1209.5528012230284,1338.159741853413,1689.615681966146,2160.7601084607713
1965-02-01,1769.1613769531252,1216.303764864144,2544.758758544922,1210.2694556826636,1341.0524067125823,1688.3085123697917,2170.574301861702
1965-03-01,1767.9058041779892,1217.768584102033,2529.423065185547,1210.8046032133557,1340.2256212736431,1690.0001017252605,2170.2567891871677
1965-04-01,1766.0880180027175,1217.8998709682478,2549.2149353027344,1210.5045863560267,1341.3023296155427,1689.5516967773438,2173.804230385638
1965-05-01,1765.225883152174,1217.0555513067895,2552.7012634277344,1210.4715983072917,1343.4135035464637,1688.0918375651042,2180.0929292719416
1965-06-01,1765.2135699728262,1218.1770539188,2548.653564453125,1210.9600248790923,1343.570990311472,1688.7378946940105,2180.3773271276596
1965-07-01,1767.6768958050272,1217.2558152532001,2558.6643981933594,1209.4741821289062,1341.7185733192846,1687.730916341146,2177.3263484873673
1965-08-01,1766.7837657099187,1217.9105582486193,2551.3009643554688,1207.8733171735491,1339.6810431229442,1686.6620381673179,2172.9470110954126
1965-09-01,1764.9929942255437,1217.9640436746986,2537.6260375976562,1207.088143484933,1337.5459369860198,1686.0267639160156,2172.334711602394
1965-10-01,1769.0006156589675,1217.953356394327,2549.7764587402344,1208.657473609561,1340.0069387335527,1687.499745686849,2163.180866647274
1965-11-01,1770.4470957880437,1217.6712465094754,2555.6468200683594,1208.5371471586682,1338.1256906609785,1687.8623453776042,2165.7662898936173
1965-12-01,1771.5971042798915,1216.472898429656,2551.8026733398438,1209.9489484514509,1341.7537488435444,1687.9822794596355,2175.1140188663567
1966-01-01,1772.645953634511,1216.0699193257403,2525.093994140625,1210.5715797061011,1341.430101896587,1688.5028076171875,2167.134776013963
1966-02-01,1772.4638034986415,1216.5454542780496,2555.2279663085938,1210.7555571056548,1341.0416452508223,1689.3980916341147,2168.195099526263
1966-03-01,1770.8896802819295,1216.3741391346634,2536.9235229492188,1210.8341035388764,1341.0968981291119,1689.0172831217449,2165.626947930519
1966-04-01,1766.390433933424,1217.3254541603915,2545.3045654296875,1210.3480021158855,1340.7491583573192,1688.4268697102866,2169.188284366689
1966-05-01,1765.6511655061142,1218.644377313943,2552.3971557617188,1209.95606921968,1341.3955688476562,1688.7124125162761,2177.204408036902
1966-06-01,1766.4676036005437,1218.8270170525852,2543.4527587890625,1210.2327619280134,1342.9118909333881,1688.0961608886719,2175.5790548121677
1966-07-01,1765.4453443444295,1217.2651788795806,2556.8002319335938,1208.687264578683,1341.3284301757812,1686.8882751464844,2181.1427339594416
1966-08-01,1767.0742930536687,1218.5658405104793,2557.3831176757812,1208.0858503069196,1340.574164139597,1687.36083984375,2179.530626662234
1966-09-01,1765.2493418817937,1218.6853615634411,2540.6121826171875,1207.5258527483259,1338.5453073601973,1686.5591939290366,2167.376059674202
1966-10-01,1767.3805833899457,1218.4833817692645,2545.4490661621094,1208.3470662434897,1340.2067485608552,1687.2815958658855,2172.338347739362
1966-11-01,1773.049953294837,1217.864916698042,2545.968475341797,1208.3026704334077,1338.3647717927631,1688.0453491210938,2169.686564993351
1966-12-01,1772.385943868886,1217.496156501004,2528.848876953125,1210.6190272739955,1341.3065057051808,1689.0551249186199,2166.273011552527
1967-01-01,1773.4683360224187,1217.581139989646,2536.5972900390625,1211.465599423363,1341.8522081877056,1690.5620829264324,2168.016669090758
1967-02-01,1772.6437245244567,1217.9709806020958,2538.1044006347656,1211.40870593843,1343.1222212942023,1690.5880737304688,2178.7948283743353
1967-03-01,1770.4223102072012,1217.428478562688,2543.2675170898438,1210.3017897832963,1340.0536788137335,1689.6234130859375,2174.317185422208
1967-04-01,1767.1898352581522,1217.705759561684,2563.3920288085938,1210.8753749302455,1342.597720497533,1689.2768859863281,2182.8600295046544
1967-05-01,1765.7830545176632,1217.3695759600903,2549.3309020996094,1210.5295817057292,1342.936867161801,1688.503621419271,2178.620423661902
1967-06-01,1763.6968198029892,1217.7601764479793,2538.959197998047,1208.5821242559525,1339.7289075349506,1687.0198059082031,2173.9333132480056
1967-07-01,1768.9351753566577,1217.7174273264934,2560.0173950195312,1208.8721139090403,1340.9882394891035,1687.8520711263022,2178.9330015791224
1967-08-01,1768.416270380435,1218.1645282301079,2552.6058959960938,1208.2406180245537,1340.4141877826892,1687.3500061035156,2172.0817403590427
1967-09-01,1765.792873216712,1218.8477297863328,2542.4676513671875,1207.0018949962798,1338.080396150288,1686.4066569010417,2166.999589635971
1967-10-01,1768.9694611922555,1218.4218563707955,2541.667938232422,1208.4554036458335,1340.319262052837,1687.3009236653647,2167.9669319315162
1967-11-01,1770.837561565897,1217.6581080180094,2549.8146057128906,1208.6797805059525,1340.2318854081004,1687.7240498860679,2175.3391996343084
1967-12-01,1771.2034009850545,1217.731129596511,2530.6634521484375,1208.8995070684525,1338.7157239412006,1688.484090169271,2169.3197047456783
1968-01-01,1776.311141304348,1216.5235894750876,2520.102081298828,1208.1404186430432,1335.1986533717104,1688.6597696940105,2159.320847531583
1968-02-01,1770.718410326087,1217.987844934425,2483.6990356445312,1207.6402210053943,1332.108587967722,1689.2486063639324,2139.693110039894
1968-03-01,1771.522322944973,1218.3442265154367,2547.4713134765625,1211.9742257254466,1343.6677631578948,1690.9331766764324,2168.6501360954126
1968-04-01,1767.234576681386,1218.3182191657254,2559.021453857422,1210.612560453869,1343.6009457236842,1689.5332336425781,2184.371623587101
1968-05-01,1763.0319611922555,1218.3755775053337,2544.9761962890625,1209.8324003673736,1340.9278468081825,1688.0747985839844,2168.592347490027
1968-06-01,1763.3012589164402,1219.4373195908634,2545.375518798828,1210.3745960053943,1342.7095112047698,1688.8622029622397,2176.6026273686834
1968-07-01,1770.365680197011,1218.5391223095505,2555.4544067382812,1209.8935081845239,1341.9780530427631,1689.0520222981772,2175.655803274601
1968-08-01,1769.0886655061142,1218.7781889275852,2549.3338012695312,1208.8365100678943,1340.245859246505,1688.3209737141929,2175.276865857713
1968-09-01,1765.862453294837,1218.388103194026,2545.5215454101562,1207.1036202566966,1338.2035104851973,1686.45751953125,2170.664815699801
1968-10-01,1766.5738047724187,1217.9937278410516,2545.1763916015625,1207.494608561198,1337.9567999588817,1686.4818827311199,2164.218204579455
1968-11-01,1769.2270295516305,1218.1878392476153,2530.196075439453,1210.273670014881,1341.088786878084,1688.8917541503906,2166.157044755652
1968-12-01,1772.0641028362772,1216.747556632781,2540.4930114746094,1208.776346842448,1337.643111379523,1688.2625834147136,2160.4386999251997
1969-01-01,1769.2824919327447,1214.9697667623618,2545.3770446777344,1207.0106869652159,1334.1207403885692,1686.00830078125,2154.4520601313166
1969-02-01,1766.8843941066577,1215.4397619775978,2548.218231201172,1209.2620123000372,1340.778150056538,1687.0049031575522,2168.205878075133
1969-03-01,1767.4779211956522,1217.2953778002634,2548.6212158203125,1212.2208368210565,1344.4772017629523,1689.696756998698,2173.5790496176865
1969-04-01,1764.1467285156252,1217.2107129690637,2556.2120056152344,1212.1073404947917,1345.509097450658,1688.7981669108074,2176.3900432180853
1969-05-01,1763.385168987772,1216.9900059221259,2541.4068603515625,1209.892054966518,1341.254304584704,1687.6102701822917,2168.2423693068486
1969-06-01,1759.8831309442937,1217.4911315182605,2538.236541748047,1208.849589029948,1339.9430927477385,1687.0679219563804,2170.5370314577794
1969-07-01,1765.750201681386,1217.6755606410013,2560.3201293945312,1209.2871529715403,1342.6605224609375,1687.5577290852866,2184.033462849069
1969-08-01,1762.8039020040762,1217.94173765374,2557.4386596679688,1207.1399507068452,1340.332593415913,1685.2606201171875,2178.40264502992
1969-09-01,1764.7701893682067,1217.3379308248618,2548.140106201172,1207.192121233259,1339.4148174085115,1685.1629638671875,2171.771759682513
1969-10-01,1764.5419709578805,1217.787801597013,2532.7511596679688,1207.8072684151787,1338.6592664216694,1685.7366434733074,2162.8273821891626
1969-11-01,1771.182967476223,1217.375826548381,2537.4134826660156,1208.6707705543156,1339.3631784539473,1687.8021240234375,2168.1996446974736
1969-12-01,1768.7844981317937,1217.2980251082454,2523.397979736328,1210.9072004045759,1340.9956279553865,1689.149169921875,2159.557845744681
1970-01-01,1772.653277853261,1218.2297059331074,2510.954132080078,1210.1675851004466,1336.234564530222,1690.7513427734375,2149.325236868351
1970-02-01,1774.386145550272,1217.3438137314884,2517.4871826171875,1211.012922014509,1339.124257940995,1690.6522115071616,2158.4720692736037
1970-03-01,1765.2574091372285,1217.3711447351907,2531.196746826172,1211.2722487676713,1342.7993774414062,1689.4903055826824,2176.297581449468
1970-04-01,1763.950885275136,1217.6144519484185,2564.7198486328125,1212.2916811988468,1346.6598510742188,1689.518025716146,2188.7105738863033
1970-05-01,1767.564166525136,1218.3543745293673,2552.417755126953,1211.0771542503721,1343.4968647203948,1689.402821858724,2180.301487699468
1970-06-01,1766.2162979789402,1218.5070359563251,2547.6229858398438,1210.401117234003,1342.6246241519325,1688.6016337076824,2177.7421667220747
1970-07-01,1767.6211680536687,1219.3797161301454,2564.088134765625,1209.8834083193824,1342.735451146176,1688.4123229980469,2178.026174991689
1970-08-01,1764.2301609205165,1218.425190017884,2558.446807861328,1208.3032517206102,1341.1296643708881,1686.5223185221355,2177.143372880652
1970-09-01,1765.63184655231,1218.4429367862072,2544.383544921875,1207.774861653646,1339.3129850688733,1686.387939453125,2171.7577345827794
1970-10-01,1766.1455502717392,1217.8432234798568,2555.0106811523438,1208.363269624256,1339.5554391961348,1686.6176859537761,2168.078353557181
1970-11-01,1770.888831097147,1219.0595144248869,2552.3509216308594,1209.591311500186,1339.7709896689967,1689.1808573404949,2162.326114735705
1970-12-01,1770.5288298233697,1216.8257257545806,2551.4305114746094,1210.0963047572545,1343.0139642012746,1688.0108133951824,2180.135524019282
1971-01-01,1770.9710427989132,1217.7715255553462,2522.9656982421875,1208.7223597935267,1337.9362407483552,1689.25048828125,2166.9862138464096
1971-02-01,1767.6394255264947,1217.7490234375,2516.490020751953,1211.1458188011534,1341.9534783614308,1689.7244771321616,2172.574566780253
1971-03-01,1767.6009999150817,1218.0503263052208,2548.360595703125,1211.7769513811384,1344.0962942023027,1690.066121419271,2172.785462724402
1971-04-01,1765.3747558593752,1217.5864591177208,2558.4426879882812,1211.6025652204241,1345.2193410773027,1689.0586344401042,2179.583090924202
1971-05-01,1763.2193125849187,1218.375038238893,2547.7769470214844,1210.9381539481028,1343.532281172903,1688.8656107584636,2179.6204911901596
1971-06-01,1765.7134744395382,1218.882929177648,2551.7459106445312,1210.7049124581474,1342.9745322779604,1689.1157531738281,2175.5294475149603
1971-07-01,1767.0912767493207,1217.8799916462724,2548.926239013672,1208.833748953683,1341.2396882709704,1687.1536763509116,2175.93682471742
1971-08-01,1766.4409073539402,1218.9118534685617,2555.0343322753906,1208.1299554734003,1339.9375513980262,1687.2477213541667,2173.180892619681
1971-09-01,1763.7480362601902,1218.8872678212851,2550.9039306640625,1207.623291015625,1339.2895347193667,1686.465555826823,2174.3874407829126
1971-10-01,1765.5751634680707,1218.8969501051079,2548.5972595214844,1208.6764381045386,1340.9141942074425,1687.285359700521,2176.6666493517287
1971-11-01,1769.9437945822012,1218.4754643574297,2548.526153564453,1210.5479649135045,1343.3775249280427,1688.6121622721355,2177.423355427194
1971-12-01,1771.3634723165762,1216.2856259020455,2551.1997985839844,1209.5881870814733,1341.3961310135692,1687.7392069498699,2181.6969851230056
1972-01-01,1771.1942191745925,1216.7796184738954,2540.1922607421875,1209.508768717448,1340.406638697574,1688.45703125,2172.910909449801
1972-02-01,1770.756305197011,1217.257212443524,2528.5887145996094,1209.9791027250744,1339.0571995785363,1689.5866394042969,2161.7488779920213
1972-03-01,1765.767928413723,1217.2779742014934,2521.934356689453,1209.3126569475446,1337.5220047800165,1688.6678059895835,2154.162337932181
1972-04-01,1764.895072605299,1216.9638760118598,2562.3974609375,1210.3073120117188,1342.9278725071956,1688.222401936849,2180.3459005152927
1972-05-01,1762.7610181725545,1216.5161868175828,2549.792022705078,1209.7679501488096,1342.2169735557154,1687.0263163248699,2173.9208464926865
1972-06-01,1761.2797745414402,1216.8837704332955,2554.9697875976562,1208.4838140578497,1340.6240362870067,1686.4354451497397,2175.5998327376997
1972-07-01,1768.4826660156252,1215.8592867564005,2554.6917724609375,1208.241707938058,1340.3446398283306,1686.1741129557292,2176.8239122755986
1972-08-01,1767.342688519022,1216.7206423349649,2548.1849670410156,1206.804911295573,1338.6057803505346,1685.512186686198,2171.469830452128
1972-09-01,1766.6629161005437,1216.3846058060365,2537.693328857422,1207.206798735119,1337.7552233244244,1685.585683186849,2171.1650442569817
1972-10-01,1767.9711383322012,1216.9166411740712,2542.6223754882812,1207.5250534784227,1338.7768394068667,1686.0317484537761,2171.908893991024
1972-11-01,1767.7878736413045,1216.5992338494602,2545.387725830078,1210.2325439453125,1342.5705759148848,1687.2609965006511,2171.414898811503
1972-12-01,1772.5700046705165,1216.602420423883,2528.88671875,1210.409909202939,1339.7839194849917,1688.8336690266929,2160.392598902926
1973-01-01,1771.9637928838317,1216.336513044365,2531.881103515625,1211.5406581333705,1341.2233051500823,1689.9047342936199,2160.7497194980056
1973-02-01,1773.0932086447012,1217.4929454144703,2538.3255004882812,1211.8400937034971,1340.8737182617188,1691.031697591146,2161.411236702128
1973-03-01,1762.6968516474187,1217.1709788372239,2551.829071044922,1212.604486374628,1346.5104755602385,1689.5240275065105,2186.487855302527
1973-04-01,1764.0499214504077,1217.193603515625,2553.0015563964844,1211.803181966146,1344.994474712171,1688.860066731771,2180.641466505984
1973-05-01,1763.8290803328805,1218.26951360128,2556.9696044921875,1211.3720121837798,1344.1702591745477,1689.0770975748699,2176.50912670379
1973-06-01,1764.7518257472827,1218.6144725385918,2547.718963623047,1210.3169759114585,1342.8558349609375,1688.5738118489585,2177.7889170545213
1973-07-01,1766.1409859035327,1218.9277128043423,2559.667205810547,1209.426516578311,1342.2149658203125,1687.772216796875,2178.071886427859
1973-08-01,1766.058402683424,1219.2224709384411,2558.4747314453125,1209.252421061198,1341.8520475688733,1687.6995849609375,2181.653611203458
1973-09-01,1764.2319123641305,1219.8382641895707,2549.9122619628906,1209.1211954752605,1340.515056409334,1687.752685546875,2172.4682097739365
1973-10-01,1765.7041864809785,1218.6593787258407,2550.6341552734375,1208.5433959960938,1340.2815166272615,1686.6035461425781,2172.8541597406916
1973-11-01,1768.968612007473,1218.5571632232052,2548.5704040527344,1209.55076671782,1340.2087562962581,1688.6350504557292,2172.7528673537236
