,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7
1965-01-01,-0.021929026,0.025019694,-0.6737647,0.3624907,-0.2772767,0.6814178,0.07432308
1965-02-01,0.8103426,0.011479592,-0.9400034,-0.069024846,0.608125,-0.7036411,0.7392574
1965-03-01,0.17999439,0.054748893,-0.6795045,0.41856423,-0.09507465,-0.027963137,0.08624425
1965-04-01,0.12392082,-0.018543983,-0.15924282,0.61680824,-0.65860575,0.499363,-0.19794965
1965-05-01,0.20884056,-0.16468823,-0.67744404,0.5520515,-0.5629423,0.6366768,-0.41517925
1965-06-01,-0.0938973,0.044741057,-0.47713965,0.6842141,-0.5333603,-0.12951353,0.08241773
1965-07-01,-0.016777884,-0.021487474,0.011773968,-0.33909002,-0.30244356,-0.0862442,0.0088305
1965-08-01,0.17425458,-0.04915626,0.20251207,0.3274632,-0.09433885,-0.24843052,0.23768678
1965-09-01,0.28566566,-0.015894841,-0.18411526,0.3189271,-0.30641723,1.1701844,-0.31171554
1965-10-01,0.12745309,0.031789683,-0.20530835,0.18352656,-0.17808108,-0.06284352,0.8447815
1965-11-01,0.13172117,0.17881696,0.733812,-0.09860687,-0.37647226,-0.17425457,-0.5619122
1965-12-01,0.20310083,0.09271991,0.49215135,0.02163465,-0.4142961,-0.358517,-0.05680933
1966-01-01,0.63711286,0.048897408,-0.22322099,0.24795909,0.045570087,0.1315022,-0.034864713
1966-02-01,0.735631,0.050778054,-0.2007976,-0.06929541,0.116456844,-0.08954887,0.30047306
1966-03-01,0.22351031,-0.014322018,-0.20528229,-0.115010165,-0.5511807,-0.07696271,0.37309584
1966-04-01,0.49794334,0.008101344,-0.37873784,-0.052080106,-0.14090553,-0.22524634,0.17692761
1966-05-01,-0.74836165,-0.062496066,-0.47957078,0.52239203,-0.93064195,0.10878954,-0.11356349
1966-06-01,-0.27342036,-0.058590077,-0.22842899,0.47204798,-0.6165702,0.027486706,-0.20528226
1966-07-01,-0.10068812,-0.038770724,0.3010517,-0.070742086,-0.21468568,0.18879028,-0.45251793
1966-08-01,0.12745151,-0.034864713,-0.12528148,-0.13410616,-0.10850017,0.1895136,0.03472004
1966-09-01,-0.41230053,-0.002893305,-0.35125113,0.3762785,-0.72709566,0.34459648,-0.06047075
1966-10-01,-0.2677784,0.026474047,-0.27935168,0.88203394,-0.7133523,0.09099545,0.233637
1966-11-01,-0.15305758,0.011573315,0.14640284,0.03746872,-0.4842,0.44108924,-0.47667733
1966-12-01,0.17548089,-0.03963871,-0.37873784,0.02068739,-0.086944774,-0.05569675,0.08535347
1967-01-01,0.9853468,-0.095254086,-0.4989182,-0.15603685,0.19816843,-0.2825982,0.46511298
1967-02-01,0.18451314,0.10174866,-0.32156578,-0.13655302,-0.18201521,0.1490426,-0.39816874
1967-03-01,0.052955914,0.17968383,0.358535,0.18834329,-0.45811886,1.0293101,-0.5142388
