,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7
1965-01-01,1.9541041269113376e-06,0.00014226644500587625,-0.0016052341379690915,7.438946001565131e-07,0.0017743002899806015,-7.737351650674197e-06,-0.0027657008710472537
1965-02-01,3.915660768286278e-07,0.00012981689858287084,-0.0013685454177903011,5.551558228816026e-07,0.0010390941497462336,-8.052963518845925e-06,-0.0027926810920083276
1965-03-01,3.38402752986535e-06,0.00012129478004920345,-0.0010310012839909177,-9.387629285353956e-07,0.001348523801425472,-7.549948355523162e-06,-0.0021965897758491337
1965-04-01,2.017867621918927e-06,0.00010108037952848367,-0.0009769822099769954,1.4792777172692308e-07,0.0016438340026070364,-7.203923448830753e-06,-0.0024260940942137195
1965-05-01,8.889340298179397e-07,0.00013260009597472258,-0.0007821029612387065,3.209728453896011e-06,0.0021865720555069856,-8.11433119588537e-06,-0.0028199317360607288
1965-06-01,-1.90744240600183e-06,0.00011796123305286624,-0.000584571216677432,6.318518411059664e-06,0.0011034111594199203,-7.65764618428968e-06,-0.002643869568904241
1965-07-01,-4.600148727792481e-06,0.00012443001890604042,-0.0002667622538865544,6.512761558175855e-06,0.0012425988643371966,-6.74820487777627e-06,-0.0033231612178497016
1965-08-01,-5.653440256018548e-06,0.00011329075756580813,0.00010259246892019291,7.247964446324366e-06,0.0014756563359696884,-6.646652146920424e-06,-0.003231657804766049
1965-09-01,-4.413015550194145e-06,6.495621691053537e-05,-0.00015100622476893477,5.244684953500364e-06,0.0014188738532538991,-4.647089944618919e-06,-0.0027050026498424513
1965-10-01,-2.283302579237074e-06,7.210802849792679e-05,-0.0003178609631504514,4.763369566707024e-06,0.0014061016372579616,-6.375917628766338e-06,-0.0025663148941627396
1965-11-01,-5.071216278785928e-07,0.00014489737383739434,-0.000709649020791403,3.476591091847217e-06,0.0012202161087770946,-5.676252435983365e-06,-0.0027770693122874945
1965-12-01,-3.7302041292933845e-07,0.00013528605402251216,-0.0013785783266939688,3.4382329119379992e-06,0.0017006168491207063,-7.547552396883131e-06,-0.002938536151001851
1966-01-01,3.2184852684074856e-06,0.00014968213930076577,-0.0016775682524894364,9.961180987405803e-07,0.001298211827815976,-8.623839004268357e-06,-0.0023837574796440704
1966-02-01,1.5644752276680098e-06,0.00014679539354371004,-0.0015256949154718313,-1.3765099543570356e-09,0.0015814886864973232,-7.1600356864041644e-06,-0.002907042168468858
1966-03-01,3.1475555741777326e-06,0.0001310445536785808,-0.0010949946045002434,4.687749578344233e-07,0.0015418592738569714,-8.13807774749067e-06,-0.0023219833868400506
1966-04-01,1.4302422766772502e-06,9.408257411498773e-05,-0.000637471293885028,1.6258735545589602e-06,0.0009808226423047017,-7.492860629451923e-06,-0.002669506163025896
1966-05-01,-1.9643815658461327e-06,0.00011007697666125176,-0.00012903695960631012,4.297764673209183e-06,0.0010784106962091755,-5.673856887025633e-06,-0.0025761619326658547
1966-06-01,-3.1396310063694906e-06,8.276154786519902e-05,7.535763302257692e-05,6.964489592187959e-06,0.0016494805095135234,-7.77364328877064e-06,-0.0029819830767034245
1966-07-01,-4.763745634843405e-06,0.00010630419159210042,1.8552338332256113e-06,6.315162272842359e-06,0.001255797815247206,-6.473165349753408e-06,-0.0026947292402231446
1966-08-01,-5.714072601236427e-06,0.00010782050115889625,0.00011920487850147765,5.558192016371712e-06,0.0010876880878640804,-6.064505550393159e-06,-0.0028664013370871544
1966-09-01,-4.754128918810248e-06,7.253545750006052e-05,1.1605474270481864e-05,5.153068006702957e-06,0.0012265724762983155,-5.173721039174271e-06,-0.0028052432753611356
1966-10-01,-2.6232614981933995e-06,8.503464318652588e-05,-0.00028914598715346074,4.211726089042353e-06,0.0013525398571800906,-5.802860107143863e-06,-0.0023627835616935045
1966-11-01,-5.969754477838056e-07,0.0001233518177239028,-0.0013458054127113428,2.4541927069359152e-06,0.0014976814782130532,-5.681705648772937e-06,-0.00220423656476972
1966-12-01,1.847245939691089e-06,0.0001343102906646795,-0.0014465691492659971,1.499881595947754e-06,0.0017099251635954715,-8.834397133225477e-06,-0.0028522069139095647
1967-01-01,2.1609491141229875e-06,0.0001522717196310527,-0.0016461097402498126,4.6168912058162744e-07,0.0013426041732600424,-8.71896272738095e-06,-0.0031562100048176944
1967-02-01,1.9437224948825988e-06,0.0001337660011669964,-0.0013731625585933216,2.725982994888909e-07,0.0019217510271118954,-8.296930283287403e-06,-0.002158876789811378
1967-03-01,2.5915725346982567e-06,0.00012852271634313328,-0.0011720284419425298,-6.72854264458348e-08,0.001573777808516752,-6.88799899306558e-06,-0.0026695134389835102
1967-04-01,-3.473683246805466e-07,0.00015065681126495627,-0.0010391219802841078,2.235611327448636e-06,0.0013715758541366085,-6.961118406825908e-06,-0.0029061724490020424
1967-05-01,1.9156202395140017e-07,0.00014652314827176988,-0.0010846604709513485,2.9349069023162185e-06,0.0019133380192215554,-8.415972488009729e-06,-0.0027748125527674956
1967-06-01,-3.305883185583117e-06,8.502551951862283e-05,-0.00030097226044745184,5.3300145685628035e-06,0.0012698966202151496,-6.636535315690478e-06,-0.002603352186270058
1967-07-01,-4.642772363652402e-06,0.0001384704438877586,-0.000270819282377488,6.068801739362284e-06,0.0017525557268527336,-7.163254423659538e-06,-0.003871658069935317
1967-08-01,-4.956566368510669e-06,0.00012532647432587845,-8.141466878441861e-05,4.947128860489729e-06,0.0014060458852327429,-6.766479644327818e-06,-0.003245725868813073
1967-09-01,-5.034343403119823e-06,8.10987234887618e-05,-4.3024297724514327e-05,3.600649573351191e-06,0.0011943870049435645,-5.354702444811984e-06,-0.0024610785961461565
1967-10-01,-3.7878086547478816e-06,0.00010025776550480115,-0.0004987742613593582,6.147217653174805e-06,0.0016001360563677736,-7.1387224428084055e-06,-0.0026779426358795417
1967-11-01,-2.1591012565957273e-06,0.00013636709857229633,-0.0003779041890084045,3.721260389099016e-06,0.001258992688235594,-6.867353326774568e-06,-0.0028001957010322562
1967-12-01,-2.2553117488738253e-07,0.00014376956211268216,-0.001511352002125932,2.070938897582059e-06,0.0019826979041681625,-7.081213495054341e-06,-0.0033187471368970973
1968-01-01,2.0473689396543543e-06,0.00013373616974077826,-0.0015373692804132588,-9.95843046443258e-07,0.0018473238014848903,-6.3521288798843346e-06,-0.0028105355643977723
1968-02-01,3.1948418881928065e-06,0.00010092356349464113,-0.0010703909538278822,-2.2657757854484757e-06,0.00098571572380024,-5.816287290833094e-06,-0.0013299839338287711
1968-03-01,2.6413492749613365e-06,0.00010771496147897683,-0.001167352183983894,2.2185032969510414e-07,0.0016174784832401201,-8.087026280399576e-06,-0.002487143744171287
1968-04-01,6.336291258985845e-08,0.00012239151577600032,-0.0010594834748189896,9.86825355894171e-08,0.0018515682313591242,-7.62022990000458e-06,-0.0030255730962380767
1968-05-01,-1.0753334567179135e-06,9.477805992661926e-05,-0.00040283184716827236,3.290279111063626e-06,0.0012606469681486487,-7.007801704693938e-06,-0.002580143821736177
1968-06-01,-2.045704707202681e-06,7.451215807170803e-05,1.5635063732588605e-05,5.162384418249762e-06,0.0015574778444715776,-6.979419051642619e-06,-0.0024868544035901627
1968-07-01,-3.961009302056768e-06,0.00013026734737458785,-0.0003224487727493397,5.4419013004573084e-06,0.0016657675587339327,-7.252669770191227e-06,-0.003524539351928979
