,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7
1970-01-01,1.790462,0.25512496,-1.010653,-0.6842589,0.19103816,-0.27098808,0.43835673
1970-02-01,2.0745134,0.5073578,-1.1237754,-0.84463173,0.14701071,-0.054530606,0.75630456
1970-03-01,1.6056304,0.5759252,-1.211377,-0.6703815,0.18324791,0.08671136,0.20653358
1970-04-01,0.6053908,0.54138684,-0.8083133,-0.38029006,0.22630033,0.27900365,-0.5434622
1970-05-01,-0.21916412,0.43572474,-0.5384123,-0.12470399,0.22581097,0.3784496,-0.7099693
1970-06-01,-0.42620063,0.44535738,-0.34875852,-0.005067284,0.21415077,0.5346885,-0.44326746
1970-07-01,-0.5351172,0.58771616,-0.42532822,-0.014312489,0.27882797,0.7580061,-0.63861144
1970-08-01,-0.50213945,0.67519325,-0.28225347,0.13386919,0.3623605,0.9001299,-0.52629834
1970-09-01,-0.27450857,0.8947743,-0.12902075,0.24708769,0.59150714,0.92614377,-0.3161077
1970-10-01,0.111664,0.86682284,0.4068999,0.673388,0.9906469,0.33589894,0.23940194
1970-11-01,0.21148668,0.7661141,0.6208014,0.9763244,1.1499357,0.18404351,0.33273196
1970-12-01,0.4801442,0.6717327,1.008385,1.2852783,1.2292546,0.2292238,0.6178281
1971-01-01,0.667972,0.7978817,0.95920455,1.1221507,1.4592698,0.0032170562,0.7834098
1971-02-01,0.71423054,0.55075085,1.0431114,1.1356918,0.8603969,0.143592,0.8295059
1971-03-01,0.4799897,0.51969516,0.88684094,1.0755365,0.90099055,0.17019895,0.5579154
1971-04-01,-0.005187932,0.5181219,-0.011352987,0.707179,1.0004532,0.29610494,-0.26928908
1971-05-01,-0.1886963,0.5954127,-1.2405869,-0.18445939,0.5055238,0.40680692,-0.9951502
1971-06-01,-1.0125426,0.62739307,-1.9405452,-0.73045874,0.069508925,0.5722475,-2.0311885
1971-07-01,-0.87563497,0.4809142,-1.6489905,-0.9926841,-0.2783479,0.68896747,-1.4114748
1971-08-01,-0.7221607,0.35722253,-1.434085,-1.0453268,-0.5173466,0.8130777,-1.1518697
1971-09-01,-0.73779315,0.46178186,-1.2667438,-0.9356425,-0.33598754,0.69679785,-1.1547683
1971-10-01,0.1979632,0.3649446,-1.372536,-1.2542335,-0.26307976,0.48610994,-0.5171479
1971-11-01,1.0347909,0.4281551,-1.6022686,-1.1727165,-0.045664743,0.11852153,-0.26736405
1971-12-01,1.4187994,0.14040416,-1.4098628,-1.2771891,-0.44181716,0.29537037,-0.04360857
1972-01-01,1.6472113,0.13384129,-1.492226,-1.2798734,-0.59898716,0.32360968,-0.014497519
1972-02-01,1.3853226,-0.014703754,-1.0615647,-1.294245,-0.6310413,0.21069968,0.022410028
1972-03-01,1.4425259,0.02019791,-1.4590939,-1.163714,-0.5929241,0.098945476,-0.3651646
1972-04-01,0.93037206,0.107161306,-1.511529,-1.0114737,-0.46630296,0.20889586,-0.8211782
1972-05-01,-0.12359454,0.34191477,-1.3553288,-0.460237,-0.014253192,0.10231257,-1.2003814
1972-06-01,-0.8041486,0.3269943,-0.36468783,-0.16566339,0.100887544,0.33403295,-0.7853207
1972-07-01,-0.7915377,0.3765556,-0.09040631,0.23848371,0.29266036,0.47266164,-0.6247329
1972-08-01,-0.62728095,0.5097122,-0.14021364,0.24048062,0.34631562,0.71632874,-0.55441815
1972-09-01,-0.28566948,0.7550673,0.22829738,0.5169125,0.6301996,0.72951084,-0.099647716
1972-10-01,-0.037486102,0.8841627,0.526327,0.8612789,1.0330858,0.41130936,0.21323723
1972-11-01,0.21137783,0.8029897,0.880579,1.1946695,1.2882029,0.20733844,0.5021033
1972-12-01,0.21801026,0.7405155,1.0800421,1.3068513,1.0493091,0.23001972,0.5535743
1973-01-01,0.41605377,0.2809203,1.0157691,1.3872341,0.9852292,0.16133156,0.49161696
1973-02-01,0.7745978,0.4294951,0.60156,0.9542433,0.8702607,-0.020457149,0.50506014
1973-03-01,0.8120094,0.27283618,0.06579956,0.26422983,0.22105977,0.1420227,0.3721489
1973-04-01,0.5973481,0.39742914,-0.7433749,-0.25238383,0.15386535,0.13668557,-0.3177914
1973-05-01,0.06960036,0.4066097,-1.5329527,-0.68698865,0.034735724,0.35530046,-1.1817946
1973-06-01,-0.7199471,0.46586236,-1.9093982,-0.8631442,-0.16904688,0.53256345,-2.0504067
1973-07-01,-1.7153994,0.35430604,-1.5997773,-0.7501513,-0.27637145,0.6223917,-2.2588131
1973-08-01,-1.746136,0.27721995,-1.3743978,-0.801287,-0.3084977,0.7364529,-2.2163317
1973-09-01,-0.8736606,0.5846456,-1.570402,-0.9751806,-0.32188976,0.8091942,-1.7219574
1973-10-01,-0.18607268,0.6107902,-1.8079969,-0.7934271,0.10771734,0.6290202,-1.4712946
1973-11-01,0.2473684,0.5443056,-1.2688757,-0.66525275,0.08849117,0.47296876,-0.9216019
1973-12-01,0.9467059,0.30311728,-1.1547706,-0.6181098,0.09497831,0.16298942,-0.3196653
1974-01-01,1.4859698,0.44928807,-1.4845765,-0.7952968,0.05785675,0.2979784,-0.39943433
1974-02-01,1.4972991,0.027170043,-1.4951857,-0.86020255,-0.14808273,0.21782856,-0.40978634
1974-03-01,1.5680493,0.15642844,-1.2131023,-1.0012331,-0.2820027,-0.1138369,0.056373753
1974-04-01,0.71364903,0.3735703,-1.2612097,-0.6800379,0.05299877,0.116432756,-0.73423016
