,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7
1970-01-01,-0.2725586,-0.6399628,0.52781105,0.84795874,1.2156963,2.4330566,-3.4301066
1970-02-01,-2.116902,-0.5524384,1.3657863,-0.3494335,1.555146,3.5848565,-3.7459283
1970-03-01,0.26523685,-2.0396943,-1.2719383,-0.15840988,1.8812844,1.5305198,-0.44694215
1970-04-01,1.7894329,-1.4922478,1.0862396,1.6406742,1.5009006,-1.6779468,2.1628277
1970-05-01,2.5066037,-0.34044838,0.40334624,0.2862026,1.7747898,-0.68156207,2.6170914
1970-06-01,1.7774525,-0.6446217,-0.08386402,-0.65593684,1.4313465,-0.815345,4.093365
1970-07-01,-0.24560185,2.2866268,1.3092114,-1.7724606,0.8749153,-2.2533476,3.0550482
1970-08-01,-0.038604163,1.7528255,0.4805542,-2.356181,0.28254166,-1.209706,1.7664703
1970-09-01,-0.101502225,2.9488869,1.2998931,-0.43795663,0.41333008,-2.1668212,2.002421
1970-10-01,-0.5387932,-1.6549842,1.1704361,-1.6306903,0.86493146,-1.3045523,1.9485085
1970-11-01,0.81201744,-1.0343239,-0.5937042,-0.10083618,0.78273165,0.10815811,-0.2742222
1970-12-01,1.5405029,0.88323516,-0.9328213,0.08186722,-0.50052226,-0.13411598,2.107917
1971-01-01,1.1372967,0.19042054,-1.3139994,-0.9707195,0.49287206,0.6107826,-1.590321
1971-02-01,2.218415,-1.7644112,-1.4355026,0.08655472,1.1252121,3.1705177,-3.1372025
1971-03-01,2.2912514,-0.41578904,-0.3449127,-1.8169968,0.6999504,2.1047506,0.23908691
1971-04-01,1.3169391,-1.6579323,1.2127469,-0.12836227,1.8561914,-1.8166704,3.2237563
1971-05-01,2.1135693,-1.1960888,-0.2410469,0.20511818,1.7647374,-0.6960308,3.0859227
1971-06-01,2.8128667,0.65553,0.932505,-0.6904785,0.5807335,-1.1399101,3.0356224
1971-07-01,-0.24235325,2.9918556,0.7002773,-1.3577664,0.59608495,-2.6057885,1.2476952
1971-08-01,1.0105677,0.19499321,0.9648407,-0.56538236,0.07185669,-2.8161328,1.4188449
1971-09-01,0.8613018,0.86718065,0.71758807,-0.66271555,0.09961929,-2.6812382,2.5198867
1971-10-01,0.18486786,-0.59085846,1.2976682,-1.7255428,0.27795523,-0.5225948,2.0391
1971-11-01,1.8189567,-0.04540024,0.25672492,-2.032894,0.30800438,0.49515876,1.388469
1971-12-01,0.66271555,1.7660431,-1.2744782,-0.6930916,0.45759735,-0.99293023,1.0608677
1972-01-01,0.50210476,0.94281006,-0.2917946,-0.92588156,0.7281958,0.28060493,-0.65818787
1972-02-01,0.96059835,-0.8725151,0.30872267,0.26597214,1.0541338,-0.7373764,0.07689361
1972-03-01,0.7388115,-0.37528762,-0.8125496,-0.32880706,1.4122063,1.7123222,-2.7555523
1972-04-01,0.56493986,-0.11161041,-0.7038075,0.5107126,1.0670449,-2.2439792,0.19338226
1972-05-01,0.9740833,-2.1412628,1.6727264,-0.42894095,1.5476309,-1.5875126,1.2862495
1972-06-01,-0.21145782,0.5669483,2.126917,-0.29982835,0.9158398,-3.6381092,2.5334783
1972-07-01,0.34057084,2.3340707,-0.52190244,0.25736466,1.5490654,-3.2829056,1.4561043
1972-08-01,-0.1368595,1.8738556,1.1763599,-0.32909393,1.1089348,-1.7880676,2.1174483
