,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7
1965-01-01,-9.445404,-1.1222229,-13.032928,-5.9411926,-2.7253723,-3.3036804,-0.19314575
1965-02-01,-10.485962,-1.9716492,-13.937256,-7.155884,-2.1951904,-4.509369,-0.3630066
1965-03-01,-10.740448,-1.9552002,-13.9652405,-7.664337,-1.1583557,-4.9679565,-0.26474
1965-04-01,-11.164154,-2.2157593,-14.301605,-7.5820923,-0.3965454,-4.8143616,-0.15054321
1965-05-01,-10.189331,-1.249939,-13.319336,-6.6242676,0.38864136,-3.7871704,0.25094604
1965-06-01,-7.6870117,-0.21905518,-10.881378,-4.7356567,0.67160034,-2.5147705,0.8786621
1965-07-01,-5.4537964,0.57366943,-7.4945374,-3.591156,0.6195679,-1.8502808,1.2203369
1965-08-01,-4.2347107,0.99438477,-7.465515,-2.1186218,-0.13723755,-0.8851929,1.2084656
1965-09-01,-4.703003,1.8598328,-6.8151245,-2.2181702,-0.3989563,-0.44885254,1.3354492
1965-10-01,-5.52652,1.2588806,-8.55072,-2.7682495,0.2854004,-0.4630432,1.4395142
1965-11-01,-7.976471,-0.5244751,-11.293091,-4.753174,-0.47558594,-2.3731384,1.1590271
1965-12-01,-10.482147,-1.5232849,-13.536804,-6.966461,-0.6361389,-3.9203186,0.93707275
1966-01-01,-11.501221,-1.8838501,-15.1154785,-8.132019,-0.5565491,-5.087097,0.39154053
1966-02-01,-12.387451,-2.667694,-15.674927,-8.931519,-0.1427002,-5.57193,0.107421875
1966-03-01,-12.698181,-2.5245667,-16.272614,-9.379944,0.15423584,-5.8196106,-0.058563232
1966-04-01,-12.276947,-2.6030884,-15.53064,-8.8654175,-0.24853516,-5.2904663,0.19119263
1966-05-01,-10.803009,-1.529541,-14.122253,-7.747986,-0.8310852,-4.5149536,0.5965576
1966-06-01,-8.549957,-0.3330078,-12.48645,-6.1142273,-0.3652649,-3.4177551,1.3009033
1966-07-01,-6.714447,0.4621582,-9.684235,-4.0820312,0.18984985,-1.9715576,1.375946
1966-08-01,-4.8251038,1.1966553,-6.6092834,-3.2340393,-1.3172302,-1.2778931,1.3060913
1966-09-01,-4.4603577,1.52005,-6.7125244,-3.051361,-1.6887817,-0.6418457,1.3616943
1966-10-01,-5.4771423,1.1593628,-8.09845,-3.2390747,-1.9536438,-1.3530273,1.1281128
1966-11-01,-7.3826294,0.61746216,-10.532959,-4.4138794,-2.3543396,-2.322052,0.8126221
1966-12-01,-9.529694,-0.5169678,-13.150513,-6.2865906,-2.2002869,-3.3243713,0.20870972
1967-01-01,-10.18988,-1.2176208,-14.373779,-7.091278,-1.9508057,-4.1158752,-0.36068726
1967-02-01,-11.03064,-1.39328,-14.841431,-7.5784607,-1.9251404,-4.1443176,-0.3735962
1967-03-01,-11.956421,-1.8968506,-15.473724,-8.309937,-1.4877014,-4.7971497,-0.07736206
