,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7
1970-01-01,0.20783931,-0.5169545,0.075492375,-0.51692176,0.3429054,0.018950935,0.23726752
1970-02-01,-0.23280942,-0.11117542,0.13520296,-0.22805451,0.08829161,0.019972077,0.09361341
1970-03-01,0.3533006,-0.45410898,-0.042265885,0.188105,-0.104221486,0.007455967,-0.08850171
1970-04-01,0.280812,-0.053842098,-0.24866475,0.6669564,-0.31532952,-0.028281085,-0.21392804
1970-05-01,-0.117357254,-0.090622626,-0.17063396,0.32682732,-0.030245394,0.016112216,0.012815328
1970-06-01,-0.15144908,0.4589259,-0.29685348,0.115048155,-0.09957938,0.0060391673,0.017836556
1970-07-01,-0.40574437,0.17385808,0.27547455,-0.0072134514,0.098261334,0.011616959,-0.3271943
1970-08-01,-0.2830694,0.29110906,0.0043646684,-0.04584943,0.0411552,0.010524933,-0.00013533246
1970-09-01,0.08162285,-0.23060752,-0.01920162,0.3506137,-0.16712028,0.011021277,0.1787748
1970-10-01,0.33674407,-0.13443485,0.27289692,-0.22397178,-0.090610266,-0.03269358,0.13672468
1970-11-01,-0.13214166,0.07837665,0.26372018,-0.5211583,0.36212152,-0.013122661,-0.6719206
1970-12-01,-0.22069073,0.6798011,-0.20520784,0.33893105,-0.34265754,0.018311996,-0.16508207
1971-01-01,0.1777497,-0.482939,-0.7624562,0.08361689,0.1208113,0.03504922,0.7459217
1971-02-01,0.40658516,-0.6828988,-0.5962236,0.33016756,-0.033165157,-0.007633305,0.32714766
1971-03-01,-0.047743052,-0.24856752,0.049773723,-0.0702671,-0.0034837632,0.027270459,0.004463357
1971-04-01,0.02345551,-0.10297677,-0.026675498,0.49521437,-0.25703582,-0.010608036,-0.01201121
1971-05-01,-0.33881283,-0.09860933,-0.39169687,0.89438385,-0.12746626,0.03453782,0.08928442
1971-06-01,-0.30580252,-0.042048626,-0.027659237,0.509733,-0.021734988,0.0029611806,-0.19766387
1971-07-01,-0.21621634,0.033126015,0.11775186,-0.076571256,0.044657186,0.015137042,0.19775234
1971-08-01,0.092845865,0.32647657,0.16989197,-0.312098,-0.058713652,0.012863679,-0.27547193
1971-09-01,0.037793204,0.068222344,-0.04686283,0.12163095,-0.11672321,0.013051422,0.048488256
1971-10-01,0.05787519,-0.35513654,-0.20841365,0.87846965,-0.3292147,0.027488822,0.4983494
1971-11-01,-0.036661536,-0.21176757,-0.26257113,0.5429088,-0.15396233,0.014001576,0.021497035
1971-12-01,0.21464945,0.27357784,-0.47284502,0.66710275,-0.40079582,0.017946241,0.25141817
1972-01-01,0.29023564,-0.36116797,-0.29006967,0.19863974,0.097743005,0.02574145,-0.030671677
1972-02-01,-0.0053508803,-0.14974242,-0.022266757,-0.2588497,0.1276988,0.0151722245,-0.06306135
1972-03-01,-0.007743192,-0.72866124,-0.12560502,0.057901464,0.16041513,-0.01106153,0.058939308
1972-04-01,-0.21784288,0.19266102,0.15459163,0.21343891,-0.29502785,0.04795434,-0.3009305
1972-05-01,-0.38697273,-0.06776433,0.035820883,0.43344826,-0.055616934,0.046875253,-0.056693263
1972-06-01,-0.48302,0.22446126,-0.12511069,0.2873404,0.016876608,0.0297113,0.12269224
1972-07-01,-0.211168,0.22472313,-0.018102799,-0.1753852,0.09371482,0.011659276,0.107304364
1972-08-01,-0.13136354,0.09613533,0.027395355,0.050826356,-0.057957817,0.01702929,0.07581636
1972-09-01,-0.21725811,0.66390914,-0.42659044,0.101409286,-0.1301253,0.030143434,0.104967274
1972-10-01,-0.36343595,0.50842416,-0.8908227,0.6904552,-0.27873236,0.04632996,0.8468268
1972-11-01,0.35818332,-0.12522975,-0.4769102,0.30390036,0.058816306,-0.0020156195,0.1837342
1972-12-01,0.2919718,-0.6537103,-0.39862746,0.4957574,0.1640784,-0.003321473,0.52943236
1973-01-01,0.3704792,-0.22802171,-0.069512315,0.050825257,-0.012333308,0.0113301035,0.078623846
1973-02-01,-0.19288817,0.37466106,0.28489622,-0.17637026,-0.14746724,0.026973942,-0.22565003
1973-03-01,0.4652584,-0.14189747,-0.38789913,0.7971318,-0.31367642,-0.01040597,-0.35020798
1973-04-01,0.3978848,-0.59587836,-0.29761362,0.54208755,-0.079958916,0.01279692,0.2075218
1973-05-01,-0.20074052,-0.17683333,0.21789649,0.13125986,0.08646552,0.013541807,-0.24395311
1973-06-01,-0.14740372,0.18335135,-0.121697485,0.015706206,0.065928064,0.0069973497,-0.036137134
1973-07-01,0.034126684,-0.19010758,0.37764984,-0.05320126,-0.00039266888,0.0033839263,-0.2754071
1973-08-01,-0.26078892,0.1741375,0.0021567969,0.16951923,-0.022975726,0.018051883,0.043188557
1973-09-01,0.18308833,-0.26020947,0.119477496,0.0052784686,-0.041102577,0.0066629327,-0.026764324
1973-10-01,0.021000003,-0.07629941,0.14374195,0.08827156,-0.17979507,-0.0015189459,0.27957365
1973-11-01,0.016293004,0.20404917,-0.037816614,0.18047592,-0.2666349,0.027752146,0.18006097
1973-12-01,0.34554374,-0.6700901,-0.060527965,-0.2937007,0.40471697,0.009299867,0.29520193
1974-01-01,0.37384176,-0.23776929,-0.43079188,0.25413936,0.005400529,-0.025489703,0.09605839
1974-02-01,0.111021064,-0.13548534,-0.02404349,-0.103330545,-0.05155437,0.008672829,-0.0468525
1974-03-01,-8.578226e-05,0.106059685,-0.18225123,0.3349419,-0.27249166,0.01115672,-0.08097979
1974-04-01,0.09194464,-0.24144691,-0.18298472,0.44929624,-0.12701215,0.00868809,0.09365006
1974-05-01,-0.38846728,0.06100805,-0.031427607,0.34347787,0.04084884,0.02382076,-0.080066234
1974-06-01,-0.44606164,0.10092008,0.052978754,-0.021285787,0.20081675,0.03081628,-0.11507218
1974-07-01,-0.26289722,0.13304369,0.18567988,0.061703198,0.043229606,0.0033185643,-0.3648122
1974-08-01,0.02691808,0.109621815,0.0055899275,-0.20745178,-0.022580473,0.0149834175,0.21330658
1974-09-01,-0.06684467,-0.10821962,0.046750765,0.04431419,0.15437742,-0.0028743055,0.0948231
1974-10-01,-0.12684274,-0.08369028,-0.44568706,0.56566745,-0.15072086,0.035163585,0.26705614
1974-11-01,0.19910744,-0.48127693,0.48033905,-0.03987849,0.111304335,-0.008029277,-0.3112591
1974-12-01,0.48036313,-0.5249125,-0.4088532,0.5538453,-0.17266439,-0.0027480253,-0.059644673
1975-01-01,0.566713,-0.7075203,-0.2995392,0.11221617,0.14223686,0.03203917,0.21135458
1975-02-01,0.38708654,-0.3256688,0.1130893,-0.06605722,0.15692271,-0.041848153,-0.20134929
1975-03-01,0.12187562,0.10909441,-0.2566612,0.44731817,-0.307049,0.0020797746,0.0018819645
1975-04-01,-0.021885611,0.22543739,-0.6698126,1.1009308,-0.5257711,0.009637646,0.24320027
1975-05-01,0.070637934,-0.4212077,-0.13227308,0.709778,-0.2232761,0.0106262565,0.1158691
1975-06-01,-0.256095,-0.13392033,-0.08243357,0.47766453,-0.065572254,0.027332215,0.032073095
1975-07-01,-0.11973916,0.52291906,-0.07704846,-0.23143151,-0.003324455,0.026177345,0.0026467515
1975-08-01,-0.22725768,0.2808978,-0.0960439,0.100941196,0.017229497,0.009109378,-0.1436443
1975-09-01,-0.14636071,0.38332725,-0.13312508,-0.2198205,0.10215179,-0.007147673,0.4055269
1975-10-01,-0.20730264,0.38368705,-0.19382922,0.18002577,0.05405607,0.019115865,-0.08990904
1975-11-01,0.23946728,-0.2292328,-0.12192637,0.04062861,-0.017700452,-0.018452503,0.3917604
1975-12-01,0.13157105,-0.3849984,-0.4093794,0.07995437,0.20980427,0.0056787897,0.23740377
1976-01-01,0.17974076,-0.37362394,-0.34488302,-0.15666732,0.09422212,0.03461041,0.31535545
1976-02-01,-0.23996922,0.3310782,-0.526142,0.33824766,-0.13317615,0.01908151,0.09410446
1976-03-01,0.30501264,-0.39525798,-0.39465618,0.6775246,-0.032126125,-0.020252448,-0.21205297
1976-04-01,-0.082245,0.026584491,-0.01231511,0.66439545,-0.34561655,0.01203743,-0.12618858
1976-05-01,-0.2701065,0.0065288832,-0.10978697,0.30098552,0.12929913,0.0025938125,-0.1149989
1976-06-01,-0.49370253,0.43634865,-0.2885902,0.24666773,0.010653712,0.047469724,0.09160465
1976-07-01,-0.09329859,0.15850492,0.11396796,0.022574749,0.027894475,0.0026745892,-0.26718938
1976-08-01,-0.35517037,0.41477007,0.11903001,0.06440311,-0.06931508,0.00261963,-0.010683365
1976-09-01,-0.3240128,-0.11781926,0.10209276,0.5180611,-4.604319e-05,0.011876347,-0.11396018
1976-10-01,0.103097506,-0.15932727,-0.09718153,-0.12515989,0.12217981,0.029764757,0.20363986
1976-11-01,0.48494375,-0.5123113,0.0069389027,-0.36428973,0.25679776,0.008364323,0.36078337
1976-12-01,0.18281583,-0.17072167,-0.067669004,-0.050444096,0.0026357025,0.018450387,-0.0765702
1977-01-01,-0.05253647,-0.2347227,-0.6465145,0.14794394,-0.08747549,0.05982493,0.5242807
1977-02-01,0.3103769,-0.6786136,-0.13732538,-0.24698132,0.26268387,0.0374023,0.20486148
1977-03-01,0.28782278,0.1099911,-0.4611433,0.7456627,-0.39751047,-0.028829481,0.11295497
1977-04-01,0.10372108,-0.05571529,0.13934162,0.102340855,-0.10008874,0.0007729739,0.002525426
1977-05-01,-0.42253578,0.37036803,-0.71084225,1.06774,-0.36361992,0.06598238,0.11566611
1977-06-01,-0.37149283,0.08070071,0.005067877,0.21974951,0.024893064,-0.0005825728,-0.16588864
1977-07-01,-0.14635974,0.42817348,-0.05276046,-0.12277665,-0.07695466,-0.00038257558,-0.062390152
1977-08-01,-0.24145907,0.21258835,-0.18497463,0.063205115,0.06860978,0.010456289,0.18723497
1977-09-01,-0.40647012,0.40084758,0.1575877,0.018183202,-0.024975048,0.030639889,0.0024939417
1977-10-01,-0.2054522,0.23916604,-0.1187172,-0.0028404673,-0.092327155,0.036963303,0.36411834
1977-11-01,0.312892,-0.506662,-0.2603296,-0.11025628,0.12621887,0.004470204,0.60340416
1977-12-01,0.02651253,-0.22341314,0.2875067,-0.59083116,0.17341803,0.033566218,0.12155817
1978-01-01,-0.08037991,-0.13372475,0.26423678,-0.34594858,0.20879754,0.021782609,-0.07258844
1978-02-01,0.057326682,-0.11450371,0.096814506,-0.29160586,0.12963612,0.0328063,-0.018724455
1978-03-01,-0.14190893,0.13895111,0.15567337,-0.20132512,0.06844711,0.01449405,-0.15959579
1978-04-01,-0.17979932,0.33721352,-0.14729604,0.33701605,-0.2524229,0.018793311,-0.1218859
1978-05-01,-0.09304882,-0.2782309,-0.39061415,0.62211055,-0.1347288,0.023319662,0.43438
1978-06-01,-0.34273425,-0.0887472,0.35333422,0.14002119,0.046434987,0.004065497,-0.075859
1978-07-01,-0.25216627,0.23728688,0.0019799962,-0.01575047,0.0067953975,0.019632751,0.016397582
1978-08-01,-0.009397049,0.20109095,0.012447724,-0.06602482,0.022125917,0.0072390516,-0.16625597
1978-09-01,-0.035136044,0.05137818,-0.08411886,0.37044668,-0.1563523,0.017573018,-0.07833262
1978-10-01,-0.20701681,0.033586714,-0.42463306,0.14400557,0.11190364,0.036375724,0.32468015
1978-11-01,0.11314649,-0.16475566,-0.9573675,0.68053436,0.13376409,0.005071187,0.27452487
