,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1965-01-01,41.683058738708496,44.0310035433088,25.047369356508607,29.803356528282166,52.892054682192594,30.811275847970624,37.16850813045058
1965-02-01,39.935200214385986,43.86911903108869,23.53351734302662,29.13951873779297,55.032721809718915,30.260629523290348,37.505612927813864
1965-03-01,39.42019701004028,43.72646468026297,23.657555050320095,28.609055280685425,57.61352621990701,29.8533609468643,37.68444238707077
1965-04-01,40.596628189086914,44.832498686654226,24.36195479498969,29.84887659549713,59.538866126019016,30.644615382364353,38.654644988303964
1965-05-01,42.61392593383789,45.78828811645507,26.064342922634548,30.966895818710327,59.87071990966797,31.5064887477927,39.24001649368641
1965-06-01,45.89430809020996,47.00457368578229,28.964510670414676,33.35048258304596,59.252104551895805,32.81464772681667,39.293384108432505
1965-07-01,51.634182929992676,48.303037030356265,34.778061619511355,35.87152659893036,57.94358460799507,34.159187421406784,39.447682402854745
1965-08-01,55.76091766357422,49.39207690102713,37.83491629141348,37.91549801826477,55.86566510407821,35.4367295356646,39.53096788983012
1965-09-01,54.71090793609619,50.029747826712466,37.05261724966543,37.6772403717041,55.672210195790164,36.021896257792434,39.69086580498274
1965-10-01,52.16786861419678,49.56410101481846,33.418810809100115,36.35132014751434,57.16282388438349,35.56791854231325,39.99759940213936
1965-11-01,48.5241174697876,48.17056144986833,29.953151279025604,34.23590660095215,56.58830974413001,34.102729901875534,39.78924773460211
1965-12-01,44.20008659362793,46.212526730128694,26.437817679511173,31.90656006336212,56.06211372043775,32.34240388217038,39.292379867198854
1966-01-01,40.786871910095215,44.49353388377598,24.000379774305554,29.985111951828003,56.9382211436396,30.70569495632224,38.97115751754406
1966-02-01,38.761582374572754,43.69775397436959,22.648433402732564,28.787961602211,57.97670613164487,29.941660737338132,38.75298433525618
1966-03-01,38.2463812828064,44.132706097194124,22.456252133404767,28.38781774044037,58.047829503598415,30.041665900243473,38.763181109761085
1966-04-01,40.283546447753906,45.11921065194266,23.724151540685583,29.344427585601807,57.82739805138629,30.66509978411949,39.22631818194722
1966-05-01,41.95119380950928,46.78014857428414,25.358011104442454,30.764353275299072,56.23265556667162,32.004954716930655,39.63205825450809
1966-06-01,45.39318084716797,48.0796456336975,28.1087734081127,33.24739634990692,56.626046222189196,33.390792428630675,39.709856787393264
1966-07-01,51.013407707214355,48.90973227364676,33.28993055555555,36.02176308631897,56.2969041907269,34.71638143879094,40.07776748302371
1966-08-01,54.15505886077881,49.75399460111345,36.97459609420211,37.03770041465759,53.263087894605555,35.45692130310895,39.208891225415606
1966-09-01,54.80163097381592,49.90713936941964,36.72284373530635,37.427687644958496,53.089212334674336,35.84025396059637,39.10030098848565
1966-10-01,52.32528209686279,49.348408835274824,33.567820654975044,36.37079894542694,53.0879601188328,35.26999329867429,39.07020480133767
1966-11-01,48.244524002075195,47.89266756602696,30.009078979492184,34.198975563049316,52.73116982501486,34.00077558543584,38.73576585636582
1966-12-01,44.33481693267822,45.88776315961565,26.642170658817996,32.23793804645538,52.65223047007685,32.46811122110445,38.185414159020716
1967-01-01,41.34335517883301,44.45514168058123,24.14049572414822,30.3776353597641,53.5364524177883,31.204286340164813,37.27581290311592
1967-02-01,39.9160361289978,44.267644201006206,23.115979300604923,29.471388459205627,55.428011521049164,30.62111841489191,37.19739692155705
1967-03-01,39.9631667137146,44.83060325895037,23.444172188087745,29.213517904281616,56.497660927150555,30.490930113073897,37.75308475937955
1967-04-01,39.161720275878906,45.228101525987896,23.506786205150462,29.184040427207947,57.17741095501443,30.611819437105364,38.67199387661247
1967-05-01,41.17067337036133,46.38631003243582,25.517949351557977,30.578768253326416,56.86042619788128,31.591326569857664,39.36010316360829
1967-06-01,45.51426410675049,47.77856384004865,29.17060852050781,33.280375599861145,55.90650309687075,33.56527041082513,39.266860429630725
1967-07-01,50.91115951538086,49.03432982308524,34.30899514092339,35.57111322879791,53.68169701617697,34.77008244762682,39.40217572589253
1967-08-01,56.42104148864746,50.020400115421836,39.39773065072519,37.76397407054901,51.53353317924167,35.88638566944697,38.843217006949494
1967-09-01,57.15463638305664,50.12528215135846,38.10406790839301,38.65036368370056,50.90401276298191,36.30991373976616,38.547298520110374
1967-10-01,54.304747581481934,48.832828657967696,34.134278474030666,37.62892186641693,50.67141159721042,35.78816244046982,37.965834861577946
1967-11-01,50.25637149810791,47.379943302699495,30.83615832858615,35.40455102920532,51.9090403681216,34.23435524718402,38.207988295444224
1967-12-01,45.30101299285889,45.80675704138619,27.228766900521737,32.397204637527466,51.39201620350713,32.231129685493364,37.81164568524028
1968-01-01,41.99000358581543,44.558250904083245,24.70349382471155,30.33241033554077,51.77125516145126,30.841351861823096,37.1288166489712
1968-02-01,40.49471855163574,44.534562315259656,23.671971427069767,29.22387719154358,54.596627276876696,30.496325558179045,37.19912772954896
1968-03-01,39.42471504211426,44.16613578796386,23.001024458143444,28.788235783576965,54.37932636426842,30.290765631688785,36.820106506347656
1968-04-01,40.26724338531494,45.29433420726231,23.683623914365413,29.79004681110382,56.225527887759,30.903494847963934,37.90916354157204
1968-05-01,42.41880416870117,46.8195012637547,25.337418803462274,31.205999851226807,55.53842212842858,32.20447122234188,38.74883962232013
1968-06-01,47.43349075317383,48.23823486055646,28.60528274818703,34.532612562179565,55.16168345575747,34.02102744742616,38.65573971770531
1968-07-01,52.083749771118164,49.21615634645734,33.37387155603479,36.609965562820435,54.420840221902594,35.08027220425541,38.86496787847475
1968-08-01,56.25612735748291,49.69616958073207,38.012479852747035,38.423290848731995,54.82159904811693,35.993602177868155,38.9412156925645
1968-09-01,56.27220153808594,49.80994633265904,37.64997411657262,38.769716024398804,54.195503566576086,36.46991416199567,38.88796606729197
1968-10-01,52.469186782836914,49.456065041678286,33.89045574046947,36.855340003967285,54.80110748954441,35.779357283082724,39.292443741199584
1968-11-01,47.77840614318848,48.10775859015328,29.331730030201097,34.7854346036911,54.98366148575492,34.750371436550196,39.312050398006
1968-12-01,42.93137073516846,45.82166501453944,25.67885363543475,31.61143660545349,55.486028090767235,32.25383497264287,39.16067256483921
1969-01-01,40.770440101623535,44.721942288534976,23.79178824248137,29.748138785362244,56.59511814946713,30.861927711800355,39.20507297959439
