,vws_u850-250_cluster1,vws_u850-250_cluster2,vws_u850-250_cluster3,vws_u850-250_cluster4,vws_u850-250_cluster5,vws_u850-250_cluster6,vws_u850-250_cluster7
1965-01-01,20.755502700805664,16.066041946411133,10.85028076171875,12.35586166381836,22.73687171936035,27.0825252532959,15.182899475097656
1965-02-01,32.17770767211914,26.132572174072266,17.913799285888672,24.410280227661133,8.573986053466797,28.21170997619629,30.370683670043945
1965-03-01,29.819942474365234,18.44824981689453,14.247612953186035,17.752487182617188,2.1801586151123047,42.84386444091797,28.07483673095703
1965-04-01,35.40721130371094,11.055587768554688,15.10468578338623,17.58139991760254,2.5190773010253906,27.797836303710938,18.806718826293945
1965-05-01,30.248477935791016,10.478775024414062,8.321426391601562,11.75623607635498,-6.688753128051758,23.0106143951416,17.265291213989258
1965-06-01,26.424240112304688,3.475543975830078,-5.515573501586914,16.176841735839844,-5.561197280883789,8.086791038513184,7.687585830688477
1965-07-01,28.10905647277832,-1.5349102020263672,0.7202014923095703,7.206906318664551,-2.4408645629882812,-4.521629333496094,4.691089630126953
1965-08-01,11.666620254516602,0.4399433135986328,-10.411968231201172,16.62493324279785,-7.509979248046875,3.201803207397461,5.9147796630859375
1965-09-01,21.33231544494629,-1.7174034118652344,-7.3046722412109375,12.417779922485352,-7.953178405761719,10.097491264343262,3.465768814086914
1965-10-01,20.093957901000977,7.4333953857421875,1.5023212432861328,9.10843563079834,-7.808162689208984,15.976423263549805,19.76155662536621
1965-11-01,26.934247970581055,3.8030567169189453,8.383346557617188,22.942176818847656,-1.720663070678711,27.62674903869629,14.948262214660645
1965-12-01,41.04172897338867,11.093063354492188,10.266948699951172,18.32767105102539,1.5072097778320312,32.17933654785156,25.52317237854004
1966-01-01,29.47997283935547,14.7752685546875,19.035694122314453,24.502365112304688,9.92567253112793,38.39305114746094,35.90178680419922
1966-02-01,36.705955505371094,12.423501968383789,24.636938095092773,23.217344284057617,5.084281921386719,35.286354064941406,35.30276870727539
1966-03-01,34.49696350097656,11.581592559814453,20.709667205810547,19.731542587280273,4.787233352661133,23.59480857849121,30.771554946899414
1966-04-01,37.483856201171875,15.676259994506836,19.21129608154297,13.350752830505371,-0.6761531829833984,24.000171661376953,25.029172897338867
1966-05-01,29.19933319091797,7.6937103271484375,4.006044387817383,10.027423858642578,-6.014814376831055,22.84316062927246,18.339847564697266
