,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7
1970-01-01,53.73873310291884,27.916701429967503,64.83482176655366,23.080721759568902,52.811149330480035,43.710605286002654,11.12632273785296
1970-02-01,38.84654220767696,26.7558728321885,58.057552386839774,28.1118959628432,45.54400708533128,30.729464652915592,11.852939866214035
1970-03-01,44.24748390029508,15.54784706824907,64.40718591317312,35.16804604270551,53.191587345396385,37.30929885518804,9.72286389700422
1970-04-01,54.0145458563306,16.92871387772218,67.51067636731794,35.765559862597556,63.28488905176114,42.75108369087502,16.28222570213477
1970-05-01,55.274010896039094,14.891616527622602,68.9223010920245,29.143901028760112,65.14339915093916,43.39900122829366,6.995787963178592
1970-06-01,54.12238690379784,11.223787162445223,71.64443954073509,7.757596211025657,62.82862695446357,37.71199900532127,7.394238870808071
1970-07-01,57.106829257970986,29.088740239156785,70.09863301411654,6.742765221690904,46.54745926976299,47.599596798463864,8.47155246068658
1970-08-01,65.12559685970537,43.7560672557527,63.56859337090641,3.4810874343213345,35.06731060441231,58.55238480735062,12.380044768576806
1970-09-01,67.87960676495499,42.1659253136003,64.00960083323979,3.809671674211459,38.38397028240965,64.04372489449023,9.966096986035467
1970-10-01,71.42689540815779,42.329975230597135,71.35676588502214,4.330055064924621,41.00273611256148,64.09893373068057,19.226784109200104
1970-11-01,68.20879530726937,29.47363918739905,71.15446078383667,4.534791028245917,35.234314478248905,53.490554921566996,22.650001562751427
1970-12-01,60.01144273762317,31.36650096107509,66.76499261237883,3.09371488883871,32.51932990964681,47.986829605308486,23.02109749390752
1971-01-01,54.82615435538552,11.492098905359498,65.6143161164278,6.860942048212673,40.47266545057704,38.78325549305708,8.551713969756943
1971-02-01,49.9999308309451,14.731119629035934,63.853261842519515,19.78092174529515,43.63612275747723,36.0119222662174,7.77249467124565
1971-03-01,52.18006595563188,18.589700510646114,59.89693781435513,32.163652875999674,50.28055502619618,34.96191821142998,10.239145227333232
1971-04-01,58.763166873910365,16.261573069232465,67.34157953624474,48.219566027936104,64.58792225838695,44.33169341957826,13.558489998516112
1971-05-01,53.40328261245284,11.965291130478686,70.1201313617854,33.12940412366508,68.56273260188736,47.264054148995484,8.125817708949967
1971-06-01,61.00649962606275,12.508079459718827,71.69744040878318,25.276491795048607,64.07945396900944,46.74802824781463,8.03497794107585
1971-07-01,61.841942313113805,33.136144372131604,73.38860078772952,16.170389189586327,58.54463016883683,53.746013594441834,7.024630545207657
1971-08-01,64.19156851105292,35.72714878131141,65.45837239746838,8.082673078055484,49.269496220550764,57.65403047166201,11.020585203197461
1971-09-01,65.16456390783803,35.011420524180885,64.3204057323038,6.339203971220301,41.48236601963893,58.345675643802785,9.098033348012883
1971-10-01,66.9171762123204,32.84295915459862,68.22051809118499,7.366329342030181,44.626873126981934,56.92448243151506,12.4522600875286
1971-11-01,65.43497470057945,30.085373007626323,66.3715444463468,7.942093356573377,48.9436491110112,48.843935432645125,12.70143769480333
1971-12-01,59.94664728212567,32.94075892031977,68.99078184464918,6.563252122635625,44.15173023101026,49.66613920140953,19.644081824764633
1972-01-01,51.26490107419576,22.912059410896674,68.91990849653067,14.841937685574607,46.38287738475992,38.9550288130441,8.392534769536969
1972-02-01,51.795629487321015,19.09730243324476,64.86656102529437,38.47159688013505,55.468023967341345,41.171989136092606,7.05473086035307
1972-03-01,46.56698838695967,9.336943228613393,66.44438597661261,53.80488111633042,58.847106030611,28.472621588415628,4.121363430803902
1972-04-01,55.38762560539593,25.856899256630697,69.31323244438092,59.18398102444086,68.29332168652455,36.81593864367742,14.587973521931758
1972-05-01,55.395704028515404,17.8280431672131,70.52249835564638,61.6775223332905,74.7750435696188,40.320496419639454,9.797812363798856
1972-06-01,55.63174978308266,15.277864662504664,72.66812576439258,62.56774452537441,77.69647197461137,43.64914414863708,7.407886011097315
1972-07-01,56.58868875613738,26.628813872116236,73.63588194121228,59.71838632621126,77.64882159544737,50.90164762743424,0.0
1972-08-01,66.3769291212618,35.17905261428285,73.15987264994315,58.69100486427324,78.09979490936587,48.29105457704406,8.470408957876538
1972-09-01,70.01039470032948,39.266456974548255,74.15819943419434,44.79387229572755,72.88012060955106,53.8912581185179,16.61827459896021
1972-10-01,68.95847161367301,35.09584723270548,74.38348206857455,42.85411488080043,73.27577434920646,45.82987319372537,17.051322671543726
1972-11-01,62.415653764568084,30.972308816887672,75.58727218318448,43.38788776928052,73.5688429980459,46.81363502961297,14.014764093694371
1972-12-01,47.18095934578541,28.89429740965058,73.93517617469233,52.1033260543156,71.57904041678545,39.53273064787945,12.953089146318797
1973-01-01,37.56427020312482,25.326388090176906,67.42703337831196,55.07655091161777,68.18357208844685,31.129073798446512,12.41206402827534
1973-02-01,36.83526859696183,29.987606213152436,63.22878278980067,55.04468241093265,67.60730422748331,29.532080338797574,14.996961142033266
1973-03-01,40.54485650071569,13.615278735463248,64.04931362201621,50.42249525821899,68.91987180206496,31.98040036956854,11.402686910076712
1973-04-01,47.82281910311124,12.367296265207608,71.89668380520139,44.599782903938866,71.33786843757638,35.78154379591249,7.101650419671741
1973-05-01,50.05168853600596,12.181309119170994,74.24235237888988,36.063640456786686,71.96326919031493,39.29742617910957,5.971134464300499
1973-06-01,52.50766149778995,11.211046690602412,71.78433928058199,21.50272029488898,70.84250278470381,39.68386475687862,6.062074448468433
1973-07-01,59.84643885230767,26.65593568939075,67.58361997125492,11.628340750379957,56.17028158956914,48.802973014861834,7.902208273678105
1973-08-01,65.4865808999396,35.686963122072044,65.33880737271,5.738635135331972,43.34392287093826,54.24964636197768,10.202720150631853
1973-09-01,67.2961823953566,34.78993972636245,61.00625419339681,5.981330650225399,40.86729408349972,52.46349241010964,8.416397585929932
1973-10-01,65.01053818711061,35.93286382234614,66.20316826078516,6.374829898709881,37.33498347154748,52.64681456968623,14.500349178849866
1973-11-01,66.0689283553081,30.649788389963803,64.96227103595216,4.2211524130337486,38.68261906027121,50.64064331199088,20.076146415317766
1973-12-01,61.11286576926645,13.502851199017435,62.8177529994985,6.214542073404331,41.36710692491573,35.678051998065676,7.125465709845928
