,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7
1970-01-01,2.3732183,8.556281,7.766779,6.465073,5.336334,10.077102,3.7805688
1970-02-01,2.3987381,7.4311395,6.1025233,6.3334875,5.027607,8.9307785,3.6674266
1970-03-01,1.9526944,5.8488073,4.7442856,4.76651,3.5342815,7.3112493,2.6986961
1970-04-01,1.6634501,5.275152,4.246716,3.775147,2.884142,6.661852,2.1299775
1970-05-01,1.3811927,4.196364,3.0351686,3.01692,2.2172463,5.661409,1.7621638
1970-06-01,1.2314016,3.9920805,2.8031647,2.7834814,1.9771985,4.9787316,1.5403024
1970-07-01,1.1353781,3.4647493,2.6070747,2.637778,1.9355654,4.1370764,1.4876757
1970-08-01,1.2212207,3.5323126,2.7188177,2.6670198,2.0235786,4.211872,1.5829816
1970-09-01,1.5461168,4.3591046,3.1195862,3.1624053,2.385139,5.516972,1.8830881
1970-10-01,2.190055,5.7772684,3.7763848,3.7515185,2.6937253,7.617756,2.337973
1970-11-01,2.8796506,6.604918,4.3721,4.368909,3.4743786,8.432278,3.3537302
1970-12-01,2.9409986,6.0985236,4.6569967,4.4717183,4.688946,7.6744504,4.0577035
1971-01-01,3.9201736,8.21381,6.318095,6.474715,6.1800604,10.487055,5.5995793
1971-02-01,3.2421386,7.0390854,5.559647,6.3216467,5.3300276,8.164196,4.583644
1971-03-01,2.854457,5.2614074,4.4649115,5.203009,4.7845564,5.5798564,4.011417
1971-04-01,2.1106071,4.23433,3.570053,3.8703647,3.1619244,3.9820125,2.6463773
1971-05-01,1.5823991,3.5761793,3.1742814,3.097303,2.3951921,3.3604808,1.9811041
1971-06-01,1.3636755,3.106521,2.8608763,2.8014548,2.1799543,3.1257079,1.7409315
1971-07-01,1.1309061,2.4857569,2.4248078,2.3605928,1.9227748,2.4839823,1.5022436
1971-08-01,1.2549242,2.7068627,2.6216793,2.521707,2.0131416,2.6505694,1.5974959
1971-09-01,1.6760229,3.1834884,3.060572,3.0091233,2.3612895,3.0219505,1.8945318
1971-10-01,2.190915,3.828181,3.607913,3.377788,2.7667165,3.7476041,2.4243193
1971-11-01,2.7723367,4.302662,3.8999262,4.0390453,3.7084634,4.3293114,3.4713736
1971-12-01,2.5988104,4.37229,4.6602015,3.9375381,4.192413,4.655379,3.4789512
