,vws_u600-250_cluster1,vws_u600-250_cluster2,vws_u600-250_cluster3,vws_u600-250_cluster4,vws_u600-250_cluster5,vws_u600-250_cluster6,vws_u600-250_cluster7
1965-01-01,25.139059330620007,18.320496355872567,20.888287602499876,8.543014275784948,43.01065431165033,17.350982212371395,16.041876804788757
1965-02-01,14.415189489202737,26.97271192970332,19.52283783534771,17.0235405066234,36.99108707584726,15.770488991456526,23.211515753083873
1965-03-01,7.1728033249386955,27.358257834705505,16.98017400612616,13.164927800437997,47.752969119134704,11.678618299167113,23.21711993370705
1965-04-01,5.703278012528989,25.681978293731547,14.165732655274477,12.039902664829333,25.921000097107388,12.924138423076405,19.026067059587664
1965-05-01,-0.2403670664121128,20.61956753037567,9.978863270272868,10.352667498534473,14.69678608052063,9.776321873128571,17.04025791343001
1965-06-01,-0.6587180378532667,15.425374378779892,-1.7888400579062615,5.041701494093079,8.772901264758156,8.532455752065866,10.27961032249791
1965-07-01,3.805707146598249,21.35891634594309,1.9066151229745547,1.3299290306900005,2.210113732219872,6.57060850471233,5.378610310707224
1965-08-01,-2.594363534184747,14.795779393394849,-6.435621150652143,1.0827747434319324,5.094502865795767,10.804538055520638,2.273243628682896
1965-09-01,-3.728818125861447,16.862852682494747,-2.4164091412221036,2.291334689627547,8.54169403375342,4.746190434102012,7.014419851865308
1965-10-01,-2.3458475909892638,14.077282868887513,5.0018936188930425,7.94149092770666,10.007661008551551,7.722236608884363,14.30082761728981
1965-11-01,3.0346276759448063,24.760790063126745,7.890695000615556,5.620602879663814,30.678039220553448,14.630170587344507,16.972992050154062
1965-12-01,7.94142201455633,31.874228492507175,9.687169960068095,11.610977029699733,24.864495433110733,12.41516273983229,21.987889113422607
1966-01-01,13.204475149123297,27.016979424623862,15.341108792784071,10.251954831581351,48.78086542964509,15.994272022534732,26.91443447573803
1966-02-01,10.027248895843588,33.78711099685036,13.530271733043065,12.666351684885736,39.837694236696464,16.887936150641448,25.932929451911036
1966-03-01,10.734535017207369,25.16699368476024,15.157079188993084,13.303398979296604,33.202378839285004,18.477148601584965,25.316384245193706
1966-04-01,8.740000219049174,26.06201502836909,14.452307056768877,12.175369149034125,26.68461956582592,12.416237402605823,23.29034806841204
1966-05-01,-0.45474576858148186,21.012712579772536,7.417067904800819,11.065912751007875,13.451325868483497,9.679258478270341,15.846358040925915
1966-06-01,-7.454747342306334,16.213999251531494,-0.6696955789756995,7.175145652204629,5.516985634650077,7.132465737255998,12.272216533546212
1966-07-01,-0.14123315757528987,17.163495039291796,1.6901402984273044,6.220872312575269,5.645163203395415,5.418059052492187,3.2810503407232283
1966-08-01,-2.5453545082540394,13.353796831893971,0.09920321647380256,5.669812975495433,8.439846270749399,7.098322320890036,1.8527140782851113
1966-09-01,-4.246551051240819,14.331678728331365,-5.086648500201486,2.721796157532135,1.357892372379024,4.746846753873912,6.368690569776933
1966-10-01,-3.7778594275399877,15.860823560083478,3.6654335407637695,10.73551497253825,17.292156443212942,6.8524872352701545,11.221544616449963
1966-11-01,8.644897662449365,18.343530932690886,13.114206053001203,11.2586158883592,24.31942911935331,11.853493973351902,14.850914990560911
1966-12-01,11.673311134196705,17.857688235562474,19.71141839522219,15.444193412170547,33.43158309877166,15.338162554524878,21.92694054169204
1967-01-01,22.91702133057489,15.233888719048652,22.651875541520553,22.723064649568357,39.37769542670286,17.192928197876704,18.670833993714847
1967-02-01,12.46710354937303,19.17375298414771,23.78447058038992,15.643105051390423,45.068798332219856,12.632287216820655,23.137399093445058
1967-03-01,18.382618658342942,25.392573348379447,17.664062011409015,19.505214120731363,35.764136028798326,16.590482984700472,17.553604823585705
1967-04-01,12.945342026306937,30.145775020006326,13.438592697269662,13.69120388804818,23.048791753703608,13.157086300667567,16.956532167732597
1967-05-01,1.9335079638467625,21.3322867884696,11.768098951669293,12.960785883202256,21.858635999073385,8.872097296832656,17.67183957646022
1967-06-01,-5.323936457016981,13.549252326690004,1.6926494266168994,10.834633614522158,9.430211533856724,6.210777781000574,8.797991934021674
1967-07-01,-0.14404617551019563,14.14123320247298,3.4511414216161698,8.314164068464281,17.78446138316226,7.553165165633801,3.3442194903564944
1967-08-01,0.7437202701355222,13.860116378123031,2.1333404073381232,7.247746802062548,3.604188660209963,6.604768375324857,3.5262001141794315
1967-09-01,-4.786200588876518,12.135548546994917,-4.763105321562389,4.476268228247963,1.1928839388705275,2.6987226561317317,6.863412000376561
1967-10-01,-2.1978049117614424,12.808160093860966,5.65357469198496,12.658379521107209,5.747748782486634,7.506177169881071,13.294886137166552
1967-11-01,8.937527834521406,19.072307129180082,17.425148882012287,16.030563409066087,22.672797406416404,7.650122123802104,17.241998055043446
1967-12-01,19.84454289849569,21.12972054590192,20.51516456154056,17.441991572191476,28.16790075303582,9.459619409456227,19.79138549903104
1968-01-01,29.620969698957964,21.577147635716642,22.59341457488928,16.505231788792337,45.309692769518634,17.3522895613615,19.10797853175838
1968-02-01,15.180696825038241,20.404657509092942,14.735256918637234,3.896410946525844,66.49403473846586,18.354841667925598,21.041137895980537
1968-03-01,10.920607807578305,27.37765335237379,14.71446837222223,13.092063826785914,28.40149233089163,18.851185758276124,19.35687893034219
1968-04-01,9.642954821132022,24.727164841648403,17.376088613817814,13.927666859573787,23.954379689518852,9.706591406054637,19.5746164385788
1968-05-01,-0.7616782602967321,17.4439369602179,6.45158723786721,10.871161630185666,23.85395023143239,12.159668743817573,17.244529576076175
1968-06-01,-5.154155851269555,11.726952819374112,2.8956532318195443,10.868162307763802,8.517286057253882,5.915958483901165,10.907166848768998
1968-07-01,3.854301230875999,15.058970284273732,1.7447110937072958,11.682528718417501,-1.5149968119563064,7.836389173112076,3.884164715958304
1968-08-01,0.10468202901288048,15.529791035402011,0.03412705874120301,4.275862568316909,3.2627193678874953,6.883168604299526,3.1583622183404487
1968-09-01,-3.365903516373117,13.02014442428434,0.8452340249268776,5.8435350367064895,3.3616745456585533,4.416147036103808,8.242327704688227
1968-10-01,-3.639559936380896,12.245441798124107,4.134496663009766,7.1865933959740005,16.330508267262633,8.39987203726158,12.5012676406183
1968-11-01,3.520349412659531,12.544971790447265,16.910909435355084,13.537537651005712,36.95454018963926,14.15164190190533,17.706122810762498
1968-12-01,14.173391138186233,22.711886073563004,16.37889346879593,15.56408072089487,40.55253346179325,15.829649976134068,18.88753956189483
1969-01-01,24.896117839478208,31.59698748995166,18.083614053746768,13.08078606669728,41.98585547407059,17.096385244992344,18.76324235080514
1969-02-01,18.59819148824924,32.98884862932873,18.156000435723495,14.307002519378722,39.8278790434429,15.634081971575501,26.57274173960072
1969-03-01,10.767056701890839,34.21597588137361,15.41951950613092,17.386045064169146,29.834752735439498,12.09328194982546,29.395902952075026
1969-04-01,4.148670002795717,29.485179382375883,12.257903762304476,13.261448611787783,12.783520955840975,12.774040677744082,22.419621653457074
1969-05-01,1.318414732344187,20.383616160304083,9.445579936931372,11.536121816782304,16.472757874588652,11.416580454849809,20.61467682186311
1969-06-01,-5.469566786794104,11.539030446135522,6.157835534462053,10.623758633616816,11.671087913324154,6.652168382492613,11.697553328537765
1969-07-01,0.9803807496598544,18.74084416735554,2.0857790280274755,7.198961349460389,6.829797761574075,7.320611431156544,2.5703892733237828
1969-08-01,-6.691028904568016,11.957727125872951,-4.110016626392005,3.3923134608994525,8.905704609263607,7.288484981059035,2.3683894906806304
