,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7
1965-01-01,-0.48302668,0.54101354,0.3689665,1.0015223,-0.31804404,0.8998248,-1.3256004
1965-02-01,0.21708241,-0.121271804,0.08948209,-0.77237165,0.35557353,2.1175463,-0.23886414
1965-03-01,-0.43651953,0.03340864,0.23739243,0.073440075,-0.84124947,2.1263769,-1.5490115
1965-04-01,-0.6999618,0.60032463,-0.23709813,-0.84610593,0.20133467,0.46080327,-0.6928972
1965-05-01,-1.4895529,0.7976856,-0.007800293,0.15894842,0.30082464,0.5087824,-0.4219492
1965-06-01,-0.115237616,0.7252759,-0.1389328,-0.5934074,0.2802202,1.0804079,0.5920828
1965-07-01,-0.23665658,0.8905527,-0.097576715,-0.81976175,0.18220201,0.32172337,1.0199192
1965-08-01,-0.012951327,0.8415438,-0.5223223,-2.0383666,0.11199975,0.30097198,0.45594653
1965-09-01,0.18411526,0.5742748,0.13451748,0.16409954,0.63520503,1.7214998,0.038854025
1965-10-01,0.36410967,0.14217052,0.35601506,0.94353545,0.10743737,-0.98783493,0.022076225
1965-11-01,-0.59326035,0.27300864,-0.4001674,-0.06622849,-0.61209863,-0.32363668,0.110822484
1965-12-01,-1.3175058,-0.021928977,-0.48773617,-0.41753405,-0.206633,0.43828565,-0.79371184
1966-01-01,-0.49042052,0.4085392,0.25649434,0.7259384,-0.34633246,1.8530378,-0.50980586
1966-02-01,0.09128475,0.18748827,-0.30915302,-0.1984829,0.14408818,0.3667303,-0.32275182
1966-03-01,-0.45338592,0.13034482,0.009258652,0.77396774,-0.07305674,0.11529942,-0.23450498
1966-04-01,-0.30264312,0.12470283,-0.22003841,-0.0056419848,-0.20181029,1.0527407,-1.0541874
1966-05-01,-0.9223959,0.67110956,0.16115889,0.1806889,-0.24058099,-0.1433649,-1.0767556
1966-06-01,0.14061618,0.42633325,-0.016781425,-0.064232066,0.4991007,0.80478173,-0.30408973
1966-07-01,-0.07088675,0.5900961,-0.3733852,-0.9012745,0.17099626,0.8340044,1.4265597
1966-08-01,-0.11124883,0.82792854,-0.10372601,-0.8818892,-0.036311436,0.16260548,0.21468563
1966-09-01,-0.09012747,0.33692914,0.02141056,0.19023696,0.8027565,-0.01981926,-0.27718168
1966-10-01,-0.476822,-0.17316623,-0.010560703,-0.10965748,-0.014177322,-0.026184654,-1.7125664
1966-11-01,-0.26054496,0.493748,-0.076384164,0.35052776,-0.24304032,-0.13873553,-0.7917617
1966-12-01,-0.012730598,0.1694049,-0.11067009,0.37917185,-0.61251944,1.3767946,-0.504598
1967-01-01,-0.42597875,0.3407165,0.1373857,0.25395536,-0.20732746,0.9886774,-0.53788584
1967-02-01,-0.1194006,0.11407175,0.11007519,1.1856802,-1.3816837,1.4974207,-1.9905106
1967-03-01,-0.6014995,0.61731946,-0.14837655,-0.3753543,-0.14671116,0.9233983,-0.10041656
1967-04-01,-0.96103364,0.84962636,-0.5049132,-2.0241492,-0.042631198,1.0329738,-0.20516244
1967-05-01,-1.1472121,0.6792681,-0.041298963,0.5570365,-0.66261536,0.30491295,-1.1823493
1967-06-01,-0.11273954,0.8459627,0.3367198,-0.19816846,-0.08875952,0.453123,-0.33805197
1967-07-01,-0.6889268,0.70957625,-0.5878442,-1.4141567,0.24796033,0.54754436,0.38984242
1967-08-01,-0.46477994,0.6056627,-0.12039981,-0.43730277,0.9112417,-0.29242334,-0.0063280584
1967-09-01,-0.47210723,0.30058327,0.15653639,0.3626982,0.64179933,-0.18234834,-0.104746245
