,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1970-01-01,-9.930206,-0.34799194,-13.638062,-6.376251,-0.97406006,-3.2210999,0.9496155
1970-02-01,-10.618652,-1.1283875,-14.419495,-7.246521,-1.0152588,-4.103241,0.6517029
1970-03-01,-11.024384,-1.3337097,-14.507568,-7.9332886,-0.71847534,-3.9676514,0.76971436
1970-04-01,-10.76062,-0.9604187,-14.282013,-7.3384094,-0.25842285,-3.9838562,0.8511658
1970-05-01,-9.098053,-0.20648193,-12.734619,-5.918091,-0.14086914,-3.1426086,1.3437195
1970-06-01,-6.6492615,0.64974976,-10.147919,-4.4564514,-0.5326538,-1.8168335,2.0083008
1970-07-01,-4.4329834,1.1546326,-7.464691,-2.4695435,-2.112091,-0.77316284,2.052948
1970-08-01,-2.3572388,2.0934753,-5.544922,-0.9216919,-2.3954468,0.5236511,2.0350952
1970-09-01,-2.7033997,2.2328491,-4.904999,-0.32772827,-2.418274,0.7642822,2.0422363
1970-10-01,-4.3692017,2.1151733,-6.977844,-1.5627441,-2.261139,0.6094055,1.8883972
1970-11-01,-6.3120117,0.9689331,-9.998688,-3.7421265,-2.887207,-0.78015137,1.4555359
1970-12-01,-8.527222,0.2496643,-12.549683,-4.9882507,-3.0919495,-2.0076904,1.1650085
1971-01-01,-10.1716,-0.26617432,-13.236206,-6.371704,-2.548584,-3.2557068,0.5713806
1971-02-01,-9.693298,-0.5977783,-13.435364,-6.0846252,-2.4226074,-2.9197083,0.30203247
1971-03-01,-10.154724,-0.979126,-14.192291,-6.475403,-1.9871826,-3.6706848,0.43902588
1971-04-01,-10.318939,-0.74853516,-13.823822,-6.503723,-0.471344,-3.3773499,0.99819946
1971-05-01,-9.620605,-0.09024048,-12.89621,-5.6013184,-0.4109497,-2.2535706,1.4054871
1971-06-01,-7.0998535,0.7642822,-10.552887,-3.6290588,-0.7250366,-1.2261047,1.6794128
1971-07-01,-4.344574,1.5059814,-7.263916,-2.1985474,-0.40039062,-0.22348022,2.2442017
1971-08-01,-3.2145386,2.0054932,-6.0933533,-1.0551758,-0.9489136,0.6782532,2.1008606
1971-09-01,-3.418274,2.0863953,-6.792206,-0.9293213,-1.9906921,1.0012817,2.1950989
1971-10-01,-4.9853516,1.9142456,-8.241211,-1.9755859,-1.9083862,0.31817627,1.8435669
1971-11-01,-6.403778,0.93014526,-9.650726,-3.379181,-1.8839417,-0.7607727,1.579956
1971-12-01,-7.6150208,0.28024292,-10.89856,-4.5509033,-2.3623962,-1.7071533,1.1603088
1972-01-01,-9.673248,-0.89801025,-12.3714905,-6.437958,-2.4078064,-3.2504883,0.8862915
1972-02-01,-10.379578,-1.4068298,-13.468079,-7.132324,-1.0247192,-3.971161,0.93704224
