,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1970-01-01,0.0109756645,0.009054174,-0.021911489,-0.17979842,-0.009479881,0.33085942,0.021695556
1970-02-01,0.0063670687,0.013582255,-0.015314281,-0.1366618,-0.01603757,0.1633295,0.015570598
1970-03-01,0.008343931,0.03533125,-0.05067288,-0.26818874,-0.03039341,0.2089784,0.0048153372
1970-04-01,-0.00067154993,0.036156617,-0.06646704,-0.54704005,-0.023496669,0.30652508,0.016165104
1970-05-01,-0.031816103,0.023980783,-0.064003296,-0.36086363,-0.009078766,0.040945377,0.009003947
1970-06-01,-0.083517,0.028327757,-0.047954455,-0.34463668,-0.0078052394,-0.02532189,-0.0013615119
1970-07-01,-0.08529635,0.021354416,-0.030300794,-0.17428726,0.016773088,-0.066784784,-0.019996611
1970-08-01,-0.061280023,0.025493698,-0.033769812,-0.20555608,0.016399344,-0.085656315,-0.013864926
1970-09-01,-0.062390264,0.024712306,-0.019973278,-0.29503226,0.0046109688,0.061978422,-0.012729053
1970-10-01,-0.037674326,0.018618913,-0.021216676,-0.20979264,0.016122269,0.08305348,0.0012841113
1970-11-01,-0.0029860276,0.0071306643,-0.042434268,-0.2125054,0.018972661,0.3337493,0.0051566963
1970-12-01,0.006826869,0.026347477,-0.051062647,-0.15816972,-0.006304879,0.48316073,-0.0067712064
1971-01-01,0.0040180413,0.011778689,-0.03129321,-0.10827926,-0.005431642,0.3746332,0.019062357
1971-02-01,0.019832298,0.027487908,-0.030938633,-0.19700167,-0.0346241,0.31415173,0.01645327
1971-03-01,0.00940484,0.0185634,-0.063872494,-0.3237289,-0.003961337,0.38985276,0.02238078
1971-04-01,0.0056133214,0.02555755,-0.07418839,-0.2940746,-0.008210014,0.16430847,0.013784831
1971-05-01,-0.031375833,0.030834414,-0.060439523,-0.4891684,-0.0146755595,0.09165684,0.008969593
1971-06-01,-0.086190104,0.024289368,-0.035205163,-0.4736918,-0.00048394734,-0.032630622,0.00032644847
1971-07-01,-0.088599615,0.025670674,-0.046619628,-0.30229983,-0.002843856,-0.10730166,-0.009508535
1971-08-01,-0.08705887,0.023167638,-0.027054187,-0.31759042,0.009546619,-0.07642929,-0.016717162
1971-09-01,-0.081225626,0.021188565,-0.02497255,-0.32036513,0.002859204,0.12199636,-0.018391712
1971-10-01,-0.058444023,0.025053749,-0.03539208,-0.32655662,0.0024156533,0.13784252,-0.011226195
1971-11-01,-0.0058186627,0.021674747,-0.05020796,-0.17818487,-0.0011125361,0.18666904,-0.008526978
1971-12-01,0.010710428,0.016666835,-0.05281441,-0.21425448,-0.010626669,0.43499166,-0.00012054335
1972-01-01,0.0037237979,0.013457014,-0.061923973,-0.14719427,-0.003263274,0.56229794,-0.0069673182
1972-02-01,0.025096787,0.013380182,-0.054743133,-0.1868299,-0.011718197,0.2912735,0.010697603
1972-03-01,0.015329691,0.01056348,-0.025478292,-0.23883791,-0.014687531,0.22043438,0.02597419
1972-04-01,-0.0014628894,0.0134258745,-0.07209083,-0.2709333,-0.019967537,0.25738794,0.01752588
1972-05-01,-0.055077054,0.021971188,-0.07679138,-0.43559027,-0.008789294,-0.061852988,0.00031307276
1972-06-01,-0.059583545,0.01919763,-0.050906442,-0.27767926,-0.0050471392,-0.043138996,-0.0076712174
1972-07-01,-0.07596988,0.015419535,-0.07272351,-0.22623515,-0.01868372,-0.09472219,-0.01493083
1972-08-01,-0.080542855,0.013242615,-0.04841412,-0.29490742,-0.014503671,-0.0965385,-0.010906811
1972-09-01,-0.07179131,0.016705794,-0.06296631,-0.25997216,-0.016493432,0.030555762,-0.015829634
1972-10-01,-0.027947877,0.015989661,-0.07062301,-0.2704132,-0.026079714,0.07672589,-0.008181056
1972-11-01,-0.014004014,0.030651834,-0.09543878,-0.32472825,-0.01378303,0.23717043,-0.017677138
1972-12-01,-0.006158904,0.021075409,-0.07079095,-0.21864882,-0.023867488,0.40053493,0.013912366
1973-01-01,0.014951949,0.017583925,-0.04061074,-0.30101365,-0.029684408,0.2649216,0.0071902554
1973-02-01,0.011524574,0.019454073,-0.02552643,-0.21580574,-0.021751974,0.16957441,0.009838638
1973-03-01,0.020338736,0.036186773,-0.038422767,-0.2975796,-0.048303954,0.20996553,0.0048480346
1973-04-01,-0.007215325,0.033709735,-0.03826553,-0.46371958,-0.023256276,0.18495582,0.0150720095
1973-05-01,-0.047633547,0.024203042,-0.06591099,-0.4300173,-0.0056641595,0.06939968,0.009742909
1973-06-01,-0.0803676,0.027180571,-0.029935384,-0.39975345,-0.0009913659,0.048353177,0.0070834616
1973-07-01,-0.0853106,0.025444051,-0.022778401,-0.22893101,0.013441622,-0.07564537,-0.011702432
1973-08-01,-0.051058214,0.024603274,-0.009842504,-0.20358202,0.016506787,-0.05035641,-0.026492335
1973-09-01,-0.05694873,0.024468563,-0.015529445,-0.4712845,0.008683558,0.044709615,-0.016353112
1973-10-01,-0.039633803,0.022625407,-0.018254574,-0.20076747,0.010575964,0.1240461,-0.0066663646
1973-11-01,-0.010891376,0.011023231,-0.04044785,-0.12107134,-0.00078680227,0.44792458,-0.00045292708
1973-12-01,0.0044775824,0.024108185,-0.02598999,-0.15008987,-0.0032531852,0.3498519,0.008814455
1974-01-01,-0.0023522712,0.004108987,-0.015389226,-0.089317046,-0.022164218,0.3684823,0.011739849
1974-02-01,0.021448342,0.024817018,-0.044265896,-0.1321986,-0.008098976,0.26998964,0.014957113
1974-03-01,0.0144444,0.011962774,-0.033915352,-0.14417058,-0.020402867,0.3985819,0.019244004
1974-04-01,0.002832653,0.025587184,-0.052546874,-0.25337213,-0.0024357028,0.24974653,0.0111386515
1974-05-01,-0.033531867,0.024853412,-0.047796756,-0.34362322,-0.0024003354,0.07523355,-0.0054276767
1974-06-01,-0.09776363,0.026879147,-0.034901064,-0.33997566,-0.00066311803,-0.084212616,-0.008069168
