,vws500-200_cluster1,vws500-200_cluster2,vws500-200_cluster3,vws500-200_cluster4,vws500-200_cluster5,vws500-200_cluster6,vws500-200_cluster7
1965-01-01,8.737919807434082,14.347784042358398,16.561777114868164,21.93512535095215,20.59137535095215,11.36518383026123,12.593184471130371
1965-02-01,18.419065475463867,22.598901748657227,20.660520553588867,13.509208679199219,22.33876609802246,22.18682289123535,8.090842247009277
1965-03-01,15.264165878295898,19.274871826171875,16.87774085998535,9.543587684631348,25.188692092895508,20.06155776977539,8.441940307617188
1965-04-01,8.749117851257324,18.968168258666992,12.639425277709961,12.136046409606934,11.373405456542969,25.161115646362305,8.421018600463867
1965-05-01,9.483817100524902,19.045486450195312,11.323628425598145,4.532768249511719,9.114879608154297,23.187213897705078,7.056609153747559
1965-06-01,16.473709106445312,9.991453170776367,3.884927988052368,8.576916694641113,10.081158638000488,19.139759063720703,8.75424575805664
1965-07-01,9.361088752746582,0.9215889573097229,1.3328651189804077,6.612616062164307,6.35886287689209,20.799129486083984,2.8706324100494385
1965-08-01,7.389204025268555,6.792150974273682,1.005818247795105,14.941913604736328,4.497498512268066,10.51012897491455,10.629412651062012
1965-09-01,16.35028839111328,4.725066184997559,1.5484181642532349,9.928582191467285,8.626639366149902,15.134209632873535,3.437357187271118
1965-10-01,9.6637601852417,20.962133407592773,11.309815406799316,3.26767897605896,6.435161113739014,15.027044296264648,7.805760860443115
1965-11-01,17.72134017944336,13.330815315246582,10.09805965423584,4.498875141143799,16.28458023071289,13.710000038146973,6.043041706085205
1965-12-01,16.603296279907227,21.219030380249023,8.17498779296875,8.596048355102539,12.5465087890625,26.604106903076172,7.186828136444092
1966-01-01,23.85895347595215,26.139814376831055,13.456460952758789,12.250202178955078,23.712446212768555,17.390836715698242,10.651668548583984
1966-02-01,17.344526290893555,27.35545539855957,11.629685401916504,11.915536880493164,14.229866027832031,20.490873336791992,9.108037948608398
1966-03-01,16.29686164855957,26.68325424194336,12.165851593017578,16.051822662353516,18.30221176147461,24.676227569580078,9.88378620147705
1966-04-01,13.69649600982666,21.50234603881836,11.743733406066895,11.29383373260498,13.715964317321777,32.92438507080078,5.353779315948486
1966-05-01,12.957662582397461,17.318462371826172,12.459113121032715,2.4364278316497803,6.266744613647461,24.20039176940918,6.501049041748047
1966-06-01,12.198378562927246,12.756763458251953,5.749783515930176,8.140976905822754,6.35359001159668,18.16553497314453,10.458578109741211
1966-07-01,14.985066413879395,4.1540207862854,5.837266445159912,2.511171817779541,7.932465076446533,19.251340866088867,4.470948696136475
1966-08-01,11.587542533874512,6.37451171875,2.8255598545074463,10.211127281188965,5.750210762023926,10.36066722869873,5.648879528045654
1966-09-01,16.43033790588379,9.134842872619629,1.9221364259719849,11.800163269042969,7.89445686340332,14.221577644348145,6.974828243255615
1966-10-01,12.300421714782715,11.656235694885254,13.292064666748047,3.6349895000457764,8.04521369934082,14.893452644348145,5.973088264465332
1966-11-01,13.704548835754395,11.29928207397461,13.666040420532227,11.813987731933594,14.684663772583008,14.2303466796875,7.129090785980225
1966-12-01,9.769981384277344,17.358118057250977,21.38545036315918,22.886783599853516,18.888456344604492,16.051918029785156,12.224340438842773
1967-01-01,10.04776668548584,21.212968826293945,24.820716857910156,14.899035453796387,23.135692596435547,12.50604248046875,13.39026927947998
1967-02-01,12.618139266967773,19.420862197875977,28.503849029541016,24.836111068725586,23.67197036743164,17.09351348876953,6.630075931549072
1967-03-01,15.79919147491455,15.995687484741211,17.272624969482422,14.743022918701172,13.656779289245605,20.641170501708984,6.669389247894287
1967-04-01,12.539320945739746,11.730772972106934,14.326613426208496,9.77437686920166,12.761951446533203,28.112022399902344,4.7924885749816895
1967-05-01,15.582823753356934,17.489337921142578,13.723841667175293,9.260087966918945,12.44504451751709,22.9729061126709,8.359258651733398
1967-06-01,14.395307540893555,5.2742462158203125,8.670644760131836,3.7402474880218506,9.279353141784668,12.389531135559082,5.073786735534668
1967-07-01,12.62117862701416,5.903537273406982,8.175650596618652,2.2537662982940674,11.689318656921387,15.747992515563965,8.519563674926758
1967-08-01,9.280899047851562,4.469305515289307,5.0295305252075195,4.452478408813477,2.835076093673706,17.53586769104004,5.89670991897583
1967-09-01,15.234801292419434,6.807643890380859,3.5093441009521484,12.726325988769531,5.476919651031494,13.723611831665039,4.286813259124756
1967-10-01,8.62338638305664,21.051740646362305,8.444684028625488,2.318662643432617,8.102376937866211,17.16080665588379,11.58578872680664
1967-11-01,7.585423469543457,13.58973217010498,17.745624542236328,14.199933052062988,14.794675827026367,16.5219783782959,4.167321681976318
1967-12-01,5.964614391326904,18.240894317626953,20.08102035522461,17.122127532958984,9.517757415771484,18.34392547607422,8.85419750213623
1968-01-01,15.125203132629395,16.538284301757812,22.316425323486328,19.860620498657227,22.430391311645508,16.106830596923828,8.89869499206543
1968-02-01,16.840511322021484,23.435604095458984,8.241037368774414,10.730408668518066,35.24467849731445,7.7206902503967285,14.48145866394043
1968-03-01,22.296812057495117,19.71826934814453,17.7734432220459,11.692728042602539,14.653820991516113,24.864152908325195,15.328581809997559
1968-04-01,8.792414665222168,15.514307975769043,16.276288986206055,16.371007919311523,13.437870025634766,21.554447174072266,8.16950798034668
1968-05-01,11.65781307220459,18.326324462890625,9.8917818069458,2.4313457012176514,13.216678619384766,15.53400993347168,9.48641300201416
1968-06-01,7.607660293579102,12.2682523727417,13.589559555053711,4.0029120445251465,6.721103191375732,16.83255958557129,11.22297477722168
1968-07-01,8.376585960388184,4.1997785568237305,7.260364532470703,6.765589237213135,5.1398024559021,21.924360275268555,7.389455318450928
1968-08-01,10.004157066345215,3.7834651470184326,3.097460985183716,5.787280559539795,5.080240726470947,13.276703834533691,6.017995834350586
1968-09-01,8.992783546447754,8.731829643249512,2.2472920417785645,5.918243408203125,4.84065055847168,15.160348892211914,5.93377685546875
1968-10-01,14.7627592086792,14.026333808898926,9.036516189575195,2.174915313720703,8.367088317871094,10.413803100585938,8.233109474182129
1968-11-01,6.703719139099121,16.637001037597656,16.78132438659668,16.271690368652344,20.458515167236328,14.355473518371582,14.554047584533691
1968-12-01,12.031441688537598,20.144437789916992,13.814494132995605,9.539424896240234,20.874601364135742,18.42012596130371,13.553200721740723
1969-01-01,19.359539031982422,16.037744522094727,14.939032554626465,17.975406646728516,21.203245162963867,24.271621704101562,15.011725425720215
1969-02-01,21.281471252441406,22.32029914855957,18.353517532348633,15.498075485229492,20.52796173095703,28.59441566467285,8.3781099319458
1969-03-01,20.794845581054688,21.12413215637207,15.08459186553955,13.485559463500977,16.450389862060547,32.43279266357422,5.73386812210083
1969-04-01,12.054553031921387,21.688251495361328,10.423887252807617,10.080914497375488,6.275796413421631,28.976490020751953,8.46362590789795
1969-05-01,8.517934799194336,24.197011947631836,11.174422264099121,4.657425403594971,11.678406715393066,19.907011032104492,9.369290351867676
1969-06-01,10.741466522216797,13.29704761505127,12.657170295715332,3.595322847366333,6.908015727996826,13.539257049560547,7.790921211242676
1969-07-01,12.387721061706543,4.169415473937988,8.21662425994873,6.960646152496338,4.989887237548828,20.598342895507812,8.819978713989258
1969-08-01,6.989171504974365,2.8259074687957764,1.989283561706543,11.854639053344727,8.173685073852539,13.527634620666504,15.77075481414795
1969-09-01,12.99329948425293,9.924356460571289,4.455903053283691,4.594786643981934,4.083688259124756,20.73123550415039,5.548580169677734
1969-10-01,11.732911109924316,12.01915454864502,6.830723285675049,2.556205987930298,8.065040588378906,15.85653305053711,10.065841674804688
1969-11-01,9.7229642868042,23.022201538085938,14.346240997314453,9.357491493225098,16.061370849609375,15.906529426574707,10.27456283569336
1969-12-01,12.232665061950684,15.332270622253418,22.582794189453125,19.830108642578125,22.523120880126953,13.83414077758789,14.741399765014648
1970-01-01,15.780725479125977,19.76172637939453,21.463390350341797,24.953767776489258,26.301679611206055,18.8707332611084,14.13280200958252
1970-02-01,18.704605102539062,21.89716148376465,11.668924331665039,14.872806549072266,36.15126419067383,11.998839378356934,10.11589527130127
1970-03-01,17.2219181060791,26.486976623535156,21.257078170776367,19.703428268432617,25.842571258544922,24.18705940246582,4.188843250274658
1970-04-01,15.007885932922363,17.60438346862793,20.204103469848633,8.626649856567383,14.142218589782715,31.790605545043945,11.588258743286133
1970-05-01,7.746799468994141,19.02288246154785,16.983381271362305,8.099736213684082,8.29442024230957,22.67369270324707,7.95565128326416
1970-06-01,11.59765338897705,14.362634658813477,5.914289951324463,6.231581211090088,5.782264232635498,22.609148025512695,10.605144500732422
1970-07-01,7.518679618835449,5.975722312927246,2.9747438430786133,11.920830726623535,0.6549016237258911,17.871185302734375,7.4611592292785645
1970-08-01,6.724303722381592,1.1108338832855225,1.4514403343200684,10.78958797454834,5.720799446105957,17.945058822631836,10.686575889587402
1970-09-01,12.334433555603027,1.201267123222351,4.869831085205078,13.094243049621582,5.079837799072266,18.141756057739258,6.371781826019287
1970-10-01,13.05655574798584,19.077678680419922,14.71436595916748,4.314316749572754,4.462508678436279,19.371095657348633,6.515982627868652
1970-11-01,8.345372200012207,20.737424850463867,14.422331809997559,12.647926330566406,12.312784194946289,16.15823745727539,12.70404052734375
1970-12-01,20.98581314086914,12.660061836242676,27.467788696289062,16.95812225341797,16.888553619384766,25.462875366210938,6.320967674255371
1971-01-01,9.300796508789062,13.800498962402344,17.18002700805664,24.594261169433594,18.646991729736328,15.538604736328125,9.026837348937988
1971-02-01,13.08759880065918,20.924711227416992,17.035503387451172,15.154422760009766,27.663469314575195,17.04334831237793,11.392526626586914
1971-03-01,15.367027282714844,16.81329345703125,19.64855194091797,18.237882614135742,18.43291664123535,13.924559593200684,13.642690658569336
1971-04-01,13.638453483581543,19.76498794555664,17.022401809692383,3.973721981048584,6.269051551818848,27.551227569580078,9.889867782592773
1971-05-01,11.596535682678223,18.069286346435547,18.871078491210938,5.297544002532959,9.778192520141602,22.96055030822754,9.177321434020996
1971-06-01,8.770061492919922,9.659768104553223,12.461454391479492,2.842804193496704,4.581822395324707,15.272290229797363,9.118245124816895
1971-07-01,5.1040191650390625,2.9226937294006348,2.2862277030944824,7.383932113647461,7.83350133895874,19.601076126098633,12.907817840576172
1971-08-01,8.907044410705566,5.19109582901001,1.4679644107818604,9.923528671264648,3.0982553958892822,15.548821449279785,5.4441237449646
