,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11
1965-01-01,-0.6307373,-6.8722534,-11.608398,2.3495789,-3.14151,-4.7940674,-1.0009766,-2.4210205,1.178009,-3.6719055,-8.691467
1965-02-01,-0.61099243,-6.9283447,-11.169525,2.1582642,-1.2900696,-4.396118,-0.6394348,-1.8993225,1.3284912,-3.1102905,-8.7066345
1965-03-01,-0.5735779,-7.42334,-11.845154,1.8668518,-0.2003479,-4.822754,0.032165527,-2.1133728,1.3768616,-3.8188477,-9.549927
1965-04-01,-1.0322266,-8.747162,-13.005829,1.7235413,0.16479492,-5.8262634,0.6163635,-2.9582214,0.82891846,-4.6417236,-11.247986
1965-05-01,-2.374115,-10.484222,-13.405151,1.4090271,-0.26748657,-7.500946,1.0058594,-4.2392273,0.43255615,-6.249054,-12.512512
1965-06-01,-2.8306274,-10.927277,-14.758301,1.7992554,-0.5753174,-8.34613,0.5513611,-4.771576,0.15667725,-6.9281006,-12.542419
1965-07-01,-2.677063,-11.737732,-15.70047,1.8335571,-1.5159912,-8.752441,0.116607666,-5.4173584,-0.44769287,-7.436157,-13.024048
1965-08-01,-2.959381,-12.190186,-15.695892,2.0621643,-2.6804504,-9.439911,0.08328247,-5.806946,-0.48703003,-7.841217,-13.441071
1965-09-01,-3.3553162,-11.842651,-14.708679,1.8782959,-2.7650452,-10.131714,-0.2487793,-6.4812927,-0.44387817,-8.547516,-13.233246
1965-10-01,-2.8790283,-11.586914,-15.01178,2.224884,-2.6559753,-9.483276,-0.04888916,-5.788971,-0.2539673,-7.746887,-13.516388
1965-11-01,-2.5038757,-11.083008,-14.558777,2.4942322,-2.889557,-9.009827,-0.17871094,-5.5999146,-0.048980713,-7.279419,-13.175659
1965-12-01,-1.7428284,-9.589508,-13.164581,2.784729,-2.6704102,-7.7164,0.2934265,-4.5484924,0.6437073,-6.427582,-11.649231
1966-01-01,-1.0830078,-7.79718,-11.110382,3.0829468,-1.8702087,-6.1062927,0.0017089844,-3.5217896,1.2780762,-5.067444,-10.165344
1966-02-01,-1.1512756,-6.522522,-10.658203,2.3712158,-1.4372253,-6.318268,0.082214355,-3.0958252,0.88101196,-4.8063965,-8.62793
1966-03-01,-0.88308716,-7.156494,-11.349701,1.8103333,-1.0550537,-6.6748962,0.70492554,-3.103485,0.97372437,-5.1544495,-9.208984
1966-04-01,-1.5813904,-8.562836,-13.46405,2.0994568,-1.3146362,-6.8558044,0.44989014,-3.52594,0.97335815,-5.3625793,-10.998566
1966-05-01,-2.3409424,-10.293152,-14.118225,2.2012024,-2.2209167,-7.612335,0.03326416,-4.2209473,0.5017395,-6.0207825,-12.113647
1966-06-01,-2.5039673,-11.18338,-14.024567,2.1455994,-2.1882935,-9.308411,0.09765625,-5.422821,0.046722412,-7.542877,-12.973602
1966-07-01,-2.805664,-11.440186,-13.845642,2.0214233,-2.2156372,-10.841583,-0.3104248,-6.191986,-0.7027588,-9.208679,-13.123016
1966-08-01,-3.268341,-11.958832,-14.996704,2.1391907,-3.4907227,-10.349121,-0.8114319,-6.4685974,-0.36865234,-8.47113,-13.345642
1966-09-01,-3.2641907,-11.861877,-15.0182495,2.3460693,-4.177948,-10.732758,-1.0871582,-6.7004395,-0.3765869,-8.992462,-12.852814
1966-10-01,-3.3434753,-11.3602295,-15.320953,2.561798,-4.477112,-9.358185,-1.3903503,-6.2875366,0.118499756,-8.24469,-12.737946
1966-11-01,-3.1843872,-10.728119,-13.9096985,2.5599976,-4.4996033,-9.0563965,-1.0709229,-5.8435364,0.6855469,-7.8355103,-12.316132
