,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8,mgv50_cluster9,mgv50_cluster10,mgv50_cluster11
1965-01-01,0.024283767,0.06652286,0.023400735,0.0061813355,0.0086833,0.024136592,-0.026638579,0.061518956,-0.0,-0.07270417,-0.0041208863
1965-02-01,-0.014570284,0.046212792,-0.12141894,0.012656975,0.025019646,0.03605771,-0.03649926,-0.0039737225,0.024136638,-0.008094597,-0.078002475
1965-03-01,0.03532188,0.030465102,-0.1406988,0.0426806,-0.040472973,0.03017075,0.018102478,-0.009272004,0.14423099,0.09816537,0.075353324
1965-04-01,0.041503213,-0.009419155,0.03223121,-0.101697564,-0.0862442,-0.0061813355,0.11715088,0.042386245,-0.15585776,0.15953708,-0.0519526
1965-05-01,-0.029287707,0.14364229,0.16145039,-0.17381306,0.024136592,0.07432313,0.07756096,-0.04150319,-0.14128749,0.10714302,0.13157396
1965-06-01,-0.043858003,0.061224602,-0.24357374,-0.2675632,-0.20295358,-0.005739808,0.11626782,0.039442755,-0.03605776,0.04812608,0.23606785
1965-07-01,-0.035763383,-0.0011773824,0.06313787,-0.13790247,-0.22782607,-0.01030221,-0.2415133,0.16380517,0.042091895,-0.17293,0.18808897
1965-08-01,0.044446707,-0.04930346,-0.10272777,-0.06402089,-0.1296607,0.040914513,-0.11656217,-0.045624066,-0.062254786,0.005003929,0.14702728
1965-09-01,0.02089877,0.03017075,-0.12863049,-0.098901235,-0.21075384,-0.054896068,-0.047684528,0.034733176,-0.06078305,-0.147616,0.19000225
1965-10-01,0.005592632,0.031201005,-0.047095846,-0.12995508,0.089923576,-0.10670148,-0.04150319,0.03605776,-0.17499045,-0.19456467,0.0019132852
1965-11-01,0.008536125,0.03752947,-0.065787,-0.0030906678,-0.05151106,-0.0070643662,0.03134813,-0.008241773,-0.222675,-0.16689582,-0.060341526
1965-12-01,0.0100078825,0.06078305,-0.068583325,-0.064020894,-0.06269634,0.04886191,-0.037087966,-0.042091917,-0.028993368,-0.16998652,-0.077119425
1966-01-01,0.028644037,0.06770406,0.045136023,-0.035298683,-0.068282746,-0.0037613392,-0.037613392,0.022567987,-0.001012659,-0.052369405,-0.05280342
1966-02-01,-0.00593133,0.031392716,0.16347356,-0.10763214,-0.05381608,0.02878871,-0.110959455,0.016781379,0.01851735,-0.23624101,0.034286022
1966-03-01,0.027920675,0.022134066,-0.017649364,-0.115010165,0.04716139,0.0024593354,-0.038336705,-0.041953422,0.012296677,-0.0052080154,-0.06278541
1966-04-01,0.004050636,-0.029801369,-0.07001877,0.02387004,-0.17302155,0.019964028,-0.14148422,0.012441349,-0.1222435,0.20238896,-0.017215347
1966-05-01,-0.027920723,0.10039878,-0.15913358,-0.25027362,-0.059747435,0.25967708,-0.12860885,-0.14235218,0.030958747,0.23407102,0.12065218
1966-06-01,0.022568036,0.062206794,0.052948046,-0.071899414,0.11240616,-0.2330583,-0.07927742,0.15334687,-0.10517283,-0.13743353,-0.008246017
1966-07-01,-0.104304835,0.21237099,-0.12889819,-0.14293084,-0.13425083,0.05005474,-0.007233334,0.0120073315,0.0069440366,-0.013743353,0.10907881
1966-08-01,0.19168362,-0.0743588,0.06321945,-0.0231467,-0.13671021,-0.058590077,-0.0371794,0.08737876,-0.097794816,-0.0402174,0.19298553
1966-09-01,0.05656476,0.035298727,0.010416031,-0.094612144,-0.055118084,-0.05019941,-0.055552077,0.071899414,0.05063343,-0.05309274,0.20441428
1966-10-01,0.0076673506,-0.014611339,-0.11862683,-0.0402174,0.039494086,-0.032550048,-0.054539394,-0.04397869,-0.10893414,-0.15305753,-0.09750545
1966-11-01,0.046004105,-0.051356744,-0.13381684,-0.08636608,0.050778054,-0.051790714,-0.016202688,-0.021266032,-0.26155767,-0.091718815,-0.101990126
1966-12-01,-0.025750732,0.047016717,-0.01736002,0.026040077,0.047016762,-0.027052736,0.04079604,0.030814076,-0.16651157,-0.11284013,-0.027342033
1967-01-01,0.03447132,-0.08243141,0.035137426,-0.008659458,-0.0059950114,-0.00066610577,-0.14654472,0.065112494,-0.0699418,-0.07094096,0.029142404
1967-02-01,0.05029148,-0.038634516,0.04845967,-0.041298963,-0.056786083,0.044962596,-0.0,0.026811015,-0.06960873,-0.07527069,-0.028975893
1967-03-01,-0.04396342,-0.024646163,0.03280604,-0.08809336,-0.08559545,0.020316422,-0.032972574,0.025978386,0.09675284,-0.032806,0.07210667
1967-04-01,0.030641174,0.025478804,-0.14138237,0.028975915,0.06960875,-0.012489605,-0.08526237,-0.068776086,0.016153222,0.007826817,-0.036136605
1967-05-01,0.15553722,0.044129945,0.033472158,-0.020316433,0.0029975176,-0.083763644,0.100249924,-0.03563702,-0.16619506,-0.11057465,0.08259793
1967-06-01,-0.061615407,-0.121898554,-0.00749377,-0.22814345,-0.19600359,-0.10557882,0.16020003,0.15070793,-0.005828476,0.17951731,0.012989188
1967-07-01,-0.084263206,0.051790237,0.11240645,-0.2552876,-0.1452125,-0.12073288,-0.07610335,0.08642809,0.09325571,0.023480464,0.17668632
