,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10,abs_vo500_cluster11
1965-01-01,-0.00010834179,-2.974088e-05,-7.2005096e-05,-5.744034e-06,-7.501732e-05,-5.0127957e-05,-5.267608e-05,-3.3533935e-05,-9.63097e-05,-4.168943e-05,7.541239e-06
1965-02-01,-7.854969e-05,-2.6312995e-05,-6.29867e-05,-6.219627e-06,-6.769493e-05,-6.179354e-05,-5.395929e-05,-1.513821e-05,-7.77704e-05,-3.6305315e-05,-1.1541051e-06
1965-03-01,-9.365213e-05,-3.214579e-05,-7.073983e-05,-1.225881e-05,-8.235766e-05,-5.2245705e-05,-5.0522434e-05,-1.9014775e-05,-8.328912e-05,-3.8441012e-05,2.4173569e-06
1965-04-01,-0.00010162062,-2.6151469e-05,-7.214867e-05,-9.521886e-06,-7.473017e-05,-4.5686058e-05,-3.9942646e-05,-1.9992889e-05,-8.144057e-05,-4.4426353e-05,2.457673e-07
1965-05-01,-9.947595e-05,-2.6339916e-05,-6.4494256e-05,-9.459072e-06,-8.259098e-05,-6.581368e-05,-3.7546717e-05,-1.6206059e-05,-7.8380595e-05,-2.9117527e-05,-1.70149e-06
1965-06-01,-0.00010577536,-2.4805446e-05,-6.20714e-05,-7.2336334e-06,-7.8669545e-05,-5.4175012e-05,-3.758261e-05,-1.339735e-05,-8.7910485e-05,-2.297066e-05,-1.414337e-06
1965-07-01,-0.000112451664,-1.7052316e-05,-7.582781e-05,-1.0984571e-05,-0.000103230086,-4.2581225e-05,-2.9901275e-05,-2.6992237e-05,-9.938762e-05,-1.8753104e-05,6.316259e-07
1965-08-01,-0.000114901435,-1.6074202e-05,-6.854131e-05,-1.3003613e-05,-8.959033e-05,-4.2285094e-05,-4.5039607e-05,-2.3277198e-05,-7.890107e-05,-3.1971107e-05,1.941764e-06
1965-09-01,-0.00010092966,-1.3525725e-05,-8.8974026e-05,-5.2145915e-06,-6.977678e-05,-5.4668562e-05,-3.343684e-05,-2.1608123e-05,-7.238628e-05,-2.7645863e-05,-1.8496212e-07
1965-10-01,-8.980249e-05,-3.0198531e-05,-6.824519e-05,-6.856746e-06,-7.969253e-05,-4.7669208e-05,-4.6251032e-05,-1.6968812e-05,-7.788705e-05,-3.6834757e-05,-1.8091669e-06
1965-11-01,-8.9506364e-05,-2.088401e-05,-6.797598e-05,-1.2860037e-05,-7.689279e-05,-4.5389934e-05,-4.5721597e-05,-2.11415e-05,-9.202035e-05,-3.5928428e-05,4.615875e-06
1965-12-01,-7.475389e-05,-2.135064e-05,-6.427889e-05,-1.9419684e-05,-7.434431e-05,-4.8530666e-05,-5.3636246e-05,-1.7480304e-05,-7.537447e-05,-3.088531e-05,3.8262006e-06
1966-01-01,-8.319667e-05,-3.0973657e-05,-6.0403654e-05,-3.2793541e-06,-7.056896e-05,-6.728362e-05,-5.7573416e-05,-1.8028384e-05,-8.5992055e-05,-3.949123e-05,1.03522325e-07
1966-02-01,-8.6626475e-05,-2.6664002e-05,-7.1963965e-05,-4.859834e-06,-5.596989e-05,-6.38864e-05,-5.0925624e-05,-1.5462143e-05,-8.539734e-05,-4.171531e-05,5.1056595e-06
1966-03-01,-8.966523e-05,-1.9812538e-05,-7.0774535e-05,-1.2069755e-05,-0.00010101356,-6.363385e-05,-5.144702e-05,-1.7995799e-05,-8.216306e-05,-3.848103e-05,-8.0891914e-07
1966-04-01,-0.00010834585,-2.5026493e-05,-8.01515e-05,-1.1132874e-05,-6.6854016e-05,-5.570701e-05,-3.7418227e-05,-1.587763e-05,-8.929966e-05,-3.5922934e-05,-5.56367e-07
1966-05-01,-9.633746e-05,-1.3686144e-05,-7.895392e-05,-6.994298e-06,-9.7363794e-05,-4.7609086e-05,-3.9479368e-05,-1.7661778e-05,-9.184146e-05,-3.1385163e-05,-8.931282e-06
1966-06-01,-0.00010310745,-1.9894007e-05,-6.270105e-05,-7.34461e-06,-8.34735e-05,-5.2513464e-05,-4.1898966e-05,-1.3547642e-05,-0.00010797213,-3.4073608e-05,-2.2509048e-06
1966-07-01,-9.9262164e-05,-1.9054885e-05,-6.546282e-05,-1.0367075e-05,-9.751858e-05,-4.246031e-05,-3.608215e-05,-1.7596603e-05,-9.441585e-05,-2.4044895e-05,-8.170646e-07
1966-08-01,-0.00010314819,-1.800395e-05,-6.5690925e-05,-7.6053075e-06,-8.77913e-05,-6.300655e-05,-4.0937644e-05,-1.7686218e-05,-9.382113e-05,-2.8558225e-05,-1.490298e-07
1966-09-01,-0.0001134376,-1.5454e-05,-8.734513e-05,-9.6501535e-06,-8.3620136e-05,-6.3267245e-05,-4.497031e-05,-1.7319615e-05,-0.000106986365,-2.388196e-05,-2.1531414e-06
1966-10-01,-9.066729e-05,-2.329937e-05,-6.645673e-05,-5.218295e-06,-8.507841e-05,-6.5450586e-05,-4.811498e-05,-1.5788015e-05,-9.185776e-05,-3.630583e-05,-4.830472e-07
1966-11-01,-9.6068616e-05,-2.7600883e-05,-6.428153e-05,-9.324282e-06,-7.794997e-05,-6.182526e-05,-4.5825727e-05,-1.9674038e-05,-8.677415e-05,-3.760932e-05,1.2193377e-05
1966-12-01,-8.935565e-05,-2.0480576e-05,-7.387032e-05,-7.5564276e-06,-7.142438e-05,-5.1763956e-05,-5.2481664e-05,-1.6570108e-05,-7.155593e-05,-4.1568666e-05,1.1826771e-05
1967-01-01,-8.3205756e-05,-3.1145904e-05,-5.988832e-05,-1.7600421e-05,-7.2533e-05,-5.0459985e-05,-6.0909308e-05,-1.97069e-05,-7.858762e-05,-4.0708495e-05,-2.0550942e-07
1967-02-01,-7.3460906e-05,-3.3592143e-05,-6.489309e-05,-1.1007611e-05,-6.834632e-05,-5.92504e-05,-5.243971e-05,-2.1134541e-05,-8.2052444e-05,-4.0540064e-05,2.6096677e-06
1967-03-01,-9.520435e-05,-3.4506473e-05,-4.918102e-05,-1.8378407e-05,-7.0511844e-05,-6.0934693e-05,-5.597673e-05,-2.1944606e-05,-9.4251554e-05,-4.0299452e-05,-3.9510633e-06
1967-04-01,-9.282227e-05,-2.9485673e-05,-4.4841952e-05,-1.0742937e-05,-7.26132e-05,-6.581113e-05,-4.571857e-05,-1.7733868e-05,-7.843522e-05,-3.6120797e-05,-1.2642122e-06
1967-05-01,-8.5347216e-05,-2.3366065e-05,-7.579288e-05,-1.2876375e-05,-7.0888804e-05,-5.554495e-05,-4.6167715e-05,-1.583302e-05,-8.523656e-05,-3.780509e-05,-4.600719e-06
1967-06-01,-9.688063e-05,-2.0639112e-05,-6.05861e-05,-1.3967157e-05,-8.087426e-05,-4.704327e-05,-4.307182e-05,-1.8054687e-05,-9.218228e-05,-3.8174032e-05,-4.929556e-06
1967-07-01,-9.65598e-05,-2.2708387e-05,-7.651472e-05,-8.465126e-06,-8.721845e-05,-4.5663757e-05,-3.7625934e-05,-2.0990172e-05,-9.94087e-05,-3.62411e-05,-8.712086e-07
1967-08-01,-8.7312226e-05,-2.8202398e-05,-7.079614e-05,-9.804542e-06,-7.572514e-05,-4.07392e-05,-4.7611396e-05,-1.4605894e-05,-0.000101101024,-3.6954923e-05,8.4516796e-07
1967-09-01,-0.000103866434,-2.4817768e-05,-5.9968526e-05,-8.2726365e-06,-9.353054e-05,-4.7356072e-05,-4.0593502e-05,-2.1760135e-05,-0.00010231211,-3.709929e-05,-2.6758098e-06
1967-10-01,-9.927072e-05,-1.5899026e-05,-7.659492e-05,-8.866151e-06,-7.427344e-05,-4.3169395e-05,-3.396861e-05,-1.7116292e-05,-6.7118366e-05,-3.0554602e-05,5.804941e-07
1967-11-01,-7.946823e-05,-1.9428026e-05,-6.769222e-05,-7.045506e-06,-6.411152e-05,-5.998828e-05,-4.6103552e-05,-1.3202314e-05,-8.5982465e-05,-3.4612953e-05,1.56028e-05
1967-12-01,-8.421633e-05,-3.4297944e-05,-7.569663e-05,-1.4672958e-05,-6.164925e-05,-6.228213e-05,-3.7714162e-05,-2.2201259e-05,-9.2912145e-05,-4.3756267e-05,6.074504e-06
1968-01-01,-8.550702e-05,-3.4878405e-05,-6.65975e-05,-1.3873781e-05,-7.732218e-05,-5.6228535e-05,-4.3564716e-05,-2.2851118e-05,-6.5523775e-05,-4.621877e-05,-1.8218998e-08
