,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1204.0501185825892,1828.8252546980573,1066.3742146164022,1904.4898842865566,2166.799082654588,1687.1738688151042,2029.9759521484375,1107.3889690896738,1048.7770716349285,1880.0769947193285,1339.5445160518418
1965-02-01,1202.5941031319755,1827.6997334248308,1065.9185500372025,1906.3313034345517,2165.128927027926,1691.8353271484375,2024.0980224609375,1106.0681550399117,1048.970158894857,1885.4718243634259,1339.7248324968957
1965-03-01,1203.5853068033855,1830.0197841884851,1068.1764309999173,1911.1768038767689,2163.001267453458,1690.4768880208335,2027.8272705078125,1105.980980914572,1051.7890294392905,1885.3815149377892,1341.45754378363
1965-04-01,1204.0435791015625,1830.4249806447071,1068.6211802972057,1920.2429429540093,2162.0210688164893,1700.1347859700522,2033.5567626953125,1105.4850702700408,1053.477986653646,1881.7239266854745,1343.3171354382243
1965-05-01,1203.9098467145648,1832.1771295221001,1068.28203150835,1920.4740704230542,2162.140152302194,1695.1312255859375,2032.369384765625,1105.192764945652,1054.482905069987,1879.086868851273,1344.7631431731168
1965-06-01,1205.5389767601378,1831.4535055074605,1070.1004593460648,1929.6690742924527,2150.2055716007317,1703.286844889323,2028.6949462890625,1104.9854444420855,1057.4035008748374,1872.2898130063656,1346.0006612815605
1965-07-01,1205.0958542596727,1830.0993498381192,1069.3038375289352,1928.1185510023583,2150.0731123254654,1696.7026774088542,2020.8223876953125,1106.4445163892663,1057.3678334554038,1859.2612937644674,1344.460918098096
1965-08-01,1205.9506007603236,1833.1641944679052,1069.5131978029929,1923.1517863723466,2158.1632573553857,1697.5167846679688,2031.8197021484375,1107.7866264011548,1056.7688624064128,1881.1747233072915,1346.1834838058776
1965-09-01,1206.0577755882628,1837.5376108530404,1069.476382946842,1921.3003482458726,2171.8681173121677,1698.0220540364585,2036.9110107421875,1112.0026961616848,1056.3143412272136,1880.9253833912035,1347.5776722889073
1965-10-01,1206.0043334960938,1835.5364825274492,1069.1960087528935,1919.2368993219338,2175.4140001662236,1699.043172200521,2032.515380859375,1111.1829011336617,1055.499013264974,1888.5946768301503,1347.073950356995
1965-11-01,1204.5816330682665,1831.0021202843466,1068.4456961495537,1912.6977308741155,2161.413833942819,1690.488484700521,2030.624267578125,1107.5385052224863,1053.5919189453125,1879.732937282986,1343.676030241101
1965-12-01,1203.5017830984934,1830.8204994545324,1066.7622238239915,1908.5700269015329,2164.3431318567154,1692.7530924479167,2036.8199462890625,1107.3419322138247,1051.7732620239258,1884.870288990162,1343.3200861444536
1966-01-01,1202.272687639509,1829.8357989336992,1066.7716213004298,1910.3221965285966,2170.3717170877662,1693.0423990885417,2034.246826171875,1107.6488992442255,1050.3829320271811,1883.7284794560185,1340.9012346078227
1966-02-01,1202.824946812221,1831.0380815385697,1067.1264002562832,1905.7946547022405,2177.5585418051865,1688.3012898763022,2038.6282958984375,1109.273097826087,1051.05406443278,1887.8310592086225,1342.1221398359892
1966-03-01,1202.2907075427827,1830.15296179969,1067.0833527095735,1912.4846836306012,2170.285358834774,1691.8380737304688,2030.0716552734375,1108.1241110096807,1051.895523071289,1883.4079318576387,1340.8745974104925
1966-04-01,1203.7939889090403,1829.8091304194818,1067.8031154410548,1918.7275436689267,2164.6618132895615,1695.5949910481772,2031.07177734375,1106.0067218282948,1053.3128102620444,1876.004706488715,1343.2461568061879
1966-05-01,1205.569603329613,1832.0123346002251,1069.5172022259426,1925.2057921211674,2153.6427599318486,1695.800272623698,2016.6834716796875,1106.5892758576765,1055.9250513712566,1871.818485966435,1343.1740059757865
1966-06-01,1206.745111374628,1833.0188648120775,1069.971187531002,1927.0490538399174,2171.2068598321143,1699.6444702148438,2036.901123046875,1110.2399743121603,1057.4402491251628,1884.4975224247685,1348.4582357848717
1966-07-01,1205.71528843471,1833.0565306517453,1068.4343287553738,1923.9819796580189,2159.6126475232713,1692.374979654948,2025.79931640625,1107.5288192085598,1056.4118067423503,1870.624683521412,1345.5571660932326
1966-08-01,1206.9729759579614,1837.0184271185246,1069.500797009342,1927.4480855689858,2166.2706740359044,1702.0770263671875,2034.9530029296875,1111.1763995626698,1057.4404398600261,1879.2863633897568,1348.2194711040977
1966-09-01,1206.905946277437,1837.1385728990708,1069.8404302041997,1919.0677282945164,2174.960911527593,1694.6085611979167,2040.5223388671875,1112.7227783203125,1056.2200546264648,1883.9271827980324,1347.1035786811879
1966-10-01,1206.607200985863,1836.992748363598,1068.9979835792824,1919.6969662072522,2175.513474484708,1697.2280883789062,2035.8951416015625,1112.0639966881793,1054.9902598063152,1888.5251645688656,1346.5005432533112
1966-11-01,1205.2937462216332,1833.0467430320944,1067.628890749008,1912.451171875,2173.491003158245,1691.0772705078125,2029.41552734375,1109.657221255095,1052.8484344482422,1885.7924849898725,1344.2093804972062
1966-12-01,1204.290517171224,1830.5364385381474,1066.669250165344,1910.0507628242924,2168.203410696476,1692.6785278320312,2033.6788330078125,1107.975968070652,1051.3999938964844,1883.0274793836804,1343.5096184938948
1967-01-01,1204.28706577846,1829.8990885416665,1066.4760044642858,1902.1817189342569,2169.9291472739365,1688.062235514323,2028.8238525390625,1107.9761670983355,1049.845059712728,1883.7870279947915,1341.7925904128724
1967-02-01,1204.4080461774554,1832.4264388900617,1067.2549939029432,1907.8559155734079,2170.9176570811173,1693.7545776367188,2035.7615966796875,1108.6983722189198,1050.6256103515625,1888.334599247685,1343.0084026412458
1967-03-01,1203.7553333100818,1832.104272240991,1066.8756717096562,1911.238069354363,2172.4437957114365,1695.4449462890625,2041.3192138671875,1108.9244013247283,1050.5125681559246,1887.8657588252313,1342.1962308567881
