,r400_cluster1,r400_cluster2,r400_cluster3,r400_cluster4,r400_cluster5,r400_cluster6,r400_cluster7,r400_cluster8,r400_cluster9,r400_cluster10,r400_cluster11
1965-01-01,27.05852,22.362293,42.302006,32.464012,28.609732,56.328438,14.285179,49.9303,58.852642,24.098604,17.426918
1965-02-01,26.974981,6.712578,43.004723,18.806137,31.764574,53.542152,24.300081,54.94267,66.79707,29.35995,10.692986
1965-03-01,27.49096,13.26305,43.458454,45.10631,34.278946,46.87866,22.883186,59.165504,62.590622,20.873325,17.299149
1965-04-01,49.928665,21.374565,51.18667,14.638992,38.341255,32.97344,42.683666,69.93717,76.28781,47.460155,24.48354
1965-05-01,51.239086,11.955902,56.027042,20.172253,35.73024,33.39769,40.78028,51.46841,63.36377,38.600063,29.471334
1965-06-01,40.73769,4.941868,48.61169,20.524426,37.592674,22.313152,30.748997,57.342377,57.93043,26.886528,26.023287
1965-07-01,40.47397,5.7117424,56.254726,7.8854027,29.887394,10.75523,21.084633,41.889225,77.31485,32.154427,22.303326
1965-08-01,28.265747,4.2981224,60.739647,6.556965,44.64275,26.978256,6.086849,59.214645,63.28842,34.74906,12.948547
1965-09-01,36.04802,5.4987984,50.128506,4.360367,36.62624,36.282257,5.5479393,65.96987,60.742924,28.56223,20.095264
1965-10-01,31.802248,7.143379,47.758278,10.303135,48.34633,38.374016,9.549641,77.452446,42.287266,49.116203,22.832409
1965-11-01,38.251163,4.87471,49.55847,17.41381,45.930237,42.087425,12.503006,57.668346,35.22409,66.04195,31.255148
1965-12-01,39.741768,4.5946045,46.600193,36.71633,33.422256,46.559242,16.109943,52.272682,58.266228,42.993256,23.253382
1966-01-01,34.59339,5.9639435,42.39918,41.548836,48.06269,55.26766,45.01753,61.56154,72.100586,45.5018,24.090454
1966-02-01,17.967297,6.952183,43.986607,31.638515,33.651115,41.48317,16.432404,41.035015,68.42998,48.133278,14.101337
1966-03-01,39.08644,16.112293,45.283466,22.900295,42.358143,31.31512,37.311874,45.856384,73.758606,37.676308,32.572586
1966-04-01,48.30893,14.254005,42.157867,15.920227,33.150425,37.52528,44.768005,58.04524,41.51272,43.653362,28.166538
1966-05-01,49.45312,5.7226295,56.81404,13.746754,39.546085,29.374754,13.0572815,30.848907,69.60044,28.166538,23.732586
1966-06-01,35.19914,7.0145645,57.97465,25.702501,42.459923,37.00982,7.8731194,61.779873,56.385586,27.587055,11.555222
1966-07-01,40.389866,4.8640747,62.2625,19.485775,26.638212,22.851048,11.402554,30.00841,70.73642,50.177067,22.923279
1966-08-01,36.11022,6.303753,43.205204,12.87999,42.159508,18.003414,4.2123604,51.040546,72.71619,30.341654,22.67868
1966-09-01,40.071396,5.9557343,51.25231,10.608021,31.464506,28.770645,6.170784,45.31958,46.002487,31.433315,25.695936
1966-10-01,31.18051,7.7729836,56.466022,18.085495,50.5021,36.66016,10.041668,43.40384,51.91716,25.817413,19.07866
1966-11-01,27.646152,7.920727,57.639763,30.947403,33.628128,49.7601,14.203117,55.986675,49.3891,38.47412,20.464169
1966-12-01,27.394987,8.06683,59.10571,21.50822,37.264267,43.389065,20.057053,36.702843,61.896423,26.270494,17.379608
1967-01-01,22.522583,9.813961,42.67497,22.630684,43.2881,51.89733,23.961674,60.648445,77.77907,25.659199,16.86924
1967-02-01,19.463661,13.396496,34.450848,62.638176,27.15741,46.777737,30.677448,55.70958,62.599327,24.17281,17.823566
1967-03-01,16.91653,18.690063,41.529774,34.33768,24.765676,53.270554,22.843506,66.88452,72.10208,52.30271,16.159824
1967-04-01,37.337482,9.069077,44.48397,14.762959,25.257198,49.18805,28.069513,54.66573,64.95559,48.289463,22.961742
1967-05-01,38.062096,10.504795,52.08144,24.573122,38.536728,34.347816,18.130978,58.320892,44.651188,38.62118,30.079515
1967-06-01,39.624493,10.378113,38.489433,16.91991,50.975094,24.787634,9.471077,37.773262,59.42893,29.268757,18.085373
1967-07-01,33.950882,10.481148,56.564255,12.312107,39.859276,27.203016,9.224472,29.46807,67.51961,29.564346,20.880798
1967-08-01,36.324036,6.0506973,55.26873,6.932396,27.28747,33.781975,7.878277,33.4222,61.42542,42.612473,18.10902
1967-09-01,36.724346,6.756729,55.424126,5.025425,28.356655,21.857086,7.493168,52.43446,69.31172,27.858377,19.333603
1967-10-01,38.793465,4.7332153,45.6697,15.639591,43.609028,51.14738,8.466076,62.43042,62.555412,31.493273,17.541492
1967-11-01,44.031296,6.9442177,48.610386,26.593258,37.45065,40.85583,17.56007,65.94032,67.93005,41.43012,26.436174
1967-12-01,37.905014,13.158333,52.169273,34.663673,37.839138,38.077297,27.172613,60.10456,67.639534,61.612907,22.676289
1968-01-01,22.143934,12.864708,45.292904,34.17393,53.783436,59.635868,17.891426,49.67579,73.84845,42.577545,24.204195
1968-02-01,27.55534,8.671753,42.89141,48.83881,34.78074,56.11089,7.060566,66.65524,82.99086,13.687202,22.7266
1968-03-01,25.234325,16.891876,46.630466,22.638075,50.034725,52.589127,10.786739,46.170124,47.52378,24.10601,23.507248
1968-04-01,36.36135,16.476604,56.968796,23.660158,43.219765,45.39592,15.098804,48.22395,63.33468,35.459984,28.688484
1968-05-01,34.25119,8.370762,64.42114,39.329414,45.47479,42.21539,16.169174,32.72531,46.896046,37.917812,23.399406
1968-06-01,30.726212,11.699371,48.808228,17.501907,36.292137,16.856464,12.531525,51.01013,27.869207,20.201172,25.741344
1968-07-01,37.869526,7.939396,56.828762,18.741283,30.582958,22.621979,8.448021,42.076965,56.630783,33.705544,25.010595
1968-08-01,40.930946,7.3325844,64.57567,8.055286,29.073174,24.724089,7.9184723,30.008339,64.52899,27.502224,22.248556
1968-09-01,43.750927,7.5563164,44.499382,6.7611847,26.620174,31.353947,5.864647,56.03041,61.857086,20.305794,25.345387
1968-10-01,42.3184,6.2364616,53.34724,15.469009,31.34912,40.29677,7.129776,46.635292,60.109085,34.61978,28.366568
1968-11-01,33.003765,11.985878,52.93519,16.632732,39.232838,38.26065,16.127327,57.28749,67.74171,69.44626,23.547487
1968-12-01,29.663889,9.302708,46.632076,25.435524,39.197426,42.080185,16.400955,70.151245,69.22735,64.68673,19.340046
1969-01-01,36.380337,12.690113,46.138184,39.156116,31.40031,52.161007,22.859062,55.51166,70.21611,72.7479,29.739187
1969-02-01,27.434671,11.82613,41.831627,35.16207,29.329756,29.869537,29.862852,69.05968,76.19716,60.85934,17.818874
1969-03-01,38.606308,14.102238,44.059273,39.057518,46.350418,40.471313,33.36558,68.51655,63.584988,58.22895,19.635414
1969-04-01,33.255287,11.17271,52.448444,9.872555,28.046312,42.03885,24.966383,53.27232,80.88975,50.20409,21.142792
1969-05-01,41.70629,7.743511,54.161373,26.288261,33.861916,19.591965,17.870678,64.967026,46.48578,72.06941,25.95069
1969-06-01,39.89978,8.221458,52.262947,19.394768,38.659786,15.482605,14.155712,45.38616,58.362644,39.58226,23.43895
1969-07-01,49.064365,3.5021324,55.976242,6.391552,32.513298,20.333954,9.3762245,57.909763,69.17164,36.980278,25.424278
1969-08-01,31.291685,7.517906,50.732174,17.703564,27.063675,27.06869,4.6117744,59.702904,68.88587,27.6068,16.47527
1969-09-01,46.64955,4.222397,49.502205,11.144302,39.238003,22.224026,3.6742592,18.54248,62.93491,32.24424,18.706253
1969-10-01,46.24179,4.6117744,49.326736,23.631134,52.31141,51.335457,5.2768936,56.591225,57.127663,22.46133,26.187992
1969-11-01,35.148697,8.14793,53.512966,17.018394,44.034203,44.81463,10.858536,55.118942,52.100845,29.77428,21.204624
1969-12-01,28.439032,9.815735,45.915916,31.21147,30.87891,42.289524,16.266376,65.829346,80.51039,43.6231,18.23499
1970-01-01,23.310146,17.267952,43.939003,15.493851,33.24642,47.10987,12.281609,59.932365,63.434223,53.08587,17.632038
1970-02-01,31.207531,18.20134,46.113598,24.635754,31.255524,41.59395,21.602245,74.504135,75.14956,48.766468,17.716442
1970-03-01,36.37095,12.6887245,53.403618,33.118988,33.387093,45.38046,19.826492,44.352737,73.814026,40.69697,26.0408
1970-04-01,35.900948,10.446278,44.85253,28.417297,42.073883,44.599323,21.436752,69.31093,57.98119,36.7069,23.712297
1970-05-01,24.422266,9.405319,56.248463,31.24725,33.459908,24.582796,17.1339,56.548008,60.783005,32.54969,15.902622
1970-06-01,42.34033,10.6332855,62.158264,19.987022,35.568306,23.47895,13.527782,38.919563,51.142967,26.150026,27.64113
1970-07-01,33.365578,4.637432,53.37714,10.843464,29.61713,21.860416,8.480206,41.633667,50.499195,16.612595,13.916691
1970-08-01,47.99692,6.265892,55.84797,8.503376,31.409433,28.274973,6.1831474,24.698643,38.459488,15.669277,23.507084
1970-09-01,25.567488,9.746239,54.39824,12.331257,42.097054,24.685402,4.897255,37.469833,52.159103,14.055706,13.067707
1970-10-01,26.0408,12.594395,57.704815,17.160381,47.599735,46.72262,10.029232,55.472298,53.95968,28.79628,26.88813
1970-11-01,31.52528,9.234859,50.950993,37.675045,34.125195,41.29937,15.646107,37.019688,42.095398,19.13638,25.658508
1970-12-01,32.740005,9.956417,46.92948,23.326694,39.632843,68.054825,28.084654,58.12848,68.129295,41.804127,21.919994
1971-01-01,29.685131,21.519894,45.829647,19.634956,45.985176,51.585888,27.896555,54.535854,60.270115,20.387241,24.309261
1971-02-01,13.214344,10.455406,40.16301,32.396736,39.33296,71.22134,20.400764,64.22425,46.41964,11.113018,8.394653
1971-03-01,14.155964,14.118774,38.477554,42.233902,44.10193,29.911661,26.163767,47.06035,65.29774,23.065033,10.330307
1971-04-01,24.75894,16.17107,41.858604,28.442595,35.21653,40.693832,22.966984,27.855982,64.068726,22.41587,20.15564
1971-05-01,43.74523,6.6246758,53.609444,30.731565,41.442734,46.074776,15.209164,51.093945,56.530674,29.379147,19.988277
1971-06-01,29.693584,9.527306,54.892555,19.242756,44.438347,13.183914,9.236538,29.162758,50.718647,22.331345,14.844009
1971-07-01,47.182068,6.198662,63.676525,14.75103,46.22523,14.343613,4.5977364,36.579094,54.490208,23.289875,20.770992
1971-08-01,28.883821,7.0692825,52.279003,12.061405,31.808432,20.131973,4.9679604,33.351883,60.69951,20.115067,12.649708
1971-09-01,29.71387,8.614422,54.054054,12.942169,44.281128,28.647148,8.342247,29.274334,47.6757,14.864296,9.669312
1971-10-01,33.67477,8.389584,55.43014,21.104023,33.179447,22.05579,11.407169,52.612034,65.35184,26.961695,18.951984
1971-11-01,33.059418,12.33527,60.454384,23.166466,43.8754,35.44813,20.882565,38.01942,44.475536,36.949318,24.654127
1971-12-01,29.962378,13.686001,47.12628,26.88224,42.049633,46.211708,20.596867,60.914207,74.63113,54.304253,26.26858
1972-01-01,21.854435,13.300499,48.044464,35.960384,43.184826,53.196655,17.835075,64.48434,70.19888,46.294018,13.649937
1972-02-01,21.21407,9.521687,45.746292,54.912968,35.799477,43.453003,23.380589,54.49039,62.426712,37.193985,17.440128
1972-03-01,28.826958,29.953287,44.80037,36.58937,37.87336,40.46733,19.156445,54.277477,71.41948,28.284107,20.796368
1972-04-01,34.294456,14.894917,46.52481,24.51992,29.028494,19.863445,37.69945,52.028065,75.81265,55.860516,25.716139
1972-05-01,43.503384,5.4600677,48.402027,21.77642,32.687035,22.090103,22.850742,43.64316,70.35491,52.162964,21.290459
1972-06-01,48.44591,4.525524,51.80865,15.624672,34.203438,26.208605,8.683033,43.75043,42.68911,41.92197,28.279232
1972-07-01,30.078436,3.8770294,58.76492,6.5994034,30.201958,7.9191437,12.001888,21.878815,70.09161,56.84382,22.881622
1972-08-01,44.200638,5.235779,51.647747,6.844822,40.296677,16.364182,15.675056,37.9725,43.392864,46.399662,27.476336
1972-09-01,26.990372,4.787197,44.290028,4.718933,30.884583,31.654974,24.175358,50.196358,40.514465,56.765804,26.749828
1972-10-01,39.947235,5.8891487,47.784416,11.684956,44.320908,27.552725,18.911022,42.7655,36.316322,71.23094,26.744953
1972-11-01,53.83377,4.8392067,49.321945,39.627052,39.91148,40.768013,16.450325,48.665325,40.886658,67.312355,33.455803
1972-12-01,34.910442,10.589504,47.293575,32.81056,34.56913,44.244522,17.102066,72.46455,67.05068,64.25192,32.03692
1973-01-01,20.757362,10.938427,42.36427,40.628426,37.03521,51.235634,32.98381,39.932117,57.743816,68.750084,17.353004
1973-02-01,25.225887,10.810333,36.654213,42.04075,37.21914,59.995323,29.05394,75.27634,74.47656,72.53709,22.465286
